CAPACITY VITAL TOTAL,4109880,CDM,460,RC,94150,CPT,,,facility,outpatient,,,232.00000,81.90000,United Healthcare,Individual Exchange,,233.46,,,,,,,42.10,275.15,fee schedule,
CAPSULOT JOINT INTERPHAL TOE LT,7639867,CDM,761,RC,28272,CPT,,,facility,inpatient,,,2553.00000,1322.45000,Plotkin Health,Plotkin Health,LT,1148.85,,,,,,,1148.85,1914.75,percent of total billed charges,
CAPSULOT JOINT INTERPHAL TOE LT,7639867,CDM,761,RC,28272,CPT,,,facility,outpatient,,,2553.00000,1322.45000,Arizona Medical Network,Commercial,LT,1787.10,,,,,,,510.60,4988.05,percent of total billed charges,
CAPSULOT JOINT INTERPHAL TOE RT,7639875,CDM,761,RC,28272,CPT,,,facility,outpatient,,,2553.00000,1322.45000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,RT,3990.44,,,,,,,510.60,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CARDIOPLEGIA/1000ML 1000ML SNIJ,8450850,CDM,250,RC,J3490,HCPCS,,,facility,outpatient,1,EA,53.24000,2.56000,Quiktrip Corporation,Commercial,UD,28.75,,,,,,,7.67,39.93,percent of total billed charges,
CARDIOVERSION ELECTIVE EXTERNAL,4802112,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,767.20,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4803235,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Aetna,Designated Group,,850.90,,,,,,,407.38,2769.22,percent of total billed charges,
CARDIOVERSION ELECTIVE EXTERNAL,4803235,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Quiktrip Corporation,Commercial,,935.82,,,,,,,407.38,2769.22,percent of total billed charges,
CARDIOVERSION ELECTIVE EXTERNAL,4803235,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Wellpoint,Medicare Advantage HMO,,697.45,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4803235,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Wellpoint,Medicare Advantage HMO,,697.45,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4804365,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,"Health Choice Arizona, Inc.",ACA Health Plan,,1046.17,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4806667,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,697.45,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4806667,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,Oscar Health Plan,Commercial,,1150.79,,,,,,,407.38,2769.22,fee schedule,
CARDIOVERSION ELECTIVE EXTERNAL,4806667,CDM,480,RC,92960,CPT,,,facility,outpatient,,,1733.00000,1206.66000,United Healthcare,Medicare Advantage,,697.45,,,,,,,407.38,2769.22,fee schedule,
CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,036,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
CATH ABL COOL-TIP LVL 01,6286124,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,1413.00000,303.80000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,5698.91,,,,,,,282.60,7598.54,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL COOL-TIP LVL 02,6286132,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,2695.00000,579.42000,Arizona Medical Network,Commercial,,1886.50,,,,,,,539.00,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 02,6286132,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,2695.00000,579.42000,Banner University Health Plan,AZ Medicaid - AHCCCS,,603.68,,,,,,,539.00,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 02,6286132,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,2695.00000,579.42000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,6078.83,,,,,,,539.00,7598.54,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL COOL-TIP LVL 03,6286140,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,3853.00000,828.40000,Health Net,Commerical Exchange Product,,2080.62,,,,,,,770.60,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 03,6286140,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,3853.00000,828.40000,Health Net,Commerical Exchange Product,,2080.62,,,,,,,770.60,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 04,6286157,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,4880.00000,1049.20000,"Health Choice Arizona, Inc.",Medicare Advantage,,1464.00,,,,,,,976.00,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 04,6286157,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,4880.00000,1049.20000,United Healthcare,UHC Doctor's Plan,,2366.80,,,,,,,976.00,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 05,2770741,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,5861.00000,1260.12000,Aetna,Medical Rental,,3088.75,,,,,,,1172.20,7598.54,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CATH ABL COOL-TIP LVL 05,2770741,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,5861.00000,1260.12000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,6382.73,,,,,,,1172.20,7598.54,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL COOL-TIP LVL 06,6275762,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,6487.00000,1394.70000,Oscar Health Plan,Commercial,,3243.50,,,,,,,1297.40,7598.54,percent of total billed charges,
CATH ABL COOL-TIP LVL 07,6275770,CDM,272,RC,C2630,HCPCS,,,facility,inpatient,,,7413.00000,1593.80000,Aetna,Medical Rental,,3906.65,,,,,,,3335.85,5559.75,percent of total billed charges,
CATH ABL COOL-TIP LVL 08,6279202,CDM,272,RC,C2630,HCPCS,,,facility,inpatient,,,9265.00000,1991.97000,Provider Network of America,Commercial,,6948.75,,,,,,,4169.25,6948.75,percent of total billed charges,
CATH ABL COOL-TIP LVL 09,6279210,CDM,272,RC,C2630,HCPCS,,,facility,inpatient,,,11575.00000,2488.62000,Quiktrip Corporation,Commercial,,6250.50,,,,,,,5208.75,8681.25,percent of total billed charges,
CATH ABL COOL-TIP LVL 09,6279210,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,11575.00000,2488.62000,Mercy Care,Medicaid,,2592.80,,,,,,,2217.14,8681.25,percent of total billed charges,
CATH ABL COOL-TIP LVL 10,6279228,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,13432.00000,2887.88000,Aetna,Broad Network,,7750.26,,,,,,,2217.14,10074.00,percent of total billed charges,
CATH ABL COOL-TIP LVL 11,6286397,CDM,272,RC,C2630,HCPCS,,,facility,inpatient,,,17086.00000,3673.49000,Plotkin Health,Plotkin Health,,7688.70,,,,,,,7688.70,12814.50,percent of total billed charges,
CATH ABL COOL-TIP LVL 11,6286397,CDM,272,RC,C2630,HCPCS,,,facility,outpatient,,,17086.00000,3673.49000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,7598.54,,,,,,,2217.14,12814.50,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL EP 3D/VECTOR LVL 01,2770758,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,2157.00000,463.76000,Aetna,Joint Venture,,996.53,,,,,,,431.40,5734.49,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 02,2779056,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,3083.00000,662.84000,Banner University Health Plan,AZ Medicaid - AHCCCS,,690.59,,,,,,,616.60,5734.49,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 02,2779056,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,3083.00000,662.84000,Quiktrip Corporation,Commercial,,1664.82,,,,,,,616.60,5734.49,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 03,2779064,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,4885.00000,1050.28000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,4816.93,,,,,,,977.00,5734.49,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL EP 3D/VECTOR LVL 05,2779080,CDM,272,RC,C1732,HCPCS,,,facility,inpatient,,,17524.00000,3767.66000,Aetna,Medical Rental,,9235.15,,,,,,,7885.80,13143.00,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 05,2779080,CDM,272,RC,C1732,HCPCS,,,facility,inpatient,,,17524.00000,3767.66000,Provider Network of America,Commercial,,13143.00,,,,,,,7885.80,13143.00,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 05,2779080,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Health Net,Medicare,,8762.00,,,,,,,1673.24,13143.00,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 06,2779098,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,21904.00000,4709.36000,"Cigna Healthcare of Arizona, Inc.",Commercial,,15048.05,,,,,,,1673.24,16428.00,percent of total billed charges,
CATH ABL EP 3D/VECTOR LVL 06,2779098,CDM,272,RC,C1732,HCPCS,,,facility,outpatient,,,21904.00000,4709.36000,Banner University Health Plan,AZ Medicaid - AHCCCS,,4906.50,,,,,,,1673.24,16428.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 02,2771350,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,3083.00000,662.84000,United Healthcare,UHC Doctor's Plan,,1495.26,,,,,,,616.60,4730.76,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 03,2771368,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,4885.00000,1050.28000,United Healthcare,Commercial,,2608.59,,,,,,,977.00,4730.76,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 04,2771376,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Banner University Health Plan,University Family Plan,,2075.36,,,,,,,1380.37,6948.75,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 05,6278717,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,3973.81,,,,,,,1380.37,10421.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL EP NON 3D/VECTOR LVL 06,6289235,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,21028.00000,4521.02000,Aetna,Medical Rental,,11081.76,,,,,,,1380.37,15771.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CATH ABL EP NON 3D/VECTOR LVL 06,6289235,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,21028.00000,4521.02000,Banner University Health Plan,AZ Medicaid - AHCCCS,,4710.27,,,,,,,1380.37,15771.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 07,6289581,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,25408.00000,5462.72000,Aetna,Joint Venture,,11738.50,,,,,,,1380.37,19056.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 08,6289599,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,29788.00000,6404.42000,"Health Choice Arizona, Inc.",Medicaid,,6672.51,,,,,,,1380.37,22341.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 09,6313142,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,34168.00000,7346.12000,"Health Choice Arizona, Inc.",ACA Health Plan,,17084.00,,,,,,,1380.37,25626.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 09,6313142,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,34168.00000,7346.12000,"Health Choice Arizona, Inc.",Medicaid,,7653.63,,,,,,,1380.37,25626.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 09,6313142,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,34168.00000,7346.12000,Aetna,Designated Group,,16776.49,,,,,,,1380.37,25626.00,percent of total billed charges,
CATH ABL EP NON 3D/VECTOR LVL 09,6313142,CDM,272,RC,C1733,HCPCS,,,facility,outpatient,,,34168.00000,7346.12000,United Healthcare,UHC Core,,17323.18,,,,,,,1380.37,25626.00,percent of total billed charges,
CATH ABL NONCARDIAC LVL 01,6275911,CDM,272,RC,C1888,HCPCS,,,facility,outpatient,,,1619.00000,348.08000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,4083.26,,,,,,,323.80,4083.26,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL TISSUE INSERT LVL 01,6295844,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,6105.00000,1312.58000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,4083.26,,,,,,,1191.44,4578.75,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ABL TISSUE INSERT LVL 01,6295844,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,6105.00000,1312.58000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,1191.44,,,,,,,1191.44,4578.75,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CATH ABL TISSUE INSERT LVL 03,6311781,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,United Healthcare,Commercial,,7419.93,,,,,,,1191.44,10421.25,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 04,6311799,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,"Health Choice Arizona, Inc.",Medicare Advantage,,5257.20,,,,,,,1191.44,13143.00,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 04,6311799,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Health Net,Commerical Exchange Product,,9462.96,,,,,,,1191.44,13143.00,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 04,6311799,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Health Net,Commerical Exchange Product,,9462.96,,,,,,,1191.44,13143.00,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 04,6311799,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Health Net,Medicare,,8762.00,,,,,,,1191.44,13143.00,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 04,6311799,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Provider Network of America,Commercial,,13143.00,,,,,,,1191.44,13143.00,percent of total billed charges,
CATH ABL TISSUE INSERT LVL 05,6311807,CDM,272,RC,C1886,HCPCS,,,facility,outpatient,,,21904.00000,4709.36000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,8761.60,,,,,,,1191.44,16428.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
CATH ANGIO TRANSL LASER LVL 01,2770774,CDM,272,RC,C1885,HCPCS,,,facility,inpatient,,,2695.00000,579.42000,Quiktrip Corporation,Commercial,,1455.30,,,,,,,1212.75,2021.25,percent of total billed charges,
CATH ANGIO TRANSL LASER LVL 04,6275325,CDM,272,RC,C1885,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,"Cigna Healthcare of Arizona, Inc.",Commercial,,6365.06,,,,,,,1853.00,8063.17,percent of total billed charges,
CATH ANGIO TRANSL LASER LVL 06,6294144,CDM,272,RC,C1885,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,Banner University Health Plan,AZ Medicaid - AHCCCS,,3112.48,,,,,,,2352.72,10421.25,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 01,2770782,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,850.00000,182.75000,"Cigna Healthcare of Arizona, Inc.",Commercial,,583.95,,,,,,,170.00,706.08,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 01,2770782,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,850.00000,182.75000,Provider Network of America,Commercial,,637.50,,,,,,,170.00,706.08,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 02,2771673,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,1413.00000,303.80000,Aetna,Medicare Advantage,,282.60,,,,,,,206.02,1059.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 02,2771673,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,1413.00000,303.80000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,565.20,,,,,,,206.02,1059.75,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
CATH ANGIO TRANSL NONLASER LVL 02,2771673,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,1413.00000,303.80000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,635.85,,,,,,,206.02,1059.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 05,2771707,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,3083.00000,662.84000,"Cigna Healthcare of Arizona, Inc.",Commercial,,2118.02,,,,,,,206.02,2312.25,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 05,2771707,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,3083.00000,662.84000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1387.35,,,,,,,206.02,2312.25,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 06,2771723,CDM,272,RC,C1725,HCPCS,,,facility,inpatient,,,4397.00000,945.36000,Quiktrip Corporation,Commercial,,2374.38,,,,,,,1978.65,3297.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 07,2771731,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,5861.00000,1260.12000,"Health Choice Arizona, Inc.",Medicare Advantage,,1758.30,,,,,,,206.02,4395.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 07,2771731,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,5861.00000,1260.12000,Aetna,Broad Network,,3381.80,,,,,,,206.02,4395.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 09,2771756,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Aetna,Designated Group,,4549.11,,,,,,,206.02,6948.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 09,2771756,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Health Net,Commerical Exchange Product,,5003.10,,,,,,,206.02,6948.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 09,2771756,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Health Net,Commerical Exchange Product,,5003.10,,,,,,,206.02,6948.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 10,6271241,CDM,272,RC,C1725,HCPCS,,,facility,inpatient,,,12969.00000,2788.34000,Provider Network of America,Commercial,,9726.75,,,,,,,5836.05,9726.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 10,6271241,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,12969.00000,2788.34000,"Cigna Healthcare of Arizona, Inc.",Commercial,,8909.70,,,,,,,206.02,9726.75,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,inpatient,,,15772.00000,3390.98000,Provider Network of America,Commercial,,11829.00,,,,,,,7097.40,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,15772.00000,3390.98000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,10362.20,,,,,,,206.02,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,15772.00000,3390.98000,"Health Choice Arizona, Inc.",ACA Health Plan,,7886.00,,,,,,,206.02,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,15772.00000,3390.98000,Aetna,Broad Network,,9100.44,,,,,,,206.02,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,15772.00000,3390.98000,Health Net,Commerical Exchange Product,,8516.88,,,,,,,206.02,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 11,6309215,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,15772.00000,3390.98000,Health Net,Commerical Exchange Product,,8516.88,,,,,,,206.02,11829.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 13,6309231,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,22780.00000,4897.70000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,14966.46,,,,,,,206.02,17085.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 13,6309231,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,22780.00000,4897.70000,Arizona Medical Network,Commercial,,15946.00,,,,,,,206.02,17085.00,percent of total billed charges,
CATH ANGIO TRANSL NONLASER LVL 13,6309231,CDM,272,RC,C1725,HCPCS,,,facility,outpatient,,,22780.00000,4897.70000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,593.11,,,,,,,206.02,17085.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH APPL LVL 02,6314306,CDM,272,RC,,,,,facility,outpatient,,,313.00000,67.30000,Aetna,Joint Venture,,144.61,,,,,,,45.10,234.75,percent of total billed charges,
CATH APPL LVL 03,6314314,CDM,272,RC,,,,,facility,inpatient,,,594.00000,127.71000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,267.30,,,,,,,267.30,445.50,percent of total billed charges,
CATH APPL LVL 03,6314314,CDM,272,RC,,,,,facility,outpatient,,,594.00000,127.71000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,390.26,,,,,,,85.60,445.50,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 01,2770790,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,4885.00000,1050.28000,United Healthcare,UHC Core,,2476.70,,,,,,,977.00,10382.83,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 03,6276083,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,"Cigna Healthcare of Arizona, Inc.",Commercial,,9545.86,,,,,,,2779.00,10421.25,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 03,6276083,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,Aetna,Banner Employee Plans,,4668.72,,,,,,,2779.00,10421.25,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 03,6276083,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,Aetna,Joint Venture,,6419.49,,,,,,,2779.00,10421.25,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 04,6283782,CDM,272,RC,C1714,HCPCS,,,facility,inpatient,,,17524.00000,3767.66000,Provider Network of America,Commercial,,13143.00,,,,,,,7885.80,13143.00,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 04,6283782,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,"Health Choice Arizona, Inc.",ACA Health Plan,,8762.00,,,,,,,3029.56,13143.00,percent of total billed charges,
CATH ATHERECT TRANSL DIRECT LVL 04,6283782,CDM,272,RC,C1714,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,8721.51,,,,,,,3029.56,13143.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ATHERECT TRANSL ROTAT LVL 01,2770808,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,4885.00000,1050.28000,Aetna,Qualified Health Plan,,1099.12,,,,,,,977.00,10382.83,percent of total billed charges,
CATH ATHERECT TRANSL ROTAT LVL 02,2779114,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Aetna,Joint Venture,,4280.43,,,,,,,1853.00,10382.83,percent of total billed charges,
CATH ATHERECT TRANSL ROTAT LVL 02,2779114,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,9265.00000,1991.97000,Health Net,Medicare,,4632.50,,,,,,,1853.00,10382.83,percent of total billed charges,
CATH ATHERECT TRANSL ROTAT LVL 03,6274518,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,8306.26,,,,,,,2779.00,10421.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CATH ATHERECT TRANSL ROTAT LVL 03,6274518,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,13895.00000,2987.42000,United Healthcare,UHC Core,,7044.77,,,,,,,2779.00,10421.25,percent of total billed charges,
CATH ATHERECT TRANSL ROTAT LVL 04,6283709,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Aetna,Banner Employee Plans,,5888.06,,,,,,,3029.56,13143.00,percent of total billed charges,
CATH ATHERECT TRANSL ROTAT LVL 04,6283709,CDM,272,RC,C1724,HCPCS,,,facility,outpatient,,,17524.00000,3767.66000,Plotkin Health,Plotkin Health,,7885.80,,,,,,,3029.56,13143.00,percent of total billed charges,
