"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",457,MS-DRG,,,,,,,facility,inpatient,,,,96636.99000,Banner Health,Medicare Advantage,,54274.41,,,,,,,54274.41,173702.94,fee schedule,
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",457,MS-DRG,,,,,,,facility,inpatient,,,,96636.99000,United Healthcare,UHC Doctor's Plan,,138348.24,,,,,,,54274.41,173702.94,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission. Additionally, when the length of stay exceeds 20 days during a single admission, the contract rate will be a per diem rate for each day in excess in addition to the applicable contract rate."
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH MCC",456,MS-DRG,,,,,,,facility,inpatient,,,,134082.83000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,87633.35,,,,,,,79666.68,256320.34,fee schedule,"IP Transplant services are paid at 110% of Medicare allowable, plus 100% of the CMS organ Acquisition Charge. Hematopoietic stem cell acquisition, manipulation, transport, and storage is also reimbursed at 100%. Inpatient services not reimbursed by Medicare require prior authorization for 60% of billed charges reimbursement."
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,72076.08000,Aetna,Broad Network,,109422.44,,,,,,,41052.75,150760.62,case rate,"If Eligible Billed Charges for inpatient covered services exceed the stop loss threshold limit, then the inpatient days prior to, including the date on which threshold is reached, will be reimbursed at the set per diem rate. Delays in discharge solely due to unavailability of PABHS, or delay in Company response to requests from Hospital for PABHS, are paid at an additional per diem rate. Company may determine that the Inpatient level of care provided for a given service was not Medically Necessary. If Banner Health agrees to accept Company’s level of care determination, Banner Health may resubmit the claim with Observation bill type for payment of Covered Services in accordance with the Observation Case Rate for non-rehab stays. For rehab stays, a case rate will be paid."
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,72076.08000,Blue Cross Blue Shield of Arizona,Commercial,,150760.62,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,41052.75,150760.62,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,72076.08000,Health Net,Commerical Exchange Product,,60758.07,,,,,,,41052.75,150760.62,fee schedule,
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,72076.08000,Health Net,Commerical Exchange Product,,60758.07,,,,,,,41052.75,150760.62,fee schedule,
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,72076.08000,Humana,Medicare Advantage,,42284.33,,,,,,,41052.75,150760.62,fee schedule,
"MS-DRG 42.00: SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",537,MS-DRG,,,,,,,facility,inpatient,,,,15382.38000,Wellpoint,Medicare Advantage HMO,,9435.70,,,,,,,9435.70,27813.53,fee schedule,
"MS-DRG 42.00: SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC",537,MS-DRG,,,,,,,facility,inpatient,,,,15382.38000,Wellpoint,Medicare Advantage HMO,,9435.70,,,,,,,9435.70,27813.53,fee schedule,
"MS-DRG 42.00: SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",538,MS-DRG,,,,,,,facility,inpatient,,,,11278.29000,Kaiser Foundation Health Plan,Medicare Advantage,,7133.48,,,,,,,7133.48,20322.95,fee schedule,
"MS-DRG 42.00: SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC",538,MS-DRG,,,,,,,facility,inpatient,,,,11278.29000,Kaiser Foundation Health Plan,Medicare Advantage,,7133.48,,,,,,,7133.48,20322.95,fee schedule,
"MS-DRG 42.00: STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",328,MS-DRG,,,,,,,facility,inpatient,,,,25404.00000,Oscar Health Plan,Commercial,,25921.19,,,,,,,15709.81,51416.93,fee schedule,
"MS-DRG 42.00: STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",328,MS-DRG,,,,,,,facility,inpatient,,,,25404.00000,United Healthcare,Individual Exchange,,24821.50,,,,,,,15709.81,51416.93,fee schedule,"MS-DRG payment does not include DGME, IME, bad debt, or annual cost report settlements."
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",557,MS-DRG,,,,,,,facility,inpatient,,,,24767.70000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,42212.28,,,,,,,15302.39,46901.67,case rate,"If Hospital’s total Billed Charges for Covered Services rendered with respect to a particular Participant’s continuous acute inpatient confinement exceed $355,665.00, Hospital will be reimbursed at a 38.7% reduction from Hospital’s Billed Charges, less applicable Copayments, Coinsurance and Deductibles, for Covered Services rendered to the Participant during the entire covered acute inpatient stay and the applicable case rate or per diem specified above shall not apply."
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",557,MS-DRG,,,,,,,facility,inpatient,,,,24767.70000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,15302.39,,,,,,,15302.39,46901.67,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",558,MS-DRG,,,,,,,facility,inpatient,,,,13966.63000,Devoted Health Services,Medicare Advantage,,9368.36,,,,,,,8922.25,26142.91,fee schedule,
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",558,MS-DRG,,,,,,,facility,inpatient,,,,13966.63000,United Healthcare,UHC Doctor's Plan,,20821.90,,,,,,,8922.25,26142.91,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission. Additionally, when the length of stay exceeds 20 days during a single admission, the contract rate will be a per diem rate for each day in excess in addition to the applicable contract rate."
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",626,MS-DRG,,,,,,,facility,inpatient,,,,23733.73000,"Health Choice Arizona, Inc.",Medicare Advantage,,14926.60,,,,,,,14926.60,45678.96,fee schedule,"Transplants: All solid organ procurement and transport in and out of the Provider’s service area will be paid at 100% of the Medicare Standard Acquisition Charge (“SAC”). The organ acquisition reimbursement will follow Medicare provisions. The Payment of organ acquisition is calculated according to the D-4 Cost Report, Part III, Summary of Cost and Charges by dividing the Net Organ Acquisition Cost and Charges (line 69) by the Medicare Useable Organs (line 63). Cellular Therapy Acquisition is based on the most current, publicly available Medicare cost report (commonly known as a D-6 report) and billed under Revenue Code 815."
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",626,MS-DRG,,,,,,,facility,inpatient,,,,23733.73000,Aetna,Broad Network,,38247.17,,,,,,,14926.60,45678.96,case rate,"If Eligible Billed Charges for inpatient covered services exceed the stop loss threshold limit, then the inpatient days prior to, including the date on which threshold is reached, will be reimbursed at the set per diem rate. Delays in discharge solely due to unavailability of PABHS, or delay in Company response to requests from Hospital for PABHS, are paid at an additional per diem rate. Company may determine that the Inpatient level of care provided for a given service was not Medically Necessary. If Banner Health agrees to accept Company’s level of care determination, Banner Health may resubmit the claim with Observation bill type for payment of Covered Services in accordance with the Observation Case Rate for non-rehab stays. For rehab stays, a case rate will be paid."
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH CC",626,MS-DRG,,,,,,,facility,inpatient,,,,23733.73000,Banner University Health Plan,Medicare Advantage,,14926.60,,,,,,,14926.60,45678.96,fee schedule,
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC",625,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,53941.74,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,27556.68,86772.78,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",627,MS-DRG,,,,,,,facility,inpatient,,,,19661.45000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,22131.27,,"Cost adjuster payment gets paid in addition to DRG payment, and is calculated: Cost Adjuster Payment = ((Billed Charges X CCR) - (BCBSAZ DRG payment + Fixed Threshold Amount)) X Marginal Cost Factor.",,,,0,12671.83,38342.73,case rate,"For IP services not included in the DRG Fee Schedule, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ OP Fee Schedule.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",011,MS-DRG,,,,,,,facility,inpatient,,,,82018.16000,Gold Kidney Health Plan,Medicare Advantage,,56187.16,,,,,,,51079.24,163306.91,fee schedule,
"MS-DRG 42.00: TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",013,MS-DRG,,,,,,,facility,inpatient,,,,42727.07000,United Healthcare,Individual Exchange,,40348.82,,,,,,,25537.23,80202.25,fee schedule,"MS-DRG payment does not include DGME, IME, bad debt, or annual cost report settlements."
"MS-DRG 42.00: TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOUT MAJOR O.R. PROCEDURES",004,MS-DRG,,,,,,,facility,inpatient,,,,233837.66000,"Cigna Healthcare of Arizona, Inc.",Commercial,,427644.45,,,,,,,132322.68,427644.45,case rate,"If Hospital’s total Billed Charges for Covered Services rendered with respect to a particular Participant’s continuous acute inpatient confinement exceed $355,665.00, Hospital will be reimbursed at a 38.7% reduction from Hospital’s Billed Charges, less applicable Copayments, Coinsurance and Deductibles, for Covered Services rendered to the Participant during the entire covered acute inpatient stay and the applicable case rate or per diem specified above shall not apply."
"MS-DRG 42.00: TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",605,MS-DRG,,,,,,,facility,inpatient,,,,14459.76000,Banner Health,Medicare Advantage,,9479.43,,,,,,,9479.43,27955.78,fee schedule,
"MS-DRG 42.00: TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",605,MS-DRG,,,,,,,facility,inpatient,,,,14459.76000,United Healthcare,UHC Doctor's Plan,,22265.79,,,,,,,9479.43,27955.78,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission. Additionally, when the length of stay exceeds 20 days during a single admission, the contract rate will be a per diem rate for each day in excess in addition to the applicable contract rate."
"MS-DRG 42.00: VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",747,MS-DRG,,,,,,,facility,inpatient,,,,14109.80000,United Healthcare,UHC Core,,24063.40,,,,,,,9772.43,29579.84,case rate,"When Eligible Charges exceed the Inpatient Outlier Threshold, the contract rate will be designated % of Eligible Charges for the entire admission. Additionally, when the length of stay exceeds 20 days during a single admission, the contract rate will be a per diem rate for each day in excess in addition to the applicable contract rate."
"Multi Organ Transplant (Kidney, Liver, Pancreas and/or Heart)",002,MS-DRG,,,,,,,facility,inpatient,,,,,Celtic (aka Centene),Exchange,,,,Paid at highest reimbursing organ case rate + 50% of the second organ case rate. Outlier is based on the highest organ total allowable days. Case rate includes organ procurement and transport and all inpatient and outpatient services during the transplant period. Any transplant related services not included in case rate will be paid the lesser of billed charges or 145% Medicare rate.,,,,0,,,other,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NASAL/SINUS ENDOSCOPY, SURGICAL WITH ETHMOIDECTOMY; TOTAL (ANTERIOR AND POSTERIOR), INCLUDING SPHENOIDOTOMY, WITH REMOVAL OF TISSUE FROM THE SPHENOID SINUS",31259,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,360,4988.05,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL WITH ETHMOIDECTOMY; TOTAL (ANTERIOR AND POSTERIOR), INCLUDING SPHENOIDOTOMY, WITH REMOVAL OF TISSUE FROM THE SPHENOID SINUS",31259,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,4988.05,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH FRONTAL SINUS EXPLORATION, INCLUDING REMOVAL OF TISSUE FROM FRONTAL SINUS, WHEN PERFORMED",31276,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,3990.44,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH FRONTAL SINUS EXPLORATION, INCLUDING REMOVAL OF TISSUE FROM FRONTAL SINUS, WHEN PERFORMED",31276,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,1455.44,4988.05,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH REPAIR OF CEREBROSPINAL FLUID LEAK; ETHMOID REGION",31290,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,10991.27,,,,,,,3818.00,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH SPHENOIDOTOMY;",31287,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,4221.50,,,,,,,1455.44,4988.05,case rate,
"NASAL/SINUS ENDOSCOPY, SURGICAL; WITH CONTROL OF NASAL HEMORRHAGE",31238,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,361,3253.90,,,,,,,949.44,3253.90,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL; WITH CONTROL OF NASAL HEMORRHAGE",31238,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,361,2733.25,,,,,,,949.44,3253.90,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NEONATE, BIRTH WEIGHT 1000-1499 GRAMS, DIED",635,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NEONATE, BIRTH WEIGHT <750 GRAMS, DIED",613,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NEONATE, BIRTH WEIGHT >2499 GRAMS, WITHOUT SIGNIFICANT O.R. PROCEDURES, WITH MINOR PROBLEM",791,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NEONATE, TRANSFERRED <5 DAYS OLD",611,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NERVE REPAIR; WITH SYNTHETIC CONDUIT OR VEIN ALLOGRAFT (EG, NERVE TUBE), EACH NERVE",64910,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,4132.71,,,,,,,1271.44,4357.45,case rate,
"NEUROPLASTY, MAJOR PERIPHERAL NERVE, ARM OR LEG, OPEN; BRACHIAL PLEXUS",64713,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,1271.93,,,,,,,1271.44,4357.45,case rate,
"NIPPLE EXPLORATION, WITH OR WITHOUT EXCISION OF A SOLITARY LACTIFEROUS DUCT OR A PAPILLOMA LACTIFEROUS DUCT",19110,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1271.44,,,,,,,1271.44,4357.45,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN IMPLANTATION OF CRANIAL NERVE (EG, VAGUS NERVE) NEUROSTIMULATOR ELECTRODE ARRAY AND PULSE GENERATOR",64568,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,4357.45,,,,,,,1271.44,21347.28,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN IMPLANTATION OF HYPOGLOSSAL NERVE NEUROSTIMULATOR ARRAY, PULSE GENERATOR, AND DISTAL RESPIRATORY SENSOR ELECTRODE OR ELECTRODE ARRAY",64582,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,949.44,21347.28,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"OPEN TREATMENT OF ACETABULAR FRACTURE(S) INVOLVING ANTERIOR OR POSTERIOR (ONE) COLUMN, OR A FRACTURE RUNNING TRANSVERSELY ACROSS THE ACETABULUM, WITH INTERNAL FIXATION",27227,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,4542.09,,,,,,,1303.00,13084.95,fee schedule,
"OPEN TREATMENT OF ACROMIOCLAVICULAR DISLOCATION, ACUTE OR CHRONIC; WITH FASCIAL GRAFT (INCLUDES OBTAINING GRAFT)",23552,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,6160.96,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF ANKLE DISLOCATION, WITH OR WITHOUT PERCUTANEOUS SKELETAL FIXATION; WITHOUT REPAIR OR INTERNAL FIXATION",27846,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF BIMALLEOLAR ANKLE FRACTURE (EG, LATERAL AND MEDIAL MALLEOLI, OR LATERAL AND POSTERIOR MALLEOLI, OR MEDIAL AND POSTERIOR MALLEOLI), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",27814,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF CARPOMETACARPAL DISLOCATION, OTHER THAN THUMB; INCLUDES INTERNAL FIXATION, WHEN PERFORMED, EACH JOINT",26685,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,2052.04,,,,,,,1455.44,4988.05,fee schedule,
"OPEN TREATMENT OF CARPOMETACARPAL FRACTURE DISLOCATION, THUMB (BENNETT FRACTURE), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",26665,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,2052.04,,,,,,,1797.68,6160.96,case rate,
"OPEN TREATMENT OF CARPOMETACARPAL FRACTURE DISLOCATION, THUMB (BENNETT FRACTURE), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",26665,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,4620.72,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF COMPLICATED (EG, COMMINUTED OR INVOLVING CRANIAL NERVE FORAMINA) FRACTURE(S) OF MALAR AREA, INCLUDING ZYGOMATIC ARCH AND MALAR TRIPOD; WITH INTERNAL FIXATION AND MULTIPLE SURGICAL APPROACHES",21365,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,3687.39,,,,,,,3687.39,13084.95,case rate,
"OPEN TREATMENT OF COMPLICATED (EG, COMMINUTED OR INVOLVING CRANIAL NERVE FORAMINA) FRACTURE(S) OF MALAR AREA, INCLUDING ZYGOMATIC ARCH AND MALAR TRIPOD; WITH INTERNAL FIXATION AND MULTIPLE SURGICAL APPROACHES",21365,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,3687.39,13084.95,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"OPEN TREATMENT OF DISTAL RADIOULNAR DISLOCATION, ACUTE OR CHRONIC",25676,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,4542.09,,,,,,,1271.44,4542.09,case rate,
"OPEN TREATMENT OF FRACTURE OF WEIGHT BEARING ARTICULAR SURFACE/PORTION OF DISTAL TIBIA (EG, PILON OR TIBIAL PLAFOND), WITH INTERNAL FIXATION, WHEN PERFORMED; OF BOTH TIBIA AND FIBULA",27828,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,8928.20,,,,,,,1797.68,8928.20,case rate,
"OPEN TREATMENT OF FRACTURE OF WEIGHT BEARING ARTICULAR SURFACE/PORTION OF DISTAL TIBIA (EG, PILON OR TIBIAL PLAFOND), WITH INTERNAL FIXATION, WHEN PERFORMED; OF FIBULA ONLY",27826,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF HUMERAL SUPRACONDYLAR OR TRANSCONDYLAR FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED; WITHOUT INTERCONDYLAR EXTENSION",24545,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,8928.20,,,,,,,1797.68,8928.20,case rate,
"OPEN TREATMENT OF HUMERAL SUPRACONDYLAR OR TRANSCONDYLAR FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED; WITHOUT INTERCONDYLAR EXTENSION",24545,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1797.68,,,,,,,1797.68,8928.20,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN TREATMENT OF INTERPHALANGEAL JOINT DISLOCATION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",28675,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,4189.93,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF INTERPHALANGEAL JOINT DISLOCATION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED, SINGLE",26785,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,3268.08,,,,,,,1271.44,4357.45,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
