"ADENOIDECTOMY, PRIMARY; AGE 12 OR OVER",42831,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,5175.17,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, ANY AREA; DEFECT 30.1 SQ CM TO 60.0 SQ CM",14301,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,2553.56,,,,,,,1797.68,6160.96,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, ANY AREA; EACH ADDITIONAL 30.0 SQ CM, OR PART THEREOF (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",14302,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,1456.16,,,,,,,899.76,3083.63,case rate,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, EYELIDS, NOSE, EARS AND/OR LIPS; DEFECT 10 SQ CM OR LESS",14060,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1455.44,,,,,,,1243.64,4988.05,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10 SQ CM OR LESS",14000,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,1243.64,,,,,,,1243.64,4357.45,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10.1 SQ CM TO 30.0 SQ CM",14001,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1455.44,,,,,,,1243.64,4988.05,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY AGE <=21 WITHOUT MCC",899,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)",41874,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,1983.88,,,,,,,1455.44,4988.05,fee schedule,
"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)",41874,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,1983.88,,,,,,,1455.44,4988.05,case rate,
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH LOCAL ADVANCEMENT FLAPS (V-Y, HOOD)",26952,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,4928.77,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",27596,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",27596,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",27596,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; SECONDARY CLOSURE OR SCAR REVISION",27594,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,2052.04,,,,,,,1455.44,4988.05,case rate,
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; SECONDARY CLOSURE OR SCAR REVISION",27594,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,2052.04,,,,,,,1455.44,4988.05,case rate,
"AORTOGRAPHY, ABDOMINAL PLUS BILATERAL ILIOFEMORAL LOWER EXTREMITY, CATHETER, BY SERIALOGRAPHY, RADIOLOGICAL SUPERVISION AND INTERPRETATION",75630,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,2074.70,,,,,,,100.91,2074.70,fee schedule,
"APPLICATION OF A UNIPLANE (PINS OR WIRES IN 1 PLANE), UNILATERAL, EXTERNAL FIXATION SYSTEM",20690,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,4542.09,,,,,,,1271.44,4542.09,case rate,
