IMP DEV JT ANKLE TOTAL LVL 18,6312268,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,61324.00000,17538.66000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,2065.60,45993.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT ELBOW TOTAL LVL 01,2774180,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Aetna,Joint Venture,,2227.56,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 01,2774180,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Arizona Physicians IPA,Medicaid,,1094.24,,,,,,,977.00,7079.18,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
IMP DEV JT ELBOW TOTAL LVL 02,2774198,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,5077.22,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 03,2774206,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,5946.47,,,,,,,2065.60,10421.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT ELBOW TOTAL LVL 03,2774206,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Provider Network of America,Commercial,,10421.25,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 04,2774214,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Blue Cross Blue Shield of Arizona,Commercial,,7079.18,,,,,,,2065.60,13143.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT ELBOW TOTAL LVL 04,2774214,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,2065.60,13143.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT ELBOW TOTAL LVL 05,2774230,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Arizona Medical Network,Commercial,,15332.80,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 06,6272710,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,26284.00000,7517.22000,Health Net,Commerical Exchange Product,,14193.36,,,,,,,2065.60,19713.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 06,6272710,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,26284.00000,7517.22000,Health Net,Commerical Exchange Product,,14193.36,,,,,,,2065.60,19713.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 08,6272736,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,19204.11,,,,,,,2065.60,26283.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 09,6272744,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Aetna,Banner Employee Plans,,13246.46,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 09,6272744,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,17740.80,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 10,6272751,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Aetna,Joint Venture,,19974.62,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 10,6272751,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Provider Network of America,Commercial,,32853.00,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 11,6272769,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,48184.00000,13780.62000,Aetna,Joint Venture,,21971.90,,,,,,,2065.60,36138.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 11,6272769,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,48184.00000,13780.62000,Arizona Medical Network,Commercial,,33728.80,,,,,,,2065.60,36138.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 11,6272769,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,48184.00000,13780.62000,United Healthcare,Commercial,,25730.26,,,,,,,2065.60,36138.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 12,6272777,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,52564.00000,15033.30000,Plotkin Health,Plotkin Health,,23653.80,,,,,,,23653.80,39423.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 12,6272777,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,52564.00000,15033.30000,Aetna,Qualified Health Plan,,11826.90,,,,,,,2065.60,39423.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 13,6272785,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,56944.00000,16285.98000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,25624.80,,,,,,,2065.60,42708.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 14,6272793,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,61324.00000,17538.66000,"Health Choice Arizona, Inc.",Medicaid,,13736.58,,,,,,,2065.60,45993.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 15,6272801,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,65704.00000,18791.34000,Aetna,Qualified Health Plan,,14783.40,,,,,,,2065.60,49278.00,percent of total billed charges,
IMP DEV JT ELBOW TOTAL LVL 15,6272801,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,65704.00000,18791.34000,Health Net,Medicare,,32852.00,,,,,,,2065.60,49278.00,percent of total billed charges,
IMP DEV JT FINGER LVL 01,2774362,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,"Health Choice Arizona, Inc.",Medicaid,,1094.24,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT FINGER LVL 02,2774370,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,9265.00000,2649.79000,Plotkin Health,Plotkin Health,,4169.25,,,,,,,4169.25,6948.75,percent of total billed charges,
IMP DEV JT FINGER LVL 02,2774370,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,5077.22,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT FINGER LVL 02,2774370,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Plotkin Health,Plotkin Health,,4169.25,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT FINGER LVL 03,2774503,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Health Net,Medicaid,,3112.48,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT FINGER LVL 03,2774503,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,6252.75,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT FINGER LVL 04,2774388,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Health Net,Commerical Exchange Product,,9462.96,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT FINGER LVL 04,2774388,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Health Net,Commerical Exchange Product,,9462.96,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT FINGER LVL 05,2774404,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,12003.39,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT FINGER LVL 05,2774404,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,2065.60,16428.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT FNGR MCP LVL 01,6299226,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,Provider Network of America,Commercial,,1059.75,,,,,,,260.66,2395.33,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 02,6299234,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Aetna,Banner Employee Plans,,905.52,,,,,,,260.66,2395.33,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 03,6299242,CDM,278,RC,L8630,HCPCS,,,facility,inpatient,,,3853.00000,1101.96000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,2111.44,,,,,,,1733.85,2889.75,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 03,6299242,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,Aetna,Medical Rental,,2030.53,,,,,,,260.66,2889.75,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
IMP DEV JT FNGR MCP LVL 03,6299242,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,Quiktrip Corporation,Commercial,,2080.62,,,,,,,260.66,2889.75,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 04,6299259,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,6105.00000,1746.03000,Arizona Physicians IPA,Medicaid,,260.66,,,,,,,260.66,4578.75,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
IMP DEV JT FNGR MCP LVL 04,6299259,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,6105.00000,1746.03000,United Healthcare,Commercial,,3260.07,,,,,,,260.66,4578.75,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 05,6299267,CDM,278,RC,L8630,HCPCS,,,facility,inpatient,,,9265.00000,2649.79000,Aetna,Medical Rental,,4882.65,,,,,,,4169.25,6948.75,percent of total billed charges,
IMP DEV JT FNGR MCP LVL 05,6299267,CDM,278,RC,L8630,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Aetna,Broad Network,,5281.05,,,,,,,260.66,6948.75,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 01,2774511,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,594.00000,169.88000,"Cigna Healthcare of Arizona, Inc.",Commercial,,340.36,,,,,,,267.30,445.50,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 02,2774529,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1132.00000,323.75000,"Health Choice Arizona, Inc.",Medicare Advantage,,339.60,,,,,,,226.40,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 02,2774529,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1132.00000,323.75000,Blue Cross Blue Shield of Arizona,Commercial,,7079.18,,,,,,,226.40,7079.18,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT HIP TOTAL LVL 02,2774529,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1132.00000,323.75000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,226.40,7079.18,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT HIP TOTAL LVL 03,2774537,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,Aetna,Medicare Advantage,,323.80,,,,,,,323.80,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 03,2774537,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,Oscar Health Plan,Commercial,,809.50,,,,,,,323.80,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 03,2774537,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,Plotkin Health,Plotkin Health,,728.55,,,,,,,323.80,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 03,2774537,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,United Healthcare,UHC Doctor's Plan,,785.22,,,,,,,323.80,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 04,2774545,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,2695.00000,770.77000,Plotkin Health,Plotkin Health,,1212.75,,,,,,,1212.75,2021.25,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 04,2774545,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Health Net,Medicaid,,603.68,,,,,,,539.00,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 05,2774560,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,4885.00000,1397.11000,Plotkin Health,Plotkin Health,,2198.25,,,,,,,2198.25,3663.75,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 05,2774560,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Aetna,Banner Employee Plans,,1641.36,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 06,2774578,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,7079.18,,,,,,,1853.00,7079.18,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT HIP TOTAL LVL 07,2774586,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Aetna,Qualified Health Plan,,3126.38,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 10,2774602,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,26284.00000,7517.22000,Plotkin Health,Plotkin Health,,11827.80,,,,,,,11827.80,19713.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 10,2774602,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,26284.00000,7517.22000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,10513.60,,,,,,,2065.60,19713.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
IMP DEV JT HIP TOTAL LVL 11,2774610,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,"Health Choice Arizona, Inc.",ACA Health Plan,,15332.00,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 11,2774610,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,Aetna,Designated Group,,14841.38,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 11,2774610,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,United Healthcare,UHC Core,,15546.65,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 12,2774628,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,5309.38,,,,,,,2065.60,26283.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT HIP TOTAL LVL 13,2774636,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Aetna,Medical Rental,,23084.71,,,,,,,2065.60,32853.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
IMP DEV JT HIP TOTAL LVL 14,2774644,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,52564.00000,15033.30000,Aetna,Joint Venture,,23969.18,,,,,,,2065.60,39423.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 14,2774644,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,52564.00000,15033.30000,Arizona Medical Network,Commercial,,36794.80,,,,,,,2065.60,39423.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 15,2774669,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,65704.00000,18791.34000,United Healthcare,Commercial,,35085.94,,,,,,,2065.60,49278.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 16,2774677,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,87604.00000,25054.74000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,39421.80,,,,,,,39421.80,65703.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 16,2774677,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,87604.00000,25054.74000,"Health Choice Arizona, Inc.",ACA Health Plan,,43802.00,,,,,,,2065.60,65703.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 17,6277016,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,109504.00000,31318.14000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,60008.19,,,,,,,49276.80,82128.00,percent of total billed charges,
IMP DEV JT HIP TOTAL LVL 17,6277016,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,109504.00000,31318.14000,Aetna,Medical Rental,,57708.61,,,,,,,2065.60,82128.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
IMP DEV JT KNEE TOTAL LVL 03,6275952,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4880.00000,1395.68000,Health Net,Medicaid,,1093.12,,,,,,,976.00,7079.18,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 04,2774727,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Aetna,Medicare Advantage,,1853.00,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 04,2774727,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Aetna,Qualified Health Plan,,2084.62,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 04,2774727,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,United Healthcare,Commercial,,4947.51,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 05,2774735,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Banner University Health Plan,University Family Plan,,3112.48,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 07,2774750,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Plotkin Health,Plotkin Health,,9856.80,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 07,2774750,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Quiktrip Corporation,Commercial,,11828.16,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 10,2774792,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,5663.34,,,,,,,2065.60,26283.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT KNEE TOTAL LVL 11,2774800,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Aetna,Medicare Advantage,,7884.80,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 11,2774800,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Health Net,Commerical Exchange Product,,21288.96,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 11,2774800,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Health Net,Commerical Exchange Product,,21288.96,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 12,2774768,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,43804.00000,12527.94000,Aetna,Medical Rental,,23084.71,,,,,,,19711.80,32853.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 12,2774768,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Aetna,Medical Rental,,23084.71,,,,,,,2065.60,32853.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
IMP DEV JT KNEE TOTAL LVL 13,2774818,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,48184.00000,13780.62000,Banner University Health Plan,AZ Medicaid - AHCCCS,,10793.22,,,,,,,2065.60,36138.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 14,2774826,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,52564.00000,15033.30000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,23653.80,,,,,,,23653.80,39423.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 16,2774834,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,61324.00000,17538.66000,United Healthcare,Commercial,,32747.02,,,,,,,2065.60,45993.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 17,2774842,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,70084.00000,20044.02000,"Cigna Healthcare of Arizona, Inc.",Commercial,,40158.13,,,,,,,31537.80,52563.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 18,2774859,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,78844.00000,22549.38000,Aetna,Medicare Advantage,,15768.80,,,,,,,2065.60,59133.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 18,2774859,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,78844.00000,22549.38000,Arizona Physicians IPA,Medicaid,,17661.06,,,,,,,2065.60,59133.00,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
IMP DEV JT KNEE TOTAL LVL 18,2774859,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,78844.00000,22549.38000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,5309.38,,,,,,,2065.60,59133.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT KNEE TOTAL LVL 19,2771616,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,87604.00000,25054.74000,Aetna,Broad Network,,49934.28,,,,,,,2065.60,65703.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 19,2771616,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,87604.00000,25054.74000,Banner University Health Plan,University Family Plan,,19623.30,,,,,,,2065.60,65703.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 21,6273627,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,109504.00000,31318.14000,Health Net,Medicaid,,24528.90,,,,,,,2065.60,82128.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 22,6273635,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,122644.00000,35076.18000,Oscar Health Plan,Commercial,,61322.00,,,,,,,2065.60,91983.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 22,6273635,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,122644.00000,35076.18000,Plotkin Health,Plotkin Health,,55189.80,,,,,,,2065.60,91983.00,percent of total billed charges,
IMP DEV JT KNEE TOTAL LVL 23,6273643,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,135784.00000,38834.22000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,7079.18,,,,,,,2065.60,101838.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT SHDR TOTAL LVL 02,6288096,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,7079.18,,,,,,,282.60,7079.18,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV JT SHDR TOTAL LVL 02,6288096,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,635.85,,,,,,,282.60,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 02,6288096,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,Plotkin Health,Plotkin Health,,635.85,,,,,,,282.60,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 03,6288104,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1212.75,,,,,,,539.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 04,6288112,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,"Cigna Healthcare of Arizona, Inc.",Commercial,,2207.77,,,,,,,770.60,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 04,6288112,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,770.60,7079.18,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
