"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH MAXILLARY ANTROSTOMY; WITH REMOVAL OF TISSUE FROM MAXILLARY SINUS",31267,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,4988.05,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH SPHENOIDOTOMY; WITH REMOVAL OF TISSUE FROM THE SPHENOID SINUS",31288,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,3990.44,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"NASAL/SINUS ENDOSCOPY, SURGICAL, WITH SPHENOIDOTOMY;",31287,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,1455.44,4988.05,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"NASOPHARYNGOSCOPY, SURGICAL, WITH DILATION OF EUSTACHIAN TUBE (IE, BALLOON DILATION); BILATERAL",69706,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,3687.39,,,,,,,1455.44,4988.05,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
"NASOPHARYNGOSCOPY, SURGICAL, WITH DILATION OF EUSTACHIAN TUBE (IE, BALLOON DILATION); BILATERAL",69706,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,3687.39,,,,,,,1455.44,4988.05,fee schedule,
"NEONATE, BIRTH WEIGHT 750-999 GRAMS, DIED",632,TRIS-DRG,,,,,,,facility,inpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.",,,,0,,,other,"Inpatient services are paid at 100% of the TRICARE Maximum Allowed DRG rate. The exact rate is variable based on billed charges, DRG, discharge status, NTAP, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"OPEN IMPLANTATION OF HYPOGLOSSAL NERVE NEUROSTIMULATOR ARRAY, PULSE GENERATOR, AND DISTAL RESPIRATORY SENSOR ELECTRODE OR ELECTRODE ARRAY",64582,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,21347.28,,,,,,,949.44,21347.28,fee schedule,
"OPEN TREATMENT OF ACETABULAR FRACTURE(S) INVOLVING ANTERIOR OR POSTERIOR (ONE) COLUMN, OR A FRACTURE RUNNING TRANSVERSELY ACROSS THE ACETABULUM, WITH INTERNAL FIXATION",27227,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,10991.27,,,,,,,1303.00,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF ACROMIOCLAVICULAR DISLOCATION, ACUTE OR CHRONIC; WITH FASCIAL GRAFT (INCLUDES OBTAINING GRAFT)",23552,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,4542.09,,,,,,,1797.68,6160.96,case rate,
"OPEN TREATMENT OF ANKLE DISLOCATION, WITH OR WITHOUT PERCUTANEOUS SKELETAL FIXATION; WITHOUT REPAIR OR INTERNAL FIXATION",27846,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,360,4988.05,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF BIMALLEOLAR ANKLE FRACTURE (EG, LATERAL AND MEDIAL MALLEOLI, OR LATERAL AND POSTERIOR MALLEOLI, OR MEDIAL AND POSTERIOR MALLEOLI), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",27814,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1455.44,,,,,,,1455.44,4988.05,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN TREATMENT OF CLAVICULAR FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",23515,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,3741.03,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF DISTAL RADIAL EXTRA-ARTICULAR FRACTURE OR EPIPHYSEAL SEPARATION, WITH INTERNAL FIXATION",25607,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,4542.09,,,,,,,2044.24,7005.97,case rate,
"OPEN TREATMENT OF DISTAL TIBIOFIBULAR JOINT (SYNDESMOSIS) DISRUPTION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",27829,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,4542.09,,,,,,,1271.44,4542.09,case rate,
"OPEN TREATMENT OF FEMORAL FRACTURE, PROXIMAL END, NECK, INTERNAL FIXATION OR PROSTHETIC REPLACEMENT",27236,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,
"OPEN TREATMENT OF HUMERAL CONDYLAR FRACTURE, MEDIAL OR LATERAL, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",24579,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,3990.44,,,,,,,1455.44,8928.20,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF INTERPHALANGEAL JOINT DISLOCATION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED, SINGLE",26785,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,2052.04,,,,,,,1271.44,4357.45,case rate,
"OPEN TREATMENT OF METACARPOPHALANGEAL DISLOCATION, SINGLE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",26715,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,4620.72,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF METACARPOPHALANGEAL DISLOCATION, SINGLE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",26715,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,6160.96,,,,,,,1797.68,6160.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF MONTEGGIA TYPE OF FRACTURE DISLOCATION AT ELBOW (FRACTURE PROXIMAL END OF ULNA WITH DISLOCATION OF RADIAL HEAD), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",24635,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,3741.03,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF PATELLAR FRACTURE, WITH INTERNAL FIXATION AND/OR PARTIAL OR COMPLETE PATELLECTOMY AND SOFT TISSUE REPAIR",27524,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1455.44,,,,,,,1455.44,4988.05,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN TREATMENT OF POSTERIOR MALLEOLUS FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",27769,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF PROXIMAL HUMERAL (SURGICAL OR ANATOMICAL NECK) FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED, INCLUDES REPAIR OF TUBEROSITY(S), WHEN PERFORMED;",23615,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,8928.20,,,,,,,1797.68,8928.20,fee schedule,
"OPEN TREATMENT OF RADIAL AND ULNAR SHAFT FRACTURES, WITH INTERNAL FIXATION, WHEN PERFORMED; OF RADIUS AND ULNA",25575,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF RADIAL AND ULNAR SHAFT FRACTURES, WITH INTERNAL FIXATION, WHEN PERFORMED; OF RADIUS AND ULNA",25575,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,4542.09,,,,,,,1455.44,4988.05,case rate,
"OPEN TREATMENT OF RADIAL SHAFT FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",25515,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,3990.44,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF RADIAL SHAFT FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED, AND OPEN TREATMENT OF DISTAL RADIOULNAR JOINT DISLOCATION (GALEAZZI FRACTURE/ DISLOCATION), INCLUDES INTERNAL FIXATION, WHEN PERFORMED, INCLUDES REPAIR OF TRIANGULAR FIBROCARTILAGE COMPLEX",25526,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,2044.24,,,,,,,2044.24,7005.97,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN TREATMENT OF SHOULDER DISLOCATION, WITH FRACTURE OF GREATER HUMERAL TUBEROSITY, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",23670,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Commercial,360,4988.05,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF TARSAL BONE DISLOCATION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",28555,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,4542.09,,,,,,,1271.44,4542.09,case rate,
"OPEN TREATMENT OF TARSAL BONE DISLOCATION, INCLUDES INTERNAL FIXATION, WHEN PERFORMED",28555,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,360,4357.45,,,,,,,1271.44,4542.09,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OPEN TREATMENT OF TIBIAL SHAFT FRACTURE (WITH OR WITHOUT FIBULAR FRACTURE), WITH PLATE/SCREWS, WITH OR WITHOUT CERCLAGE",27758,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1797.68,,,,,,,1797.68,8928.20,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OPEN TREATMENT OF ULNAR FRACTURE, PROXIMAL END (EG, OLECRANON OR CORONOID PROCESS[ES]), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",24685,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,3741.03,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"ORBITOTOMY WITHOUT BONE FLAP (FRONTAL OR TRANSCONJUNCTIVAL APPROACH); FOR EXPLORATION, WITH OR WITHOUT BIOPSY",67400,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,2396.45,,,,,,,1455.44,4988.05,case rate,
"OSTEOTOMY, CLAVICLE, WITH OR WITHOUT INTERNAL FIXATION; WITH BONE GRAFT FOR NONUNION OR MALUNION (INCLUDES OBTAINING GRAFT AND/OR NECESSARY FIXATION)",23485,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,8928.20,,,,,,,2837.28,9723.85,case rate,
"OSTEOTOMY, FEMUR, SHAFT OR SUPRACONDYLAR; WITH FIXATION",27450,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,
"OSTEOTOMY, MULTIPLE, WITH REALIGNMENT ON INTRAMEDULLARY ROD, FEMORAL SHAFT (EG, SOFIELD TYPE PROCEDURE)",27454,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,3818.00,,,,,,,3818.00,13084.95,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"OSTEOTOMY, WITH OR WITHOUT LENGTHENING, SHORTENING OR ANGULAR CORRECTION, METATARSAL; OTHER THAN FIRST METATARSAL, EACH",28308,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,2052.04,,,,,,,1271.44,4357.45,case rate,
"OSTEOTOMY, WITH OR WITHOUT LENGTHENING, SHORTENING OR ANGULAR CORRECTION, METATARSAL; OTHER THAN FIRST METATARSAL, EACH",28308,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,3660.23,,,,,,,1271.44,4357.45,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OSTEOTOMY, WITH OR WITHOUT LENGTHENING, SHORTENING OR ANGULAR CORRECTION, METATARSAL; OTHER THAN FIRST METATARSAL, EACH",28308,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,3268.08,,,,,,,1271.44,4357.45,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"OTOPLASTY, PROTRUDING EAR, WITH OR WITHOUT SIZE REDUCTION",69300,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,3990.44,,,,,,,1455.44,4988.05,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"PARAVAGINAL DEFECT REPAIR (INCLUDING REPAIR OF CYSTOCELE, IF PERFORMED), LAPAROSCOPIC APPROACH",57423,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,6458.05,,,,,,,2837.28,9723.85,case rate,
"PARTIAL THYROID LOBECTOMY, UNILATERAL; WITH OR WITHOUT ISTHMUSECTOMY",60210,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,3668.82,,,,,,,1271.44,4357.45,case rate,
"PERCUTANEOUS ARTERIOVENOUS FISTULA CREATION, UPPER EXTREMITY, SINGLE ACCESS OF BOTH THE PERIPHERAL ARTERY AND PERIPHERAL VEIN, INCLUDING FISTULA MATURATION PROCEDURES (EG, TRANSLUMINAL BALLOON ANGIOPLASTY, COIL EMBOLIZATION) WHEN PERFORMED, INCLUDING ALL VASCULAR ACCESS, IMAGING GUIDANCE AND RADIOLOGIC SUPERVISION AND INTERPRETATION",36836,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,11646.40,,,,,,,3818.00,13084.95,case rate,
"PERCUTANEOUS IMPLANTATION OF NEUROSTIMULATOR ELECTRODE ARRAY, EPIDURAL",63650,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,2837.28,,,,,,,2837.28,9723.85,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"PERCUTANEOUS NEPHROLITHOTOMY OR PYELOLITHOTOMY, LITHOTRIPSY, STONE EXTRACTION, ANTEGRADE URETEROSCOPY, ANTEGRADE STENT PLACEMENT AND NEPHROSTOMY TUBE PLACEMENT, WHEN PERFORMED, INCLUDING IMAGING GUIDANCE; COMPLEX (EG, STONE[S] > 2 CM, BRANCHING STONES, STONES IN MULTIPLE LOCATIONS, URETER STONES, COMPLICATED ANATOMY)",50081,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,1271.44,5987.14,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"PERINEOPLASTY, REPAIR OF PERINEUM, NONOBSTETRICAL (SEPARATE PROCEDURE)",56810,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,1901.83,,,,,,,1901.83,7005.97,fee schedule,
"POSTERIOR COLPORRHAPHY, REPAIR OF RECTOCELE WITH OR WITHOUT PERINEORRHAPHY",57250,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,3196.92,,,,,,,2044.24,7005.97,fee schedule,
"POSTERIOR NON-SEGMENTAL INSTRUMENTATION (EG, HARRINGTON ROD TECHNIQUE, PEDICLE FIXATION ACROSS 1 INTERSPACE, ATLANTOAXIAL TRANSARTICULAR SCREW FIXATION, SUBLAMINAR WIRING AT C1, FACET SCREW FIXATION) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",22840,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,360,5236.50,,,,,,,1909.92,6545.63,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"PREPARATION OF FECAL MICROBIOTA FOR INSTILLATION, INCLUDING ASSESSMENT OF DONOR SPECIMEN",44705,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,750,13084.95,,,,,,,3818.00,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"PROBING OF NASOLACRIMAL DUCT, WITH OR WITHOUT IRRIGATION; WITH INSERTION OF TUBE OR STENT",68815,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,1451.70,,,,,,,1271.44,4357.45,case rate,
"PROCTOSIGMOIDOSCOPY, RIGID; WITH REMOVAL OF FOREIGN BODY",45307,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,949.44,,,,,,,949.44,3253.90,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"PROPHYLACTIC TREATMENT (NAILING, PINNING, PLATING, OR WIRING) WITH OR WITHOUT METHYLMETHACRYLATE, FEMUR",27495,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,4542.09,,,,,,,3818.00,13084.95,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
"RADICAL RESECTION OF TUMOR (EG, SARCOMA), SOFT TISSUE OF BACK OR FLANK; 5 CM OR GREATER",21936,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,1718.26,,,,,,,1455.44,4988.05,case rate,
"RADICAL RESECTION OF TUMOR (EG, SARCOMA), SOFT TISSUE OF NECK OR ANTERIOR THORAX; LESS THAN 5 CM",21557,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,360,9813.71,,,,,,,1718.26,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"RADICAL RESECTION OF TUMOR (EG, SARCOMA), SOFT TISSUE OF NECK OR ANTERIOR THORAX; LESS THAN 5 CM",21557,CPT,,,,,,,facility,outpatient,,,,,Health Net,Medicaid,360,1718.26,,,,,,,1718.26,13084.95,case rate,
"REALIGNMENT OF EXTENSOR TENDON, HAND, EACH TENDON",26437,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,2052.04,,,,,,,1455.44,4988.05,fee schedule,
"RECONSTRUCTION (ADVANCEMENT), POSTERIOR TIBIAL TENDON WITH EXCISION OF ACCESSORY TARSAL NAVICULAR BONE (EG, KIDNER TYPE PROCEDURE)",28238,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,1455.44,4988.05,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"RECONSTRUCTION MIDFACE, LEFORT I; 3 OR MORE PIECES, SEGMENT MOVEMENT IN ANY DIRECTION, REQUIRING BONE GRAFTS (INCLUDES OBTAINING AUTOGRAFTS) (EG, UNGRAFTED BILATERAL ALVEOLAR CLEFT OR MULTIPLE OSTEOTOMIES)",21147,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,3687.39,,,,,,,3687.39,13084.95,fee schedule,
"RECONSTRUCTION MIDFACE, LEFORT I; SINGLE PIECE, SEGMENT MOVEMENT IN ANY DIRECTION (EG, FOR LONG FACE SYNDROME), WITHOUT BONE GRAFT",21141,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,3687.39,,,,,,,3687.39,13084.95,fee schedule,
"RECONSTRUCTION MIDFACE, LEFORT I; SINGLE PIECE, SEGMENT MOVEMENT IN ANY DIRECTION (EG, FOR LONG FACE SYNDROME), WITHOUT BONE GRAFT",21141,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,360,13084.95,,,,,,,3687.39,13084.95,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"RECONSTRUCTION OF DISLOCATING PATELLA; (EG, HAUSER TYPE PROCEDURE)",27420,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,1455.44,,,,,,,1455.44,4988.05,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"RECONSTRUCTION OF EYELID, FULL THICKNESS BY TRANSFER OF TARSOCONJUNCTIVAL FLAP FROM OPPOSING EYELID; UP TO TWO-THIRDS OF EYELID, 1 STAGE OR FIRST STAGE",67971,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,1451.70,,,,,,,1451.70,4988.05,case rate,
"RECONSTRUCTION OF MANDIBLE, EXTRAORAL, WITH TRANSOSTEAL BONE PLATE (EG, MANDIBULAR STAPLE BONE PLATE)",21244,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,University Family Plan,360,3687.39,,,,,,,2837.28,9723.85,case rate,
"RECONSTRUCTION OF MANDIBULAR RAMI, HORIZONTAL, VERTICAL, C, OR L OSTEOTOMY; WITHOUT BONE GRAFT",21193,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,3687.39,,,,,,,3687.39,13084.95,case rate,
"RELEASE, TARSAL TUNNEL (POSTERIOR TIBIAL NERVE DECOMPRESSION)",28035,CPT,,,,,,,facility,outpatient,,,,,Banner University Health Plan,AZ Medicaid - AHCCCS,360,1271.93,,,,,,,1271.93,6160.96,case rate,
"REMOVAL IMPACTED CERUMEN REQUIRING INSTRUMENTATION, UNILATERAL",69210,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,360,226.13,,,,,,,40.35,269.20,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
"REMOVAL IMPACTED CERUMEN REQUIRING INSTRUMENTATION, UNILATERAL",69210,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,78.55,,,,,,,40.35,269.20,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
"REMOVAL OF IMPLANT; DEEP (EG, BURIED WIRE, PIN, SCREW, METAL BAND, NAIL, ROD OR PLATE)",20680,CPT,,,,,,,facility,outpatient,,,,,Mercy Care,Medicaid,360,1718.26,,,,,,,1455.44,4988.05,case rate,
"REMOVAL OF PROSTHESIS, INCLUDES DEBRIDEMENT AND SYNOVECTOMY WHEN PERFORMED; HUMERAL AND GLENOID COMPONENTS (EG, TOTAL SHOULDER)",23335,CPT,,,,,,,facility,outpatient,,,,,"Health Choice Arizona, Inc.",Medicaid,360,1718.26,,,,,,,1718.26,13084.95,fee schedule,
"REMOVAL OF PROSTHESIS, INCLUDES DEBRIDEMENT AND SYNOVECTOMY WHEN PERFORMED; HUMERAL OR GLENOID COMPONENT",23334,CPT,,,,,,,facility,outpatient,,,,,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,360,949.44,,,,,,,949.44,3253.90,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
