ED REM IUD,4505095,CDM,450,RC,58301,CPT,,,facility,outpatient,,,476.00000,117.57000,Devoted Health Services,Medicare Advantage,,340.42,,,,,,,204.07,4988.05,fee schedule,
ED REM IUD,4505095,CDM,450,RC,58301,CPT,,,facility,outpatient,,,476.00000,117.57000,Mercy Care,Mercy Care Advantage,,324.21,,,,,,,204.07,4988.05,fee schedule,
ED REM SUTURE&STAPLE NO ANESTH,4507042,CDM,450,RC,15854,CPT,,,facility,outpatient,,,341.00000,84.23000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,2083.00,,,,,,,68.20,2314.00,per diem,
ED RPR TENDON FOOT LVL 01 SIMPLE,4506267,CDM,450,RC,,,,,facility,outpatient,,,2899.00000,716.05000,"Health Choice Arizona, Inc.",ACA Health Plan,,1449.50,,,,,,,417.75,2314.00,percent of total billed charges,
ED RPR TENDON FOOT LVL 01 SIMPLE,4506267,CDM,450,RC,,,,,facility,outpatient,,,2899.00000,716.05000,Aetna,Designated Group,,1728.00,,,,,,,417.75,2314.00,case rate,
ED RPR TENDON FOOT LVL 01 SIMPLE,4506267,CDM,450,RC,,,,,facility,outpatient,,,2899.00000,716.05000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1304.55,,,,,,,417.75,2314.00,percent of total billed charges,
ED RPR TENDON FOOT LVL 02 CMPLX,4506275,CDM,450,RC,,,,,facility,outpatient,,,3612.00000,892.16000,Aetna,Broad Network,,2033.00,,,,,,,520.49,2709.00,case rate,
ED RPR TENDON HAND/FNG LVL 01 SMPL,4506283,CDM,450,RC,,,,,facility,inpatient,,,1936.00000,478.19000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,871.20,,,,,,,871.20,1452.00,percent of total billed charges,
ED RPR TENDON HAND/FNG LVL 01 SMPL,4506283,CDM,450,RC,,,,,facility,outpatient,,,1936.00000,478.19000,Health Net,Medicare,,968.00,,,,,,,278.98,2314.00,percent of total billed charges,
ED RPR TENDON HAND/FNG LVL 02 CMPLX,4506291,CDM,450,RC,,,,,facility,outpatient,,,2416.00000,596.75000,"Health Choice Arizona, Inc.",ACA Health Plan,,1208.00,,,,,,,348.15,2314.00,percent of total billed charges,
ED RPR TENDON HAND/FNG LVL 02 CMPLX,4506291,CDM,450,RC,,,,,facility,outpatient,,,2416.00000,596.75000,Arizona Physicians IPA,Medicaid,,348.15,,,,,,,348.15,2314.00,percent of total billed charges,
ED RPR TENDON HAND/FNG LVL 02 CMPLX,4506291,CDM,450,RC,,,,,facility,outpatient,,,2416.00000,596.75000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,966.40,,,,,,,348.15,2314.00,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
ED RPR WOUND LVL 02 INTERMEDIATE,4506440,CDM,450,RC,,,,,facility,outpatient,,,776.00000,191.67000,Arizona Medical Network,Commercial,,543.20,,,,,,,111.82,2314.00,percent of total billed charges,
ED SED MOD DIFF 0-4Y INIT 15MN,4506838,CDM,370,RC,99155,CPT,,,facility,outpatient,,,505.00000,160.59000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,534.72,,,,,,,101.00,712.96,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
ED SED MOD DIFF 5+Y INIT 15MN,4506846,CDM,370,RC,99156,CPT,,,facility,outpatient,,,555.00000,176.49000,Arizona Physicians IPA,Medicaid,,124.32,,,,,,,111.00,582.49,percent of total billed charges,Rates may be adjusted for facility-specific peer groups and all other adjusters.
ED SPLINT/STRAP EXTREMITY UPPER,4505202,CDM,450,RC,,,,,facility,outpatient,,,476.00000,117.57000,"Cigna Healthcare of Arizona, Inc.",Commercial,,2314.00,,,,,,,68.59,2314.00,per diem,
ED SPLINT/STRAP EXTREMITY UPPER,4505202,CDM,450,RC,,,,,facility,outpatient,,,476.00000,117.57000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,214.20,,,,,,,68.59,2314.00,percent of total billed charges,
ED THORACOTOMY MASSAGE CARDIAC,4505236,CDM,450,RC,,,,,facility,outpatient,,,1901.00000,469.55000,Health Net,Commerical Exchange Product,,1026.54,,,,,,,273.93,2314.00,percent of total billed charges,
ED THORACOTOMY MASSAGE CARDIAC,4505236,CDM,450,RC,,,,,facility,outpatient,,,1901.00000,469.55000,Health Net,Commerical Exchange Product,,1026.54,,,,,,,273.93,2314.00,percent of total billed charges,
ED TRACH/CRICOTHYROID,4505244,CDM,450,RC,,,,,facility,outpatient,,,3162.00000,781.01000,Aetna,Qualified Health Plan,,711.45,,,,,,,455.64,2371.50,percent of total billed charges,
ED TRANSFUSION BLOOD/COMP 1 UNIT,4506168,CDM,391,RC,36430,CPT,,,facility,outpatient,,,1247.00000,386.57000,"Health Choice Arizona, Inc.",Medicaid,,287.87,,,,,,,287.87,1397.35,fee schedule,
ED TRANSFUSION BLOOD/COMP 1 UNIT,4506168,CDM,391,RC,36430,CPT,,,facility,outpatient,,,1247.00000,386.57000,Aetna,Qualified Health Plan,,633.71,,,,,,,287.87,1397.35,fee schedule,
ED TRANSFUSION BLOOD/COMP 1 UNIT,4506168,CDM,391,RC,36430,CPT,,,facility,outpatient,,,1247.00000,386.57000,Banner University Health Plan,University Family Plan,,287.87,,,,,,,287.87,1397.35,case rate,
ED TRANSFUSION BLOOD/COMP 2 UNITS,4506176,CDM,391,RC,36430,CPT,,,facility,outpatient,,,1559.00000,483.29000,Aetna,Joint Venture,,720.26,,,,,,,287.87,1397.35,percent of total billed charges,
ED TRANSFUSION BLOOD/COMP 3+ UNITS,4506184,CDM,391,RC,36430,CPT,,,facility,outpatient,,,1871.00000,580.01000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,1229.25,,,,,,,287.87,1403.25,percent of total billed charges,
ED TRAUMA ACT LVL1 EVAL/GREEN W CC,4500377,CDM,681,RC,G0390,HCPCS,,,facility,outpatient,,,6385.00000,1487.71000,Provider Network of America,Commercial,,4788.75,,,,,,,920.08,7067.00,percent of total billed charges,
ED TRAUMA ACT LVL1 FULL/RED WO CC,4506788,CDM,681,RC,,,,,facility,inpatient,,,13285.00000,3095.41000,Provider Network of America,Commercial,,9963.75,,,,,,,3236.00,9963.75,percent of total billed charges,
ED TRAUMA ACT LVL1 LTD/YELLOW W CC,4506622,CDM,681,RC,G0390,HCPCS,,,facility,outpatient,,,10645.00000,2480.29000,UPMC Health Plan,Medicare Advantage,,1410.26,,,,,,,1410.26,7983.75,fee schedule,
ED TRAUMA ACT LVL1 LTD/YELLOW WO CC,4506796,CDM,681,RC,,,,,facility,outpatient,,,8005.00000,1865.17000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,3957.00,,,,,,,1153.52,7067.00,case rate,
ED TREATMENT BURN LVL 03 LARGE,4506432,CDM,450,RC,,,,,facility,inpatient,,,757.00000,186.98000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,340.65,,,,,,,340.65,567.75,percent of total billed charges,
ED TREATMENT BURN LVL 03 LARGE,4506432,CDM,450,RC,,,,,facility,outpatient,,,757.00000,186.98000,Aetna,Designated Group,,1728.00,,,,,,,109.08,2314.00,case rate,
ED US ABDOMEN LTD,4500062,CDM,402,RC,76705,CPT,,,facility,inpatient,,,658.00000,214.99000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,296.10,,,,,,,296.10,493.50,percent of total billed charges,
ED US CHEST,4500039,CDM,402,RC,76604,CPT,,,facility,outpatient,,,441.00000,153.91000,Aetna,Medical Rental,,232.41,,,,,,,47.34,551.65,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
ED US CHEST,4500039,CDM,402,RC,76604,CPT,,,facility,outpatient,,,441.00000,153.91000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,47.34,551.65,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ED US GD PLCMT NEEDLE ADDL S&I,4500179,CDM,402,RC,76942,CPT,,,facility,inpatient,,,780.00000,272.22000,Provider Network of America,Commercial,,585.00,,,,,,,351.00,585.00,percent of total billed charges,
ED US GD PLCMT NEEDLE ADDL S&I,4500179,CDM,402,RC,76942,CPT,,,facility,outpatient,,,780.00000,272.22000,Aetna,Designated Group,,382.98,,,,,,,43.79,585.00,percent of total billed charges,
ED US JOINT CMP REALTIME,4500344,CDM,402,RC,76881,CPT,,,facility,outpatient,,,468.00000,163.33000,Aetna,Joint Venture,,216.22,,,,,,,17.13,551.65,percent of total billed charges,
ED US JOINT CMP REALTIME,4500344,CDM,402,RC,76881,CPT,,,facility,outpatient,,,468.00000,163.33000,Quiktrip Corporation,Commercial,,252.72,,,,,,,17.13,551.65,percent of total billed charges,
ED US JT/EVAL FOCAL EXT NONVASC LTD,4500351,CDM,402,RC,76882,CPT,,,facility,inpatient,,,337.00000,117.61000,Provider Network of America,Commercial,,252.75,,,,,,,151.65,252.75,percent of total billed charges,
ED US JT/EVAL FOCAL EXT NONVASC LTD,4500351,CDM,402,RC,76882,CPT,,,facility,outpatient,,,337.00000,117.61000,Aetna,Designated Group,,165.47,,,,,,,48.37,551.65,percent of total billed charges,
ED US JT/EVAL FOCAL EXT NONVASC LTD,4500351,CDM,402,RC,76882,CPT,,,facility,outpatient,,,337.00000,117.61000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,132.63,,,,,,,48.37,551.65,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
ED US PELVIS NON OB LTD,4500112,CDM,402,RC,76857,CPT,,,facility,outpatient,,,654.00000,228.25000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,294.30,,,,,,,41.09,551.65,percent of total billed charges,
ED VISIT CRITICAL CARE 1ST 30-74MIN,4504676,CDM,450,RC,99291,CPT,,,facility,outpatient,,,7613.00000,1880.41000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,898.07,,,,,,,502.19,5709.75,fee schedule,
ED VISIT CRITICAL CARE 1ST 30-74MIN,4504676,CDM,450,RC,99291,CPT,,,facility,outpatient,,,7613.00000,1880.41000,Banner University Health Plan,AZ Medicaid - AHCCCS,,502.19,,,,,,,502.19,5709.75,fee schedule,
ED VISIT CRITICAL CARE ADDL 30MIN,4504668,CDM,450,RC,99292,CPT,,,facility,inpatient,,,3807.00000,940.33000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,1713.15,,,,,,,1713.15,2855.25,percent of total billed charges,
ED VISIT CRITICAL CARE ADDL 30MIN,4504668,CDM,450,RC,99292,CPT,,,facility,outpatient,,,3807.00000,940.33000,Aetna,Broad Network,,2033.00,,,,,,,761.40,2855.25,case rate,
ED VISIT LEVEL 1,4504908,CDM,450,RC,99281,CPT,,,facility,outpatient,,,657.00000,219.99000,United Healthcare,UHC Doctor's Plan,,1715.00,,,,,,,54.54,2314.00,case rate,
ED VISIT LEVEL 2,4504916,CDM,450,RC,99282,CPT,,,facility,outpatient,,,1163.00000,493.41000,United Healthcare,Individual Exchange,,236.29,,,,,,,88.87,2314.00,fee schedule,
ED VISIT LEVEL 4,4504932,CDM,450,RC,99284,CPT,,,facility,outpatient,,,2175.00000,1461.69000,Gila River Health Care Corporation,Managed Care Program,,453.85,,,,,,,221.18,2314.00,fee schedule,
ED VISIT LEVEL 5,4504940,CDM,450,RC,99285,CPT,,,facility,outpatient,,,2675.00000,1508.88000,Aetna,Qualified Health Plan,,888.69,,,,,,,332.40,2314.00,fee schedule,
ED VISIT LEVEL 5,4504940,CDM,450,RC,99285,CPT,,,facility,outpatient,,,2675.00000,1508.88000,Provider Network of America,Commercial,,2006.25,,,,,,,332.40,2314.00,percent of total billed charges,
EEG ACTIVATION PHARM/PHYSICAL,7400708,CDM,740,RC,95954,CPT,,,facility,outpatient,,,1116.00000,472.07000,Aetna,Medicare Advantage,,565.52,,,,,,,298.01,1021.32,fee schedule,
EEG ACTIVATION PHARM/PHYSICAL,7400708,CDM,740,RC,95954,CPT,,,facility,outpatient,,,1116.00000,472.07000,Aetna,Qualified Health Plan,,769.11,,,,,,,298.01,1021.32,fee schedule,
EEG ACTIVATION PHARM/PHYSICAL,7400708,CDM,740,RC,95954,CPT,,,facility,outpatient,,,1116.00000,472.07000,Gila River Health Care Corporation,Managed Care Program,,565.52,,,,,,,298.01,1021.32,fee schedule,
EEG ACTIVATION PHARM/PHYSICAL,7400708,CDM,740,RC,95954,CPT,,,facility,outpatient,,,1116.00000,472.07000,Gold Kidney Health Plan,Medicare Advantage,,622.07,,,,,,,298.01,1021.32,fee schedule,
EEG ACTIVATION PHARM/PHYSICAL,7400708,CDM,740,RC,95954,CPT,,,facility,outpatient,,,1116.00000,472.07000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,298.01,1021.32,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
EEG ANALYSIS DIGITAL,7400666,CDM,740,RC,95957,CPT,,,facility,outpatient,,,804.00000,340.09000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,528.23,,,,,,,160.80,1234.46,percent of total billed charges,
EEG ANALYSIS DIGITAL,7400666,CDM,740,RC,95957,CPT,,,facility,outpatient,,,804.00000,340.09000,"Health Choice Arizona, Inc.",Medicare Advantage,,241.20,,,,,,,160.80,1234.46,percent of total billed charges,
EEG ANALYSIS DIGITAL,7400666,CDM,740,RC,95957,CPT,,,facility,outpatient,,,804.00000,340.09000,Aetna,Qualified Health Plan,,180.90,,,,,,,160.80,1234.46,percent of total billed charges,
EEG ANALYSIS DIGITAL,7400666,CDM,740,RC,95957,CPT,,,facility,outpatient,,,804.00000,340.09000,Blue Cross Blue Shield of Arizona,Commercial,,1234.46,,,,,,,160.80,1234.46,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
EEG ANALYSIS DIGITAL,7400666,CDM,740,RC,95957,CPT,,,facility,outpatient,,,804.00000,340.09000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,360.20,,,,,,,160.80,1234.46,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
EEG AWAKE&ASLEEP RDC,7400625,CDM,740,RC,95819,CPT,,,facility,outpatient,,,1464.00000,619.27000,Plotkin Health,Plotkin Health,52,658.80,,,,,,,191.73,1394.07,percent of total billed charges,
EEG AWAKE&ASLEEP RDC,7400625,CDM,740,RC,95819,CPT,,,facility,outpatient,,,1464.00000,619.27000,United Healthcare,Commercial,52,876.00,,,,,,,191.73,1394.07,per diem,
EEG AWAKE&ASLEEP,7400609,CDM,740,RC,95819,CPT,,,facility,inpatient,,,1464.00000,619.27000,Aetna,Medical Rental,,771.53,,,,,,,658.80,1098.00,percent of total billed charges,
EEG AWAKE&ASLEEP,7400609,CDM,740,RC,95819,CPT,,,facility,outpatient,,,1464.00000,619.27000,"Cigna Healthcare of Arizona, Inc.",Commercial,,1005.77,,,,,,,191.73,1394.07,percent of total billed charges,
EEG AWAKE&ASLEEP,7400609,CDM,740,RC,95819,CPT,,,facility,outpatient,,,1464.00000,619.27000,Aetna,Joint Venture,,676.37,,,,,,,191.73,1394.07,percent of total billed charges,
EEG AWAKE&ASLEEP,7400609,CDM,740,RC,95819,CPT,,,facility,outpatient,,,1464.00000,619.27000,UPMC Health Plan,Medicare Advantage,,331.90,,,,,,,191.73,1394.07,fee schedule,
EEG AWAKE&DROWSY RDC,7400617,CDM,740,RC,95816,CPT,,,facility,outpatient,,,1230.00000,520.29000,Blue Cross Blue Shield of Arizona,Commercial,52,1269.27,,,,,,,191.73,1269.27,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
EEG COMA/SLEEP ONLY,7400658,CDM,740,RC,95822,CPT,,,facility,outpatient,,,1443.00000,610.39000,Carelon,Medicare Advantage,,348.50,,,,,,,191.73,1387.19,fee schedule,
EEG CONT SETUP ED TECH MIN CHAN 8,7401318,CDM,740,RC,95700,CPT,,,facility,outpatient,,,598.00000,252.95000,United Healthcare,Individual Exchange,,233.46,,,,,,,101.17,1258.93,fee schedule,
EEG CONT W VID 12-26HR UNMNTR,7401417,CDM,740,RC,95714,CPT,,,facility,inpatient,,,1403.00000,593.47000,Aetna,Medical Rental,,739.38,,,,,,,631.35,1052.25,percent of total billed charges,
EEG CONT W VID 12-26HR W CONT MNTR,7401433,CDM,740,RC,95716,CPT,,,facility,outpatient,,,1637.00000,692.45000,Banner University Health Plan,University Care Advantage,,1084.35,,,,,,,550.03,2844.01,fee schedule,
EEG CONT W VID 12-26HR W INT MNTR,7401425,CDM,740,RC,95715,CPT,,,facility,outpatient,,,1544.00000,653.11000,Arizona Medical Network,Commercial,,1080.80,,,,,,,353.64,2844.01,percent of total billed charges,
EEG CONT W VID 12-26HR W INT MNTR,7401425,CDM,740,RC,95715,CPT,,,facility,outpatient,,,1544.00000,653.11000,Banner University Health Plan,University Family Plan,,353.64,,,,,,,353.64,2844.01,fee schedule,
EEG CONT W VID 12-26HR W INT MNTR,7401425,CDM,740,RC,95715,CPT,,,facility,outpatient,,,1544.00000,653.11000,UPMC Health Plan,Medicare Advantage,,565.52,,,,,,,353.64,2844.01,fee schedule,
EEG CONT W VID 2-12HR UNMNTR,7401383,CDM,740,RC,95711,CPT,,,facility,outpatient,,,935.00000,395.50000,"Cigna Healthcare of Arizona, Inc.",Commercial,,642.35,,,,,,,191.73,2844.01,percent of total billed charges,
EEG CONT W VID 2-12HR UNMNTR,7401383,CDM,740,RC,95711,CPT,,,facility,outpatient,,,935.00000,395.50000,Health Net,Medicare,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT W VID 2-12HR UNMNTR,7401383,CDM,740,RC,95711,CPT,,,facility,outpatient,,,935.00000,395.50000,Wellpoint,Medicare Advantage HMO,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT W VID 2-12HR UNMNTR,7401383,CDM,740,RC,95711,CPT,,,facility,outpatient,,,935.00000,395.50000,Wellpoint,Medicare Advantage HMO,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT W VID 2-12HR W CONT MNTR,7401409,CDM,740,RC,95713,CPT,,,facility,outpatient,,,1169.00000,494.49000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,565.52,,,,,,,353.64,2844.01,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
EEG CONT W VID 2-12HR W CONT MNTR,7401409,CDM,740,RC,95713,CPT,,,facility,outpatient,,,1169.00000,494.49000,United Healthcare,Medicare Advantage,,565.52,,,,,,,353.64,2844.01,fee schedule,
EEG CONT W VID 2-12HR W INT MNTR,7401391,CDM,740,RC,95712,CPT,,,facility,outpatient,,,1077.00000,455.57000,"Cigna Healthcare of Arizona, Inc.",PPO Medicare Advantage Plan,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT W VID 2-12HR W INT MNTR,7401391,CDM,740,RC,95712,CPT,,,facility,outpatient,,,1077.00000,455.57000,Arizona Physicians IPA,Medicare Advantage,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT W VID 2-12HR W INT MNTR,7401391,CDM,740,RC,95712,CPT,,,facility,outpatient,,,1077.00000,455.57000,United Healthcare,UHC Doctor's Plan,,796.00,,,,,,,191.73,2844.01,per diem,
EEG CONT WO VID 12-26HR UNMNTR,7401359,CDM,740,RC,95708,CPT,,,facility,outpatient,,,1122.00000,474.61000,Banner University Health Plan,University Care Advantage,,565.52,,,,,,,353.64,2844.01,fee schedule,
EEG CONT WO VID 12-26HR W CONT MNTR,7401375,CDM,740,RC,95710,CPT,,,facility,outpatient,,,1309.00000,553.71000,Banner University Health Plan,University Family Plan,,353.64,,,,,,,353.64,2844.01,fee schedule,
EEG CONT WO VID 12-26HR W CONT MNTR,7401375,CDM,740,RC,95710,CPT,,,facility,outpatient,,,1309.00000,553.71000,Provider Network of America,Commercial,,981.75,,,,,,,353.64,2844.01,percent of total billed charges,
EEG CONT WO VID 12-26HR W INT MNTR,7401367,CDM,740,RC,95709,CPT,,,facility,outpatient,,,1235.00000,522.40000,Aetna,Medical Rental,,650.85,,,,,,,353.64,2844.01,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
EEG CONT WO VID 12-26HR W INT MNTR,7401367,CDM,740,RC,95709,CPT,,,facility,outpatient,,,1235.00000,522.40000,Carelon,Medicare Advantage,,593.80,,,,,,,353.64,2844.01,fee schedule,
EEG CONT WO VID 2-12HR UNMNTR,7401326,CDM,740,RC,95705,CPT,,,facility,outpatient,,,748.00000,316.40000,Aetna,Joint Venture,,345.58,,,,,,,101.17,2844.01,percent of total billed charges,
EEG CONT WO VID 2-12HR UNMNTR,7401326,CDM,740,RC,95705,CPT,,,facility,outpatient,,,748.00000,316.40000,Oscar Health Plan,Commercial,,547.63,,,,,,,101.17,2844.01,fee schedule,
EEG CONT WO VID 2-12HR W CONT MNTR,7401342,CDM,740,RC,95707,CPT,,,facility,outpatient,,,935.00000,395.50000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,365.09,,,,,,,191.73,2844.01,fee schedule,
EEG CONT WO VID 2-12HR W INT MNTR,7401334,CDM,740,RC,95706,CPT,,,facility,outpatient,,,861.00000,364.20000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT WO VID 2-12HR W INT MNTR,7401334,CDM,740,RC,95706,CPT,,,facility,outpatient,,,861.00000,364.20000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT WO VID 2-12HR W INT MNTR,7401334,CDM,740,RC,95706,CPT,,,facility,outpatient,,,861.00000,364.20000,Health Net,Medicare,,331.90,,,,,,,191.73,2844.01,fee schedule,
EEG CONT WO VID 2-12HR W INT MNTR,7401334,CDM,740,RC,95706,CPT,,,facility,outpatient,,,861.00000,364.20000,United Healthcare,UHC Doctor's Plan,,796.00,,,,,,,191.73,2844.01,per diem,
EEG DURING SURGERY NONINTRACRANIAL,7400690,CDM,740,RC,95955,CPT,,,facility,outpatient,,,2098.00000,887.45000,Aetna,Medical Rental,,1105.65,,,,,,,198.26,1573.50,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
EEG DURING SURGERY NONINTRACRANIAL,7400690,CDM,740,RC,95955,CPT,,,facility,outpatient,,,2098.00000,887.45000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,570.75,,,,,,,198.26,1573.50,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
EEG EVAL DEATH CEREBRAL,7400641,CDM,740,RC,95824,CPT,,,facility,outpatient,,,1299.00000,549.48000,"Health Choice Arizona, Inc.",Medicaid,,353.64,,,,,,,353.64,1387.19,fee schedule,
EEG EVAL DEATH CEREBRAL,7400641,CDM,740,RC,95824,CPT,,,facility,outpatient,,,1299.00000,549.48000,Aetna,Banner Employee Plans,,436.46,,,,,,,353.64,1387.19,percent of total billed charges,
EEG EVAL DEATH CEREBRAL,7400641,CDM,740,RC,95824,CPT,,,facility,outpatient,,,1299.00000,549.48000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,404.76,,,,,,,353.64,1387.19,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
EEG EVAL DEATH CEREBRAL,7400641,CDM,740,RC,95824,CPT,,,facility,outpatient,,,1299.00000,549.48000,United Healthcare,Medicare Advantage,,565.52,,,,,,,353.64,1387.19,fee schedule,
EEG EXTENDED 41-60MIN,7400682,CDM,740,RC,95812,CPT,,,facility,outpatient,,,1771.00000,749.13000,Aetna,Medical Rental,,933.32,,,,,,,191.73,1422.00,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
EEG EXTENDED 41-60MIN,7400682,CDM,740,RC,95812,CPT,,,facility,outpatient,,,1771.00000,749.13000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,365.09,,,,,,,191.73,1422.00,fee schedule,
EEG EXTENDED 41-60MIN,7400682,CDM,740,RC,95812,CPT,,,facility,outpatient,,,1771.00000,749.13000,Kaiser Foundation Health Plan,Medicare Advantage,,331.90,,,,,,,191.73,1422.00,fee schedule,
EEG EXTENDED 41-60MIN,7400682,CDM,740,RC,95812,CPT,,,facility,outpatient,,,1771.00000,749.13000,Kaiser Foundation Health Plan,Medicare Advantage,,331.90,,,,,,,191.73,1422.00,fee schedule,
EEG EXTENDED 61-119MIN,7400674,CDM,740,RC,95813,CPT,,,facility,outpatient,,,2083.00000,881.11000,Oscar Health Plan,Commercial,,547.63,,,,,,,191.73,1589.36,fee schedule,
EFGARTIGIMOD-AL/2MG 400MG/20ML SNIV,6877625,CDM,636,RC,J9332,HCPCS,73475304105,NDC,facility,outpatient,20,ME,92.60000,26.39000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,32.40,,,,,,,25.66,122.78,fee schedule,
EFGARTIGIMOD-AL/2MG 400MG/20ML SNIV,6877625,CDM,636,RC,J9332,HCPCS,73475304105,NDC,facility,outpatient,20,ME,92.60000,26.39000,Aetna,Joint Venture,,64.90,,,,,,,25.66,122.78,fee schedule,
EKG ANALYSIS EXTERNAL 0-48HR,7301393,CDM,731,RC,93226,CPT,,,facility,outpatient,,,583.00000,369.62000,Oscar Health Plan,Commercial,,104.46,,,,,,,63.31,469.36,fee schedule,
EKG RECORD EXTERNAL 0-48HR,7301385,CDM,731,RC,93225,CPT,,,facility,outpatient,,,425.00000,269.45000,Aetna,Joint Venture,,50.65,,,,,,,50.65,318.75,fee schedule,
EKG RECORD EXTERNAL 0-48HR,7301385,CDM,731,RC,93225,CPT,,,facility,outpatient,,,425.00000,269.45000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,304.14,,,,,,,50.65,318.75,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
