CT SPINE CERVICAL W CNT,3522927,CDM,352,RC,72126,CPT,,,facility,outpatient,,,3303.00000,548.30000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,380.64,,,,,,,240.76,2477.25,fee schedule,
CT SPINE CERVICAL W CNT,3522927,CDM,352,RC,72126,CPT,,,facility,outpatient,,,3303.00000,548.30000,Aetna,Joint Venture,,792.00,,,,,,,240.76,2477.25,per diem,
CT SPINE CERVICAL W CNT,3522927,CDM,352,RC,72126,CPT,,,facility,outpatient,,,3303.00000,548.30000,Aetna,Qualified Health Plan,,517.67,,,,,,,240.76,2477.25,fee schedule,
CT SPINE CERVICAL W CNT,3522927,CDM,352,RC,72126,CPT,,,facility,outpatient,,,3303.00000,548.30000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,693.11,,,,,,,240.76,2477.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CT SPINE CERVICAL W CNT,3524337,CDM,352,RC,72126,CPT,,,facility,outpatient,,,3303.00000,548.30000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,418.70,,,,,,,240.76,2477.25,fee schedule,
CT SPINE CERVICAL W&WO CNT,3522943,CDM,352,RC,72127,CPT,,,facility,inpatient,,,3963.00000,657.86000,Provider Network of America,Commercial,,2972.25,,,,,,,1783.35,2972.25,percent of total billed charges,
CT SPINE CERVICAL W&WO CNT,3522943,CDM,352,RC,72127,CPT,,,facility,outpatient,,,3963.00000,657.86000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,856.52,,,,,,,129.45,2972.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CT SPINE CERVICAL W&WO CNT,3524345,CDM,352,RC,72127,CPT,,,facility,outpatient,,,3963.00000,657.86000,Humana,Medicare Advantage,,195.43,,,,,,,129.45,2972.25,fee schedule,
CT SPINE CERVICAL WO CNT,3524329,CDM,352,RC,72125,CPT,,,facility,outpatient,,,2642.00000,438.57000,"Health Choice Arizona, Inc.",ACA Health Plan,,170.01,,,,,,,79.00,1981.50,fee schedule,
CT SPINE CERVICAL WO CNT,3524329,CDM,352,RC,72125,CPT,,,facility,outpatient,,,2642.00000,438.57000,"Health Choice Arizona, Inc.",Medicaid,,79.00,,,,,,,79.00,1981.50,fee schedule,
CT SPINE CERVICAL WO CNT,3524329,CDM,352,RC,72125,CPT,,,facility,outpatient,,,2642.00000,438.57000,Health Net,Medicare,,113.34,,,,,,,79.00,1981.50,fee schedule,
CT SPINE LUMBAR W CNT,3523040,CDM,352,RC,72132,CPT,,,facility,outpatient,,,3242.00000,538.17000,Health Net,Commerical Exchange Product,,563.35,,,,,,,241.44,2431.50,fee schedule,
CT SPINE LUMBAR W CNT,3523040,CDM,352,RC,72132,CPT,,,facility,outpatient,,,3242.00000,538.17000,Health Net,Commerical Exchange Product,,563.35,,,,,,,241.44,2431.50,fee schedule,
CT SPINE LUMBAR W CNT,3523040,CDM,352,RC,72132,CPT,,,facility,outpatient,,,3242.00000,538.17000,Wellpoint,Medicare Advantage HMO,,380.64,,,,,,,241.44,2431.50,fee schedule,
CT SPINE LUMBAR W CNT,3523040,CDM,352,RC,72132,CPT,,,facility,outpatient,,,3242.00000,538.17000,Wellpoint,Medicare Advantage HMO,,380.64,,,,,,,241.44,2431.50,fee schedule,
CT SPINE LUMBAR W CNT,3524394,CDM,352,RC,72132,CPT,,,facility,outpatient,,,3242.00000,538.17000,United Healthcare,Medicare Advantage,,380.64,,,,,,,241.44,2431.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Aetna,Medicare Advantage,,189.74,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Banner Health,Medicare Advantage,,189.74,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Banner Health,Medicare Advantage,,189.74,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Gold Kidney Health Plan,Medicare Advantage,,208.71,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Mercy Care,Medicaid,,129.45,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR W&WO CNT,3524402,CDM,352,RC,72133,CPT,,,facility,outpatient,,,3890.00000,645.74000,Oscar Health Plan,Commercial,,313.07,,,,,,,129.45,2917.50,fee schedule,
CT SPINE LUMBAR WO CNT,3523057,CDM,352,RC,72131,CPT,,,facility,outpatient,,,2593.00000,430.44000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,457.11,,,,,,,79.00,1944.75,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CT SPINE LUMBAR WO CNT,3523057,CDM,352,RC,72131,CPT,,,facility,outpatient,,,2593.00000,430.44000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,113.34,,,,,,,79.00,1944.75,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
CT SPINE LUMBAR WO CNT,3524386,CDM,352,RC,72131,CPT,,,facility,inpatient,,,2593.00000,430.44000,Provider Network of America,Commercial,,1944.75,,,,,,,1166.85,1944.75,percent of total billed charges,
CT SPINE LUMBAR WO CNT,3524386,CDM,352,RC,72131,CPT,,,facility,outpatient,,,2593.00000,430.44000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,487.58,,,,,,,79.00,1944.75,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CT SPINE LUMBAR WO CNT,3524386,CDM,352,RC,72131,CPT,,,facility,outpatient,,,2593.00000,430.44000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,177.84,,,,,,,79.00,1944.75,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CT SPINE LUMBAR WO CNT,3524386,CDM,352,RC,72131,CPT,,,facility,outpatient,,,2593.00000,430.44000,Quiktrip Corporation,Commercial,,1400.22,,,,,,,79.00,1944.75,percent of total billed charges,
CT SPINE THORACIC W CNT,3523107,CDM,352,RC,72129,CPT,,,facility,outpatient,,,3289.00000,545.97000,Arizona Physicians IPA,Medicaid,,129.45,,,,,,,129.45,2466.75,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
CT SPINE THORACIC W&WO CNT,3523123,CDM,352,RC,72130,CPT,,,facility,inpatient,,,3947.00000,655.20000,Plotkin Health,Plotkin Health,,1776.15,,,,,,,1776.15,2960.25,percent of total billed charges,
CT SPINE THORACIC W&WO CNT,3523123,CDM,352,RC,72130,CPT,,,facility,inpatient,,,3947.00000,655.20000,Provider Network of America,Commercial,,2960.25,,,,,,,1776.15,2960.25,percent of total billed charges,
CT SPINE THORACIC W&WO CNT,3523123,CDM,352,RC,72130,CPT,,,facility,outpatient,,,3947.00000,655.20000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,189.74,,,,,,,129.45,2960.25,fee schedule,
CT SPINE THORACIC W&WO CNT,3524378,CDM,352,RC,72130,CPT,,,facility,outpatient,,,3947.00000,655.20000,Kaiser Foundation Health Plan,Medicare Advantage,,189.74,,,,,,,129.45,2960.25,fee schedule,
CT SPINE THORACIC W&WO CNT,3524378,CDM,352,RC,72130,CPT,,,facility,outpatient,,,3947.00000,655.20000,Kaiser Foundation Health Plan,Medicare Advantage,,189.74,,,,,,,129.45,2960.25,fee schedule,
CT SPINE THORACIC W&WO CNT,3524378,CDM,352,RC,72130,CPT,,,facility,outpatient,,,3947.00000,655.20000,Plotkin Health,Plotkin Health,,1776.15,,,,,,,129.45,2960.25,percent of total billed charges,
CT SPINE THORACIC WO CNT,3523115,CDM,352,RC,72128,CPT,,,facility,outpatient,,,2631.00000,436.75000,United Healthcare,Commercial,,551.65,,,,,,,79.00,1973.25,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CT SPINE THORACIC WO CNT,3523115,CDM,352,RC,72128,CPT,,,facility,outpatient,,,2631.00000,436.75000,United Healthcare,UHC Core,,509.21,,,,,,,79.00,1973.25,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CT SPINE THORACIC WO CNT,3524352,CDM,352,RC,72128,CPT,,,facility,outpatient,,,2631.00000,436.75000,TriWest Healthcare Alliance Corp - VA CCN,VA Community Care Network,,113.34,,,,,,,79.00,1973.25,fee schedule,Services not payable under Medicare will be paid at the VA Fee Schedule.
CT services furnished with equipment that don't meet NEMA standard,,,,,,,,,facility,outpatient,,,,,Aetna,Designated Group,CT,,,,,,,,,,,85% of the amount for the item or service to which the modifier is appended
CTA ABDOMEN W CNT&PP,3523230,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Arizona Medical Network,Commercial,,1962.80,,,,,,,129.45,2103.00,percent of total billed charges,
CTA ABDOMEN W CNT&PP,3523230,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Devoted Health Services,Medicare Advantage,,199.23,,,,,,,129.45,2103.00,fee schedule,
CTA ABDOMEN W CNT&PP,3523230,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Gold Kidney Health Plan,Medicare Advantage,,208.71,,,,,,,129.45,2103.00,fee schedule,
CTA ABDOMEN W CNT&PP,3523230,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Kaiser Foundation Health Plan,Medicare Advantage,,189.74,,,,,,,129.45,2103.00,fee schedule,
CTA ABDOMEN W CNT&PP,3523230,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Kaiser Foundation Health Plan,Medicare Advantage,,189.74,,,,,,,129.45,2103.00,fee schedule,
CTA ABDOMEN W CNT&PP,3524709,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Aetna,Broad Network,,1617.91,,,,,,,129.45,2103.00,percent of total billed charges,
CTA ABDOMEN W CNT&PP,3524709,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,Arizona Medical Network,Commercial,,1962.80,,,,,,,129.45,2103.00,percent of total billed charges,
CTA ABDOMEN W CNT&PP,3524709,CDM,352,RC,74175,CPT,,,facility,outpatient,,,2804.00000,465.46000,United Healthcare,UHC Core,,835.46,,,,,,,129.45,2103.00,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CTA ABDOMEN&PELVIS W CNT&PP,3529542,CDM,352,RC,74174,CPT,,,facility,outpatient,,,3990.00000,662.34000,Aetna,Medical Rental,,2102.73,,,,,,,241.82,2992.50,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CTA ABDOMEN&PELVIS W CNT&PP,3529633,CDM,352,RC,74174,CPT,,,facility,outpatient,,,3990.00000,662.34000,Aetna,Broad Network,,2302.23,,,,,,,241.82,2992.50,percent of total billed charges,
CTA ABDOMEN&PELVIS W CNT&PP,3529633,CDM,352,RC,74174,CPT,,,facility,outpatient,,,3990.00000,662.34000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,418.70,,,,,,,241.82,2992.50,fee schedule,
CTA ABDOMEN&PELVIS W CNT&PP,3529633,CDM,352,RC,74174,CPT,,,facility,outpatient,,,3990.00000,662.34000,Health Net,Medicare,,380.64,,,,,,,241.82,2992.50,fee schedule,
CTA ABDOMEN&PELVIS W CNT&PP,3529633,CDM,352,RC,74174,CPT,,,facility,outpatient,,,3990.00000,662.34000,Plotkin Health,Plotkin Health,,1795.50,,,,,,,241.82,2992.50,percent of total billed charges,
CTA AORTA ABD RUNOFF W CNT,3598950,CDM,350,RC,75635,CPT,,,facility,outpatient,,,2446.00000,418.27000,Arizona Medical Network,Commercial,,1712.20,,,,,,,129.45,1834.50,percent of total billed charges,
CTA AORTA ABD RUNOFF W CNT,3598950,CDM,350,RC,75635,CPT,,,facility,outpatient,,,2446.00000,418.27000,Humana,Medicare Advantage,,195.43,,,,,,,129.45,1834.50,fee schedule,
CTA ART&GRAFTS HEART W CNT,3526639,CDM,350,RC,75574,CPT,,,facility,outpatient,,,2509.00000,429.04000,Provider Network of America,Commercial,,1881.75,,,,,,,129.45,1881.75,percent of total billed charges,
CTA CHEST W CNT&PP,3523255,CDM,352,RC,71275,CPT,,,facility,inpatient,,,3698.00000,613.87000,Plotkin Health,Plotkin Health,,1664.10,,,,,,,1664.10,2773.50,percent of total billed charges,
CTA CHEST W CNT&PP,3523255,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,1013.00,,,,,,,129.45,2773.50,per diem,
CTA CHEST W CNT&PP,3523255,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,1019.07,,,,,,,129.45,2773.50,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CTA CHEST W CNT&PP,3523255,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,Plotkin Health,Plotkin Health,,1664.10,,,,,,,129.45,2773.50,percent of total billed charges,
CTA CHEST W CNT&PP,3523255,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,United Healthcare,Commercial,,903.91,,,,,,,129.45,2773.50,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CTA CHEST W CNT&PP,3524816,CDM,352,RC,71275,CPT,,,facility,inpatient,,,3698.00000,613.87000,Provider Network of America,Commercial,,2773.50,,,,,,,1664.10,2773.50,percent of total billed charges,
CTA CHEST W CNT&PP,3524816,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,Banner University Health Plan,Medicare Advantage,,189.74,,,,,,,129.45,2773.50,fee schedule,
CTA CHEST W CNT&PP,3524816,CDM,352,RC,71275,CPT,,,facility,outpatient,,,3698.00000,613.87000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,396.46,,,,,,,129.45,2773.50,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
CTA EXT LOWER W CNT&PP RT,3524667,CDM,352,RC,73706,CPT,,,facility,outpatient,,,2571.00000,426.79000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,RT,1124.82,,,,,,,129.45,1928.25,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CTA EXT LOWER W CNT&PP RT,3524667,CDM,352,RC,73706,CPT,,,facility,outpatient,,,2571.00000,426.79000,United Healthcare,UHC Doctor's Plan,RT,766.66,,,,,,,129.45,1928.25,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CTA EXT UPPER W CNT&PP LT,3523321,CDM,352,RC,73206,CPT,,,facility,outpatient,,,2713.00000,450.36000,"Health Choice Arizona, Inc.",Medicaid,LT,129.45,,,,,,,129.45,2034.75,fee schedule,
CTA EXT UPPER W CNT&PP LT,3523321,CDM,352,RC,73206,CPT,,,facility,outpatient,,,2713.00000,450.36000,Arizona Physicians IPA,Medicaid,LT,129.45,,,,,,,129.45,2034.75,fee schedule,Rates may be adjusted for facility-specific peer groups and all other adjusters.
CTA EXT UPPER W CNT&PP LT,3523321,CDM,352,RC,73206,CPT,,,facility,outpatient,,,2713.00000,450.36000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,LT,1085.20,,,,,,,129.45,2034.75,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
CTA EXT UPPER W CNT&PP LT,3524543,CDM,352,RC,73206,CPT,,,facility,outpatient,,,2713.00000,450.36000,Banner University Health Plan,University Family Plan,LT,129.45,,,,,,,129.45,2034.75,fee schedule,
CTA EXT UPPER W CNT&PP RT,3524550,CDM,352,RC,73206,CPT,,,facility,outpatient,,,2713.00000,450.36000,"Cigna Healthcare of Arizona, Inc.",Commercial,RT,1126.00,,,,,,,129.45,2034.75,per diem,
CTA HEAD W CNT&PP,3522810,CDM,351,RC,70496,CPT,,,facility,outpatient,,,2561.00000,427.69000,United Healthcare,Commercial,,903.91,,,,,,,129.45,1920.75,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, Radiology Codes not yet listed on the fee schedule or listed on the fee schedule that do not have a Primary or Gap Fill Source Fee will default to a contract rate of 50% PPR."
CTA NECK W CNT&PP,3524287,CDM,351,RC,70498,CPT,,,facility,outpatient,,,2340.00000,390.78000,Arizona Physicians IPA,Medicare Advantage,,189.74,,,,,,,129.45,1755.00,fee schedule,
CTA NECK W CNT&PP,3524287,CDM,351,RC,70498,CPT,,,facility,outpatient,,,2340.00000,390.78000,Provider Network of America,Commercial,,1755.00,,,,,,,129.45,1755.00,percent of total billed charges,
CTA PELVIS W CNT&PP,3523313,CDM,352,RC,72191,CPT,,,facility,outpatient,,,3083.00000,511.78000,"Cigna Healthcare of Arizona, Inc.",HMO Medicare Advantage Plan,,189.74,,,,,,,129.45,2312.25,fee schedule,
CTA PELVIS W CNT&PP,3523313,CDM,352,RC,72191,CPT,,,facility,outpatient,,,3083.00000,511.78000,Gila River Health Care Corporation,Managed Care Program,,189.74,,,,,,,129.45,2312.25,fee schedule,
CVOR LEVEL 1 ADDL 15MIN,3602216,CDM,360,RC,,,,,facility,outpatient,,,1965.00000,479.46000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,884.25,,,,,,,283.16,1473.75,percent of total billed charges,
CVOR LEVEL 1 FIRST 30MIN,3602208,CDM,360,RC,,,,,facility,outpatient,,,5245.00000,1279.78000,Aetna,Medical Rental,,2764.11,,,,,,,755.80,3933.75,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CVOR LEVEL 2 ADDL 15MIN,3602232,CDM,360,RC,,,,,facility,outpatient,,,2465.00000,601.46000,Aetna,Medical Rental,,1299.06,,,,,,,355.21,1848.75,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
CVOR LEVEL 2 ADDL 15MIN,3602232,CDM,360,RC,,,,,facility,outpatient,,,2465.00000,601.46000,Health Net,Commerical Exchange Product,,1331.10,,,,,,,355.21,1848.75,percent of total billed charges,
CVOR LEVEL 2 ADDL 15MIN,3602232,CDM,360,RC,,,,,facility,outpatient,,,2465.00000,601.46000,Health Net,Commerical Exchange Product,,1331.10,,,,,,,355.21,1848.75,percent of total billed charges,
CVOR LEVEL 2 FIRST 30MIN,3602224,CDM,360,RC,,,,,facility,outpatient,,,6495.00000,1584.78000,Aetna,Broad Network,,3747.61,,,,,,,935.93,4871.25,percent of total billed charges,
CVOR LEVEL 3 FIRST 30MIN,3602240,CDM,360,RC,,,,,facility,outpatient,,,7745.00000,1889.78000,Health Net,Commerical Exchange Product,,4182.30,,,,,,,1116.05,5808.75,percent of total billed charges,
CVOR LEVEL 3 FIRST 30MIN,3602240,CDM,360,RC,,,,,facility,outpatient,,,7745.00000,1889.78000,Health Net,Commerical Exchange Product,,4182.30,,,,,,,1116.05,5808.75,percent of total billed charges,
CVOR LEVEL 5 ADDL 15MIN,3602299,CDM,360,RC,,,,,facility,outpatient,,,4250.00000,1037.00000,"Health Choice Arizona, Inc.",Medicare Advantage,,1275.00,,,,,,,612.42,3187.50,percent of total billed charges,
CVOR LEVEL 5 ADDL 15MIN,3602299,CDM,360,RC,,,,,facility,outpatient,,,4250.00000,1037.00000,Aetna,Medicare Advantage,,850.00,,,,,,,612.42,3187.50,percent of total billed charges,
CVOR LEVEL 5 ADDL 15MIN,3602299,CDM,360,RC,,,,,facility,outpatient,,,4250.00000,1037.00000,Oscar Health Plan,Commercial,,2125.00,,,,,,,612.42,3187.50,percent of total billed charges,
CYCLOPENTOLATE-PHENYL/2ML 2ML SNOP,8451106,CDM,637,RC,J3490,HCPCS,,,facility,outpatient,1,EA,35.26000,11.60000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,UD,14.10,,,,,,,5.08,26.45,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
CYSTOGRAM 3+ VW S&I,3228764,CDM,320,RC,74430,CPT,,,facility,outpatient,,,1018.00000,287.08000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,140.81,,,,,,,41.09,1863.61,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CYSTOGRAM 3+ VW S&I,3228764,CDM,320,RC,74430,CPT,,,facility,outpatient,,,1018.00000,287.08000,United Healthcare,Medicare Advantage,,380.64,,,,,,,41.09,1863.61,fee schedule,
CYSTOURETHROSCOPY WITH IRRIGATION AND EVACUATION OF MULTIPLE OBSTRUCTING CLOTS,52001,CPT,,,,,,,facility,outpatient,,,,,Arizona Physicians IPA,Medicaid,360,2230.35,,,,,,,1271.44,4357.45,case rate,
CYTAL MTRX 2LYR FIX INT 10X15/SC,6307409,CDM,278,RC,Q4166,HCPCS,,,facility,outpatient,,,39.60000,11.33000,Blue Cross Blue Shield of Arizona,BXBSAZ Neighborhood,,100.60,,,,,,,5.71,134.13,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CYTAL MTRX 3LYR FIX INT 10X15/SC,6305957,CDM,278,RC,Q4166,HCPCS,,,facility,inpatient,,,66.20000,18.93000,Provider Network of America,Commercial,,49.65,,,,,,,29.79,49.65,percent of total billed charges,
CYTAL MTRX 3LYR FIX INT 16X35/SC,6312730,CDM,278,RC,Q4166,HCPCS,,,facility,outpatient,,,45.00000,12.87000,Aetna,Medicare Advantage,,9.00,,,,,,,6.48,134.13,percent of total billed charges,
CYTAL MTRX 3LYR FIX INT 7X10/SC,6305973,CDM,278,RC,Q4166,HCPCS,,,facility,outpatient,,,87.90000,25.14000,Blue Cross Blue Shield of Arizona,BXBSAZ Alliance CHS,,112.67,,,,,,,12.67,134.13,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
CYTAL MTRX BURN MSH FIX INT 7X10/SC,6306039,CDM,278,RC,Q4166,HCPCS,,,facility,inpatient,,,15.80000,4.52000,"Cigna Healthcare of Arizona, Inc.",Commercial,,9.05,,,,,,,7.11,11.85,percent of total billed charges,
CYTAL MTRX BURN MSH FIX INT 7X10/SC,6306039,CDM,278,RC,Q4166,HCPCS,,,facility,inpatient,,,15.80000,4.52000,Aetna,Medical Rental,,8.33,,,,,,,7.11,11.85,percent of total billed charges,
CYTAL MTRX BURN MSH FIX INT 7X10/SC,6306039,CDM,278,RC,Q4166,HCPCS,,,facility,outpatient,,,15.80000,4.52000,United Healthcare,UHC Core,,8.01,,,,,,,2.28,134.13,percent of total billed charges,
CYTAL MTRX BURN MSH FIX INT10X15/SC,6306013,CDM,278,RC,Q4166,HCPCS,,,facility,outpatient,,,40.60000,11.61000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,16.24,,,,,,,5.85,134.13,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
Computed radiography x-ray,,,,,,,,,facility,outpatient,,,,,NaphCare,Federal,FY,,,,,,,,,,,90% of the amount for the item or service to which the modifier is appended
Computed radiography x-ray,,,,,,,,,facility,outpatient,,,,,Oscar Health Plan,Commercial,FY,,,,,,,,,,,90% of the amount for the item or service to which the modifier is appended
D5-NACL 0.2%/500ML SNIV,8407058,CDM,250,RC,J3490,HCPCS,,,facility,inpatient,1,EA,5.13000,0.25000,Plotkin Health,Plotkin Health,UD,2.31,,,,,,,2.31,3.85,percent of total billed charges,
DARBEPO/1MCG 300MCG/.6ML SNIJ,6871768,CDM,636,RC,J0881,HCPCS,55513011101,NDC,facility,outpatient,1,EA,22.40000,6.38000,"Cigna Healthcare of Arizona, Inc.",Commercial,,4.80,,,,,,,2.34,20.18,fee schedule,
DARBEPO/1MCG 300MCG/.6ML SNIJ,6871768,CDM,636,RC,J0881,HCPCS,55513011101,NDC,facility,outpatient,1,EA,22.40000,6.38000,Kaiser Foundation Health Plan,Medicare Advantage,,3.00,,,,,,,2.34,20.18,fee schedule,
DARBEPO/1MCG 300MCG/.6ML SNIJ,6871768,CDM,636,RC,J0881,HCPCS,55513011101,NDC,facility,outpatient,1,EA,22.40000,6.38000,Kaiser Foundation Health Plan,Medicare Advantage,,3.00,,,,,,,2.34,20.18,fee schedule,
DEBRIDE BONE 1ST 20CM,4130779,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,2731.15,,,,,,,1020.08,4357.45,percent of total billed charges,
DEBRIDE BONE 1ST 20CM,4130779,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,Health Net,Medicaid,,1020.08,,,,,,,1020.08,4357.45,case rate,
DEBRIDE BONE 1ST 20CM,4130779,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,UPMC Health Plan,Medicare Advantage,,1726.88,,,,,,,1020.08,4357.45,fee schedule,
DEBRIDE BONE 1ST 20CM,7613946,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,Aetna,Joint Venture,,1920.53,,,,,,,1020.08,4357.45,percent of total billed charges,
DEBRIDE BONE 1ST 20CM,7613946,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,1726.88,,,,,,,1020.08,4357.45,fee schedule,
DEBRIDE BONE 1ST 20CM,7613946,CDM,761,RC,11044,CPT,,,facility,outpatient,,,4157.00000,2153.33000,Blue Cross Blue Shield of Arizona,Medicare Advantage,,1726.88,,,,,,,1020.08,4357.45,fee schedule,
