"""Squibb Durahesive Wafer/1 3/4""""""","L_5707221","CDM","270","RC","","","","","facility","both","","","","282.56","110.2","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","38.43","","","","","","","fee schedule","35.92","131.83","APC"
"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","66.45","","","","","","","fee schedule","35.92","131.83","Laboratory"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","2359.25","","","","","","","fee schedule","796.24","2989.04","APC 266.87"
"3d cntr simula trgt lvr les","0944T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","718.08","","","","","","","fee schedule","242.35","909.77","APC 266.87"
"ABATACEPT (WITH MALTOSE) 250 MG INTRAVENOUS SOLUTION","1354837469","CDM","636","RC","25010068","HCPCS","0003-2187-13","NDC","facility","both","1","EA","","31650.9","12343.85","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","1356557375","CDM","636","RC","25010070","HCPCS","24201-100-24","NDC","facility","both","1","EA","","93.1","36.31","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 MILLILITERS"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","1357360046","CDM","250","RC","25010066","HCPCS","0000-0060-87","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 MILLILITERS"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","985899674","CDM","250","RC","25010066","HCPCS","0904-7321-76","NDC","facility","both","1","EA","","4.5","1.76","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1236475486","CDM","250","RC","25010065","HCPCS","0487-9501-25","NDC","facility","both","1","EA","","6.2","2.42","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
