"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","796.24","","","","","","","fee schedule","796.24","2989.04","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","1401.38","","","","","","","fee schedule","796.24","2989.04","APC"
"2vhpv vaccine 3 dose im","90650","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","283.04","","","","","","","fee schedule","283.04","283.04",""
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","387.25","","","","","","","fee schedule","130.69","490.62","APC 266.87"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","2130.91","","","","","","","fee schedule","2089.13","4094.69","APC"
"6F Suture Closure System","L_3916139","CDM","272","RC","","","","","facility","both","","","","1450.04","565.52","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION","1353568650","CDM","636","RC","25010070","HCPCS","67457-853-50","NDC","facility","both","1","EA","","205","79.95","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE","1352136518","CDM","250","RC","25010066","HCPCS","60687-578-21","NDC","facility","both","1","EA","","43.8","17.08","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ACTIVATED CHARCOAL-SORBITOL 25 GRAM/120 ML ORAL SUSPENSION","1292450706","CDM","250","RC","25010065","HCPCS","66689-203-04","NDC","facility","both","1","EA","","454.7","177.33","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 240 MILLILITERS"
"ADENOSINE 3 MG/ML IV SOLN (WRAPPED)","1352977261","CDM","636","RC","25010068","HCPCS","63323-651-02","NDC","facility","both","1","EA","","93.6","36.50","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"AFO spiral prefabricated","L1951","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1037.71","","","","","","","fee schedule","1037.71","2033.91","APC"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","1360712915","CDM","636","RC","25010068","HCPCS","76125-792-10","NDC","facility","both","1","EA","","819.9","319.76","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1352997164","CDM","250","RC","25010065","HCPCS","47335-703-49","NDC","facility","both","1","EA","","10.3","4.02","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1363009066","CDM","250","RC","25010065","HCPCS","0378-8270-93","NDC","facility","both","1","EA","","10.3","4.02","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALPRAZOLAM 0.5 MG TABLET","1358018109","CDM","250","RC","25010066","HCPCS","51079-789-20","NDC","facility","both","1","EA","","5.9","2.30","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALPRAZOLAM 1 MG TABLET","1359107772","CDM","250","RC","25010066","HCPCS","59762-3721-1","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"AMINO ACID 10 % INTRAVENOUS SOLUTION","1325575482","CDM","258","RC","25010067","HCPCS","0264-1933-10","NDC","facility","both","1","EA","","57.1","22.27","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 75 MILLILITERS"
"AMITRIPTYLINE 25 MG TABLET","1358427543","CDM","250","RC","25010066","HCPCS","0904-7410-61","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1359354787","CDM","250","RC","25010066","HCPCS","60687-781-11","NDC","facility","both","1","EA","","73.7","28.74","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 500 MG CAPSULE","1249696171","CDM","250","RC","25010066","HCPCS","65862-017-01","NDC","facility","both","1","EA","","6.8","2.65","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1362960828","CDM","250","RC","25010066","HCPCS","16714-478-02","NDC","facility","both","1","EA","","38.8","15.13","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMPICILLIN 250 MG SOLUTION FOR INJECTION","1337810400","CDM","636","RC","25010070","HCPCS","65219-014-10","NDC","facility","both","1","EA","","19.6","7.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.156 UNITS"
"AMPICILLIN 500 MG SOLUTION FOR INJECTION","1314159522","CDM","636","RC","25010070","HCPCS","65219-016-10","NDC","facility","both","1","EA","","19.6","7.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.1 UNITS"
"ANASTROZOLE 1 MG TABLET","1362776155","CDM","250","RC","25010066","HCPCS","16729-035-10","NDC","facility","both","1","EA","","102.1","39.82","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARIPIPRAZOLE 2 MG TABLET","1355299994","CDM","250","RC","25010066","HCPCS","60687-157-21","NDC","facility","both","1","EA","","237.1","92.47","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARIPIPRAZOLE 5 MG TABLET","1355000499","CDM","250","RC","25010066","HCPCS","0904-7367-06","NDC","facility","both","1","EA","","7.7","3.00","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASCORBIC ACID (VITAMIN C) 500 MG TABLET","1307411838","CDM","250","RC","25010066","HCPCS","7985430035","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 81 MG CHEWABLE TABLET","1361504089","CDM","250","RC","25010065","HCPCS","66553-002-01","NDC","facility","both","1","EA","","0.9","0.35","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 UNITS"
"ATORVASTATIN 80 MG TABLET","1362406788","CDM","250","RC","25010066","HCPCS","67877-514-90","NDC","facility","both","1","EA","","42.2","16.46","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AZITHROMYCIN 250 MG TABLET","1355133913","CDM","250","RC","25010066","HCPCS","50268-074-15","NDC","facility","both","1","EA","","19.3","7.53","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AZTREONAM 1 GRAM SOLUTION FOR INJECTION","1360650267","CDM","636","RC","25010070","HCPCS","63323-401-26","NDC","facility","both","1","EA","","233.3","90.99","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AZTREONAM 2 GRAM SOLUTION FOR INJECTION","1361742839","CDM","636","RC","25010070","HCPCS","63323-402-30","NDC","facility","both","1","EA","","466.5","181.94","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AZTREONAM 2 GRAM SOLUTION FOR INJECTION","1362907170","CDM","636","RC","25010070","HCPCS","0003-2570-16","NDC","facility","both","1","EA","","507.8","198.04","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2572","","","","","","","fee schedule","921.24","5272",""
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","5272","","","","","","","fee schedule","921.24","5272",""
"Abduction bar-straight","L2310","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","248.81","","","","","","","fee schedule","141.37","277.09","APC"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","11889","","","","","","","fee schedule","3391","66855.32",""
"Ablate inf turbinate submuc","30802","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","1607.48","","","","","","","fee schedule","1308","5916.09","APC"
"Ablate pulm tumor perq crybl","32994","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","11336.71","","","","","","","fee schedule","6389","40530.88","APC"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","17788.14","","","","","","","fee schedule","9615.21","36095.01","APC"
"Abltj ire liver 1+ tum perq","47384","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","21161.85","","","","","","","fee schedule","10796.86","40530.88","APC"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6179","","","","","","","fee schedule","4714","36095.01",""
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","5876.82","","","","","","","fee schedule","1983.41","11889","APC 266.87"
"Abltj perc plex/trncl nrv","0442T","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","17470.95","","","","","","","fee schedule","4714","33461.75","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1983.41","","","","","","","fee schedule","1983.41","11889","APC"
"Abo gnotyp abo 7 exons","0180U","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","950.91","","","","","","","fee schedule","274.83","1008.63","Laboratory"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","27037","27037","27037","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","26215.53","","","","","","","fee schedule","10987.39","37485.21",""
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","11536.76","","","","","","","fee schedule","10987.39","37485.21","MSDRG Base Rate"
"Above knee cushion socket","L5648","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","862.43","","","","","","","fee schedule","806.01","1579.78","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","2712.09","","","","","","","fee schedule","2534.66","4967.93","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","218.05","","","","","","","fee schedule","203.79","5063","APC"
"Absl quan myocrd bld flo pet","0482T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","3741","","","","","","","fee schedule","3741","3741",""
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","132.72","","","","","","","fee schedule","126.4","4030.62","APC"
"Acetaminophen injection","J0131","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","0.1","","","","","","","fee schedule","0.1","0.1",""
"Acetone assay","82010","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","14.38","","","","","","","fee schedule","8.17","29.98","APC"
"Acetylcholn rcptr bndng antb","86041","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","18.4","","","","","","","fee schedule","18.4","67.53","Laboratory"
"Acetylcholn rcptr modlg antb","86043","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","41.69","","","","","","","fee schedule","12.05","44.22","Laboratory"
"Achr antb id imfluor livecll","0545U","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","38.48","","","","","","","fee schedule","37.73","138.47","APC"
"Acl Tightrobe Ii Implt","L_6632207","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","1282.36","500.12","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Acth stimulation panel","80406","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","157.25","","","","","","","fee schedule","78.26","314.55",""
"Acth stimulation panel","80406","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","83.74","","","","","","","fee schedule","78.26","314.55","APC"
"Acth stimulation panel","80406","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","314.55","","","","","","","fee schedule","78.26","314.55",""
"Actigraphy testing","95803","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","117.44","","","","","","","fee schedule","59.92","224.93","APC"
"Active thrc irrigation spx","1021T","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","1121.4","","","","","","","fee schedule","637.16","2391.87","APC"
"Active thrc irrigation spx","1021T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","649.9","","","","","","","fee schedule","637.16","2391.87","APC"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","11724.28","","","","","","","fee schedule","11724.28","39261.82","MSDRG Base Rate"
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","193922.34","","","","","","","fee schedule","49737.45","221650.8",""
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","53219.07","","","","","","","fee schedule","49737.45","221650.8","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","15129.81","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","14847.01","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
