"27Mm Avalus Aortic Valve","L_4043030","CDM","278","RC","","","","","facility","both","","","","26516.7","10341.51","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","387.25","","","","","","","fee schedule","130.69","490.62","APC 266.87"
"5Rill Bit And Reamer","L_6632185","CDM","272","RC","","","","","facility","both","","","","6216.21","2424.32","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"9vhpv vaccine 3 dose im","90651","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","656.66","","","","","","","fee schedule","656.66","656.66",""
"ABOBOTULINUMTOXINA 500 UNIT INTRAMUSCULAR SOLUTION","1359689257","CDM","636","RC","25010068","HCPCS","15054-0500-1","NDC","facility","both","1","EA","","18411.3","7180.41","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE","1362186365","CDM","250","RC","25010066","HCPCS","0378-6333-80","NDC","facility","both","1","EA","","21.3","8.31","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACETAZOLAMIDE 250 MG TABLET","1103084022","CDM","250","RC","25010066","HCPCS","60687-619-01","NDC","facility","both","1","EA","","16.1","6.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"ADULT CYCLIC 2-IN-1 CPN USING CLINIMIX BASE","1313885881","CDM","258","RC","25010067","HCPCS","0338-1125-04","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1379 MILLILITERS"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","1362180325","CDM","636","RC","25010068","HCPCS","44206-310-91","NDC","facility","both","1","EA","","2509.2","978.59","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 MILLILITERS"
"ALPRAZOLAM 0.25 MG TABLET","1352074651","CDM","250","RC","25010066","HCPCS","60687-377-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALPRAZOLAM 0.5 MG TABLET","1353550865","CDM","250","RC","25010066","HCPCS","65862-677-01","NDC","facility","both","1","EA","","7.2","2.81","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALS1-emergency","A0427","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","2406.46","","","","","","","fee schedule","557.65","2552.52",""
"AMANTADINE HCL 50 MG/5 ML ORAL SOLUTION","1347634968","CDM","250","RC","25010066","HCPCS","0121-0646-16","NDC","facility","both","1","EA","","11.9","4.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AMIODARONE 200 MG TABLET","1353893632","CDM","250","RC","25010066","HCPCS","0245-0147-60","NDC","facility","both","1","EA","","28.5","11.12","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION","1353866821","CDM","636","RC","25010070","HCPCS","67457-153-18","NDC","facility","both","1","EA","","63.9","24.92","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 9 MILLILITERS"
"AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION","1363164174","CDM","636","RC","25010070","HCPCS","67457-153-03","NDC","facility","both","1","EA","","32.8","12.79","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"AMLODIPINE 5 MG TABLET","1358497459","CDM","250","RC","25010066","HCPCS","67877-198-90","NDC","facility","both","1","EA","","13.8","5.38","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1360236024","CDM","637","RC","25010066","HCPCS","0781-1874-31","NDC","facility","both","1","EA","","45.4","17.71","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARGATROBAN 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION","1352639454","CDM","636","RC","25010068","HCPCS","65145-126-01","NDC","facility","both","1","EA","","975.8","380.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 MILLILITERS"
"ASCORBIC ACID (VITAMIN C) 500 MG TABLET","1351757566","CDM","250","RC","25010066","HCPCS","0904052380","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 40 MG TABLET","1361756651","CDM","250","RC","25010066","HCPCS","60505-2580-9","NDC","facility","both","1","EA","","44.3","17.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 80 MG TABLET","1355393843","CDM","250","RC","25010066","HCPCS","70756-250-90","NDC","facility","both","1","EA","","43.5","16.96","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 80 MG TABLET","1356041966","CDM","250","RC","25010066","HCPCS","68084-590-25","NDC","facility","both","1","EA","","15.1","5.89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AZACITIDINE 100 MG SOLUTION FOR INJECTION","1360041619","CDM","636","RC","25010068","HCPCS","71288-153-95","NDC","facility","both","1","EA","","66","25.74","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.02 UNITS"
"Abciximab injection","J0130","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","2723.81","","","","","","","fee schedule","2723.81","2723.81",""
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","3458.28","","","","","","","fee schedule","921.24","5272","APC 338.11"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","967.3","","","","","","","fee schedule","921.24","5272","APC"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","921.24","5272",""
"Abdomen surgery procedure","22999","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","3391","","","","","","","fee schedule","250.54","3391",""
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","202.22","","","","","","","fee schedule","198.25","388.57","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","300","","","","","","","fee schedule","300","1101","Laboratory"
"Ablate heart dysrhythm focus","33250","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","5063","6859",""
"Ablt b9 brst tum perq lsr ea","0970T","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","6999.45","","","","","","","fee schedule","3976.96","14929.3","APC"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","14929.3","","","","","","","fee schedule","3976.96","14929.3","APC 338.11"
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","14338.82","","","","","","","fee schedule","5809","50305.81","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1677.55","","","","","","","fee schedule","1677.55","6297.43","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","3103.47","","","","","","","fee schedule","1677.55","6297.43","APC"
"Abltj ire liver 1+ tum perq","47384","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","40530.88","","","","","","","fee schedule","10796.86","40530.88","APC 338.11"
"Abltj mal brst tum perq crtx","0581T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3976.96","","","","","","","fee schedule","3976.96","14929.3","APC"
"Abltj mal brst tum perq crtx","0581T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","11783.69","","","","","","","fee schedule","3976.96","14929.3","APC 266.87"
"Abobotulinumtoxina","J0586","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","8.93","","","","","","","fee schedule","8.75","32.33","APC"
"Abortion (mpr)","59866","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","309.52","5063",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","37750.1","","","","","","","fee schedule","12332.79","43147.89",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","","","[Stop Loss: Total Charges > 114083 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","6623","6623","6623","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","24845.26","","","","","","","fee schedule","10987.39","37485.21",""
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","37485.21","","","","","","","fee schedule","10987.39","37485.21",""
"Abortion","59841","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","6444.46","","","","","","","fee schedule","2664","12342.95","APC"
"Above knee leather socket","L5642","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","758.5","","","","","","","fee schedule","758.5","1486.66","APC"
"Above knee leather socket","L5642","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","1403.22","","","","","","","fee schedule","758.5","1486.66","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","399.42","","","","","","","fee schedule","203.79","5063","APC"
"Acell graft trunk/arms/le","15170","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","5063",""
"Acellular derm matrix implt","15777","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","2665","3391",""
"Acetylcholinesterase assay","82013","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","24.09","","","","","","","fee schedule","12.29","45.1","Laboratory"
