"100Mm Mesh","L_6632572","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","4390.47","1712.28","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","4165.61","","","","","","","fee schedule","623.45","5277.6","APC 266.87"
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","1476.17","","","","","","","fee schedule","623.45","5277.6","APC"
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","778.05","","","","","","","fee schedule","623.45","5277.6",""
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","130.69","","","","","","","fee schedule","130.69","490.62","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","256.16","","","","","","","fee schedule","130.69","490.62","APC"
"5.0 Pin Thread Ex Fix Syn","L_6632141","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","1586.66","618.8","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"5.0X45 Screw","L_6631332","CDM","278","RC","C1713","HCPCS","","","facility","both","","","","3090.51","1205.3","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY","1341626857","CDM","250","RC","25010066","HCPCS","45802-732-30","NDC","facility","both","1","EA","","0.7","0.27","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY","1358606470","CDM","250","RC","25010066","HCPCS","36800-579-53","NDC","facility","both","1","EA","","1.5","0.58","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","1323877254","CDM","250","RC","25010066","HCPCS","66689-056-99","NDC","facility","both","1","EA","","12.1","4.72","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20.3125 MILLILITERS"
"ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION","1356137964","CDM","636","RC","25010068","HCPCS","70594-111-02","NDC","facility","both","1","EA","","256.2","99.92","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 15 MILLILITERS"
"ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION","1356137966","CDM","636","RC","25010068","HCPCS","70069-788-01","NDC","facility","both","1","EA","","189.6","73.94","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"ACTIVATED CHARCOAL 25 GRAM/120 ML ORAL SUSPENSION","1363305834","CDM","250","RC","25010065","HCPCS","66689-202-04","NDC","facility","both","1","EA","","227.4","88.69","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 120 MILLILITERS"
"ADENOSINE 3 MG/ML IV SOLN (WRAPPED)","1355196421","CDM","636","RC","25010068","HCPCS","72078-033-02","NDC","facility","both","1","EA","","51.3","20.01","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ADULT 2-IN-1 CPN USING CLINIMIX BASE","1361087388","CDM","258","RC","25010067","HCPCS","0338-7022-01","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 MILLILITERS"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","1359484276","CDM","636","RC","25010068","HCPCS","68982-643-02","NDC","facility","both","1","EA","","800.2","312.08","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 MILLILITERS"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","1359099053","CDM","636","RC","25010068","HCPCS","44206-310-50","NDC","facility","both","1","EA","","1254.6","489.29","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 500 MILLILITERS"
"ALLOPURINOL 100 MG TABLET","1355038737","CDM","637","RC","25010066","HCPCS","16714-576-02","NDC","facility","both","1","EA","","3.8","1.48","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMIODARONE 200 MG TABLET","1354783360","CDM","250","RC","25010066","HCPCS","0245-0147-01","NDC","facility","both","1","EA","","60.9","23.75","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMLODIPINE 10 MG TABLET","1352519361","CDM","250","RC","25010066","HCPCS","63739-631-10","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 62.5 MG/5 ML ORAL SUSPENSION","1362891336","CDM","250","RC","25010066","HCPCS","59651-026-75","NDC","facility","both","1","EA","","60.9","23.75","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 9.2 MILLILITERS"
"AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION","1181212552","CDM","250","RC","25010066","HCPCS","0781-6041-46","NDC","facility","both","1","EA","","46.8","18.25","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION","1260001129","CDM","250","RC","25010066","HCPCS","0143-9889-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 18.99 MILLILITERS"
"AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION","1022981968","CDM","250","RC","25010066","HCPCS","0781-6157-46","NDC","facility","both","1","EA","","7.4","2.89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 9.73 MILLILITERS"
"ANTI-THYMOCYTE GLOBULIN (RABBIT) 25 MG INTRAVENOUS SOLUTION","1305687404","CDM","636","RC","25010068","HCPCS","58468-0080-1","NDC","facility","both","1","EA","","29724.6","11592.59","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 UNITS"
"ARFORMOTEROL 15 MCG/2 ML SOLUTION FOR NEBULIZATION","1360837303","CDM","250","RC","25010065","HCPCS","70748-175-60","NDC","facility","both","1","EA","","155.4","60.61","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ARGININE 7 GRAM-GLUTAMINE 7 GRAM-CALCIUM HMB 1.5 GRAM ORAL POWDER PACK","1354665853","CDM","250","RC","25010065","HCPCS","5978122550","NDC","facility","both","1","EA","","0.01","0.0039","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARIPIPRAZOLE 10 MG TABLET","1300425320","CDM","250","RC","25010066","HCPCS","63739-074-10","NDC","facility","both","1","EA","","42.2","16.46","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 40 MG TABLET","1356318778","CDM","250","RC","25010066","HCPCS","0904-6292-06","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION","1359354263","CDM","250","RC","25010066","HCPCS","63739-203-01","NDC","facility","both","1","EA","","350.1","136.54","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AZITHROMYCIN 250 MG TABLET","1361732811","CDM","250","RC","25010066","HCPCS","0904-7350-61","NDC","facility","both","1","EA","","32.2","12.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AZTREONAM 1 GRAM SOLUTION FOR INJECTION","1336137830","CDM","636","RC","25010070","HCPCS","63323-401-20","NDC","facility","both","1","EA","","308.2","120.20","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","83.48","","","","","","","fee schedule","44.11","158.4",""
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","81.6","","","","","","","fee schedule","44.11","158.4","APC"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","2729.62","","","","","","","fee schedule","921.24","5272","APC 266.87"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1805.62","","","","","","","fee schedule","921.24","5272","APC"
"Abdomen surgery procedure","22999","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","250.54","3391",""
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","212.13","","","","","","","fee schedule","198.25","388.57","APC"
