"ADULT 2-IN-1 CPN USING CLINIMIX BASE","1360369860","CDM","258","RC","25010067","HCPCS","0338-7024-01","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2000 MILLILITERS"
"ALBUTEROL SULFATE 2 MG TABLET","1359328542","CDM","250","RC","25010066","HCPCS","68084-949-25","NDC","facility","both","1","EA","","114.7","44.73","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ALLOPURINOL 100 MG TABLET","1354899954","CDM","250","RC","25010066","HCPCS","51079-205-20","NDC","facility","both","1","EA","","8.7","3.39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
"ALLOPURINOL 300 MG TABLET","1345490533","CDM","250","RC","25010066","HCPCS","60687-688-01","NDC","facility","both","1","EA","","7.3","2.85","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALS1-emergency","A0427","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","568.8","","","","","","","fee schedule","557.65","2552.52","APC"
"AMITRIPTYLINE 10 MG TABLET","1358410604","CDM","250","RC","25010066","HCPCS","16714-257-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION","1353204464","CDM","250","RC","25010066","HCPCS","16714-293-03","NDC","facility","both","1","EA","","58.9","22.97","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10.9375 MILLILITERS"
"AMPICILLIN 250 MG SOLUTION FOR INJECTION","1228592767","CDM","636","RC","25010070","HCPCS","0781-9402-95","NDC","facility","both","1","EA","","20.1","7.84","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.56 UNITS"
"ARTICAINE 4 %-EPINEPHRINE BITARTRATE 1:200,000 INJECTION CARTRIDGE","851886712","CDM","250","RC","25010065","HCPCS","66312-602-16","NDC","facility","both","1","EA","","19.6","7.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ATEZOLIZUMAB 1,200 MG/20 ML (60 MG/ML) INTRAVENOUS SOLUTION","1315412086","CDM","636","RC","25010068","HCPCS","50242-917-01","NDC","facility","both","1","EA","","68166.4","26584.90","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 MILLILITERS"
"ATORVASTATIN 80 MG TABLET","1355008738","CDM","250","RC","25010066","HCPCS","51079-211-03","NDC","facility","both","1","EA","","14.8","5.77","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATROPINE 0.4 MG/ML INJECTION SOLUTION","1354230052","CDM","636","RC","25010070","HCPCS","0517-0401-25","NDC","facility","both","1","EA","","30","11.7","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","967.3","","","","","","","fee schedule","921.24","5272","APC"
"Abduct control hip semi-flex","L1630","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","208.16","","","","","","","fee schedule","198.25","388.57","APC"
"Abduction rotation bar shoe","L3140","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","110.03","","","","","","","fee schedule","110.03","215.66","APC"
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","510.58","","","","","","","fee schedule","260.5","956.04","Laboratory"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","12971.61","","","","","","","fee schedule","4714","27667.48","APC"
"Ablate inf turbinate submuc","30802","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","5916.09","","","","","","","fee schedule","1308","5916.09","APC 338.11"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3976.96","","","","","","","fee schedule","3976.96","14929.3","APC"
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","23585.36","","","","","","","fee schedule","5809","50305.81","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","4970.56","","","","","","","fee schedule","1677.55","6297.43","APC 266.87"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","36095.01","","","","","","","fee schedule","9615.21","36095.01","APC 338.11"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","10095.97","","","","","","","fee schedule","9615.21","36095.01","APC"
"Abobotulinumtoxina","J0586","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","16.26","","","","","","","fee schedule","8.75","32.33",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","43147.89","","","","","","","fee schedule","12332.79","43147.89",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","12949.43","","","","","","","fee schedule","12332.79","43147.89","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","21535.28","","","","","","","fee schedule","10987.39","37485.21","MSDRG Base Rate"
"Above knee flex cover system","L5964","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","1203.87","","","","","","","fee schedule","1146.54","2247.22","APC"
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2534.66","","","","","","","fee schedule","2534.66","4967.93","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","2665","","","","","","","fee schedule","203.79","5063",""
"Abscess drainage under x-ray","75989","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","774","","","","","","","fee schedule","113.79","774",""
"Access/retorq implant screw","D6089","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","6859","6859",""
"Acesso dl, per sq cm","Q4293","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","132.72","","","","","","","fee schedule","126.4","2422.05","APC"
"Acetone assay","82010","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","8.33","","","","","","","fee schedule","8.17","29.98","APC"
"Acne surgery","10040","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","203.79","5063",""
"Acoustic immitance testing","92570","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","139.84","","","","","","","fee schedule","130.69","490.62","APC"
"Acth stimulation panel","80402","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","91.31","","","","","","","fee schedule","86.96","319.14","APC"
"Activate matrix, per sq cm","Q4301","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","474.5","","","","","","","fee schedule","126.4","3687.98","APC 338.11"
"Activate matrix, per sq cm","Q4301","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","3687.98","","","","","","","fee schedule","126.4","3687.98",""
"Acupunct w/o stimul 15 min","97810","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","87.05","","","","","","","fee schedule","29.38","110.28","APC 266.87"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","20042","20042","20042","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo/Pos/Ppo","","","[Stop Loss: Total Charges > 153862 | Total % of Charge: 54] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 5 day stay-Case Rate: 17671 Days: 5 Additional Days: 5198] [Normal vag. Del. 3 day stay-Case Rate: 12821 Days: 3 Additional Days: 5198] [Normal Newborn-Per Diem: 1767] [Lower Level Neonate-Per Diem: 7624] [Higher Level Neonate-Per Diem: 8317] [Severe Level Neonate-per diem: 9356] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 65] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2000 (%BC): 65] [Trauma-Case Rate: 7624]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","","","[Stop Loss: Total Charges > 114083 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","33675.37","","","","","","","fee schedule","18202.9","63227.97","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","44218.9","","","","","","","fee schedule","18202.9","63227.97",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","United American Insurance Company","Medicare Managed Care Plan","26532.92","","","","","","","fee schedule","26532.92","109536.06","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute GI blood loss imaging","78278","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","434.48","","","","","","","fee schedule","406.05","1524.3","APC"
"Acute Leukemia With Cc","835","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","","","[Stop Loss: Total Charges > 114083 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Alliant Health Plan","Ppo","","","[Stop Loss: Total Charges > 60000 | Total % of Charge: 70] [MSDRG Base Rate: FEE SCHEDULE] [Medical-Per Diem: 2346] [Surgical-Per Diem: 2810] [ICU-Per Diem: 3778] [CCU-Per Diem: 3778] [Step Down-Per Diem: 2907] [C-Section 3 day stay-Case Rate: 7747 Days: 3 Additional Days: 2551.95] [Normal vag. Del. 2 day stay-Case Rate: 5617 Days: 2 Additional Days: 2551.95] [Nursery  Level 1- Boarder-Per Diem: 874] [Nursery  Level 4-NICU-Per Diem: 3680] [Rehab-Per Diem: 1976] [SNF-Per Diem: 905.56] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 76.5] [IP Prosthetics/Implants/Devices (%BC): 65] [Bariatric Surgery-Case Rate: 23048] [Cardiac Surgery-Case Rate: 36995] [PTCA-Case Rate: 15494]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Ambetter","Select Exchange","134039.45","","","","","","","fee schedule","76158.78","369409.98","MSDRG Base Rate"
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","33776.48","","","","","","","fee schedule","14140.01","50960.15",""
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Medicare Managed Care Plan","15129.81","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","25292.33","","","","","","","fee schedule","13671.53","46644.96","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Alliant Health Plan","Ppo","","","[Stop Loss: Total Charges > 60000 | Total % of Charge: 70] [MSDRG Base Rate: FEE SCHEDULE] [Medical-Per Diem: 2346] [Surgical-Per Diem: 2810] [ICU-Per Diem: 3778] [CCU-Per Diem: 3778] [Step Down-Per Diem: 2907] [C-Section 3 day stay-Case Rate: 7747 Days: 3 Additional Days: 2551.95] [Normal vag. Del. 2 day stay-Case Rate: 5617 Days: 2 Additional Days: 2551.95] [Nursery  Level 1- Boarder-Per Diem: 874] [Nursery  Level 4-NICU-Per Diem: 3680] [Rehab-Per Diem: 1976] [SNF-Per Diem: 905.56] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 76.5] [IP Prosthetics/Implants/Devices (%BC): 65] [Bariatric Surgery-Case Rate: 23048] [Cardiac Surgery-Case Rate: 36995] [PTCA-Case Rate: 15494]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","20628.51","","","","","","","fee schedule","10524.75","27202.54","MSDRG Base Rate"
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","","","[Stop Loss: Total Charges > 161631 | Excess % of Charge: 34] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections","044","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections","044","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections","044","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","","","facility","inpatient","","","","","","Ambetter","Select Exchange","30528.92","","","","","","","fee schedule","17345.98","65830.72","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","18560.2","","","","","","","fee schedule","17345.98","65830.72","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Mcc","283","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","16348","16348","17115","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Expired With Mcc","283","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","21920.12","","","","","","","fee schedule","20486.09","78419.36","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","14919.92","","","","","","","fee schedule","8966.77","22510.38",""
"Add proc construct new crown","D2971","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","1155.7","","","","","","","fee schedule","656.65","2465.02","APC"
"Add ue prost s/d ultlite mat","L7402","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","458.7","","","","","","","fee schedule","458.7","899.05","APC"
"Add ue prost s/d ultlite mat","L7402","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","899.05","","","","","","","fee schedule","458.7","899.05","APC"
"Add ue prost s/d ultlite mat","L7402","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","848.6","","","","","","","fee schedule","458.7","899.05","APC"
"Addl neck spine fusion","22552","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","11889","","","","","","","fee schedule","3391","11889",""
"Admit For Renal Dialysis","685","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo/Pos/Ppo","","","[Stop Loss: Total Charges > 153862 | Total % of Charge: 54] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 5 day stay-Case Rate: 17671 Days: 5 Additional Days: 5198] [Normal vag. Del. 3 day stay-Case Rate: 12821 Days: 3 Additional Days: 5198] [Normal Newborn-Per Diem: 1767] [Lower Level Neonate-Per Diem: 7624] [Higher Level Neonate-Per Diem: 8317] [Severe Level Neonate-per diem: 9356] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 65] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2000 (%BC): 65] [Trauma-Case Rate: 7624]","","","","0","other","","","No services performed during 15-month lookback period."
