"ATROPINE 0.4 MG/ML INJECTION SOLUTION","1358570505","CDM","636","RC","25010070","HCPCS","0641-6006-10","NDC","facility","both","1","EA","","19.6","7.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 MILLILITERS"
"AZACITIDINE 100 MG SOLUTION FOR INJECTION","1357934648","CDM","636","RC","25010068","HCPCS","59572-102-01","NDC","facility","both","1","EA","","1972.1","769.12","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.54 UNITS"
"AZITHROMYCIN 250 MG TABLET","1158969814","CDM","250","RC","25010066","HCPCS","60687-282-01","NDC","facility","both","1","EA","","64.7","25.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AZITHROMYCIN 500 MG INTRAVENOUS SOLUTION","1359425142","CDM","636","RC","25010070","HCPCS","70860-100-10","NDC","facility","both","1","EA","","42.7","16.65","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AZITHROMYCIN 500 MG TABLET","1338616962","CDM","250","RC","25010066","HCPCS","62332-252-30","NDC","facility","both","1","EA","","119.4","46.57","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2572","","","","","","","fee schedule","921.24","5272",""
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","939.66","","","","","","","fee schedule","921.24","5272","APC"
"Abdominal Paracentesis W/Imagi","L_6952447","CDM","361","RC","","","","","facility","both","","","","2014","785.46","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"Abduction bar jointed adjust","L2300","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","617.18","","","","","","","fee schedule","314.89","617.18","APC"
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","956.04","","","","","","","fee schedule","260.5","956.04","Laboratory"
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","273.53","","","","","","","fee schedule","260.5","956.04","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","1101","","","","","","","fee schedule","300","1101","Laboratory"
"Ablate atria x10sv add-on","33258","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","6859",""
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","8476.78","","","","","","","fee schedule","7922.22","29739.62","APC"
"Ablate inf turbinate superf","30801","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","2915.53","","","","","","","fee schedule","1308","5916.09","APC"
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","14070.81","","","","","","","fee schedule","5809","50305.81","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","3288","","","","","","","fee schedule","1677.55","6297.43","APC"
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","1761.43","","","","","","","fee schedule","1677.55","6297.43","APC"
"Abltj mal prst8 mag fld ndct","0739T","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","4714","6859",""
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1983.41","","","","","","","fee schedule","1983.41","11889","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","5876.82","","","","","","","fee schedule","1983.41","11889","APC 266.87"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","3669.31","","","","","","","fee schedule","1983.41","11889","APC"
"Abo gnotyp abo 7 exons","0180U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","288.57","","","","","","","fee schedule","274.83","1008.63","APC"
"Abobotulinumtoxina","J0586","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","30.48","","","","","","","fee schedule","8.75","32.33",""
"Abortion (mpr)","59866","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","309.52","5063",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","23115","23115","23115","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","12579.45","","","","","","","fee schedule","12332.79","43147.89","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Alliant Health Plan","Ppo","","","[Stop Loss: Total Charges > 60000 | Total % of Charge: 70] [MSDRG Base Rate: FEE SCHEDULE] [Medical-Per Diem: 2346] [Surgical-Per Diem: 2810] [ICU-Per Diem: 3778] [CCU-Per Diem: 3778] [Step Down-Per Diem: 2907] [C-Section 3 day stay-Case Rate: 7747 Days: 3 Additional Days: 2551.95] [Normal vag. Del. 2 day stay-Case Rate: 5617 Days: 2 Additional Days: 2551.95] [Nursery  Level 1- Boarder-Per Diem: 874] [Nursery  Level 4-NICU-Per Diem: 3680] [Rehab-Per Diem: 1976] [SNF-Per Diem: 905.56] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 76.5] [IP Prosthetics/Implants/Devices (%BC): 65] [Bariatric Surgery-Case Rate: 23048] [Cardiac Surgery-Case Rate: 36995] [PTCA-Case Rate: 15494]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion","59841","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","3452.39","","","","","","","fee schedule","2664","12342.95","APC"
"Abscess drainage under x-ray","75989","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","113.79","","","","","","","fee schedule","113.79","774",""
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","222.46","","","","","","","fee schedule","126.4","4030.62","APC"
"Acetone assay","82010","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","25.33","","","","","","","fee schedule","8.17","29.98",""
"Acetylcholn rcptr bndng antb","86041","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","63.66","","","","","","","fee schedule","18.4","67.53","Laboratory"
"Acth stimulation panel","80402","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","299.02","","","","","","","fee schedule","86.96","319.14",""
"Actigraphy testing","95803","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","64.11","","","","","","","fee schedule","59.92","224.93","APC"
"Acupunct w/o stimul 15 min","97810","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","110.28","","","","","","","fee schedule","29.38","110.28","APC 338.11"
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","110.28","","","","","","","fee schedule","29.38","110.28","APC 338.11"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 134042 | Excess % of Charge: 62] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section w Sterilization w CC/MCC-Case Rate: 30188] [C-Section w Sterilization w/o CC/MCC-Case Rate: 23225] [C-Section w/o Sterilization w CC/MCC-Case Rate: 30188] [C-Section w/o Sterilization w/o CC/MCC-Case Rate: 23225] [Normal Vaginal Delivery-Case Rate: 36611] [Normal Vag. Del. w Sterilization/D&C w CC/MCC-Case Rate: 23052] [Normal Vag. Del. w Sterilization/D&C w/o CC/MCC-Case Rate: 23052] [Normal Vag. Del. w/o Sterilization/D&C w CC/MCC-Case Rate: 20638] [Normal Vag. Del. w/o Sterilization/D&C w/o CC/MCC-Case Rate: 15641] [Rehab-Per Diem: 4161] [SNF-Per Diem: 2135] [IP High Cost Drugs ($): 0 Charge Threshold 4289 (%BC): 72] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2681 (%BC): 72] [Bariatric Surgery-Case Rate: 34125] [Trauma  (%BC): 50.3]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","38443.69","","","","","","","fee schedule","11978.52","38443.69",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","95833.12","","","","","","","fee schedule","26532.92","109536.06",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","","","[Stop Loss: Total Charges > 134042 | Excess % of Charge: 62] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section w Sterilization w CC/MCC-Case Rate: 30188] [C-Section w Sterilization w/o CC/MCC-Case Rate: 23225] [C-Section w/o Sterilization w CC/MCC-Case Rate: 30188] [C-Section w/o Sterilization w/o CC/MCC-Case Rate: 23225] [Normal Vaginal Delivery-Case Rate: 36611] [Normal Vag. Del. w Sterilization/D&C w CC/MCC-Case Rate: 23052] [Normal Vag. Del. w Sterilization/D&C w/o CC/MCC-Case Rate: 23052] [Normal Vag. Del. w/o Sterilization/D&C w CC/MCC-Case Rate: 20638] [Normal Vag. Del. w/o Sterilization/D&C w/o CC/MCC-Case Rate: 15641] [Rehab-Per Diem: 4161] [SNF-Per Diem: 2135] [IP High Cost Drugs ($): 0 Charge Threshold 4289 (%BC): 72] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2681 (%BC): 72] [Bariatric Surgery-Case Rate: 34125] [Trauma  (%BC): 50.3]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","146910.53","","","","","","","fee schedule","49737.45","221650.8",""
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","53219.07","","","","","","","fee schedule","49737.45","221650.8","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","United American Insurance Company","Medicare Managed Care Plan","13671.53","","","","","","","fee schedule","13671.53","46644.96","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","13944.96","","","","","","","fee schedule","13671.53","46644.96","MSDRG Base Rate"
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Hmo/Pos","20914.7","","","","","","","fee schedule","10524.75","27202.54",""
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections","044","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","20247","20247","20247","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","10702.24","","","","","","","fee schedule","10002.09","29079.41","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","29713.05","","","","","","","fee schedule","9744.51","29713.05",""
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","8966.77","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","9146.11","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","8966.77","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","9594.44","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute venous thrombus image","78456","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","1407.04","","","","","","","fee schedule","649.58","4936.41","APC"
"Acylcarnitines qual","82016","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","16.82","","","","","","","fee schedule","16.49","60.52","APC"
"Adenovirus ag ia","87301","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","12.22","","","","","","","fee schedule","11.98","43.97","APC"
"Adenovirus ag if","87260","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","15.44","","","","","","","fee schedule","14.43","52.96","APC"
"Admin influenza virus vac","G0008","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","87.99","","","","","","","fee schedule","47.56","178.54","APC"
"Admin pneumococcal vaccine","G0009","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","87.99","","","","","","","fee schedule","47.56","178.54","APC"
"Admit For Renal Dialysis","685","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Adrenal And Pituitary Procedures With Cc/Mcc","614","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","91389","","","","","","","fee schedule","22244.96","91389",""
"Adrnl cortcl tum bchm asy 25","0015M","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","1396.75","","","","","","","fee schedule","1305.37","4790.71","APC"
"Adult electric hand","L7007","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","7793.53","","","","","","","fee schedule","4212.72","8256.93","APC"
"Adv prim care mgmt lvl 2","G0557","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","40.72","","","","","","","fee schedule","38.06","142.86","APC"
"Aep hearing status deter i&r","92651","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","823.3","","","","","","","fee schedule","219.32","823.3","APC 338.11"
"Afamelanotide implant, 1 mg","J7352","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2943.42","","","","","","","fee schedule","2943.42","11049.45","APC"
"Afamelanotide implant, 1 mg","J7352","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","9941.72","","","","","","","fee schedule","2943.42","11049.45",""
"Aff2 gene charac alleles","81172","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","950.91","","","","","","","fee schedule","274.83","1008.63","Laboratory"
"Afo molded plas rig ant tib","L1945","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1128.15","","","","","","","fee schedule","1128.15","2211.17","APC"
"Afo molded to patient plasti","L1940","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","645.05","","","","","","","fee schedule","614.33","1204.09","APC"
"Afo plastic","L1930","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","502.9","","","","","","","fee schedule","271.84","532.81","APC"
"Afo sing solid stirrup calf","L1980","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","742.24","","","","","","","fee schedule","421.73","826.59","APC"
"Afo sprng wir drsflx calf bd","L1900","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","681.24","","","","","","","fee schedule","347.57","681.24","APC"
"Afo tib fx cast plaster mold","L2106","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1531.37","","","","","","","fee schedule","781.31","1531.37","APC"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","37855.36","","","","","","","fee schedule","13891.6","43268.21",""
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","9667.19","","","","","","","fee schedule","9206.85","23504.95","MSDRG Base Rate"
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","24718.66","","","","","","","fee schedule","13361.44","45670.44","MSDRG Base Rate"
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","72493","72493","72493","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Agglutinins febrile antigen","86000","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","7.47","","","","","","","fee schedule","6.98","25.62","APC"
"Ai ds sle alys 11 cytokine","0447U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","1555.2","","","","","","","fee schedule","840.65","3085.19","Laboratory"
"Aicd Generator Procedures","245","MS-DRG","","","","","","","facility","inpatient","","","","","","Alliant Health Plan","Ppo","","","[Stop Loss: Total Charges > 60000 | Total % of Charge: 70] [MSDRG Base Rate: FEE SCHEDULE] [Medical-Per Diem: 2346] [Surgical-Per Diem: 2810] [ICU-Per Diem: 3778] [CCU-Per Diem: 3778] [Step Down-Per Diem: 2907] [C-Section 3 day stay-Case Rate: 7747 Days: 3 Additional Days: 2551.95] [Normal vag. Del. 2 day stay-Case Rate: 5617 Days: 2 Additional Days: 2551.95] [Nursery  Level 1- Boarder-Per Diem: 874] [Nursery  Level 4-NICU-Per Diem: 3680] [Rehab-Per Diem: 1976] [SNF-Per Diem: 905.56] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 76.5] [IP Prosthetics/Implants/Devices (%BC): 65] [Bariatric Surgery-Case Rate: 23048] [Cardiac Surgery-Case Rate: 36995] [PTCA-Case Rate: 15494]","","","","0","other","","","No services performed during 15-month lookback period."
"Ak univ multiplex sys frict","L5616","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","3083.06","","","","","","","fee schedule","1666.52","3266.38","APC"
"Ak/knee disartic silesian ba","L5698","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","171.95","","","","","","","fee schedule","160.7","314.97","APC"
"Alatrofloxacin mesylate","J0200","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","32.38","","","","","","","fee schedule","32.38","32.38",""
"Albumin (human), 25%, 50ml","P9047","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","56.79","","","","","","","fee schedule","53.08","194.8","APC"
"Albumin ischemia modified","82045","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","59.47","","","","","","","fee schedule","33.94","124.56",""
