"""Hc Cath Insyte Autogd Lf 24 5/16""""""","27200566","CDM","272","RC","","","","","facility","both","","","","16.87","6.58","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2d cephalometric image","D0340","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","94.58","","","","","","","fee schedule","88.39","331.82","APC"
"3.5 Fr. Cath. Umbilical Artery","L_5706215","CDM","272","RC","C1751","HCPCS","","","facility","both","","","","130.98","51.08","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY","1131914311","CDM","250","RC","25010066","HCPCS","45802-732-33","NDC","facility","both","1","EA","","1.7","0.66","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","1294185691","CDM","250","RC","25010066","HCPCS","68094-231-61","NDC","facility","both","1","EA","","3.9","1.52","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4.2 MILLILITERS"
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE","1356370066","CDM","250","RC","25010066","HCPCS","50268-042-12","NDC","facility","both","1","EA","","131.7","51.36","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
"ACETYLCYSTEINE 200 MG/ML (20 %) RESPIRATORY SOLUTION","1359107833","CDM","250","RC","25010065","HCPCS","63323-694-04","NDC","facility","both","1","EA","","91.9","35.84","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ADENOSINE 3 MG/ML IV SOLN (WRAPPED)","1343255716","CDM","636","RC","25010068","HCPCS","17478-542-25","NDC","facility","both","1","EA","","115.3","44.97","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 MILLILITERS"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","1019.34","","","","","","","fee schedule","579.17","1135.17","APC"
"ALLOPURINOL 100 MG TABLET","1350451653","CDM","250","RC","25010066","HCPCS","60687-677-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"AMITRIPTYLINE 100 MG TABLET","1363415533","CDM","250","RC","25010066","HCPCS","16714-261-01","NDC","facility","both","1","EA","","17.9","6.98","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMITRIPTYLINE 50 MG TABLET","1353473493","CDM","250","RC","25010066","HCPCS","51079-133-20","NDC","facility","both","1","EA","","12.2","4.76","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1.5 UNITS"
"AMOXICILLIN 250 MG CAPSULE","1225273212","CDM","250","RC","25010066","HCPCS","65862-016-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1361632425","CDM","250","RC","25010066","HCPCS","60687-792-11","NDC","facility","both","1","EA","","51.9","20.24","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION","1352225892","CDM","250","RC","25010066","HCPCS","0093-8675-78","NDC","facility","both","1","EA","","16.4","6.40","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4.1666666667 MILLILITERS"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1358731004","CDM","250","RC","25010066","HCPCS","16714-014-01","NDC","facility","both","1","EA","","38.8","15.13","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMPICILLIN 2 GRAM SOLUTION FOR INJECTION","1353936929","CDM","636","RC","25010070","HCPCS","72485-422-10","NDC","facility","both","1","EA","","72.9","28.43","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ANASTROZOLE 1 MG TABLET","1352624149","CDM","250","RC","25010066","HCPCS","60687-112-21","NDC","facility","both","1","EA","","15.9","6.20","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"APREPITANT 125 MG CAPSULE","1352420035","CDM","636","RC","25010068","HCPCS","68462-585-76","NDC","facility","both","1","EA","","2442.1","952.42","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARFORMOTEROL 15 MCG/2 ML SOLUTION FOR NEBULIZATION","1359775532","CDM","250","RC","25010065","HCPCS","63402-911-64","NDC","facility","both","1","EA","","172.7","67.35","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ARIPIPRAZOLE 2 MG TABLET","1351794286","CDM","250","RC","25010066","HCPCS","59148-006-13","NDC","facility","both","1","EA","","149.3","58.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASCORBIC ACID (VITAMIN C) 500 MG TABLET","883499481","CDM","250","RC","25010066","HCPCS","54629-0076-01","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 325 MG TABLET,DELAYED RELEASE","1353078112","CDM","250","RC","25010066","HCPCS","57896-921-01","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 20 MG TABLET","1358092323","CDM","250","RC","25010066","HCPCS","0904-6291-06","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 80 MG TABLET","1355343255","CDM","250","RC","25010066","HCPCS","60505-2671-9","NDC","facility","both","1","EA","","44.3","17.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATROPINE 0.1 MG/ML INJECTION SYRINGE","1359628345","CDM","636","RC","25010070","HCPCS","16729-484-31","NDC","facility","both","1","EA","","106.8","41.65","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AZACITIDINE 100 MG SOLUTION FOR INJECTION","1356515763","CDM","636","RC","25010068","HCPCS","16729-306-10","NDC","facility","both","1","EA","","2890.46","1127.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.75 UNITS"
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","44.99","","","","","","","fee schedule","44.11","158.4","APC"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","921.24","","","","","","","fee schedule","921.24","5272","APC"
"Abeta42 & ttau eclia csf","0459U","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","956.04","","","","","","","fee schedule","260.5","956.04","Laboratory"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","31344.43","","","","","","","fee schedule","3391","66855.32","APC"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","7738.75","","","","","","","fee schedule","4714","27667.48","APC"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","13634.93","","","","","","","fee schedule","4714","27667.48","APC"
"Ablate pulm tumor perq crybl","32994","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","10796.86","","","","","","","fee schedule","6389","40530.88","APC"
"Ablt trurl prst8 tis thrm us","55881","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","4714","6859",""
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","4970.56","","","","","","","fee schedule","1677.55","6297.43","APC 266.87"
"Abltj mal brst tum perq crtx","0581T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","14929.3","","","","","","","fee schedule","3976.96","14929.3","APC 338.11"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","9807.52","","","","","","","fee schedule","4714","36095.01","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","7445.62","","","","","","","fee schedule","1983.41","11889","APC 338.11"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo/Pos/Ppo","","","[Stop Loss: Total Charges > 153862 | Total % of Charge: 54] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 5 day stay-Case Rate: 17671 Days: 5 Additional Days: 5198] [Normal vag. Del. 3 day stay-Case Rate: 12821 Days: 3 Additional Days: 5198] [Normal Newborn-Per Diem: 1767] [Lower Level Neonate-Per Diem: 7624] [Higher Level Neonate-Per Diem: 8317] [Severe Level Neonate-per diem: 9356] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 65] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2000 (%BC): 65] [Trauma-Case Rate: 7624]","27914","27914","27914","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion","59840","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","5786.87","","","","","","","fee schedule","2664","12342.95","APC"
"Abortion","59850","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","3437","6859",""
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","7782.18","","","","","","","fee schedule","3970.5","7782.18","APC"
"Abscess imaging whole body","78806","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","1379.56","","","","","","","fee schedule","699.42","1379.56",""
"Acesso dl, per sq cm","Q4293","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","474.5","","","","","","","fee schedule","126.4","2422.05","APC 338.11"
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","4030.62","","","","","","","fee schedule","126.4","4030.62",""
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","233.84","","","","","","","fee schedule","126.4","4030.62","APC"
"Acetazolamid sodium injectio","J1120","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","41.21","","","","","","","fee schedule","41.21","41.21",""
"Acid perfusion of esophagus","91030","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","379.02","","","","","","","fee schedule","379.02","2665","APC"
"Acid perfusion of esophagus","91030","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","667.08","","","","","","","fee schedule","379.02","2665","APC"
"Acne surgery","10040","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","218.05","","","","","","","fee schedule","203.79","5063","APC"
"Acoustic refl threshold tst","92568","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","142.42","","","","","","","fee schedule","37.94","142.42","APC 338.11"
"Acth stimulation panel","80406","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","270.78","","","","","","","fee schedule","78.26","314.55","Laboratory"
"Activate matrix, per sq cm","Q4301","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","247.74","","","","","","","fee schedule","126.4","3687.98","APC"
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","57.58","","","","","","","fee schedule","29.38","110.28","APC"
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","30.85","","","","","","","fee schedule","29.38","110.28","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [All Other IP (%BC): 70]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
