"AMLODIPINE 2.5 MG TABLET","1348477921","CDM","250","RC","25010066","HCPCS","0904-6369-61","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMLODIPINE 5 MG TABLET","1351488946","CDM","250","RC","25010066","HCPCS","58151-354-32","NDC","facility","both","1","EA","","132.6","51.71","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AMOXICILLIN 250 MG CAPSULE","892736452","CDM","250","RC","25010066","HCPCS","0781-2020-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ANASTROZOLE 1 MG TABLET","1361342696","CDM","250","RC","25010066","HCPCS","50268-075-15","NDC","facility","both","1","EA","","15.9","6.20","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"APREPITANT 32 MG/4.4 ML (7.2 MG/ML) INTRAVENOUS EMULSION","1360233315","CDM","636","RC","25010068","HCPCS","47426-401-10","NDC","facility","both","1","EA","","507.7","198.00","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4.4 MILLILITERS"
"ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION","1206809910","CDM","636","RC","25010068","HCPCS","0409-1140-01","NDC","facility","both","1","EA","","1893.7","738.54","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.5 MILLILITERS"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","1354159360","CDM","250","RC","25010065","HCPCS","63739-212-01","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","960987118","CDM","250","RC","25010065","HCPCS","0536-1004-41","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 80 MG TABLET","1356099597","CDM","250","RC","25010066","HCPCS","0904-6293-04","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION","1359354263","CDM","250","RC","25010066","HCPCS","60687-534-78","NDC","facility","both","1","EA","","263.1","102.61","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 MILLILITERS"
"AZACITIDINE FOR SUBCUTANEOUS USE (25 MG/ML)","1360651032","CDM","636","RC","25010068","HCPCS","60505-6271-1","NDC","facility","both","1","EA","","5781","2254.59","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1.5 UNITS"
"AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION","1354327433","CDM","250","RC","25010066","HCPCS","42806-151-34","NDC","facility","both","1","EA","","15.2","5.93","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1.7 MILLILITERS"
"AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION","1362864485","CDM","250","RC","25010066","HCPCS","70710-1460-2","NDC","facility","both","1","EA","","92.8","36.19","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10.4 MILLILITERS"
"AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION","948700066","CDM","250","RC","25010066","HCPCS","59762-3140-1","NDC","facility","both","1","EA","","33","12.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 6.45 MILLILITERS"
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","149.33","","","","","","","fee schedule","44.11","158.4",""
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","921.24","5272",""
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","1621.38","","","","","","","fee schedule","921.24","5272","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","755.74","","","","","","","fee schedule","300","1101",""
"Ablation, HIFU, prostate","C9747","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","5063",""
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","7357.37","","","","","","","fee schedule","3976.96","14929.3","APC"
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5809","","","","","","","fee schedule","5809","50305.81",""
"Abltj perc plex/trncl nrv","0442T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","9092.02","","","","","","","fee schedule","4714","33461.75","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","3887.48","","","","","","","fee schedule","1983.41","11889","APC"
"Abo gnotyp next gnrj seq abo","0221U","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","274.83","","","","","","","fee schedule","274.83","1008.63","Laboratory"
"Abo gnotyp next gnrj seq abo","0221U","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","538.67","","","","","","","fee schedule","274.83","1008.63","Laboratory"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","11207.14","","","","","","","fee schedule","10987.39","37485.21","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","11536.76","","","","","","","fee schedule","10987.39","37485.21","MSDRG Base Rate"
"Abortion","59851","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","3437","6859",""
"Abortion","59852","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","4714","6859",""
"Above knee hydracadence","L5610","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","4689.12","","","","","","","fee schedule","2534.66","4967.93","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","203.79","5063",""
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","358.67","","","","","","","fee schedule","203.79","5063","APC"
"Acetone assay","82010","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","14.71","","","","","","","fee schedule","8.17","29.98",""
"Acetylcholinesterase assay","82013","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","12.54","","","","","","","fee schedule","12.29","45.1","APC"
"Acetylcholn rcptr bndng antb","86041","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","36.06","","","","","","","fee schedule","18.4","67.53","Laboratory"
"Acoustic immitance testing","92570","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","130.69","","","","","","","fee schedule","130.69","490.62","APC"
"Acoustic immitance testing","92570","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","230.02","","","","","","","fee schedule","130.69","490.62","APC"
"Acth stimulation panel","80402","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","86.96","","","","","","","fee schedule","86.96","319.14","Laboratory"
"Acth stimulation panel","80402","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","319.14","","","","","","","fee schedule","86.96","319.14","Laboratory"
"Acth stimulation panel","80402","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","170.44","","","","","","","fee schedule","86.96","319.14","Laboratory"
"Actin antibody each","86015","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","12.89","","","","","","","fee schedule","12.05","44.22","APC"
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","49085.9","","","","","","","fee schedule","26532.92","109536.06","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","28390.22","","","","","","","fee schedule","26532.92","109536.06","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","United American Insurance Company","Medicare Managed Care Plan","11724.28","","","","","","","fee schedule","11724.28","39261.82","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","11958.77","","","","","","","fee schedule","11724.28","39261.82","MSDRG Base Rate"
"Acute Leukemia With Cc","835","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","22856.66","","","","","","","fee schedule","21361.36","85654.12","MSDRG Base Rate"
"Acute Leukemia With Cc","835","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo/Pos/Ppo","","","[Stop Loss: Total Charges > 153862 | Total % of Charge: 54] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 5 day stay-Case Rate: 17671 Days: 5 Additional Days: 5198] [Normal vag. Del. 3 day stay-Case Rate: 12821 Days: 3 Additional Days: 5198] [Normal Newborn-Per Diem: 1767] [Lower Level Neonate-Per Diem: 7624] [Higher Level Neonate-Per Diem: 8317] [Severe Level Neonate-per diem: 9356] [IP High Cost Drugs ($): 0 Charge Threshold 2000 (%BC): 65] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 2000 (%BC): 65] [Trauma-Case Rate: 7624]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","369409.98","","","","","","","fee schedule","76158.78","369409.98",""
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","11050.99","","","","","","","fee schedule","10524.75","27202.54","MSDRG Base Rate"
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","11261.48","","","","","","","fee schedule","10524.75","27202.54","MSDRG Base Rate"
"Acute Major Eye Infections","044","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","32343.2","","","","","","","fee schedule","11635.92","36967.87",""
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Hmo/Pos/Ppo","45504.02","","","","","","","fee schedule","17345.98","65830.72",""
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","14145","1479","16779","20","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","9175","9175","9175","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","10702.24","","","","","","","fee schedule","10002.09","29079.41","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Peachcare For Kids Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","9146.11","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","9146.11","","","","","","","fee schedule","8966.77","22510.38","MSDRG Base Rate"
"Acute hepatitis panel","80074","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","47.63","","","","","","","fee schedule","47.63","175.66","Laboratory"
"Acute venous thrombus image","78456","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","2432.74","","","","","","","fee schedule","649.58","4936.41","APC"
"Acylcarnitines qual","82016","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","32.32","","","","","","","fee schedule","16.49","60.52","Laboratory"
"Acylcarnitines qual","82016","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","30.51","","","","","","","fee schedule","16.49","60.52","Laboratory"
"Acylcarnitines quant","82017","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","31.21","","","","","","","fee schedule","16.87","61.91","Laboratory"
"Adapt behavior tx phys/qhp","97155","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","192.9","","","","","","","fee schedule","180.28","676.78","APC"
"Add ue prost a/e ultlite mat","L7401","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","785.9","","","","","","","fee schedule","424.81","832.63","APC"
"Addition endoskletl knee-shi","L5841","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2870.47","","","","","","","fee schedule","2870.47","5626.12","APC"
"Adenovirus ag if","87260","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","21.02","","","","","","","fee schedule","14.43","52.96",""
"Adenovirus antibody","86603","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","13.77","","","","","","","fee schedule","12.87","47.23","APC"
"Adrc ther prtl rc tear","0717T","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","8448","","","","","","","fee schedule","3599.41","13512",""
"Adrenal And Pituitary Procedures With Cc/Mcc","614","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","22689.86","","","","","","","fee schedule","22244.96","91389","MSDRG Base Rate"
"Adult electric hook","L7009","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","7951.86","","","","","","","fee schedule","4298.3","8424.67","APC"
"Adv prim care mgmt lvl 1","G0556","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","38.06","","","","","","","fee schedule","38.06","142.86","APC"
"Aflibercept injection","J0178","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","2983.49","","","","","","","fee schedule","771.56","3164.57",""
"Afo ankle gauntlet pre ots","L1902","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","166.13","","","","","","","fee schedule","94.39","185","APC"
"Afo molded ankle gauntlet","L1904","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","551.17","","","","","","","fee schedule","540.36","1059.11","APC"
"Afo plastic molded w/ankle j","L1970","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","989.2","","","","","","","fee schedule","942.1","1846.52","APC"
"Afo plastic","L1930","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","478.44","","","","","","","fee schedule","271.84","532.81","APC"
"Afo rig ant tib tcf/= ots","L1933","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","1157.75","","","","","","","fee schedule","1102.62","2161.14","APC"
"Afo spiral molded to pt plas","L1950","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","873.04","","","","","","","fee schedule","855.92","1677.6","APC"
"After cataract laser surgery","66821","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","558.64","4714",""
"After cataract laser surgery","66821","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1094.93","","","","","","","fee schedule","558.64","4714","APC"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","36935","36935","36935","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","30252","30252","30252","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Medicare Managed Care Plan","20886.37","","","","","","","fee schedule","19519.97","74437.03","MSDRG Base Rate"
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Ambetter Exchange","36111.94","","","","","","","fee schedule","19519.97","74437.03","MSDRG Base Rate"
