"11 Volt Lithium B/U Battery","L_5054205","CDM","274","RC","Q0506","HCPCS","","","facility","both","","","","2173.5","847.66","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Ppo","131.83","","","","","","","fee schedule","35.92","131.83","Laboratory"
"26 Fr Crescent","L_5067015","CDM","272","RC","","","","","facility","both","","","","14003.55","5461.38","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","812.16","","","","","","","fee schedule","796.24","2989.04","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","2989.04","","","","","","","fee schedule","796.24","2989.04","APC 338.11"
"365 d implant glucose sensor","G0564","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","8448","","","","","","","fee schedule","4714","8448",""
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","139.84","","","","","","","fee schedule","130.69","490.62","APC"
"5% dextrose in lac ringers","J7121","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","15.51","","","","","","","fee schedule","15.51","15.51",""
"ABACAVIR 300 MG TABLET","1353592826","CDM","250","RC","25010066","HCPCS","50268-049-12","NDC","facility","both","1","EA","","154.1","60.10","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","1334201042","CDM","636","RC","25010070","HCPCS","0781-3156-95","NDC","facility","both","1","EA","","379.2","147.89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 MILLILITERS"
"ADENOSINE 3 MG/ML IV SOLN (WRAPPED)","1360817446","CDM","636","RC","25010068","HCPCS","17478-542-02","NDC","facility","both","1","EA","","63.6","24.80","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","608.13","","","","","","","fee schedule","579.17","1135.17","APC"
"ALPRAZOLAM 0.5 MG TABLET","1354783632","CDM","250","RC","25010066","HCPCS","0228-2029-50","NDC","facility","both","1","EA","","7.2","2.81","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALPRAZOLAM 0.5 MG TABLET","1362523307","CDM","250","RC","25010066","HCPCS","60687-388-11","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALS1-emergency","A0427","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","596.69","","","","","","","fee schedule","557.65","2552.52","APC"
"AMANTADINE HCL 100 MG CAPSULE","1349311125","CDM","250","RC","25010066","HCPCS","62332-246-31","NDC","facility","both","1","EA","","14.9","5.81","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION","1362400922","CDM","636","RC","25010070","HCPCS","72078-046-18","NDC","facility","both","1","EA","","63.9","24.92","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 9 MILLILITERS"
"AMOXICILLIN 200 MG-POTASSIUM CLAVULANATE 28.5 MG/5 ML ORAL SUSPENSION","1361464972","CDM","250","RC","25010066","HCPCS","65862-533-75","NDC","facility","both","1","EA","","55.1","21.49","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 21.88 MILLILITERS"
"AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION","1361595375","CDM","636","RC","25010070","HCPCS","0049-0013-83","NDC","facility","both","1","EA","","65.9","25.70","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"APIXABAN 2.5 MG TABLET","1358794433","CDM","250","RC","25010066","HCPCS","0003-0893-31","NDC","facility","both","1","EA","","77.6","30.26","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARTIFICIAL TEARS (HYPROMELLOSE) 0.5 % EYE DROPS","1360155907","CDM","250","RC","25010066","HCPCS","0065-0408-72","NDC","facility","both","1","EA","","214.5","83.66","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 15 MILLILITERS"
"ASCORBIC ACID (VITAMIN C) 500 MG TABLET","1359943405","CDM","250","RC","25010066","HCPCS","6809411361","NDC","facility","both","1","EA","","1.1","0.43","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","1362466381","CDM","250","RC","25010065","HCPCS","49483-481-10","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 20 MG TABLET","1359733604","CDM","250","RC","25010066","HCPCS","0904-6291-61","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
