"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","851.98","","","","","","","fee schedule","796.24","2989.04","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","851.98","","","","","","","fee schedule","796.24","2989.04","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","241.79","","","","","","","fee schedule","130.69","490.62","APC"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","1355106970","CDM","636","RC","25010070","HCPCS","63323-434-41","NDC","facility","both","1","EA","","55.8","21.76","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 68 MILLILITERS"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","1346513768","CDM","250","RC","25010066","HCPCS","0121-1971-00","NDC","facility","both","1","EA","","5.2","2.03","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10.15625 MILLILITERS"
"ACETAZOLAMIDE 250 MG TABLET","1355054063","CDM","250","RC","25010066","HCPCS","0527-1050-01","NDC","facility","both","1","EA","","25.3","9.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALBUTEROL SULFATE 0.63 MG/3 ML SOLUTION FOR NEBULIZATION","1362855660","CDM","250","RC","25010065","HCPCS","0378-6991-52","NDC","facility","both","1","EA","","12.8","4.99","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALS1-emergency","A0427","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","2406.46","","","","","","","fee schedule","557.65","2552.52",""
"ALUMINUM HYDROX-MAGNESIUM CARB 95 MG-358 MG/15 ML ORAL SUSPENSION","1352387119","CDM","250","RC","25010066","HCPCS","0904-7727-14","NDC","facility","both","1","EA","","0.8","0.31","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 15 MILLILITERS"
"AMBRISENTAN 1 MG/ML ORAL SUSPENSION (NEO/PEDS)","1361287296","CDM","250","RC","25010066","HCPCS","47335-236-83","NDC","facility","both","1","EA","","1306.2","509.42","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.5 MILLILITERS"
"AMINOLEVULINIC ACID HCL 20 % TOPICAL SOLUTION","1295428864","CDM","636","RC","25010068","HCPCS","67308-101-01","NDC","facility","both","1","EA","","3016","1176.24","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMITRIPTYLINE 25 MG TABLET","1354649354","CDM","250","RC","25010066","HCPCS","0781-1487-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION","1173635007","CDM","250","RC","25010066","HCPCS","0143-9853-75","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.48 MILLILITERS"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1358702721","CDM","250","RC","25010066","HCPCS","60687-803-11","NDC","facility","both","1","EA","","58.7","22.89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMPICILLIN 1 GRAM SOLUTION FOR INJECTION","1357405425","CDM","636","RC","25010070","HCPCS","55150-113-10","NDC","facility","both","1","EA","","50.6","19.73","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.7207207 UNITS"
"AMPICILLIN 2 GRAM SOLUTION FOR INJECTION","1354996226","CDM","636","RC","25010070","HCPCS","0781-9408-95","NDC","facility","both","1","EA","","143.1","55.81","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ANIFROLUMAB-FNIA 300 MG/2 ML (150 MG/ML) INTRAVENOUS SOLUTION","1354518863","CDM","636","RC","25010068","HCPCS","0310-3040-00","NDC","facility","both","1","EA","","37177.8","14499.34","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ARFORMOTEROL 15 MCG/2 ML SOLUTION FOR NEBULIZATION","1353891824","CDM","250","RC","25010065","HCPCS","72603-208-01","NDC","facility","both","1","EA","","158.3","61.74","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION","1353972258","CDM","636","RC","25010068","HCPCS","42023-182-01","NDC","facility","both","1","EA","","3554.7","1386.33","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.5 MILLILITERS"
"ARIPIPRAZOLE 5 MG TABLET","1352114937","CDM","250","RC","25010066","HCPCS","60687-168-01","NDC","facility","both","1","EA","","230.5","89.90","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","1359077870","CDM","250","RC","25010065","HCPCS","69618-066-10","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATENOLOL 25 MG TABLET","1360602876","CDM","250","RC","25010066","HCPCS","60687-605-01","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATEZOLIZUMAB 840 MG/14 ML (60 MG/ML) INTRAVENOUS SOLUTION","1361087624","CDM","636","RC","25010068","HCPCS","50242-918-01","NDC","facility","both","1","EA","","21063.5","8214.76","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 6 MILLILITERS"
"ATORVASTATIN 10 MG TABLET","1358684982","CDM","250","RC","25010066","HCPCS","60505-2578-9","NDC","facility","both","1","EA","","31.1","12.13","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION","1353935792","CDM","637","RC","25010066","HCPCS","31722-629-21","NDC","facility","both","1","EA","","576","224.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"ATROPINE 0.1 MG/ML INJECTION SYRINGE","1360604631","CDM","636","RC","25010070","HCPCS","76329-3340-1","NDC","facility","both","1","EA","","97.8","38.14","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"ATROPINE 1 MG/ML INJECTION SOLUTION","1355802283","CDM","636","RC","25010070","HCPCS","0517-1010-25","NDC","facility","both","1","EA","","107.3","41.85","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.25 MILLILITERS"
"AZELASTINE 137 MCG (0.1 %) NASAL SPRAY","1360561663","CDM","250","RC","25010066","HCPCS","60505-0833-5","NDC","facility","both","1","EA","","807.2","314.81","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 MILLILITERS"
"AZITHROMYCIN 250 MG TABLET","1361063862","CDM","250","RC","25010066","HCPCS","65862-641-30","NDC","facility","both","1","EA","","119.5","46.60","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"Abatacept injection","J0129","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","149.33","","","","","","","fee schedule","44.11","158.4",""
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","921.24","","","","","","","fee schedule","921.24","5272","APC"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","5272","","","","","","","fee schedule","921.24","5272",""
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","939.66","","","","","","","fee schedule","921.24","5272","APC"
"Ablate atria lmtd endo","33265","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","6859",""
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","9807.52","","","","","","","fee schedule","9615.21","36095.01","APC"
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","28489.77","","","","","","","fee schedule","9615.21","36095.01","APC 266.87"
"Abltj ire liver 1+ tum perq","47384","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","11552.64","","","","","","","fee schedule","10796.86","40530.88","APC"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","10095.97","","","","","","","fee schedule","4714","36095.01","APC"
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","3490.8","","","","","","","fee schedule","1983.41","11889","APC"
"Abo gnotyp abo 7 exons","0180U","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","280.33","","","","","","","fee schedule","274.83","1008.63","APC"
"Abo gnotyp next gnrj seq abo","0221U","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","329.8","","","","","","","fee schedule","274.83","1008.63",""
"Abortion (mpr)","59866","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","572.61","","","","","","","fee schedule","309.52","5063","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","26218","22522","30179","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion","59840","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","9742.28","","","","","","","fee schedule","2664","12342.95","APC 266.87"
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","6988.08","","","","","","","fee schedule","3970.5","7782.18","APC"
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","7345.42","","","","","","","fee schedule","3970.5","7782.18","APC"
"Above knee leather socket","L5642","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1486.66","","","","","","","fee schedule","758.5","1486.66","APC"
"Above knee manual lock","L5925","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","1014.69","","","","","","","fee schedule","548.48","1075.02","APC"
"Above knee wood socket","L5644","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","773.71","","","","","","","fee schedule","723.09","1417.26","APC"
"Acetazolamid sodium injectio","J1120","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","41.21","","","","","","","fee schedule","41.21","41.21",""
"Acetone assay","82010","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","28.27","","","","","","","fee schedule","8.17","29.98","Laboratory"
"Acetylcholinesterase assay","82013","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","22.74","","","","","","","fee schedule","12.29","45.1","Laboratory"
"Achr antb id imfluor livecll","0545U","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","73.95","","","","","","","fee schedule","37.73","138.47","Laboratory"
"Acoustic refl threshold tst","92568","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","74.36","","","","","","","fee schedule","37.94","142.42","APC"
"Acth stimulation panel","80400","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","63.94","","","","","","","fee schedule","32.62","183.83","Laboratory"
"Actigraphy testing","95803","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","61.12","","","","","","","fee schedule","59.92","224.93","APC"
"Active thrc irrigation spx","1021T","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1248.83","","","","","","","fee schedule","637.16","2391.87","APC"
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","29.97","","","","","","","fee schedule","29.38","110.28","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","","","[Stop Loss: Total Charges > 114083 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","882","882","882","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","28390.22","","","","","","","fee schedule","26532.92","109536.06","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute GI blood loss imaging","78278","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","795.86","","","","","","","fee schedule","406.05","1524.3","APC"
"Acute Leukemia With Cc","835","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","20926","20926","20926","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","14140.01","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","35639.32","","","","","","","fee schedule","14140.01","50960.15",""
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","848","842","10533","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","12217.72","","","","","","","fee schedule","11635.92","36967.87","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Shbp Other Commercial Plan","43632.71","","","","","","","fee schedule","17345.98","65830.72",""
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","10202.13","","","","","","","fee schedule","10002.09","29079.41","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Ambetter","Select Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Hmo/Pos","","","[Stop Loss: Total Charges > 164666 | Excess % of Charge: 64.07] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","9939.4","","","","","","","fee schedule","9744.51","29713.05","MSDRG Base Rate"
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","","","[Stop Loss: Total Charges > 161631 | Excess % of Charge: 34] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute hepatitis panel","80074","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","175.66","","","","","","","fee schedule","47.63","175.66",""
"Acute venous thrombus image","78456","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","2314.39","","","","","","","fee schedule","649.58","4936.41","APC"
"Acylcarnitines qual","82016","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","16.49","","","","","","","fee schedule","16.49","60.52","Laboratory"
"Acylcarnitines qual","82016","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","17.31","","","","","","","fee schedule","16.49","60.52","APC"
"Adapt behavior tx phys/qhp","97155","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","317.3","","","","","","","fee schedule","180.28","676.78","APC"
"Add UE prost a/e acrylic","L7404","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","701.83","","","","","","","fee schedule","688.07","1348.62","APC"
"Add le poly knee custom kafo","L2387","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","219.32","","","","","","","fee schedule","208.88","409.4","APC"
"Addition endoskletl knee-shi","L5841","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","5052.03","","","","","","","fee schedule","2870.47","5626.12","APC"
"Adenovirus assay w/optic","87809","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","40.26","","","","","","","fee schedule","21.02","79.86","Laboratory"
"Adenovirus vaccine type 4","90476","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","159.16","","","","","","","fee schedule","159.16","168.82",""
"Admit For Renal Dialysis","685","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","","","[Stop Loss: Total Charges > 161631 | Excess % of Charge: 34] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Admit For Renal Dialysis","685","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","16420.73","","","","","","","fee schedule","15638.79","57465.02","MSDRG Base Rate"
"Adrnl cortcl tum bchm asy 25","0015M","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","1370.64","","","","","","","fee schedule","1305.37","4790.71","APC"
"Adv prim care mgmt lvl 2","G0557","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","66.98","","","","","","","fee schedule","38.06","142.86","APC"
"Afamelanotide implant, 1 mg","J7352","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","8721.33","","","","","","","fee schedule","2943.42","11049.45","APC 266.87"
"Aff2 gene detc abnor alleles","81171","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","474.02","","","","","","","fee schedule","137","502.79","Laboratory"
"Afo doub solid stirrup calf","L1990","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","541.86","","","","","","","fee schedule","541.86","1062.05","APC"
"Afo molded plas rig ant tib","L1945","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","1150.71","","","","","","","fee schedule","1128.15","2211.17","APC"
"Afo plastic","L1930","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","271.84","","","","","","","fee schedule","271.84","532.81","APC"
"Afo rig ant tib prefab TCF/=","L1932","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1102.62","","","","","","","fee schedule","1102.62","2161.14","APC"
"Afo sing upright w/ adjust s","L1920","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","401.73","","","","","","","fee schedule","401.73","787.39","APC"
