"""Biopsy Needle 11Gx6"""" Manan""","L_5701373","CDM","272","RC","","","","","facility","both","","","","214.24","83.55","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"10 Fr Tracheal Closed Suction","L_5706248","CDM","272","RC","","","","","facility","both","","","","297.04","115.85","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"15 Fr Nextgen Art/Jugular","L_5067004","CDM","272","RC","","","","","facility","both","","","","2001.69","780.66","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"1Fr/Amplatz Dilators","L_3916092","CDM","272","RC","","","","","facility","both","","","","120.06","46.82","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","623.67","","","","","","","fee schedule","354.36","1330.23","APC"
"30 Degree Posts","L_6631579","CDM","272","RC","","","","","facility","both","","","","221.49","86.38","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"3d render w/intrp postproces","76376","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","232.21","","","","","","","fee schedule","180.01","232.21",""
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2193.59","","","","","","","fee schedule","2089.13","4094.69","APC"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","1264433017","CDM","636","RC","25010068","HCPCS","0143-9386-10","NDC","facility","both","1","EA","","102.5","39.98","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 MILLILITERS"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","1353088073","CDM","636","RC","25010070","HCPCS","0264-4100-90","NDC","facility","both","1","EA","","27.7","10.80","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 40 MILLILITERS"
"ACETAZOLAMIDE 250 MG TABLET","1352179480","CDM","250","RC","25010066","HCPCS","0904-6663-61","NDC","facility","both","1","EA","","83.1","32.41","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
