"2d cephalometric image","D0340","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","155.57","","","","","","","fee schedule","88.39","331.82","APC"
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","372.07","","","","","","","fee schedule","354.36","1330.23","APC"
"2nd stage chemosurgery","17305","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","5063",""
"3/8 Tubing","L_5067019","CDM","272","RC","","","","","facility","both","","","","1996.52","778.64","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","133.31","","","","","","","fee schedule","130.69","490.62","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","241.79","","","","","","","fee schedule","130.69","490.62","APC"
"3rd stage chemosurgery","17306","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","5063","","","","","","","fee schedule","5063","5063",""
"ABACAVIR 300 MG TABLET","1355041625","CDM","250","RC","25010066","HCPCS","51079-204-06","NDC","facility","both","1","EA","","77.1","30.07","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE","1361304879","CDM","250","RC","25010066","HCPCS","29033-030-01","NDC","facility","both","1","EA","","33","12.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ACETYLCYSTEINE 200 MG/ML (20 %) RESPIRATORY SOLUTION","1353479901","CDM","250","RC","25010065","HCPCS","63323-692-10","NDC","facility","both","1","EA","","66.3","25.86","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 MILLILITERS"
"ACYCLOVIR 800 MG TABLET","1358671119","CDM","250","RC","25010066","HCPCS","31722-778-01","NDC","facility","both","1","EA","","16.2","6.32","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"ADENOSINE 90 MG/90 ML NS FOR CATH LAB (SIMPLE)","1356952500","CDM","636","RC","25010068","HCPCS","55150-193-01","NDC","facility","both","1","EA","","194.4","75.82","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 19.684 MILLILITERS"
"ADO-TRASTUZUMAB EMTANSINE 160 MG INTRAVENOUS SOLUTION","1360706950","CDM","636","RC","25010068","HCPCS","50242-087-01","NDC","facility","both","1","EA","","10953.92","4272.03","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.275 UNITS"
"ADULT 2-IN-1 PPN","1281021118","CDM","258","RC","25010067","HCPCS","0409-7171-17","NDC","facility","both","1","EA","","315","122.85","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 566.7 MILLILITERS"
"AFO w/ankle joint, prefab","L1971","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1135.17","","","","","","","fee schedule","579.17","1135.17","APC"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","1281.48","","","","","","","fee schedule","692.69","1357.67","APC"
"ALENDRONATE 70 MG TABLET","1356469076","CDM","250","RC","25010066","HCPCS","16714-633-01","NDC","facility","both","1","EA","","156.6","61.07","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALUMINUM-MAG HYDROXIDE-SIMETHICONE 400 MG-400 MG-40 MG/5 ML ORAL SUSP","1346255545","CDM","250","RC","25010065","HCPCS","0536-1318-83","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AMINOPHYLLINE 250 MG/10 ML INTRAVENOUS SOLUTION","1361018383","CDM","636","RC","J0280","HCPCS","0409-5921-01","NDC","facility","both","1","EA","","31.1","12.13","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 MILLILITERS"
"AMITRIPTYLINE 75 MG TABLET","1362077732","CDM","250","RC","25010066","HCPCS","0781-1489-01","NDC","facility","both","1","EA","","8.3","3.24","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION","1353890907","CDM","636","RC","25010070","HCPCS","71288-006-30","NDC","facility","both","1","EA","","69.8","27.22","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ANGIOTENSIN II 2.5 MG/ML INTRAVENOUS SOLUTION","1296431249","CDM","250","RC","25010065","HCPCS","68547-501-02","NDC","facility","both","1","EA","","11291.4","4403.65","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 MILLILITERS"
"ASCORBIC ACID (VITAMIN C) 1,000 MG TABLET","1354314831","CDM","250","RC","25010066","HCPCS","8068116600","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASCORBIC ACID (VITAMIN C) 500 MG TABLET","1351234490","CDM","250","RC","25010066","HCPCS","0761009450","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ASPIRIN 300 MG RECTAL SUPPOSITORY","1356101641","CDM","250","RC","25010066","HCPCS","0574-7034-12","NDC","facility","both","1","EA","","6.2","2.42","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","1353160077","CDM","250","RC","25010065","HCPCS","0904-6783-70","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 40 MG TABLET","1362398337","CDM","250","RC","25010066","HCPCS","67877-513-90","NDC","facility","both","1","EA","","44.3","17.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION","1354112133","CDM","250","RC","25010066","HCPCS","16714-900-01","NDC","facility","both","1","EA","","515.1","200.89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"ATROPINE 0.1 MG/ML INJECTION SYRINGE","1175457404","CDM","636","RC","25010070","HCPCS","0409-4911-34","NDC","facility","both","1","EA","","118.5","46.22","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 MILLILITERS"
"AZITHROMYCIN 250 MG TABLET","1319961695","CDM","250","RC","25010066","HCPCS","0904-7350-06","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"AZITHROMYCIN 250 MG TABLET","1322792813","CDM","250","RC","25010066","HCPCS","68180-861-06","NDC","facility","both","1","EA","","119.5","46.60","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"AZITHROMYCIN 600 MG TABLET","1359200909","CDM","250","RC","25010066","HCPCS","62332-253-30","NDC","facility","both","1","EA","","101.5","39.58","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.7083 UNITS"
"Abeta42 & ttau eclia csf","0459U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","273.53","","","","","","","fee schedule","260.5","956.04","APC"
"Abl1 gene","81170","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","315","","","","","","","fee schedule","300","1101","APC"
"Ablate atria w/bypass add-on","33259","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","6859","","","","","","","fee schedule","5063","6859",""
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","7517.64","","","","","","","fee schedule","4714","27667.48","APC"
