"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","37.72","","","","","","","fee schedule","35.92","131.83","APC"
"2019 nCoV diagnostic P","U0001","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","43.1","","","","","","","fee schedule","35.92","131.83",""
"2Xc Tumor Sof Tis Arm/Elbow Sc","L_6814479","CDM","361","RC","24075","HCPCS","","","facility","both","","","","3778","1473.42","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"2vhpv vaccine 3 dose im","90650","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","283.04","","","","","","","fee schedule","283.04","283.04",""
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","1003.68","","","","","","","fee schedule","623.45","5277.6",""
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","1434","","","","","","","fee schedule","623.45","5277.6","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","230.02","","","","","","","fee schedule","130.69","490.62","APC"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","3864.89","","","","","","","fee schedule","2089.13","4094.69","APC"
"ABACAVIR 300 MG TABLET","1359291035","CDM","250","RC","25010066","HCPCS","0378-4105-91","NDC","facility","both","1","EA","","154.1","60.10","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE","1342688321","CDM","250","RC","25010066","HCPCS","60687-121-25","NDC","facility","both","1","EA","","62.5","24.38","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 UNITS"
"ACETAMINOPHEN 325 MG TABLET","1346180310","CDM","250","RC","25010066","HCPCS","50580-458-11","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACETAMINOPHEN 500 MG TABLET","1339128113","CDM","250","RC","25010066","HCPCS","0904-6730-61","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION","1358000937","CDM","636","RC","25010068","HCPCS","63323-963-30","NDC","facility","both","1","EA","","532.4","207.64","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 16.6 MILLILITERS"
"ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION","1359241614","CDM","636","RC","25010068","HCPCS","66220-207-30","NDC","facility","both","1","EA","","442.8","172.69","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 MILLILITERS"
"ACYCLOVIR 200 MG CAPSULE","1356623948","CDM","250","RC","25010066","HCPCS","0904-5789-61","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2 UNITS"
"ADULT CYCLIC 2-IN-1 CPN USING CLINIMIX BASE","1314331656","CDM","258","RC","25010067","HCPCS","0338-1148-03","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1379 MILLILITERS"
"ADULT CYCLIC 2-IN-1 CPN","1362739782","CDM","258","RC","25010067","HCPCS","0338-1130-03","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 700 MILLILITERS"
