"""Infusion Y-Set 20G X 1"""" Bent""","L_5701832","CDM","270","RC","","","","","facility","both","","","","62.1","24.22","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"12 Fr Tracheal Closed Suction","L_5706249","CDM","272","RC","","","","","facility","both","","","","263.92","102.93","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"1st opn implt bat modulj sys","64654","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","47870.3","","","","","","","fee schedule","44738.6","167946.4","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","1473.04","","","","","","","fee schedule","796.24","2989.04","APC"
"3-d radiotherapy plan","77295","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","2474.35","","","","","","","fee schedule","623.45","5277.6","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","256.16","","","","","","","fee schedule","130.69","490.62","APC"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","2089.13","","","","","","","fee schedule","2089.13","4094.69","APC"
"5% dextrose and 0.45% saline","S5010","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","15.36","","","","","","","fee schedule","15.36","15.36",""
"8 Fr Tracheal Closed Suction S","L_5706247","CDM","272","RC","","","","","facility","both","","","","297.04","115.85","","","","","","","","","","","","","Gross Charge Type: Fsc 789"
"ACETAMINOPHEN 160 MG/5 ML ORAL LIQUID (WRAPPED)","1354779461","CDM","250","RC","25010066","HCPCS","0121-0657-00","NDC","facility","both","1","EA","","12.4","4.84","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 7.5 MILLILITERS"
"ACETAMINOPHEN 325 MG/10.15 ML ORAL SOLUTION","1351673756","CDM","250","RC","25010066","HCPCS","0121-1314-00","NDC","facility","both","1","EA","","16.8","6.55","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10.15 MILLILITERS"
"ACETAMINOPHEN 500 MG TABLET","1343245486","CDM","250","RC","25010066","HCPCS","57896-204-01","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1.3 UNITS"
"ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION","1355815134","CDM","636","RC","25010070","HCPCS","0143-9503-01","NDC","facility","both","1","EA","","187.8","73.24","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.5 UNITS"
"ACTIVATED CHARCOAL-SORBITOL 50 GRAM/240 ML ORAL SUSPENSION","1332091826","CDM","250","RC","25010065","HCPCS","66689-203-08","NDC","facility","both","1","EA","","87.2","34.01","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 67.2 MILLILITERS"
"ACYCLOVIR 5 % TOPICAL OINTMENT","1356275937","CDM","250","RC","25010066","HCPCS","68462-746-17","NDC","facility","both","1","EA","","3058.9","1192.97","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 15 GRAMS"
"ADULT 2-IN-1 CPN USING CLINIMIX BASE","1361959517","CDM","258","RC","25010067","HCPCS","0338-7032-01","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2000 MILLILITERS"
"ADULT CYCLIC 2-IN-1 CPN USING CLINIMIX BASE","1352797189","CDM","258","RC","25010067","HCPCS","0338-0202-06","NDC","facility","both","1","EA","","504","196.56","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1317178773","CDM","250","RC","25010065","HCPCS","0378-8270-91","NDC","facility","both","1","EA","","10.3","4.02","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1353641291","CDM","250","RC","25010065","HCPCS","47335-703-52","NDC","facility","both","1","EA","","10.3","4.02","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","1354697599","CDM","250","RC","25010065","HCPCS","0378-8270-55","NDC","facility","both","1","EA","","12.1","4.72","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 MILLILITERS"
"ALLOPURINOL 100 MG TABLET","1353961728","CDM","250","RC","25010066","HCPCS","16714-041-10","NDC","facility","both","1","EA","","4.8","1.87","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ALS1-emergency","A0427","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","585.53","","","","","","","fee schedule","557.65","2552.52","APC"
"AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION","1361995817","CDM","636","RC","25010070","HCPCS","0409-5922-01","NDC","facility","both","1","EA","","100","39","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 MILLILITERS"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET","1360029815","CDM","250","RC","25010066","HCPCS","65862-503-01","NDC","facility","both","1","EA","","38","14.82","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ANTIHEMOPHILIC FVIII,REC B-DOMAIN DELETED 500 (+/-) UNIT IV SYRINGE","1307365699","CDM","250","RC","25010022","HCPCS","58394-023-03","NDC","facility","both","1","EA","","0.01","0.0039","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 500 INTERNATIONAL UNITS"
"APREPITANT 20 MG/ML ORAL SUSPENSION (NEO/PEDS)","1359696161","CDM","250","RC","25010066","HCPCS","68462-585-40","NDC","facility","both","1","EA","","1484.8","579.07","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3.8 MILLILITERS"
"ARIPIPRAZOLE 2 MG TABLET","1352364279","CDM","637","RC","25010066","HCPCS","65162-896-09","NDC","facility","both","1","EA","","246.1","95.98","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ARTESUNATE 110 MG INTRAVENOUS SOLUTION","1362403303","CDM","636","RC","25010068","HCPCS","73607-011-11","NDC","facility","both","1","EA","","58377","22767.03","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1.6818181818 UNITS"
"ASCORBIC ACID (VITAMIN C) 250 MG TABLET","1351867787","CDM","250","RC","25010066","HCPCS","2055500100","NDC","facility","both","1","EA","","0.6","0.23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"ATORVASTATIN 40 MG TABLET","1361212949","CDM","250","RC","25010066","HCPCS","60505-2580-8","NDC","facility","both","1","EA","","44.3","17.28","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 UNITS"
"Abciximab injection","J0130","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","2723.81","","","","","","","fee schedule","2723.81","2723.81",""
"Abd paracentesis w/imaging","49083","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","939.66","","","","","","","fee schedule","921.24","5272","APC"
"Abd paracentesis","49082","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","985.72","","","","","","","fee schedule","921.24","5272","APC"
"Abdomen surgery procedure","22999","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","463.51","","","","","","","fee schedule","250.54","3391","APC"
"Abdomen surgery procedure","49999","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Shbp Other Commercial Plan","2729.62","","","","","","","fee schedule","921.24","5272","APC 266.87"
"Abduction bar-straight","L2310","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","141.37","","","","","","","fee schedule","141.37","277.09","APC"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","4714","","","","","","","fee schedule","4714","27667.48",""
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Hmo/Pos/Ppo","9000","","","","","","","fee schedule","7922.22","29739.62",""
"Ablate heart dysrhythm focus","93650","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","8318.33","","","","","","","fee schedule","7922.22","29739.62","APC"
"Ablate inf turbinate submuc","30802","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar Healthplan","Exchange","2915.53","","","","","","","fee schedule","1308","5916.09","APC"
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","2082.58","","","","","","","fee schedule","1983.41","11889","APC"
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Amerigroup","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","3858","3858","3858","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion Without D&C","779","MS-DRG","","","","","","","facility","inpatient","","","","","","Peachstate","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]","3872","3872","3872","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Above knee cushion socket","L5648","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Exchange","1579.78","","","","","","","fee schedule","806.01","1579.78","APC"
"Abrasion lesion single","15786","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","207.86","","","","","","","fee schedule","203.79","5063","APC"
"Acapatch, per sq cm","Q4325","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","222.46","","","","","","","fee schedule","126.4","4665.89","APC"
"Acesso dl, per sq cm","Q4293","HCPCS","","","","","","","facility","outpatient","","","","","","Ambetter","Select Exchange","222.46","","","","","","","fee schedule","126.4","2422.05","APC"
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","4030.62","","","","","","","fee schedule","126.4","4030.62",""
"Acetaminophen injection","J0131","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","0.1","","","","","","","fee schedule","0.1","0.1",""
"Acetylcholinesterase assay","82013","HCPCS","","","","","","","facility","outpatient","","","","","","Caresource","Medicare Managed Care Plan","13.15","","","","","","","fee schedule","12.29","45.1","APC"
"Acetylcholn rcptr blckg antb","86042","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","19.32","","","","","","","fee schedule","18.4","67.53","APC"
"Achr antb id imfluor livecll","0545U","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","39.62","","","","","","","fee schedule","37.73","138.47","APC"
"Active thrc irrigation spx","1021T","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Hmo/Pos","2391.87","","","","","","","fee schedule","637.16","2391.87","APC 338.11"
"Acupunct w/o stimul 15 min","97810","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","29.97","","","","","","","fee schedule","29.38","110.28","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","","","facility","inpatient","","","","","","Pruitt","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Caresource","Exchange","23477.9","","","","","","","fee schedule","11978.52","38443.69","MSDRG Base Rate"
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[Stop Loss: Total Charges > 145806 | Total % of Charge: 47.9] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 13689] [Normal Vaginal Delivery-Case Rate: 9903] [Normal Newborn-Per Diem: 1298] [Lower Level Neonate-Per Diem: 2993] [Higher Level Neonate-Per Diem: 7012] [Severe Level Neonate-per diem: 8414] [Rehab-Per Diem: 4010] [Hospice-Per Diem: 4010] [Trauma-Per Diem: 7012]","81730","81730","81730","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Individual Family Plan Exchange","18202.9","","","","","","","fee schedule","18202.9","63227.97","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","","","[Stop Loss: Total Charges > 134531 | Excess % of Charge: 72.94] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section 4 day stay-Case Rate: 19138 Days: 4 Additional Days: 3721] [Normal vag. Del. 2 day stay-Case Rate: 12227 Days: 2 Additional Days: 3721] [Nursery  Level 2-Per Diem: 1382] [Nursery  Level 3-Per Diem: 2073] [Nursery  Level 4-NICU-Per Diem: 2764] [Alcohol/ Chemical Dependency-Per Diem: 1329] [Psych-Per Diem: 1983] [Rehab-Per Diem: 5171]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","27859.57","","","","","","","fee schedule","26532.92","109536.06","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute GI blood loss imaging","78278","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Hmo","719.03","","","","","","","fee schedule","406.05","1524.3",""
"Acute Leukemia With Cc","835","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Ppo","74938.81","","","","","","","fee schedule","21361.36","85654.12",""
"Acute Leukemia With Mcc","834","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Clear Spring","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","140893.74","","","","","","","fee schedule","76158.78","369409.98","MSDRG Base Rate"
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","","","facility","inpatient","","","","","","Sonder","Medicare Managed Care Plan","81489.89","","","","","","","fee schedule","76158.78","369409.98","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","14140.01","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","","","facility","inpatient","","","","","","Clover","Medicare Managed Care Plan","15129.81","","","","","","","fee schedule","14140.01","50960.15","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Bcbs","Hmo/Pos","35863.03","","","","","","","fee schedule","13671.53","46644.96",""
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","","","facility","inpatient","","","","","","Oscar Healthplan","Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
