"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH ENDOBRONCHIAL ULTRASOUND (EBUS) GUIDED TRANSTRACHEAL AND/OR TRANSBRONCHIAL SAMPLING (EG, ASPIRATION[S]/BIOPSY[IES]), 3 OR MORE MEDIASTINAL AND/OR HILAR LYMPH NODE STATIONS OR STRUCTURES",31653,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,361,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"CYSTOURETHROSCOPY; WITH URETERAL MEATOTOMY, UNILATERAL OR BILATERAL",52290,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"EXCISION, TUMOR, SOFT TISSUE OF NECK OR ANTERIOR THORAX, SUBFASCIAL (EG, INTRAMUSCULAR); 5 CM OR GREATER",21554,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"HEMORRHOIDECTOMY, INTERNAL AND EXTERNAL, 2 OR MORE COLUMNS/GROUPS;",46260,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",2937.1,2937.1,2937.1,1 through 10,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
"MS-DRG 42.00: AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,15241.42000,Humana,Medicare Advantage,,11094.45,,,,,,,10876.91,25436.28,fee schedule,
"MS-DRG 42.00: AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,15241.42000,NaphCare,Federal Prison System,,17403.06,,,,,,,10876.91,25436.28,fee schedule,
"MS-DRG 42.00: ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,7741.89000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,10172.83,,,,,,,5961.43,13941.14,case rate,Charges in excess of 2x the calculated DRG rate will be reimbursed at 80% of in addition to the DRG rate.
"MS-DRG 42.00: ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,7741.89000,Banner Health,Banner Choice Plus/Banner Select,,5961.43,,,,,,,5961.43,13941.14,fee schedule,
"MS-DRG 42.00: AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,facility,inpatient,,,,26726.34000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,39568.82,,,,,,,18450.75,43148.08,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
"MS-DRG 42.00: D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC",744,MS-DRG,,,,,,,facility,inpatient,,,,25339.53000,Blue Cross Blue Shield of Wyoming,Institutional,,43648.45,,,,,,,18664.70,43648.45,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
