ASP NEEDLE FINE BX US GD LSN 1ST,3265600,CDM,361,RC,10005,CPT,,,facility,outpatient,,,2409.00000,1011.78000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,1618.85,,,,,,,650.43,3328.00,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN 1ST,3265600,CDM,361,RC,10005,CPT,,,facility,outpatient,,,2409.00000,1011.78000,United Healthcare,UHC Medicare Advantage,,703.59,,,,,,,650.43,3328.00,fee schedule,
ASP NEEDLE FINE BX US GD LSN ADDL,3265618,CDM,361,RC,10006,CPT,,,facility,outpatient,,,1644.00000,690.48000,InterWest Health,Group Health,,1594.68,,,,,,,443.88,1611.12,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN ADDL,4040143,CDM,361,RC,10006,CPT,,,facility,outpatient,,,1644.00000,690.48000,Banner Health,Banner Choice Plus/Banner Select,,443.88,,,,,,,443.88,1611.12,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,3220183,CDM,361,RC,10160,CPT,,,facility,inpatient,,,770.00000,323.40000,First Health,Medical Rental,,739.20,,,,,,,654.50,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,3220183,CDM,361,RC,10160,CPT,,,facility,outpatient,,,770.00000,323.40000,"Hue Health, Inc",Medicare Advantage,,654.50,,,,,,,207.90,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,3521945,CDM,361,RC,10160,CPT,,,facility,outpatient,,,770.00000,323.40000,Coventry,Commercial,,739.20,,,,,,,207.90,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,3521945,CDM,361,RC,10160,CPT,,,facility,outpatient,,,770.00000,323.40000,InterWest Health,Auto & General Liability,,746.90,,,,,,,207.90,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,4030128,CDM,361,RC,10160,CPT,,,facility,inpatient,,,770.00000,323.40000,First Health,Medical Rental,,739.20,,,,,,,654.50,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,4030128,CDM,361,RC,10160,CPT,,,facility,outpatient,,,770.00000,323.40000,Prime Health Services,Group Health,,746.90,,,,,,,207.90,754.60,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP PUNCT CYST BREAST ADDL RT,3532983,CDM,361,RC,19001,CPT,,,facility,inpatient,,,286.00000,120.12000,InterWest Health,Group Health,RT,277.42,,,,,,,243.10,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST ADDL RT,4030078,CDM,361,RC,19001,CPT,,,facility,inpatient,,,286.00000,120.12000,Cigna Healthcare & Life Insurance Company – WY,Commercial,RT,248.82,,,,,,,243.10,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST ADDL RT,4030078,CDM,361,RC,19001,CPT,,,facility,inpatient,,,286.00000,120.12000,InterWest Health,Auto & General Liability,RT,277.42,,,,,,,243.10,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST ADDL RT,4030078,CDM,361,RC,19001,CPT,,,facility,outpatient,,,286.00000,120.12000,First Health,Medical Rental,RT,274.56,,,,,,,77.22,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST INIT LT,3531605,CDM,361,RC,19000,CPT,,,facility,outpatient,,,958.00000,402.36000,"Hue Health, Inc",Medicare Advantage,LT,814.30,,,,,,,258.66,3328.00,percent of total billed charges,
ASP&/INJ CYST GANGLION,3234630,CDM,361,RC,20612,CPT,,,facility,inpatient,,,527.00000,221.34000,Coventry,Commercial,,505.92,,,,,,,447.95,516.46,percent of total billed charges,
ASP&/INJ CYST GANGLION,3234630,CDM,361,RC,20612,CPT,,,facility,outpatient,,,527.00000,221.34000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,142.29,516.46,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ASP&/INJ CYST THYROID,3220217,CDM,361,RC,60300,CPT,,,facility,outpatient,,,1062.00000,446.04000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",717.96,717.96,717.96,1 through 10,286.74,3328.00,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
ASP&/INJ CYST/PELVIS RENAL BI,3220233,CDM,361,RC,50390,CPT,,,facility,inpatient,,,3027.00000,1271.34000,InterWest Health,Workers' Comp,50,2966.46,,,,,,,2572.95,2966.46,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ CYST/PELVIS RENAL BI,3220233,CDM,361,RC,50390,CPT,,,facility,inpatient,,,3027.00000,1271.34000,Prime Health Services,Auto & General Liability,50,2936.19,,,,,,,2572.95,2966.46,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ CYST/PELVIS RENAL LT,3220241,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,Prime Health Services,Auto & General Liability,LT,1957.46,,,,,,,1715.30,1977.64,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ CYST/PELVIS RENAL LT,3220241,CDM,361,RC,50390,CPT,,,facility,outpatient,,,2018.00000,847.56000,InterWest Health,Group Health,LT,1957.46,,,,,,,544.86,3328.00,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL LT,3521994,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,First Choice Health Network,Commerical,LT,1917.10,,,,,,,1715.30,1977.64,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL RT,3220258,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,Coventry,Commercial,RT,1937.28,,,,,,,1715.30,1977.64,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL RT,3220258,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,Multiplan,Commercial,RT,1917.10,,,,,,,1715.30,1977.64,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL RT,3522000,CDM,361,RC,50390,CPT,,,facility,outpatient,,,2018.00000,847.56000,InterWest Health,Auto & General Liability,RT,1957.46,,,,,,,544.86,3328.00,percent of total billed charges,
ASP&/INJ JT/BUR INTR W US GD BI,3264389,CDM,361,RC,20606,CPT,,,facility,outpatient,,,1556.00000,653.52000,Cigna Healthcare & Life Insurance Company – WY,Commercial,50,1353.72,,,,,,,420.12,3328.00,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD BI,3502572,CDM,361,RC,20605,CPT,,,facility,outpatient,,,707.00000,296.94000,Blue Cross Blue Shield of Wyoming,Institutional,50,485.71,,,,,,,190.89,692.86,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD BI,3502572,CDM,361,RC,20605,CPT,,,facility,outpatient,,,707.00000,296.94000,Prime Health Services,Group Health,50,685.79,,,,,,,190.89,692.86,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR INTR WO US GD LT,3262037,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,Prime Health Services,Auto & General Liability,LT,456.87,,,,,,,400.35,461.58,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR INTR WO US GD LT,3502564,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,InterWest Health,Group Health,LT,456.87,,,,,,,400.35,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD LT,3502564,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,Cigna Healthcare & Life Insurance Company – WY,Commercial,LT,409.77,,,,,,,127.17,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD RT,3262011,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,Multiplan,Commercial,RT,447.45,,,,,,,400.35,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD RT,3262011,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,Prime Health Services,Group Health,RT,456.87,,,,,,,400.35,461.58,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR INTR WO US GD RT,3262011,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,Coventry,Commercial,RT,452.16,,,,,,,127.17,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD RT,3502580,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,Prime Health Services,Worker's Comp,RT,461.58,,,,,,,400.35,461.58,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR MAJ W US GD BI,3264587,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1688.00000,708.96000,Multiplan,Commercial,50,1603.60,,,,,,,455.76,1654.24,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD BI,4002226,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1688.00000,708.96000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,50,1569.84,,,,,,,455.76,1654.24,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD BI,4002226,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1688.00000,708.96000,Prime Health Services,Group Health,50,1637.36,,,,,,,455.76,1654.24,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR MAJ W US GD LT,3264595,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1125.00000,472.50000,First Health,Medical Rental,LT,1080.00,,,,,,,303.75,1102.50,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD BI,3262052,CDM,361,RC,20610,CPT,,,facility,outpatient,,,833.00000,349.86000,InterWest Health,Group Health,50,808.01,,,,,,,224.91,816.34,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD LT,3262060,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,Coventry,Commercial,LT,532.80,,,,,,,149.85,543.90,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD LT,3262060,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,LT,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,149.85,543.90,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ASP&/INJ JT/BUR MAJ WO US GD LT,3502614,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,InterWest Health,Group Health,LT,538.35,,,,,,,149.85,543.90,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD LT,3502614,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,Prime Health Services,Group Health,LT,538.35,,,,,,,149.85,543.90,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR MAJ WO US GD RT,3262045,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,InterWest Health,Auto & General Liability,RT,538.35,,,,,,,149.85,543.90,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD RT,3502598,CDM,361,RC,20610,CPT,,,facility,inpatient,,,555.00000,233.10000,Coventry,Commercial,RT,532.80,,,,,,,471.75,543.90,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD RT,3502598,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,Prime Health Services,Auto & General Liability,RT,538.35,,,,,,,149.85,543.90,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR SM W US GD BI,3264678,CDM,361,RC,20604,CPT,,,facility,outpatient,,,872.00000,366.24000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,50,810.96,,,,,,,235.44,854.56,percent of total billed charges,
ASP&/INJ JT/BUR SM W US GD BI,4002291,CDM,361,RC,20604,CPT,,,facility,inpatient,,,872.00000,366.24000,InterWest Health,Workers' Comp,50,854.56,,,,,,,741.20,854.56,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR SM W US GD RT,3264694,CDM,361,RC,20604,CPT,,,facility,outpatient,,,581.00000,244.02000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,RT,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,156.87,569.38,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ASP&/INJ JT/BUR SM WO US GD LT,3261989,CDM,361,RC,20600,CPT,,,facility,inpatient,,,458.00000,192.36000,InterWest Health,Workers' Comp,LT,448.84,,,,,,,389.30,448.84,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR SM WO US GD RT,3261997,CDM,361,RC,20600,CPT,,,facility,inpatient,,,458.00000,192.36000,First Health,Medical Rental,RT,439.68,,,,,,,389.30,448.84,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1929.00000,810.18000,First Health,Medical Rental,50,1851.84,,,,,,,1639.65,1890.42,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1929.00000,810.18000,InterWest Health,Workers' Comp,50,1890.42,,,,,,,520.83,5606.00,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1929.00000,810.18000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,50,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,520.83,5606.00,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ASP/S&BX/S MARROW BONE DX BI,7141682,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1929.00000,810.18000,Prime Health Services,Auto & General Liability,50,1871.13,,,,,,,1639.65,1890.42,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP/S&BX/S MARROW BONE DX NP/UNI,3245297,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1286.00000,540.12000,Prime Health Services,Worker's Comp,,1260.28,,,,,,,1093.10,1260.28,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP/S&BX/S MARROW BONE DX NP/UNI,3531092,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1286.00000,540.12000,First Health,Medical Rental,,1234.56,,,,,,,1093.10,1260.28,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX NP/UNI,3531092,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1286.00000,540.12000,NaphCare,Medicare,,4149.97,,,,,,,347.22,5606.00,fee schedule,
ASP/S&BX/S MARROW BONE DX NP/UNI,7141708,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1286.00000,540.12000,InterWest Health,Auto & General Liability,,1247.42,,,,,,,347.22,5606.00,percent of total billed charges,
ASSESS STRAIN MYOCARDIAL W IMG,4819181,CDM,483,RC,93356,CPT,,,facility,outpatient,,,580.00000,243.60000,Banner Health,Banner Choice Plus/Banner Select,,156.60,,,,,,,156.60,568.40,percent of total billed charges,
ATHERECT PERIPH AORTA ABD W S&I,3248457,CDM,361,RC,0236T,CPT,,,facility,inpatient,,,10766.00000,4521.72000,Multiplan,Commercial,,10227.70,,,,,,,9151.10,10550.68,percent of total billed charges,
ATHERECT PERIPH AORTA ABD W S&I,3248457,CDM,361,RC,0236T,CPT,,,facility,outpatient,,,10766.00000,4521.72000,InterWest Health,Workers' Comp,,10550.68,,,,,,,2906.82,27952.00,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ATHERECT PERIPH ART ILIAC W S&I,3248473,CDM,361,RC,0238T,CPT,,,facility,inpatient,,,13309.00000,5589.78000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,12377.37,,,,,,,11312.65,13042.82,percent of total billed charges,
ATHERECT PERIPH ART ILIAC W S&I,4812368,CDM,361,RC,0238T,CPT,,,facility,outpatient,,,13309.00000,5589.78000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,12377.37,,,,,,,3593.43,27952.00,percent of total billed charges,
ATHERECT&STENT/PTCA ART/BR COR ADD,4815338,CDM,481,RC,92934,CPT,,,facility,outpatient,,,12630.00000,5304.60000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,8487.36,,,,,,,3410.10,26502.00,percent of total billed charges,
ATHERECT&STENT/PTCA ART/BR COR ADD,4815338,CDM,481,RC,92934,CPT,,,facility,outpatient,,,12630.00000,5304.60000,InterWest Health,Auto & General Liability,,12251.10,,,,,,,3410.10,26502.00,percent of total billed charges,
ATHERECT&STENT/PTCA ART/BR COR SGL,4815320,CDM,481,RC,92933,CPT,,,facility,outpatient,,,16840.00000,7072.80000,InterWest Health,Auto & General Liability,,16334.80,,,,,,,4546.80,26502.00,percent of total billed charges,
ATHERECT&STENT/PTCA DE ART COR ADD,4815486,CDM,481,RC,C9603,HCPCS,,,facility,outpatient,,,15788.00000,6630.96000,Multiplan,Commercial,,14998.60,,,,,,,4262.76,15472.24,percent of total billed charges,
ATHERECT&STENT/PTCA DE ART COR SGL,4815478,CDM,481,RC,C9602,HCPCS,,,facility,outpatient,,,21050.00000,8841.00000,Prime Health Services,Auto & General Liability,,20418.50,,,,,,,5683.50,27952.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ATHERECT/PTCA ART/BR COR MAJ SGL,4815288,CDM,481,RC,92924,CPT,,,facility,inpatient,,,16098.00000,6761.16000,First Health,Medical Rental,,15454.08,,,,,,,13683.30,15776.04,percent of total billed charges,
ATHERECT/PTCA ART/BR COR MAJ SGL,4815288,CDM,481,RC,92924,CPT,,,facility,outpatient,,,16098.00000,6761.16000,Prime Health Services,Auto & General Liability,,15615.06,,,,,,,4346.46,27952.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
AUG SACRAL PERC INJ BI,3502523,CDM,361,RC,0201T,CPT,,,facility,inpatient,,,12326.00000,5176.92000,"Hue Health, Inc",Medicare Advantage,,10477.10,,,,,,,10477.10,12079.48,percent of total billed charges,
AUG SACRAL PERC INJ BI,3502523,CDM,361,RC,0201T,CPT,,,facility,inpatient,,,12326.00000,5176.92000,Prime Health Services,Worker's Comp,,12079.48,,,,,,,10477.10,12079.48,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
AUG SACRAL PERC INJ BI,3502523,CDM,361,RC,0201T,CPT,,,facility,outpatient,,,12326.00000,5176.92000,United Healthcare,UHC Medicare Advantage,,7143.73,,,,,,,3328.02,14634.00,fee schedule,
AUG VERTEBRAL THORACIC PERC,3262144,CDM,361,RC,22513,CPT,,,facility,inpatient,,,13908.00000,5841.36000,Prime Health Services,Auto & General Liability,,13490.76,,,,,,,11821.80,13629.84,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
AVULSION PLATE NAIL SMPL SGL,7615776,CDM,761,RC,11730,CPT,,,facility,outpatient,,,258.00000,108.36000,Coventry,Commercial,,247.68,,,,,,,69.66,288.12,percent of total billed charges,
BAG DRAINAGE LVL 01,2777464,CDM,271,RC,,,,,facility,inpatient,,,102.00000,42.84000,InterWest Health,Group Health,,98.94,,,,,,,86.70,99.96,percent of total billed charges,
BAG DRAINAGE LVL 01,2777464,CDM,271,RC,,,,,facility,inpatient,,,102.00000,42.84000,Prime Health Services,Worker's Comp,,99.96,,,,,,,86.70,99.96,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
BAG DRAINAGE LVL 03,2777415,CDM,271,RC,,,,,facility,inpatient,,,359.00000,150.78000,First Choice Health Network,Commerical,,341.05,,,,,,,305.15,351.82,percent of total billed charges,
BAG DRAINAGE LVL 03,2777415,CDM,271,RC,,,,,facility,outpatient,,,359.00000,150.78000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,312.33,,,,,,,96.93,351.82,percent of total billed charges,
BAG DRAINAGE LVL 03,2777415,CDM,271,RC,,,,,facility,outpatient,,,359.00000,150.78000,Medica,Commercial,,323.10,,,,,,,96.93,351.82,percent of total billed charges,
BAG DRAINAGE LVL 04,6278766,CDM,271,RC,,,,,facility,outpatient,,,535.00000,224.70000,Coventry,Commercial,,513.60,,,,,,,144.45,524.30,percent of total billed charges,
BAG DRAINAGE LVL 05,6278774,CDM,271,RC,,,,,facility,outpatient,,,766.00000,321.72000,Medica,Commercial,,689.40,,,,,,,206.82,750.68,percent of total billed charges,
BETAXOLOL HCL 0.5%/5ML 5ML SNOP,6763601,CDM,637,RC,J3490,HCPCS,61314024501,NDC,facility,inpatient,1,EA,204.30000,85.81000,Prime Health Services,Worker's Comp,,200.21,,,,,,,173.66,200.21,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
BETAXOLOL HCL 0.5%/5ML 5ML SNOP,6763601,CDM,637,RC,J3490,HCPCS,61314024501,NDC,facility,outpatient,1,EA,204.30000,85.81000,InterWest Health,Workers' Comp,,200.21,,,,,,,55.16,200.21,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
BETAXOLOL HCL 0.5%/5ML 5ML SNOP,6763601,CDM,637,RC,J3490,HCPCS,61314024501,NDC,facility,outpatient,1,EA,204.30000,85.81000,United Healthcare,Commercial,,169.36,,,,,,,55.16,200.21,percent of total billed charges,
BIPAP SUBSQ DAY,4109393,CDM,410,RC,94660,CPT,,,facility,inpatient,,,916.00000,384.72000,Coventry,Commercial,,879.36,,,,,,,778.60,897.68,percent of total billed charges,
BIPAP SUBSQ DAY,4109393,CDM,410,RC,94660,CPT,,,facility,outpatient,,,916.00000,384.72000,Coventry,Commercial,,879.36,,,,,,,203.39,897.68,percent of total billed charges,
BIPAP SUBSQ DAY,4109393,CDM,410,RC,94660,CPT,,,facility,outpatient,,,916.00000,384.72000,Humana,Medicare Advantage,,207.46,,,,,,,203.39,897.68,fee schedule,
BIT LVL 04,2777266,CDM,272,RC,,,,,facility,outpatient,,,1619.00000,679.98000,Coventry,Commercial,,1554.24,,,,,,,437.13,1586.62,percent of total billed charges,
BIT LVL 04,2777266,CDM,272,RC,,,,,facility,outpatient,,,1619.00000,679.98000,Medica,Commercial,,1457.10,,,,,,,437.13,1586.62,percent of total billed charges,
BIT LVL 05,2777274,CDM,272,RC,,,,,facility,outpatient,,,2157.00000,905.94000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,2006.01,,,,,,,582.39,2113.86,percent of total billed charges,
BIT LVL 06,2777282,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,1811.04,,,,,,,727.65,2641.10,percent of total billed charges,
BIT LVL 06,2777282,CDM,272,RC,,,,,facility,outpatient,,,2695.00000,1131.90000,First Health,Medical Rental,,2587.20,,,,,,,727.65,2641.10,percent of total billed charges,
BIT LVL 07,6271142,CDM,272,RC,,,,,facility,inpatient,,,3596.00000,1510.32000,First Health,Medical Rental,,3452.16,,,,,,,3056.60,3524.08,percent of total billed charges,
BIT LVL 08,6271159,CDM,272,RC,,,,,facility,inpatient,,,4880.00000,2049.60000,First Choice Health Network,Commerical,,4636.00,,,,,,,4148.00,4782.40,percent of total billed charges,
BIT LVL 08,6271159,CDM,272,RC,,,,,facility,inpatient,,,4880.00000,2049.60000,InterWest Health,Workers' Comp,,4782.40,,,,,,,4148.00,4782.40,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
BIT LVL 10,6292841,CDM,272,RC,,,,,facility,inpatient,,,6718.00000,2821.56000,First Choice Health Network,Commerical,,6382.10,,,,,,,5710.30,6583.64,percent of total billed charges,
BIT LVL 10,6292841,CDM,272,RC,,,,,facility,outpatient,,,6718.00000,2821.56000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,6247.74,,,,,,,1813.86,6583.64,percent of total billed charges,
BLADE LVL 01,2777290,CDM,272,RC,,,,,facility,inpatient,,,166.00000,69.72000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,154.38,,,,,,,141.10,162.68,percent of total billed charges,
BLADE LVL 01,2777290,CDM,272,RC,,,,,facility,outpatient,,,166.00000,69.72000,"Hue Health, Inc",Medicare Advantage,,141.10,,,,,,,44.82,162.68,percent of total billed charges,
