"MASTECTOMY, PARTIAL (EG, LUMPECTOMY, TYLECTOMY, QUADRANTECTOMY, SEGMENTECTOMY);",19301,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",6654.38,6654.38,6654.38,1 through 10,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
"MS-DRG 42.00: ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,10757.86000,Medica,Commercial,,,90.00,,,,,0,10277.99,24035.68,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,12292.77000,Humana,Medicare Advantage,,8981.16,,,,,,,8805.06,20591.16,fee schedule,
"MS-DRG 42.00: ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,11525.31000,United Healthcare,Commercial,,,83.40,,27585.22,27585.22,27585.22,1 through 10,8426.83,19706.58,percent of total billed charges,
"MS-DRG 42.00: AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",616,MS-DRG,,,,,,,facility,inpatient,,,,53291.10000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,,62999.50,,,,,,,36918.69,86336.37,case rate,Charges in excess of 2x the calculated DRG rate will be reimbursed at 80% of in addition to the DRG rate.
"MS-DRG 42.00: AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",618,MS-DRG,,,,,,,facility,inpatient,,,,15645.34000,NaphCare,Federal Prison System,,19029.23,,,,,,,11893.27,27813.04,fee schedule,
"MS-DRG 42.00: BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",584,MS-DRG,,,,,,,facility,inpatient,,,,26376.27000,Blue Cross Blue Shield of Wyoming,Institutional,,45734.82,,,,,,,19556.89,45734.82,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
"MS-DRG 42.00: BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",585,MS-DRG,,,,,,,facility,inpatient,,,,22673.63000,Humana,Medicare Advantage,,19341.02,,,,,,,18961.78,44343.16,fee schedule,
"MS-DRG 42.00: BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC",585,MS-DRG,,,,,,,facility,inpatient,,,,22673.63000,InterWest Health,Medicare Advantage,,19341.02,,,,,,,18961.78,44343.16,fee schedule,
"MS-DRG 42.00: CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",286,MS-DRG,,,,,,,facility,inpatient,,,,29028.71000,Banner Health,Banner Choice Plus/Banner Select,,21141.56,,,,,,,21141.56,49440.69,fee schedule,
"MS-DRG 42.00: CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",286,MS-DRG,,,,,,,facility,inpatient,,,,29028.71000,Humana,Medicare Advantage,,21564.39,,,,,,,21141.56,49440.69,fee schedule,
"MS-DRG 42.00: D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC",745,MS-DRG,,,,,,,facility,inpatient,,,,13948.86000,NaphCare,Federal Prison System,,15662.30,,,,,,,9788.94,22891.98,fee schedule,
"MS-DRG 42.00: ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",391,MS-DRG,,,,,,,facility,inpatient,,,,17180.25000,Medica,Commercial,,,90.00,,,,,0,12269.60,28693.16,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",563,MS-DRG,,,,,,,facility,inpatient,,,,12063.88000,United Healthcare,UHC Medicare Advantage,,8537.63,,,,,,,8537.63,19965.70,fee schedule,
"MS-DRG 42.00: LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",956,MS-DRG,,,,,,,facility,inpatient,,,,52213.97000,Prime Health Services,Medicare Advantage,,37242.00,,,,,,,36511.76,85384.77,fee schedule,
"MS-DRG 42.00: MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",755,MS-DRG,,,,,,,facility,inpatient,,,,14608.60000,Blue Cross Blue Shield of Wyoming,Institutional,,24797.41,,,,,,,10603.74,24797.41,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
"MS-DRG 42.00: OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",155,MS-DRG,,,,,,,facility,inpatient,,,,12750.55000,InterWest Health,Medicare Advantage,,9096.16,,,,,,,8917.80,20854.75,fee schedule,
"MS-DRG 42.00: OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",143,MS-DRG,,,,,,,facility,inpatient,,,,44781.76000,United Healthcare,UHC Medicare Advantage,,31539.93,,,,,,,31539.93,73757.84,fee schedule,
"MS-DRG 42.00: OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",922,MS-DRG,,,,,,,facility,inpatient,,,,23494.94000,NaphCare,Medicare,,25819.58,,,,,,,16137.24,37737.81,fee schedule,
"MS-DRG 42.00: OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",580,MS-DRG,,,,,,,facility,inpatient,,,,23521.87000,Blue Cross Blue Shield of Wyoming,Institutional,,39605.27,,,,,,,16935.78,39605.27,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
"MS-DRG 42.00: PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC",735,MS-DRG,,,,,,,facility,inpatient,,,,,Medica,Commercial,,,90.00,,,,,0,11595.25,27116.09,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",512,MS-DRG,,,,,,,facility,inpatient,,,,21731.14000,Banner Health,Banner Choice Plus/Banner Select,,15357.79,,,,,,,15357.79,35915.03,fee schedule,
"MS-DRG 42.00: SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",512,MS-DRG,,,,,,,facility,inpatient,,,,21731.14000,United Healthcare,Commercial,,,83.40,,,,,0,15357.79,35915.03,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",624,MS-DRG,,,,,,,facility,inpatient,,,,15012.53000,Medica,Commercial,,,90.00,,,,,0,9581.67,22407.24,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",457,MS-DRG,,,,,,,facility,inpatient,,,,81794.71000,NaphCare,Medicare,,87716.88,,,,,,,54823.05,128206.71,fee schedule,
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH MCC",456,MS-DRG,,,,,,,facility,inpatient,,,,113489.32000,United Healthcare,Commercial,,,83.40,,,,,0,80898.25,189184.98,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",458,MS-DRG,,,,,,,facility,inpatient,,,,61006.06000,United Healthcare,Commercial,,,83.40,,,,,0,41245.77,96455.48,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",327,MS-DRG,,,,,,,facility,inpatient,,,,33619.98000,NaphCare,Medicare,,37109.34,,,,,,,23193.34,54238.89,fee schedule,
"MS-DRG 42.00: STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",326,MS-DRG,,,,,,,facility,inpatient,,,,68384.42000,Blue Cross Blue Shield of Wyoming,Institutional,,113454.70,,,,,,,48514.88,113454.70,case rate,"If charges are more than 2.5 times greater than the calculate DRG reimbursement, the charges beyond that threshold will be reimbursed at 80%. This outlier reimbursement will be paid in addition to the DRG case rate."
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",557,MS-DRG,,,,,,,facility,inpatient,,,,20963.68000,Banner Health,Banner Choice Plus/Banner Select,,14802.82,,,,,,,14802.82,34617.19,fee schedule,
"MS-DRG 42.00: TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",558,MS-DRG,,,,,,,facility,inpatient,,,,11821.52000,NaphCare,Federal Prison System,,13201.71,,,,,,,8251.07,19295.56,fee schedule,
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITH MCC",625,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare Advantage,,27934.43,,,,,,,27386.70,64045.27,fee schedule,
"MS-DRG 42.00: THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",627,MS-DRG,,,,,,,facility,inpatient,,,,16641.69000,Humana,Medicare Advantage,,12343.51,,,,,,,12101.48,28300.01,fee schedule,
"MS-DRG 42.00: TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",011,MS-DRG,,,,,,,facility,inpatient,,,,69421.16000,NaphCare,Federal Prison System,,82467.07,,,,,,,51541.92,120533.61,fee schedule,
"MS-DRG 42.00: TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",013,MS-DRG,,,,,,,facility,inpatient,,,,36164.71000,Medica,Commercial,,,90.00,,,,,0,25312.93,59195.70,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"MS-DRG 42.00: VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",747,MS-DRG,,,,,,,facility,inpatient,,,,11942.70000,Humana,Medicare Advantage,,9306.60,,,,,,,9124.12,21337.25,fee schedule,
"ORCHIECTOMY, RADICAL, FOR TUMOR; INGUINAL APPROACH",54530,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"PLACEMENT OF INTERSTITIAL DEVICE(S) FOR RADIATION THERAPY GUIDANCE (EG, FIDUCIAL MARKERS, DOSIMETER), PROSTATE (VIA NEEDLE, ANY APPROACH), SINGLE OR MULTIPLE",55876,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",1465.41,1465.41,1465.41,1 through 10,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
"REPAIR OF ANTERIOR ABDOMINAL HERNIA(S) (IE, EPIGASTRIC, INCISIONAL, VENTRAL, UMBILICAL, SPIGELIAN), ANY APPROACH (IE, OPEN, LAPAROSCOPIC, ROBOTIC), RECURRENT, INCLUDING IMPLANTATION OF MESH OR OTHER PROSTHESIS WHEN PERFORMED, TOTAL LENGTH OF DEFECT(S); LESS THAN 3 CM, REDUCIBLE",49613,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",3779.62,3779.62,3779.62,1 through 10,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
"TENOTOMY, OPEN, TENDON FLEXOR; TOE, SINGLE TENDON (SEPARATE PROCEDURE)",28232,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"VAGINAL HYSTERECTOMY, FOR UTERUS 250 G OR LESS; WITH REMOVAL OF TUBE(S), AND/OR OVARY(S)",58262,CPT,,,,,,,facility,outpatient,,,,,TriWest Healthcare Alliance Corp - VA CCN,Tricare,360,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,,,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ABL ARRHYTHMIA ADDL,4814893,CDM,480,RC,93655,CPT,,,facility,outpatient,,,11718.00000,4921.56000,"Hue Health, Inc",Medicare Advantage,,9960.30,,,,,,,3163.86,11483.64,percent of total billed charges,
ABL CATH IC NODE A/V W/WO PM TEMP,4801338,CDM,480,RC,93650,CPT,,,facility,inpatient,,,16948.00000,7118.16000,First Choice Health Network,Commerical,,16100.60,,,,,,,14405.80,16609.04,percent of total billed charges,
ABL CRYO NEUROMA,3533908,CDM,361,RC,17999,CPT,,,facility,inpatient,,,10632.00000,4465.44000,Prime Health Services,Group Health,,10313.04,,,,,,,9037.20,10419.36,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ABL CRYO PLEXUS/TRUNCAL NRV PERC,3503869,CDM,361,RC,0442T,CPT,,,facility,inpatient,,,7146.00000,3001.32000,InterWest Health,Workers' Comp,,7003.08,,,,,,,6074.10,7003.08,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ABL CRYO PLEXUS/TRUNCAL NRV PERC,3503869,CDM,361,RC,0442T,CPT,,,facility,outpatient,,,7146.00000,3001.32000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,,4802.11,,,,,,,1929.42,18767.00,percent of total billed charges,
ABL CRYO TUMOR/S KIDNEY PERC BI,3531837,CDM,361,RC,50593,CPT,,,facility,inpatient,,,21381.00000,8980.02000,"Hue Health, Inc",Medicare Advantage,50,18173.85,,,,,,,18173.85,20953.38,percent of total billed charges,
ABL CRYO TUMOR/S KIDNEY PERC RT,3523966,CDM,361,RC,50593,CPT,,,facility,outpatient,,,14254.00000,5986.68000,InterWest Health,Workers' Comp,RT,13968.92,,,,,,,3848.58,26502.00,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ABL FIB ATRIAL ADDL,4814919,CDM,480,RC,93657,CPT,,,facility,inpatient,,,8559.00000,3594.78000,Coventry,Commercial,,8216.64,,,,,,,7275.15,8387.82,percent of total billed charges,
ABL FIB ATRIAL ADDL,4814919,CDM,480,RC,93657,CPT,,,facility,inpatient,,,8559.00000,3594.78000,First Choice Health Network,Commerical,,8131.05,,,,,,,7275.15,8387.82,percent of total billed charges,
