"ACROMIOPLASTY OR ACROMIONECTOMY, PARTIAL, WITH OR WITHOUT CORACOACROMIAL LIGAMENT RELEASE",360,RC,23130,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,7711.00,,,,,,,1088.27,9772.70,case rate,Multi proc logic: 100/50/25/0
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,,TriWest,Community Care Network,,11106.88,,,,,,,6299.00,27789.00,fee schedule,"For transplants requiring organ acquisition, Provider will be reimbursed at the applicable Medicare DRG rate plus an additional payment for the procurement of the applicable organ as reported in Provider's most recently filed D-4 (formerly D-6) Worksheet or successor form."
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,Local Plus,,6299.00,,,,,,,6299.00,39760.22,case rate,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,City of Dallas,,10709.11,,,,,,,5617.47,22320.91,case rate,"When total billed charges less non-covered services exceed $225,000, the allowed will 74% of the billed eligible charge."
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,facility,inpatient,,,,,HealthSmart,Preferred Network,,18830.00,,,,,,,5617.47,22320.91,case rate,"If total billed charges exceed $70,000 for a single inpatient stay, reimbursement reverts to 75% of total billed charges for the entire stay"
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Imagine Health,Commercial,,7349.88,,,,,,,2950.00,21724.95,case rate,"If charges exceed eligible threshold of $179,920, claim will be reimbursed at 55% of billed charges."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Imagine Health,Commercial,,7349.88,,,,,,,2950.00,21724.95,case rate,"If charges exceed eligible threshold of $179,920, claim will be reimbursed at 55% of billed charges."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",285,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,Blue Essentials (HMO),,9362.00,,,,,,,2950.00,19925.49,case rate,"When total billed charges less non-covered services exceed $225,000, the allowed will 74% of the billed eligible charge."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",285,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,Medicare Advantage,,8902.88,,,,,,,2950.00,19925.49,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",285,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Commercial PPO,,2950.00,,,,,,,2950.00,19925.49,per diem,"Must be billed with room and board charges. If ICU/CCU/Step-Down charges are present on the same bill, the per diem may vary. If total billed charges exceed $184,659 for a single inpatient stay, reimbursement reverts to 70% of total billed charges for the entire stay."
"ADENOIDECTOMY, PRIMARY; AGE 12 OR OVER",360,RC,42831,CPT,,,,,facility,outpatient,,,,,Baylor Scott & White Health Plan,BSW Premier - Small Group,,3996.68,,,,,,,886.62,9350.87,fee schedule,
"ADENOIDECTOMY, PRIMARY; AGE 12 OR OVER",360,RC,42831,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Blue Premier/High Performance Network/My BlueHealth,,6260.10,,,,,,,886.62,9350.87,case rate,Multiple procedure logic: 100/50/0
"ADENOIDECTOMY, PRIMARY; AGE 12 OR OVER",360,RC,42831,CPT,,,,,facility,outpatient,,,,,ProCare Advantage,Medicare Advantage,,3497.10,,,,,,,886.62,9350.87,fee schedule,
"ADENOIDECTOMY, PRIMARY; YOUNGER THAN AGE 12",360,RC,42830,CPT,,,,,facility,outpatient,,,,,Baylor Scott & White Health Plan,BSW Plus - Small Group,,5495.44,,,,,,,886.62,9350.87,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, ANY AREA; DEFECT 30.1 SQ CM TO 60.0 SQ CM",360,RC,14301,CPT,,,,,facility,outpatient,,,,,University of Mary Hardin-Baylor,Commercial,,,60.00,,,,,0,1457.62,12700.00,percent of total billed charges,"Not to exceed $14,226.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, EYELIDS, NOSE, EARS AND/OR LIPS; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14061,CPT,,,,,facility,outpatient,,,,,Prime Health Services,Worker's Compensation,,2613.65,,,,,,,709.01,7168.00,fee schedule,"If no implant invoices are submitted, reimbursement reverts to 194% of OPPS."
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10 SQ CM OR LESS",360,RC,14020,CPT,,,,,facility,outpatient,,,,,Mark Cuban,Commercial,,4517.58,,,,,,,709.01,7168.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14021,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,City of Dallas,,5209.00,,,,,,,709.01,7168.00,case rate,Multiple procedure logic: 100/50/0
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14021,CPT,,,,,facility,outpatient,,,,,HealthSpring,Medicare Advantage,,2176.31,,,,,,,709.01,7168.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10 SQ CM OR LESS",360,RC,14000,CPT,,,,,facility,outpatient,,,,,Prime Health Services,Worker's Compensation,,2613.65,,,,,,,709.01,5793.18,fee schedule,"If no implant invoices are submitted, reimbursement reverts to 194% of OPPS."
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14001,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicaid/CHIP,,758.64,,,,,,,709.01,7168.00,fee schedule,Some rates may differ based on age.
"ADJUSTMENT OR REVISION OF EXTERNAL FIXATION SYSTEM REQUIRING ANESTHESIA (EG, NEW PIN[S] OR WIRE[S] AND/OR NEW RING[S] OR BAR[S])",360,RC,20693,CPT,,,,,facility,outpatient,,,,,Sedgwick,Preferred Network,,10897.47,,,,,,,2398.52,21355.56,fee schedule,"If facility does not send in separate implant invoices, reimbursement is instead at 230% Medicare payment rate."
"ADJUSTMENT OR REVISION OF EXTERNAL FIXATION SYSTEM REQUIRING ANESTHESIA (EG, NEW PIN[S] OR WIRE[S] AND/OR NEW RING[S] OR BAR[S])",360,RC,20693,CPT,,,,,facility,outpatient,,,,,Superior Health Plan,Medicare,,7653.74,,,,,,,2398.52,21355.56,fee schedule,
"ADRENALECTOMY, PARTIAL OR COMPLETE, OR EXPLORATION OF ADRENAL GLAND WITH OR WITHOUT BIOPSY, TRANSABDOMINAL, LUMBAR OR DORSAL (SEPARATE PROCEDURE);",360,RC,60540,CPT,,,,,facility,outpatient,,,,,Cigna,HMO/PPO,,8280.00,,,,,,,1880.78,8280.00,case rate,Multiple procedure logic: 100/50/25
"ADRENALECTOMY, PARTIAL OR COMPLETE, OR EXPLORATION OF ADRENAL GLAND WITH OR WITHOUT BIOPSY, TRANSABDOMINAL, LUMBAR OR DORSAL (SEPARATE PROCEDURE);",360,RC,60540,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,2546.00,,,,,,,1880.78,8280.00,case rate,Multi proc logic: 100/50/25/0
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,,WellPoint (fka Amerigroup),Medicare,,13189.95,,,,,,,2950.00,30093.58,fee schedule,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,City of Dallas,,27619.17,,,,,,,2950.00,44342.76,case rate,"When total billed charges less non-covered services exceed $225,000, the allowed will 74% of the billed eligible charge."
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,Local Plus,,22350.83,,,,,,,2950.00,44342.76,case rate,"Inpatient stays are eligible for an additional Day Outlier payment based on the individual DRG's Geometric Mean Length of Stay (GMLOS). If Hospital's Total Billed Charges for Covered Services Rendered with respect to a particular Participant's continuous acute inpatient stay exceed a certain threshold, Hospital will be reimbursed at a percentage of Hospital's Total Billed Charges per the Stop Loss provision."
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,HMO/PPO,,7411.00,,,,,,,2950.00,23879.31,case rate,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",895,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,Blue Essentials (HMO),,2370.00,,,,,,,1539.00,35677.16,per diem,"When total billed charges less non-covered services exceed $225,000, the allowed will 74% of the billed eligible charge."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",895,MS-DRG,,,,,,,facility,inpatient,,,,,Mark Cuban,Commercial,,25730.61,,,,,,,1539.00,35677.16,case rate,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,facility,inpatient,,,,,American Health Plan,Medicare Advantage,,18780.35,,,,,,,1539.00,42032.22,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,facility,inpatient,,,,,Baylor Scott & White Health Plan,BSW Premier - Large Group/BSW Premier Direct to Employer (Rate 1)/BSWH Employee,,13556.98,,,,,,,1539.00,42032.22,case rate,"Claims that exceed the DRG-specific GMLOS will be reimbursed an additional outlier per diem. For Covered Services that exceed $132,361.17, excluding Covered Services for carve outs, a Second Dollar Stop-Loss will apply. Charges for Covered Services in excess of $132,361.17 will be paid at either 51% or 60% of billed charges, in addition to the MS-DRG payment and carve outs paid at the rates indicated above. Not applicable to Maternity or NICU Stop Loss Services or Individual/Small Group plans. GMLOS per diem not applicable."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,facility,inpatient,,,,,Blue Cross Blue Shield,Blue Premier/High Performance Network/My BlueHealth,,1672.00,,,,,,,1539.00,42032.22,per diem,"When total billed charges less non-covered services exceed $225,000, the allowed will 74% of the billed eligible charge."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,facility,inpatient,,,,,Superior Health Plan,Medicare,,18780.35,,,,,,,1539.00,42032.22,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,,CORVEL,Worker's Compensation,,10484.69,,,,,,,1539.00,25401.06,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,Local Plus,,10580.36,,,,,,,1539.00,25401.06,case rate,"Inpatient stays are eligible for an additional Day Outlier payment based on the individual DRG's Geometric Mean Length of Stay (GMLOS). If Hospital's Total Billed Charges for Covered Services Rendered with respect to a particular Participant's continuous acute inpatient stay exceed a certain threshold, Hospital will be reimbursed at a percentage of Hospital's Total Billed Charges per the Stop Loss provision."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial Broad,,19664.37,,,,,,,1539.00,25401.06,case rate,"When Eligible Charges for Covered Services rendered during a single Admission, not including any Eligible Charges for codes identified in Section 3.4 and/or 3.6, exceed ( Inpatient Outlier Threshold ), the contract rate will be a PPR of the Eligible Charge, for the entire Admission."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,,WellPoint (fka Amerigroup),Medicare,,8885.46,,,,,,,1539.00,20272.65,fee schedule,
"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)",360,RC,41874,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,3330.57,,,,,,,222.86,8280.00,fee schedule,
"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)",360,RC,41874,CPT,,,,,facility,outpatient,,,,,HealthSpring,Medicare Advantage,,3497.10,,,,,,,222.86,8280.00,fee schedule,
"ALVEOLOPLASTY, EACH QUADRANT (SPECIFY)",360,RC,41874,CPT,,,,,facility,outpatient,,,,,Molina,Medicare Advantage,,3497.10,,,,,,,222.86,8280.00,fee schedule,
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,facility,inpatient,,,,,Imagine Health,Commercial,,19919.24,,,,,,,6299.00,44446.91,case rate,"If charges exceed eligible threshold of $179,920, claim will be reimbursed at 55% of billed charges."
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,facility,inpatient,,,,,Imagine Health,Commercial,,19919.24,,,,,,,6299.00,44446.91,case rate,"If charges exceed eligible threshold of $179,920, claim will be reimbursed at 55% of billed charges."
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",618,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,15203.92,,,,,,,6299.00,35729.21,fee schedule,
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH DIRECT CLOSURE",360,RC,26951,CPT,,,,,facility,outpatient,,,,,Baylor Scott & White Health Plan,BSW Premier - Individual,,4125.07,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH DIRECT CLOSURE",360,RC,26951,CPT,,,,,facility,outpatient,,,,,HealthSpring,Medicare Advantage,,3451.26,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH DIRECT CLOSURE",360,RC,26951,CPT,,,,,facility,outpatient,,,,,United Healthcare,Medicare Advantage,,3681.34,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, FOOT; TRANSMETATARSAL",360,RC,28805,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,4302.00,,,,,,,3122.56,9772.70,case rate,Multi proc logic: 100/50/25/0
"AMPUTATION, FOREARM, THROUGH RADIUS AND ULNA; RE-AMPUTATION",360,RC,25909,CPT,,,,,facility,outpatient,,,,,American Health Plan,Medicare Advantage,,7653.74,,,,,,,4302.00,21355.56,fee schedule,
"AMPUTATION, LEG, THROUGH TIBIA AND FIBULA; RE-AMPUTATION",360,RC,27886,CPT,,,,,facility,outpatient,,,,,University of Mary Hardin-Baylor,Commercial,,,60.00,,,,,0,1150.52,10140.00,percent of total billed charges,"Not to exceed $14,226.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"AMPUTATION, LEG, THROUGH TIBIA AND FIBULA;",360,RC,27880,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,BlueChoice (PPO),,3383.75,,,,,,,1601.83,17847.00,case rate,Multiple procedure logic: 100/50/0
"AMPUTATION, LEG, THROUGH TIBIA AND FIBULA;",360,RC,27880,CPT,,,,,facility,outpatient,,,,,Cigna,HMO/PPO,,8280.00,,,,,,,1601.83,17847.00,case rate,Multiple procedure logic: 100/50/25
"AMPUTATION, METACARPAL, WITH FINGER OR THUMB (RAY AMPUTATION), SINGLE, WITH OR WITHOUT INTEROSSEOUS TRANSFER",360,RC,26910,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,3286.91,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, METATARSAL, WITH TOE, SINGLE",360,RC,28810,CPT,,,,,facility,outpatient,,,,,Prime Health Services,Worker's Compensation,,4144.79,,,,,,,1088.27,9772.70,fee schedule,"If no implant invoices are submitted, reimbursement reverts to 194% of OPPS."
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",360,RC,27596,CPT,,,,,facility,outpatient,,,,,Cigna,Local Plus,,7038.00,,,,,,,1262.58,10140.00,case rate,Multiple procedure logic: 100/50/25
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",360,RC,27596,CPT,,,,,facility,outpatient,,,,,Prime Health Services,Worker's Compensation,,4144.79,,,,,,,1262.58,10140.00,fee schedule,"If no implant invoices are submitted, reimbursement reverts to 194% of OPPS."
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",360,RC,27596,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,9126.00,,,,,,,1262.58,10140.00,case rate,Multi proc logic: 100/50/25/0
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL;",360,RC,27590,CPT,,,,,facility,outpatient,,,,,WellPoint (fka Amerigroup),Medicare,,3385.52,,,,,,,1397.80,17847.00,fee schedule,
"AMPUTATION, TOE; INTERPHALANGEAL JOINT",360,RC,28825,CPT,,,,,facility,outpatient,,,,,WellPoint (fka Amerigroup),Medicare,,3385.52,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, TOE; METATARSOPHALANGEAL JOINT",360,RC,28820,CPT,,,,,facility,outpatient,,,,,TriWest,Community Care Network,,3286.91,,,,,,,1088.27,9772.70,fee schedule,
"AMPUTATION, TOE; METATARSOPHALANGEAL JOINT",360,RC,28820,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial Broad,,4780.00,,,,,,,1088.27,9772.70,case rate,Multi proc logic: 100/50/25/0
"ANOPLASTY, PLASTIC OPERATION FOR STRICTURE; ADULT",360,RC,46700,CPT,,,,,facility,outpatient,,,,,Baylor Scott & White Health Plan,BSW Premier - Small Group,,3345.97,,,,,,,939.93,8368.72,fee schedule,
"ANOPLASTY, PLASTIC OPERATION FOR STRICTURE; ADULT",360,RC,46700,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,City of Dallas,,7524.82,,,,,,,939.93,8368.72,case rate,Multiple procedure logic: 100/50/0
"ANOPLASTY, PLASTIC OPERATION FOR STRICTURE; ADULT",360,RC,46700,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,4302.00,,,,,,,939.93,8368.72,case rate,Multi proc logic: 100/50/25/0
"ANORECTAL EXAM, SURGICAL, REQUIRING ANESTHESIA (GENERAL, SPINAL, OR EPIDURAL), DIAGNOSTIC",360,RC,45990,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Medicare Advantage,,2927.73,,,,,,,939.93,8368.72,fee schedule,
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",360,RC,46600,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Medicare Advantage,,140.33,,,,,,,111.00,2107.00,fee schedule,
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",360,RC,46600,CPT,,,,,facility,outpatient,,,,,United Healthcare,Nexus,,1896.00,,,,,,,111.00,2107.00,case rate,Multi proc logic: 100/50/25/0
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",750,RC,46600,CPT,,,,,facility,outpatient,,,,,American Health Plan,Medicare Advantage,,140.33,,,,,,,111.00,2107.00,fee schedule,
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",750,RC,46600,CPT,,,,,facility,outpatient,,,,,Cigna,Local Plus,,111.00,,,,,,,111.00,2107.00,case rate,Multiple procedure logic: 100/50/25
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",750,RC,46600,CPT,,,,,facility,outpatient,,,,,Humana,Medicare,,133.65,,,,,,,111.00,2107.00,fee schedule,
"ANOSCOPY; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",750,RC,46600,CPT,,,,,facility,outpatient,,,,,Superior Ambetter,Ambetter Exchange,,287.35,,,,,,,111.00,2107.00,fee schedule,
