"ABDOMINAL LYMPHADENECTOMY, REGIONAL, INCLUDING CELIAC, GASTRIC, PORTAL, PERIPANCREATIC, WITH OR WITHOUT PARA-AORTIC AND VENA CAVAL NODES (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",360,RC,38747,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,BlueChoice (PPO),,999.67,,,,,,,473.23,8280.00,case rate,Multiple procedure logic: 100/50/0
"ABDOMINAL LYMPHADENECTOMY, REGIONAL, INCLUDING CELIAC, GASTRIC, PORTAL, PERIPANCREATIC, WITH OR WITHOUT PARA-AORTIC AND VENA CAVAL NODES (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",360,RC,38747,CPT,,,,,facility,outpatient,,,,,United Healthcare,Charter,,2546.00,,,,,,,473.23,8280.00,case rate,Multi proc logic: 100/50/25/0
"ABLATION THERAPY FOR REDUCTION OR ERADICATION OF 1 OR MORE BONE TUMORS (EG, METASTASIS) INCLUDING ADJACENT SOFT TISSUE WHEN INVOLVED BY TUMOR EXTENSION, PERCUTANEOUS, INCLUDING IMAGING GUIDANCE WHEN PERFORMED; RADIOFREQUENCY",361,RC,20982,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Medicare Advantage,,18494.41,,,,,,,2398.52,37869.50,fee schedule,
"ABLATION, 1 OR MORE LIVER TUMOR(S), PERCUTANEOUS, CRYOABLATION",361,RC,47383,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Medicare Advantage,,11212.18,,,,,,,2813.82,25500.18,fee schedule,
"ABLATION, 1 OR MORE RENAL TUMOR(S), PERCUTANEOUS, UNILATERAL, RADIOFREQUENCY",360,RC,50592,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,Blue Advantage,,8168.97,,,,,,,1888.85,17256.34,case rate,Multiple procedure logic: 100/50/0
"ABLATION, 1 OR MORE RENAL TUMOR(S), PERCUTANEOUS, UNILATERAL, RADIOFREQUENCY",360,RC,50592,CPT,,,,,facility,outpatient,,,,,Blue Cross Blue Shield,City of Dallas,,15516.21,,,,,,,1888.85,17256.34,case rate,Multiple procedure logic: 100/50/0
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL",360,RC,30801,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,1558.65,,,,,,,420.64,4817.14,fee schedule,
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,,HealthSmart,Accel Network,,14523.11,,,,,,,6299.00,28463.64,case rate,"Claims may be eligible for an additional day outlier per diem payment based on DRG-specific GMLOS. If total billed charges exceed $95,000 for a single inpatient stay, reimbursement reverts to 70% of total billed charges for the entire stay."
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,,HealthSpring,Medicare Advantage,,12382.65,,,,,,,6299.00,28463.64,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,,Molina,Medicare Advantage,,11662.22,,,,,,,6299.00,27789.00,fee schedule,
