"1st psyc collab care mgmt","99492","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","135.45","","","","","","","fee schedule","53.95","145.41",""
"2d cephalometric image","D0340","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","114.19","","","","","","","fee schedule","80.94","114.19",""
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","729.11","","","","","","","fee schedule","729.11","2472.37","APC"
"3d anat seg imaging preop","C8001","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","119.68","","","","","","","fee schedule","119.68","131.64","APC"
"3d cntr simula trgt lvr les","0944T","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","221.92","","","","","","","fee schedule","221.92","244.11","APC"
"5% dextrose in lac ringers","J7121","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","12.21","","","","","","","fee schedule","12.21","12.79",""
"9vhpv vaccine 3 dose im","90651","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","358.44","","","","","","","fee schedule","142.78","741.51",""
"ACETAMINOPHEN 160 MG/5 ML ORAL SUSPENSION","45802-203-26","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 118 ML"
"ACETAMINOPHEN 325 MG/10.15 ML ORAL SUSPENSION","68094-330-62","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10.15 ML"
"ACETIC ACID 2 % EAR SOLUTION","60432-741-15","NDC","","","","","facility","both","1","EA","","236","118","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 15 ML"
"ACETYLCYSTEINE 10% OPHTH SOLUTION","0000-0009-74","NDC","","","","","facility","both","1","EA","","197","98.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 8 ML"
"ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION","63323-690-30","NDC","","","","","facility","both","1","EA","","211","105.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 ML"
"ACYCLOVIR SODIUM 50 MG/ML INTRAVENOUS SOLUTION","55150-155-20","NDC","","","","","facility","both","1","EA","","179","89.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 ML"
"ADALIMUMAB 40 MG/0.4 ML SUBCUTANEOUS PEN KIT","0074-0554-02","NDC","","","","","facility","both","1","EA","","9393","4696.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION","67457-857-30","NDC","","","","","facility","both","1","EA","","800","400","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 ML"
"ADO-TRASTUZUMAB EMTANSINE 160 MG INTRAVENOUS SOLUTION","50242-087-01","NDC","","","","","facility","both","1","EA","","28756","14378","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","76204-200-01","NDC","","","","","facility","both","1","EA","","15","7.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 ML"
"ALPRAZOLAM 0.25 MG TABLET","59762-3719-3","NDC","","","","","facility","both","1","EA","","9","4.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALPRAZOLAM 0.5 MG TABLET","59762-3720-4","NDC","","","","","facility","both","1","EA","","9","4.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMIKACIN 1,000 MG/4 ML INJECTION SOLUTION","0703-9040-03","NDC","","","","","facility","both","1","EA","","175","87.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 ML"
"AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION","0409-5922-01","NDC","","","","","facility","both","1","EA","","95","47.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 ML"
"AMIODARONE 200 MG TABLET","0245-0147-89","NDC","","","","","facility","both","1","EA","","51","25.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMLODIPINE 5 MG TABLET","68382-122-05","NDC","","","","","facility","both","1","EA","","15","7.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMLODIPINE BENZOATE 1 MG/ML ORAL SUSPENSION","52652-5001-1","NDC","","","","","facility","both","1","EA","","2600","1300","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 150 ML"
"AMOXICILLIN 125 MG-POTASSIUM CLAVULANATE 31.25 MG/5 ML ORAL SUSP","43598-012-52","NDC","","","","","facility","both","1","EA","","2261","1130.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION","0143-9889-80","NDC","","","","","facility","both","1","EA","","36","18","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 80 ML"
"AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION","16714-293-01","NDC","","","","","facility","both","1","EA","","211","105.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION","0781-6157-52","NDC","","","","","facility","both","1","EA","","34","17","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"AMOXICILLIN-POTASSIUM CLAVULANATE 1,000 MG-62.5 MG TABLET,EXT.REL 12HR","43598-020-40","NDC","","","","","facility","both","1","EA","","55","27.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMPICILLIN 10 GRAM SOLUTION FOR INJECTION","44567-104-10","NDC","","","","","facility","both","1","EA","","289","144.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANTI-INHIBITOR COAGULANT COMPLEX 700 UNIT-1,300 UNIT INTRAVENOUS SOLN","64193-424-02","NDC","","","","","facility","both","1","EA","","24","12","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARGININE HCL (L-ARGININE) 10 % INTRAVENOUS SOLUTION","0009-0436-01","NDC","","","","","facility","both","1","EA","","176","88","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 300 ML"
"ATENOLOL 50 MG TABLET","29300-411-01","NDC","","","","","facility","both","1","EA","","10","5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATROPINE 0.4 MG/ML INTRAVENOUS SOLUTION","0517-1004-01","NDC","","","","","facility","both","1","EA","","83","41.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 ML"
"AZITHROMYCIN 250 MG TABLET","59762-2198-7","NDC","","","","","facility","both","1","EA","","50","25","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AZITHROMYCIN 250 MG TABLET","65862-641-69","NDC","","","","","facility","both","1","EA","","50","25","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"Abdomen surgery procedure","22999","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","3201.53","","","","","","","fee schedule","229.42","6283.21",""
"Abdomen surgery procedure","49999","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","843.57","","","","","","","fee schedule","843.57","6753.46","APC"
"Abduct control hip semi-flex","L1630","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","213.12","","","","","","","fee schedule","198.25","218.08","APC"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","6666.98","","","","","","","fee schedule","4854.06","17938.6",""
"Ablate inf turbinate submuc","30802","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1443.09","","","","","","","fee schedule","806.24","2173.06","APC"
"Ablate inf turbinate submuc","30802","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","2024.08","","","","","","","fee schedule","806.24","2173.06",""
"Abltj b9 prst8 tissue hifu","0950T","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","8804.55","","","","","","","fee schedule","8804.55","9685","APC"
"Abltj b9 thyr ndul perq lasr","0673T","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1689.73","","","","","","","fee schedule","1520.86","2027.81","APC"
"Abltj mal prst8 tiss hifu","55880","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","8804.55","","","","","","","fee schedule","8804.55","9685","APC"
"Abltj perc plex/trncl nrv","0442T","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","10313.16","","","","","","","fee schedule","4107.98","11072.21",""
"Abortion (mpr)","59866","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","806.41","","","","","","","fee schedule","283.42","865.76",""
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","10842.88","","","","","","","fee schedule","8020.24","16278.1","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","9435.2","","","","","","","fee schedule","5260.94","10677.73","MSDRG Base Rate"
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","9623.9","","","","","","","fee schedule","5260.94","10677.73","MSDRG Base Rate"
"Abortion","59840","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","5707.08","","","","","","","fee schedule","2117.43","5707.08",""
"Abortion","59840","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","2228.87","","","","","","","fee schedule","2117.43","5707.08",""
"Abrasion lesions add-on","15787","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","162.18","","","","","","","fee schedule","88.64","238.92",""
"Acellular derm matrix implt","15777","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","1799.77","","","","","","","fee schedule","1709.78","4608.37",""
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","3172.05","","","","","","","fee schedule","115.74","4285.81",""
"Acetylcysteine injection","J0132","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","2.27","","","","","","","fee schedule","0.85","2.27",""
"Acne surgery","10040","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","162.18","","","","","","","fee schedule","88.64","238.92",""
"Acth stimulation panel","80400","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","55.98","","","","","","","fee schedule","32.62","143.34",""
"Actin antibody each","86015","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","12.95","","","","","","","fee schedule","12.05","13.26","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Lifesource Transplant","","","[Heart Transplant-Case Rate: 160000 Days: 26 Additional Days: 3500] [Heart/Lung Simul. Transplant-Case Rate: 287000 Days: 26 Additional Days: 3500] [Lung Transplant-Double-Case Rate: 225000 Days: 25 Additional Days: 3500] [Lung Transplant-Single-Case Rate: 167000 Days: 25 Additional Days: 3500]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","10681.65","","","","","","","fee schedule","1062.64","11519.43","MSDRG Base Rate"
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Lifesource Transplant","","","[Heart Transplant-Case Rate: 160000 Days: 26 Additional Days: 3500] [Heart/Lung Simul. Transplant-Case Rate: 287000 Days: 26 Additional Days: 3500] [Lung Transplant-Double-Case Rate: 225000 Days: 25 Additional Days: 3500] [Lung Transplant-Single-Case Rate: 167000 Days: 25 Additional Days: 3500]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","16984.7","","","","","","","fee schedule","14559.89","29551.12","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","16984.7","","","","","","","fee schedule","14559.89","29551.12","MSDRG Base Rate"
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","27627.81","","","","","","","fee schedule","14344.71","29114.38","MSDRG Base Rate"
"Acute GI blood loss imaging","78278","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","399.7","","","","","","","fee schedule","198.33","534.56","APC"
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","30256.23","30256.23","30256.23","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","52202.89","42216.19","86361.53","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","137577.84","137577.84","137577.84","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
