"2vhpv vaccine 3 dose im","90650","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","166.01","","","","","","","fee schedule","121.01","326.17",""
"3d anat seg imaging preop","C8001","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","131.64","","","","","","","fee schedule","119.68","131.64","APC"
"9vhpv vaccine 3 dose im","90651","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","150.29","","","","","","","fee schedule","142.78","741.51",""
"9vhpv vaccine 3 dose im","90651","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","142.78","","","","","","","fee schedule","142.78","741.51",""
"9vhpv vaccine 3 dose im","90651","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","261.12","","","","","","","fee schedule","142.78","741.51",""
"ACETAMINOPHEN 160 MG CHEWABLE TABLET","50580-522-24","NDC","","","","","facility","both","1","EA","","7","3.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 160 MG/5 ML ORAL SUSPENSION","50580-424-01","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 120 ML"
"ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET","0406-0484-62","NDC","","","","","facility","both","1","EA","","13","6.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 500 MG TABLET","3786400111","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETYLCYSTEINE USP","4945200973","NDC","","","","","facility","both","1","EA","","2811","1405.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 G"
"ACYCLOVIR 400 MG TABLET","31722-777-01","NDC","","","","","facility","both","1","EA","","18","9","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR 400 MG TABLET","68084-108-11","NDC","","","","","facility","both","1","EA","","17","8.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR 5 % TOPICAL OINTMENT","0591-1159-30","NDC","","","","","facility","both","1","EA","","2601","1300.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 G"
"ACYCLOVIR 800 MG TABLET","68084-109-11","NDC","","","","","facility","both","1","EA","","32","16","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR DILUTION 5 MG/ML","0000-0002-73","NDC","","","","","facility","both","1","EA","","63","31.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 200 ML"
