"Cmplx rpr s/a/l 2.6-7.5 cm","13121","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","674.22","","","","","","","fee schedule","368.32","992.71",""
"Cmplx rpr s/a/l addl 5 cm/>","13122","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","387.7","","","","","","","fee schedule","368.32","992.71",""
"Cns dna amp probe type 12-25","87483","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","448.04","","","","","","","fee schedule","416.78","458.46","APC"
"Cns dna amp probe type 12-25","87483","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","416.78","","","","","","","fee schedule","416.78","458.46","APC"
"Coagulation time lee & white","85345","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","41.71","","","","","","","fee schedule","4.69","41.71",""
"Coagulation time otr method","85348","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","4.94","","","","","","","fee schedule","3.92","10.57","APC"
"Cocaine hcl nasal solution","C9046","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","2.17","","","","","","","fee schedule","0.86","2.34",""
"Coccidioides antibody","86635","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","11.47","","","","","","","fee schedule","11.47","50.53","APC"
"Cochlear Implant Procedure","5166","APC","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Cochlear Implant Procedure","5166","APC","","","","","facility","outpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Observation ($): 800] [Mental Health-Intensive ($): 350] [Mental Health-Partial Hospitalization ($): 450] [OP ECT Mental Health ($): 675]","","","","0","other","","","No services performed during 15-month lookback period."
"Cochlear implt f/up exam 7/>","92603","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","182.99","","","","","","","fee schedule","119.68","493.2",""
"Cochlear implt f/up exam <7","92601","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","192.62","","","","","","","fee schedule","119.68","493.2",""
"Cogenex amnio memb per sq cm","Q4229","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","115.74","","","","","","","fee schedule","115.74","2041.55","APC"
"Cogenex amnio memb per sq cm","Q4229","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","1404.66","","","","","","","fee schedule","115.74","2041.55",""
"Col chromotography qual/quan","82542","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","30.9","","","","","","","fee schedule","24.09","79.12",""
"Col chromotography qual/quan","82542","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","39.63","","","","","","","fee schedule","24.09","79.12",""
"Col chromotography qual/quan","82542","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","26.5","","","","","","","fee schedule","24.09","79.12","APC"
"Cold agglutinin screen","86156","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","13.54","","","","","","","fee schedule","8.07","34.66",""
"Collagen crosslinks","82523","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","50.49","","","","","","","fee schedule","18.68","99.16",""
"Collect blood from picc","36592","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","174.28","","","","","","","fee schedule","64.67","174.28",""
"Collect blood from picc","36592","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","68.07","","","","","","","fee schedule","64.67","174.28",""
"Colon ca scrn not hi rsk ind","G0121","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","1588.69","","","","","","","fee schedule","632.81","1705.62",""
"Colonic lavage 35+l water","0736T","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","128.65","","","","","","","fee schedule","119.68","131.64","APC"
"Colonoscopy & polypectomy","44392","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","426.27","","","","","","","fee schedule","426.27","1224.27",""
"Colonoscopy w/control bleed","45382","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","1112.97","","","","","","","fee schedule","467.58","1260.26","APC"
"Colonoscopy w/endoscopic fnb","45392","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","647.96","","","","","","","fee schedule","471.88","1271.88",""
"Colonoscopy w/lesion removal","45384","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","467.58","","","","","","","fee schedule","467.58","1260.26",""
"Colonoscopy w/resection","45390","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","1300.5","","","","","","","fee schedule","946.97","2839.74",""
"Colorectal scrn; hi risk ind","G0105","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","864.93","","","","","","","fee schedule","467.58","1260.26","APC"
"Colpopexy, min/inv, ex-perit","C9778","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","2596.41","","","","","","","fee schedule","1890.44","5117.93",""
"Combined Anterior And Posterior Cervical Spinal Fusion Without Mcc","430","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","65056.89","65056.89","65056.89","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Combined Anterior And Posterior Spinal Fusion With Cc","454","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion With Cc","454","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion With Mcc","453","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion With Mcc","453","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc","455","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc","455","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc","455","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","","","","0","other","","","No services performed during 15-month lookback period."
"Commissure splint","D5987","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","862.24","","","","","","","fee schedule","601.28","2207.78",""
"Compatibility test antiglob","86922","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","41.33","","","","","","","fee schedule","39.26","174.3",""
"Complete removal of vulva","56625","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","5315.83","","","","","","","fee schedule","2117.43","5707.08",""
"Complex Aortic Arch Procedures","209","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Complex Aortic Arch Procedures","209","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Lifesource Transplant","","","[Heart Transplant-Case Rate: 160000 Days: 26 Additional Days: 3500] [Heart/Lung Simul. Transplant-Case Rate: 287000 Days: 26 Additional Days: 3500] [Lung Transplant-Double-Case Rate: 225000 Days: 25 Additional Days: 3500] [Lung Transplant-Single-Case Rate: 167000 Days: 25 Additional Days: 3500]","","","","0","other","","","No services performed during 15-month lookback period."
"Complex Aortic Arch Procedures","209","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","100816.8","","","","","","","fee schedule","100816.8","110898.48","MSDRG Base Rate"
"Complex Aortic Arch Procedures","209","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Complex GI Procedures","5331","APC","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","","","[Lesser Than Charges paid at %: 100] [OP Fee Schedule Rate: FEE SCHEDULE]","15087.89","15087.89","15087.89","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Complex GI Procedures","5331","APC","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[APC ($): FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Complicated Peptic Ulcer With Mcc","380","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Complicated Peptic Ulcer Without Cc/Mcc","382","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Complicated Peptic Ulcer Without Cc/Mcc","382","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","9080.22","","","","","","","fee schedule","8489.58","17230.67","MSDRG Base Rate"
"Complications Of Treatment With Cc","920","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","9558.47","9540.35","10034.18","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Complications Of Treatment Without Cc/Mcc","921","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Complications Of Treatment Without Cc/Mcc","921","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 7147] [Normal Vaginal Delivery-Case Rate: 5120] [Nursery  Level 1- Boarder-Per Diem: 626] [Nursery  Level 2-Per Diem: 1147] [Nursery  Level 3-Per Diem: 1721] [Nursery  Level 4-NICU-Per Diem: 3452] [Rehab-Per Diem: 1161] [Hospice-Per Diem: 968]","","","","0","other","","","No services performed during 15-month lookback period."
"Complications of treatment w CC","452","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Complications of treatment w CC","452","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Comprehen metabolic panel","80053","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","23.58","","","","","","","fee schedule","10.56","60.37",""
"Con tissue w dble ped graft","D4276","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","1471.96","","","","","","","fee schedule","1430.3","1907.06","APC"
"Concomitant Aortic And Mitral Valve Procedures","212","MS-DRG","","","","","facility","inpatient","","","","","","Lifetrac","Transplant","","","[BMT-Allogeneic related-Case Rate: 148900 Days: 30 Additional Days: 4500] [BMT-Allogeneic unrelated-Case Rate: 192950 Days: 40 Additional Days: 4500] [BMT-Autologous-other-Case Rate: 108050 Days: 25 Additional Days: 4500] [Heart Transplant-Case Rate: 114650 Days: 28 Additional Days: 4500] [Heart/Lung Simul. Transplant-Case Rate: 90900 Days: 18 Additional Days: 4500] [Kidney Transplant-Case Rate: 61750 Days: 12 Additional Days: 4500] [Liver Transplant-Case Rate: 107500 Days: 20 Additional Days: 4500] [Lung Transplant-Double-Case Rate: 170900 Days: 32 Additional Days: 4500] [Lung Transplant-Single-Case Rate: 165375 Days: 28 Additional Days: 4500] [Pancreas Transplant-Case Rate: 77180 Days: 16 Additional Days: 4500]","","","","0","other","","","No services performed during 15-month lookback period."
"Concomitant Aortic And Mitral Valve Procedures","212","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Concomitant Left Atrial Appendage Closure And Cardiac Ablation","317","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","61623.58","","","","","","","fee schedule","43127.98","87533.66","MSDRG Base Rate"
"Concomitant Left Atrial Appendage Closure And Cardiac Ablation","317","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Concussion With Mcc","088","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","13887.62","","","","","","","fee schedule","13887.62","42403.58","MSDRG Base Rate"
"Concussion With Mcc","088","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","15276.38","","","","","","","fee schedule","13887.62","42403.58","MSDRG Base Rate"
"Concussion With Mcc","088","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","","","","0","other","","","No services performed during 15-month lookback period."
"Concussion Without Cc/Mcc","090","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","9936.45","","","","","","","fee schedule","9089.97","18449.23",""
"Concussion Without Cc/Mcc","090","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","9462.88","","","","","","","fee schedule","9089.97","18449.23","MSDRG Base Rate"
"Conditioning play audiometry","92582","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","128.65","","","","","","","fee schedule","119.68","368.64","APC"
"Conditioning play audiometry","92582","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","136.77","","","","","","","fee schedule","119.68","368.64",""
"Conization of cervix","57522","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","2907.77","","","","","","","fee schedule","2117.43","5707.08",""
"Connective Tissue Disorders With Mcc","545","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","29096.54","","","","","","","fee schedule","23742.27","54024.89",""
"Connective Tissue Disorders With Mcc","545","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","26618.15","","","","","","","fee schedule","23742.27","54024.89",""
"Connective Tissue Disorders With Mcc","545","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","","","","0","other","","","No services performed during 15-month lookback period."
"Connective Tissue Disorders Without Cc/Mcc","547","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Connective Tissue Disorders Without Cc/Mcc","547","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","9390.72","","","","","","","fee schedule","9168.78","18609.19","MSDRG Base Rate"
"Connective Tissue Disorders Without Cc/Mcc","547","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Construct thumb replacement","26550","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","3154.44","","","","","","","fee schedule","2996.72","8077.03",""
"Contact lens fitting","92312","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","136.94","","","","","","","fee schedule","99.94","269.38",""
"Contact lens fitting","92313","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","72.79","","","","","","","fee schedule","69.15","186.37",""
"Contact lens fitting","92313","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","173.59","","","","","","","fee schedule","69.15","186.37",""
"Contrast x-ray of ankle","73615","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","307.74","","","","","","","fee schedule","173.7","468.18",""
"Control throat bleeding","42962","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","12079.48","","","","","","","fee schedule","3083.64","12079.48",""
"Contrst x-ray urinary tract","74420","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","134.88","","","","","","","fee schedule","128.14","356.93",""
"Conversion ext bil drg cath","47535","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","3151.04","","","","","","","fee schedule","2294.16","6183.44",""
"Cool Quant Sensory Test","0108T","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","9.4","","","","","","","fee schedule","8.93","60.35",""
"Coombs test direct","86880","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","8.27","","","","","","","fee schedule","7.86","60.35",""
"Coombs test indirect titer","86886","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","13.26","","","","","","","fee schedule","7.45","174.3",""
"Coping","D2975","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","601.28","","","","","","","fee schedule","601.28","1101.19","APC"
"Core ndl bx lng/med perq","32408","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","2763.17","","","","","","","fee schedule","1025.18","2763.17",""
"Corneal Topography","92025","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","60.35","","","","","","","fee schedule","54.87","269.38","APC"
"Corneal transplant","65730","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3844.4","","","","","","","fee schedule","3844.4","10952.18","APC"
"Coronary Bypass With Cardiac Catheterization Or Open Ablation With Mcc","233","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass With Cardiac Catheterization Or Open Ablation Without Mcc","234","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass With Cardiac Catheterization Or Open Ablation Without Mcc","234","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","119970.96","","","","","","","fee schedule","49741.66","125841",""
"Coronary Bypass With Ptca With Mcc","231","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Blueessentials Exchange","114045.1","","","","","","","fee schedule","75620.68","219895.45",""
"Coronary Bypass With Ptca With Mcc","231","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass With Ptca With Mcc","231","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass With Ptca Without Mcc","232","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass With Ptca Without Mcc","232","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","56073.29","","","","","","","fee schedule","54973.81","152332","MSDRG Base Rate"
"Coronary Bypass Without Cardiac Catheterization With Mcc","235","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","53281.8","","","","","","","fee schedule","53281.8","130618.41","MSDRG Base Rate"
"Coronary Bypass w PTCA","106","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass w PTCA","106","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass w PTCA","106","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Bypass w PTCA","106","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Intravascular Lithotripsy With Intraluminal Device With Mcc","323","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary Intravascular Lithotripsy With Intraluminal Device Without Mcc","324","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Coronary artery angio s&i","93454","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","4423.76","","","","","","","fee schedule","3015.25","11327.16",""
"Coronavirus ag ia","87426","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","17.6","","","","","","","fee schedule","17.6","47.46",""
