"HB CANNULA BHE ALL CXXA-001 APEX EXCOR (4223)","27203412","CDM","0272","RC","27203412","HCPCS","facility","both","","","","15060","7530","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA DUT 1272SD25","27203708","CDM","0272","RC","27203708","HCPCS","facility","both","","","","152","76","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA LIV A272-20NM PAS PEDI ART CANNULAE 6FR (40)","27260849","CDM","0272","RC","27260849","HCPCS","facility","both","","","","204","102","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA MED 67314 VENOUS","27000564","CDM","0270","RC","27000564","HCPCS","facility","both","","","","164","82","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA MED 94113T RETROPLEGIA","27000255","CDM","0270","RC","27000255","HCPCS","facility","both","","","","401","200.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA MED 94115T GUNDRY","27000407","CDM","0270","RC","27000407","HCPCS","facility","both","","","","401","200.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA SNO ALL 7220532X FAST FIX FLX (742)","27810039","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3570","1785","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CANNULA ZIM 307.032 AACUPORT SIDE 11GA X 120MM","27205575","CDM","0272","RC","27205575","HCPCS","facility","both","","","","1902","951","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAP COV CP-001A BARRX CLEANING SMALL (41.80)","27248088","CDM","0272","RC","27248088","HCPCS","facility","both","","","","213","106.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAP ITU 400161-01 CANNULA","27202384","CDM","0272","RC","27202384","HCPCS","facility","both","","","","90","45","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAP S&N 71634020/71354240","27806021","CDM","0278","RC","C1713","HCPCS","facility","both","","","","926","463","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAP SGM 323-1205 ADVANTAGE RIB LOCKING X-DRIVE","27205800","CDM","0272","RC","27205800","HCPCS","facility","both","","","","1136","568","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAP SKE TCS- LC LOCKING COMP TROCAR","27210999","CDM","0272","RC","27210999","HCPCS","facility","both","","","","1169","584.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CAR-T ADMN AUTOLOGOUS","26000030","CDM","0874","RC","38228","HCPCS","facility","both","","","","403","201.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARBAMAZEPINE FREE (SEND OUT)","30100595","CDM","0301","RC","80157","HCPCS","facility","both","","","","60","30","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARDIAC BLOOD POOL (MUGA) SGL W/RT VENT EF","34100063","CDM","0341","RC","78496","HCPCS","facility","both","","","","218","109","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARLORIC VESTIBULAR TEST BILAT; MONOTHERMAL","47000006","CDM","0470","RC","92538","HCPCS","facility","both","","","","518","259","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARTILAGE STR LATSYS24 24 MM NASAL ABSORABLE IMPLANT STERILE LATEX FREE","27847183","CDM","0278","RC","27847183","HCPCS","facility","both","","","","14112","7056","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARTRIDGE DEP 540198000 SMARTMIX TOWER (95)","27000624","CDM","0270","RC","27000624","HCPCS","facility","both","","","","416","208","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CARTRIDGE PCR CRX0111-20 CRYOSURGICAL IOVERA NO2","27212523","CDM","0272","RC","27212523","HCPCS","facility","both","","","","102","51","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CASSETTE STR 5290-075-000 IRRIGATION CORE HUMMER (69.55)","27260709","CDM","0272","RC","27260709","HCPCS","facility","both","","","","335","167.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH  BOS M001125070","27200244","CDM","0272","RC","C1725","HCPCS","facility","both","","","","722","361","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH  ELEKTA INC  110800-00 COLLAR4 6FX293","27212500","CDM","0272","RC","27212500","HCPCS","facility","both","","","","113","56.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH ABB 410170 CATHETER GUIDING 9FR X 51CM WORKING 47CM STRAIGHT CURVE","27209178","CDM","0272","RC","C1892","HCPCS","facility","both","","","","1660","830","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH ABB DS(2)C0XX OUTER SLITTABLE (384)","27209252","CDM","0272","RC","C1893","HCPCS","facility","both","","","","1720","860","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH ADY H787140008065 DRAINAGE","27203597","CDM","0272","RC","C1729","HCPCS","facility","both","","","","327","163.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH ARR AK-21242 MULTILUMEN","27202892","CDM","0272","RC","C1751","HCPCS","facility","both","","","","745","372.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH ARR IAB06830U","27201207","CDM","0272","RC","27201207","HCPCS","facility","both","","","","4789","2394.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR 086010","27200543","CDM","0272","RC","27200543","HCPCS","facility","both","","","","131","65.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR 2557H22 / 2557H24 FOLEY LUBRICATH (18.17)","27205787","CDM","0272","RC","27205787","HCPCS","facility","both","","","","97","48.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR 3175155 POWERPICC","27204126","CDM","0272","RC","C1751","HCPCS","facility","both","","","","442","221","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR 5563120","27200020","CDM","0272","RC","C1752","HCPCS","facility","both","","","","505","252.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR 5664232 KIT HEMODIALYSIS","27200226","CDM","0278","RC","C1750","HCPCS","facility","both","","","","1487","743.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR AT-120162 ATLAS","27203002","CDM","0272","RC","C1725","HCPCS","facility","both","","","","1348","674","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR LX3575XXX0V LUTONIX® BALLOON (1125)","27810640","CDM","0278","RC","C2623","HCPCS","facility","both","","","","4650","2325","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BAR V187020S VAS TRAK PTA","27200056","CDM","0272","RC","C1725","HCPCS","facility","both","","","","2888","1444","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS 18-253","27201233","CDM","0272","RC","C1887","HCPCS","facility","both","","","","1548","774","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H7493435XXXX0 RADIOPAQUE (62)","27258337","CDM","0272","RC","C1887","HCPCS","facility","both","","","","291","145.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939031303010 BALLOON DILATION  L30 MM L135 CM  (145.50)","27256739","CDM","0272","RC","C1725","HCPCS","facility","both","","","","652","326","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H749391240827","27201275","CDM","0272","RC","C1725","HCPCS","facility","both","","","","553","276.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939171120210 MUSTANG (135","27204122","CDM","0272","RC","C1725","HCPCS","facility","both","","","","650","325","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939171XXXXXX BALN DIL (133.61)","27202371","CDM","0272","RC","C1725","HCPCS","facility","both","","","","599","299.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939171XXXXXX MUSTANG (133.61)","27849464","CDM","0278","RC","C1725","HCPCS","facility","both","","","","599","299.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939267XXXX0 BLN NC EMERGE MR","27258331","CDM","0272","RC","C1725","HCPCS","facility","both","","","","480","240","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS H74939352040 ULTSND 3FR (705)","27258363","CDM","0272","RC","C1753","HCPCS","facility","both","","","","3392","1696","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BOS M001164560 ULTRA","27200566","CDM","0272","RC","C1725","HCPCS","facility","both","","","","722","361","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BSW  D14X90X  OPTRELL CURVE ADV HIGH DENSITY MAPPING (2042)","27212484","CDM","0272","RC","C1732","HCPCS","facility","both","","","","7542","3771","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH BSW DL7102515RT LASSO","29900014","CDM","0272","RC","C1730","HCPCS","facility","both","","","","5668","2834","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH CAR 50518T URETHRAL URINARY","27248175","CDM","0272","RC","27248175","HCPCS","facility","both","","","","100","50","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH CAR 88-135194 ALLERGIC PT","27202608","CDM","0272","RC","27202608","HCPCS","facility","both","","","","620","310","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK ALL G0132X SIALOGRAPH","27203284","CDM","0272","RC","27203284","HCPCS","facility","both","","","","242","121","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK G11632 DRAINAGE","27200212","CDM","0272","RC","C1729","HCPCS","facility","both","","","","939","469.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK G11997","27204814","CDM","0272","RC","27204814","HCPCS","facility","both","","","","257","128.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK G50001 CXI SUPPORT","27200214","CDM","0272","RC","C1887","HCPCS","facility","both","","","","939","469.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK G52325 ADVANCE","27203049","CDM","0272","RC","C1725","HCPCS","facility","both","","","","626","313","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH COK G56550 GUIDING (ONE TIME USE)","27807209","CDM","0278","RC","C1887","HCPCS","facility","both","","","","963","481.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH EV3 41048-01","27203205","CDM","0272","RC","C1887","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH EV3 ALL FA-551XX-10XX MAR","27201960","CDM","0272","RC","C1887","HCPCS","facility","both","","","","4671","2335.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH FLO 11823  INTRATHECAL PROMETRA SILICONE HYDROPHILIC RADIOPAQUE STE","27205854","CDM","0272","RC","C1755","HCPCS","facility","both","","","","2887","1443.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH GET 0684-00-0469-01U IA FIDLT INS KT 7FR 34ML","27250410","CDM","0272","RC","27250410","HCPCS","facility","both","","","","4402","2201","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH LMT CAT875 URODYNAMIC (38)","27204977","CDM","0272","RC","27204977","HCPCS","facility","both","","","","193","96.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH MCS BRS000407-00","27203312","CDM","0272","RC","C2628","HCPCS","facility","both","","","","6411","3205.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH MED ALL LA6AL(X)XA LAUNCH (40)","27206995","CDM","0272","RC","C1887","HCPCS","facility","both","","","","214","107","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH MED SURMC135 MICRO (400)","27247916","CDM","0272","RC","C1887","HCPCS","facility","both","","","","1925","962.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH MIV 219-122","27201569","CDM","0272","RC","27201569","HCPCS","facility","both","","","","1330","665","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH OLY B5-2Q DILATION","27204276","CDM","0272","RC","C1726","HCPCS","facility","both","","","","610","305","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH PSM 41101","27200549","CDM","0272","RC","C1729","HCPCS","facility","both","","","","475","237.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH STJ 401932","27205097","CDM","0272","RC","C1731","HCPCS","facility","both","","","","4987","2493.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH STJ 401940 LIVEWIRE","29900001","CDM","0272","RC","C1730","HCPCS","facility","both","","","","1946","973","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH STR M003IC0581320 AXS CATALYST 5 058 X 132 FDA","27206031","CDM","0272","RC","27206031","HCPCS","facility","both","","","","8187","4093.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH TEL CDC-05531-PK1A PICC LUMEN GUIDEWIRE (105.80)","27209316","CDM","0272","RC","C1751","HCPCS","facility","both","","","","485","242.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATH VAS 5639/5641 TURNPIKE","27205219","CDM","0272","RC","C1887","HCPCS","facility","both","","","","3118","1559","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER  BOS M004R5031TH0 / M004R5031THK20 (2150)","27205526","CDM","0272","RC","C1733","HCPCS","facility","both","","","","8037","4018.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER ABB 230-153-5UU BALLOON DILATATION SAPPHIRE RADIOPAQUE (125)","27209318","CDM","0272","RC","C1725","HCPCS","facility","both","","","","573","286.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER AES FV075P VENTRICULAR CATHETER WITH BURR HOLE DEFLECTOR","27848481","CDM","0278","RC","27848481","HCPCS","facility","both","","","","1308","654","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER BAR 5403190 PRISTINE LONG-TERM HEMODIALYSIS CATHETER","27810878","CDM","0278","RC","C1750","HCPCS","facility","both","","","","1627","813.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER BIO BA05F HSG 5FR SILICONE BALLOON TIP","27206669","CDM","0272","RC","27206669","HCPCS","facility","both","","","","134","67","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER BOS M001184520 VASCULAR L115CM GUIDEWIRE L140CM L10CM DISTAL TI","27207426","CDM","0272","RC","C1887","HCPCS","facility","both","","","","2559","1279.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER COK G05035 HNB5.0-35-100-P-NS-JR2.5 CATHETER ANGIOGRAPHIC TORCO","27810181","CDM","0278","RC","27810181","HCPCS","facility","both","","","","113","56.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER COK G17797 URETERAL 7FR LASER (18.43)","27247693","CDM","0272","RC","C1758","HCPCS","facility","both","","","","99","49.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER ILC 37.550.501 EXTERNAL DRAINAGE CEREBROFLO LONG L35 CM OD10 FR","27207719","CDM","0272","RC","C1729","HCPCS","facility","both","","","","3898","1949","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER ILC 82-3045 120 CM SHUNT PERITONEAL (100)","27260596","CDM","0272","RC","27260596","HCPCS","facility","both","","","","458","229","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER IME 4X-102 CLOTTREIVER (5500)","27206225","CDM","0272","RC","C1757","HCPCS","facility","both","","","","19614","9807","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER MED AMI6005 6 FR ELLIPSYS DISP ANASTOMOSIS","27849554","CDM","0278","RC","C1894","HCPCS","facility","both","","","","29033","14516.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER STC 2000516 ACTIVE VENT KIT CRYO 2LUM 16FR (10995)","27249511","CDM","0272","RC","27249511","HCPCS","facility","both","","","","34014","17007","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CATHETER TER PGP28165STR MICRO GUIDEWIRE COIL RADIOPAQUE MARKER (550)","27209300","CDM","0272","RC","C1887","HCPCS","facility","both","","","","2521","1260.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CEMENT DEP 545050501 SMART SET GMV","27805042","CDM","0278","RC","27805042","HCPCS","facility","both","","","","795","397.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CEMENT STR 6197-9-0XX ANTIBIOTIC SIMPLEX BONE CEMENT (249.20)","27209104","CDM","0272","RC","27209104","HCPCS","facility","both","","","","1116","558","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CEMENT ZIM 414703 BONE CLEARMIX TRIPLE SYSTEM","27248109","CDM","0272","RC","27248109","HCPCS","facility","both","","","","714","357","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CHARGER MED RS6200 NEUROSTIMULATOR (2841)","27808692","CDM","0274","RC","L8689","HCPCS","facility","both","","","","11017","5508.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CHEMICAL CAUTERIZE GRAN TISSUE","36100162","CDM","0361","RC","17250","HCPCS","facility","both","","","","503","251.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CHEMODEN-INTER ANAL SPHINCTER","36100434","CDM","0361","RC","46505","HCPCS","facility","both","","","","8170","4085","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CHOLANGIO / PANCR THROUGH EXIST CATH","36101252","CDM","0361","RC","47531","HCPCS","facility","both","","","","4657","2328.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CHROMIUM (SEND OUT)","30100085","CDM","0301","RC","82495","HCPCS","facility","both","","","","73","36.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLAMP SYN 390.004 4 POSITION MULTI EXT FIX (647.19)","27248993","CDM","0272","RC","27248993","HCPCS","facility","both","","","","3114","1557","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLIP MIZ 07-939-15 ANEURYSM","27803621","CDM","0278","RC","27803621","HCPCS","facility","both","","","","1737","868.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLONAZEPAM/7-AMINOCLONAZEPAM S (SEND OUT)","30100618","CDM","0301","RC","80346","HCPCS","facility","both","","","","173","86.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLOSED TREAT ULNAR SHAFT FX; W MANIP","36101181","CDM","0361","RC","25535","HCPCS","facility","both","","","","977","488.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLOSED TX TRANSCONDYLAR HUMERAL FX; W/O MANIP","36101157","CDM","0361","RC","24530","HCPCS","facility","both","","","","977","488.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLOSURE TER 610131 ANGIOSEAL (195)","27801672","CDM","0278","RC","C1760","HCPCS","facility","both","","","","939","469.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLOTTING FACTOR XIII SCREEN SOLUBILITY","30500101","CDM","0305","RC","85291","HCPCS","facility","both","","","","175","87.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CLSD TX CLAVICULAR FRACTURE W/O MANIPULATION","36101631","CDM","0361","RC","23500","HCPCS","facility","both","","","","413","206.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CNTRL NASAL HEMORR/ANTER/SIMPL","36100294","CDM","0361","RC","30901","HCPCS","facility","both","","","","479","239.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL BOS ALL 542XXX ULTRA","27802618","CDM","0278","RC","27802618","HCPCS","facility","both","","","","8158","4079","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL MED APB-X-X-3D-SS (886)","27802192","CDM","0278","RC","27802192","HCPCS","facility","both","","","","3951","1975.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL MVS ALL 7210-0XXXX  (1350)","27804579","CDM","0278","RC","27804579","HCPCS","facility","both","","","","5856","2928","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL PEN 4002C0306 COMPLEX STD","27801505","CDM","0278","RC","27801505","HCPCS","facility","both","","","","8563","4281.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL PEN 4002C1857 COMPLEX STD","27800326","CDM","0278","RC","27800326","HCPCS","facility","both","","","","9016","4508","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COIL TER 45-480420 AZUR HYDROC","27802400","CDM","0278","RC","C1770","HCPCS","facility","both","","","","3750","1875","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COLLAPSIN RESPONSE-MEDIATOR PROTEIN 5 IGG WB (SEND OUT)","30100548","CDM","0301","RC","84182","HCPCS","facility","both","","","","349","174.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COLON STOMA W/DIRECT SUBMUCOSAL INJECTION","75000109","CDM","0750","RC","75000109","HCPCS","facility","both","","","","3272","1636","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COLON STOMA W/EMR","75000108","CDM","0750","RC","75000108","HCPCS","facility","both","","","","3272","1636","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT ARX AR-9564-243X-(XXX) GLENOSPHERE SHLDR (2300)","27847870","CDM","0278","RC","C1776","HCPCS","facility","both","","","","8919","4459.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT DJO HUMERAL +3 MM REVERSE OD40 MM (965) GLENOID/SHOULDER SMALL","27857745","CDM","0278","RC","C1776","HCPCS","facility","both","","","","1985","992.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT JNJ 150410106 FEMORAL LEFT KNEE POSTERIOR STABALIZE (2929.60)","27857183","CDM","0278","RC","C1776","HCPCS","facility","both","","","","11360","5680","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT MAU 02.12.0026L FEMORAL KNEE CEMENT (1600)","27856874","CDM","0278","RC","C1776","HCPCS","facility","both","","","","9900","4950","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT MAU 02.12.KAXXXX COMP FEMORAL KNEE CMNTLESS SZ 5+ (5000)","27857594","CDM","0278","RC","C1766","HCPCS","facility","both","","","","16600","8300","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT ORP T032-SS-S 3.2 MM HUMERAL FEMALE","27812872","CDM","0278","RC","C1713","HCPCS","facility","both","","","","10082","5041","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT S&N 71423235 62 MM FEMORAL SIZE 5 (900)","27809760","CDM","0278","RC","C1776","HCPCS","facility","both","","","","4032","2016","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT S&N 71935571 SIZE 11 FEMORAL","27808934","CDM","0278","RC","C1776","HCPCS","facility","both","","","","23748","11874","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT STR 6260-9-XX2 HEAD FEMORAL OFFSET TAPER HIP (656.84)","27857172","CDM","0278","RC","C1776","HCPCS","facility","both","","","","3161","1580.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT ZIM 00-5880-004-00 SIZE 4 TIBA ROTATE (3584)","27849678","CDM","0278","RC","C1776","HCPCS","facility","both","","","","13897","6948.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT ZIM ALL 11003140X HUMERAL TRAY (2000)","27808989","CDM","0278","RC","C1776","HCPCS","facility","both","","","","7755","3877.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPONENT ZIM ALL 42-5026-0XX-02 SIZE X CEMENTED STANDARD  (ONE TIME USE","27810246","CDM","0278","RC","C1776","HCPCS","facility","both","","","","3887","1943.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COMPRESSION OFT 10009 DISTRACTION UNIT","27805513","CDM","0278","RC","27805513","HCPCS","facility","both","","","","2604","1302","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR GLO ALL 134.XXX(720)","27801660","CDM","0278","RC","C1713","HCPCS","facility","both","","","","3129","1564.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR ILC 823048 SHUNT CODMAN MEDOS STRAIGHT OD2.08 MM ID1.07 MM","27206531","CDM","0272","RC","27206531","HCPCS","facility","both","","","","361","180.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR MED 3601475 3.5 / 4.75 DOMINO OFFSET","27849020","CDM","0278","RC","27849020","HCPCS","facility","both","","","","1375","687.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR NUV 11103055 ASF ROTATE 5-6MM","27248013","CDM","0272","RC","27248013","HCPCS","facility","both","","","","2406","1203","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR NUV 11106255 5-6 / 5-6 MM 2 HOLE MEDIUM PARALLEL (506. 53)","27852050","CDM","0278","RC","27852050","HCPCS","facility","both","","","","2269","1134.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CONNECTOR NUV ALL 1XXXXXXX (650)","27805233","CDM","0278","RC","27805233","HCPCS","facility","both","","","","3129","1564.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CORD KAR 26006M-D/10 MONOPOLAR HIGH FREQUENCY W/8MM PLUG (ONE TIME USE)","27206755","CDM","0272","RC","27206755","HCPCS","facility","both","","","","143","71.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CORNEA PUNCH KAT ALL  K20-20XX  (71) DONOR","27204415","CDM","0272","RC","27204415","HCPCS","facility","both","","","","373","186.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COUNTERSINK FUS CD-FX-XXXX 2.5 MM FT (284)","27249615","CDM","0272","RC","27249615","HCPCS","facility","both","","","","1301","650.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COUNTERSINK WRI MSD-070-40 4MM (166)","27209620","CDM","0272","RC","27209620","HCPCS","facility","both","","","","799","399.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COUPLER MCA PGEM2751","27801627","CDM","0278","RC","27801627","HCPCS","facility","both","","","","1404","702","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COVER NOB 36650 SCREW (ONE TIME USE)","27807134","CDM","0278","RC","C1713","HCPCS","facility","both","","","","294","147","","","","","","","","","","","","","Gross Charge Type: standard"
"HB COXSACKIE B AB TYPE 6 (SEND OUT)","30200071","CDM","0302","RC","86658","HCPCS","facility","both","","","","82","41","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CREATININE CLEARANCE URINE","30100257","CDM","0301","RC","82575","HCPCS","facility","both","","","","166","83","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CREATININE KINASE TOTAL (SEND OUT)","30100205","CDM","0301","RC","82550","HCPCS","facility","both","","","","114","57","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CREATININE STONE (SEND OUT)","30100209","CDM","0301","RC","82570","HCPCS","facility","both","","","","85","42.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CROSSLINK MED ALL 775XXXX (180)","27804822","CDM","0278","RC","27804822","HCPCS","facility","both","","","","481","240.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CRT-D BIK 429522 ACTICOR HF-T QP DX DF4 HIGH ENERGY WITH PROMRI, TI AND","27500292","CDM","0275","RC","C1882","HCPCS","facility","both","","","","54137","27068.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CRT-D BIK 448103 ACTICOR HF-T QP DX DF4 HIGH ENERGY SYSTEM WITH PROMRI,","27500293","CDM","0275","RC","C1882","HCPCS","facility","both","","","","71152","35576","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CT CERE PRFU ALYS C+W/CT/CTA","35000022","CDM","0350","RC","70472","HCPCS","facility","both","","","","649","324.5","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CUBE S&N 103451 1 HOLE EXT FIXATION (326.30)","27246887","CDM","0272","RC","27246887","HCPCS","facility","both","","","","1462","731","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CULTURE BACTERIAL (ROUTINE)","30600248","CDM","0306","RC","87070","HCPCS","facility","both","","","","406","203","","","","","","","","","","","","","Gross Charge Type: standard"
"HB CULTURE BHS","30600251","CDM","0306","RC","87070","HCPCS","facility","both","","","","205","102.5","","","","","","","","","","","","","Gross Charge Type: standard"
