"ASPIRIN 325 MG TABLET,DELAYED RELEASE","0536-1232-01","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATENOLOL 100 MG TABLET","51079-685-01","NDC","","","","","facility","both","1","EA","","14","7","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATOMOXETINE 25 MG CAPSULE","64980-375-03","NDC","","","","","facility","both","1","EA","","88","44","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATORVASTATIN 20 MG TABLET","0071-0156-40","NDC","","","","","facility","both","1","EA","","125","62.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION","65162-693-88","NDC","","","","","facility","both","1","EA","","4664","2332","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 210 ML"
"ATRACURIUM 10 MG/ML INTRAVENOUS SOLUTION","25021-672-10","NDC","","","","","facility","both","1","EA","","116","58","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 ML"
"ATROPINE 1 % EYE OINTMENT","24208-825-55","NDC","","","","","facility","both","1","EA","","127","63.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3.5 G"
"AZITHROMYCIN 200 MG/5 ML ORAL SUSPENSION","59762-3130-1","NDC","","","","","facility","both","1","EA","","207","103.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 22.5 ML"
"Abatacept injection","J0129","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","44.11","","","","","","","fee schedule","22.42","92.11","APC"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","7255.01","","","","","","","fee schedule","4854.06","13083.14","APC"
"Ablate bone tumor(s) perq","20983","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","5109.54","","","","","","","fee schedule","4854.06","13083.14",""
"Ablate pulm tumor perq crybl","32994","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","3838.81","","","","","","","fee schedule","3646.87","10875.23",""
"Abltj 1/+thyr ndul 1lobe prq","60660","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1689.73","","","","","","","fee schedule","1536.11","1689.73","APC"
"Abltj perc uxtr/perph nrv","0440T","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1997.81","","","","","","","fee schedule","1264.32","3407.72","APC"
"Abo gnotyp abo 7 exons","0180U","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","274.83","","","","","","","fee schedule","274.83","302.31","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","1459.37","1459.37","1459.37","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","2116.53","2116.53","2975.4","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","9435.2","","","","","","","fee schedule","5260.94","10677.73","MSDRG Base Rate"
"Above elbow myoelectronic ct","L6955","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","15718.46","","","","","","","fee schedule","14621.82","16084","APC"
"Above elbow prosth tiss shap","L6500","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","4268.29","","","","","","","fee schedule","3970.5","4367.55","APC"
"Above knee cushion socket","L5648","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","806.01","","","","","","","fee schedule","806.01","886.61","APC"
"Above knee leather socket","L5642","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","773.67","","","","","","","fee schedule","758.5","834.35","APC"
"Acetylcholinesterase assay","82013","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","43.08","","","","","","","fee schedule","12.29","110.3",""
"Acid perfusion of esophagus","91030","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","381.77","","","","","","","fee schedule","347.07","1146.19","APC"
"Acth stimulation panel","80402","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","149.35","","","","","","","fee schedule","86.96","382.42",""
"Acth stimulation panel","80406","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","79.83","","","","","","","fee schedule","78.26","344.17","APC"
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","24.48","","","","","","","fee schedule","17.78","47.92",""
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","10472.21","","","","","","","fee schedule","1062.64","11519.43","MSDRG Base Rate"
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","15680.93","","","","","","","fee schedule","14344.71","29114.38",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","27855.31","","","","","","","fee schedule","14344.71","29114.38",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","20907.91","20907.91","20907.91","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute GI blood loss imaging","78278","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","534.56","","","","","","","fee schedule","198.33","534.56",""
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","62309.54","62309.54","62309.54","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","facility","inpatient","","","","","","Lifetrac","Transplant","","","[BMT-Allogeneic related-Case Rate: 148900 Days: 30 Additional Days: 4500] [BMT-Allogeneic unrelated-Case Rate: 192950 Days: 40 Additional Days: 4500] [BMT-Autologous-other-Case Rate: 108050 Days: 25 Additional Days: 4500] [Heart Transplant-Case Rate: 114650 Days: 28 Additional Days: 4500] [Heart/Lung Simul. Transplant-Case Rate: 90900 Days: 18 Additional Days: 4500] [Kidney Transplant-Case Rate: 61750 Days: 12 Additional Days: 4500] [Liver Transplant-Case Rate: 107500 Days: 20 Additional Days: 4500] [Lung Transplant-Double-Case Rate: 170900 Days: 32 Additional Days: 4500] [Lung Transplant-Single-Case Rate: 165375 Days: 28 Additional Days: 4500] [Pancreas Transplant-Case Rate: 77180 Days: 16 Additional Days: 4500]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","12988.41","","","","","","","fee schedule","12733.74","33555.5","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","8994.67","8994.67","8994.67","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","13467.94","","","","","","","fee schedule","6524.59","13467.94","MSDRG Base Rate"
"Acute Major Eye Infections With Cc/Mcc","121","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","7816.44","","","","","","","fee schedule","3851.17","9846.25",""
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","10872.27","","","","","","","fee schedule","10113.74","27272.15","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","11750.2","","","","","","","fee schedule","10113.74","27272.15",""
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","10113.74","","","","","","","fee schedule","10113.74","27272.15","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","17294.72","","","","","","","fee schedule","16088.11","38077.49","MSDRG Base Rate"
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","16141.21","16141.21","16141.21","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Acylcarnitines qual","82016","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","23.84","","","","","","","fee schedule","16.49","61.04",""
"Acylcarnitines qual","82016","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","22.65","","","","","","","fee schedule","16.49","61.04",""
"Adm of soc dtr assess 5-15 m","G0136","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","38.33","","","","","","","fee schedule","26.58","38.33","APC"
"Admin pneumococcal vaccine","G0009","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","101.23","","","","","","","fee schedule","40.32","108.68",""
"Admn sarscov2 vacc 1 dose","90480","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","38.55","","","","","","","fee schedule","23.2","62.53","APC"
"Adrc ther prtl rc tear","0717T","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3543.14","","","","","","","fee schedule","3295.94","3625.53","APC"
"Adrenal And Pituitary Procedures With Cc/Mcc","614","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","20306.21","19736.7","20377.42","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","13441.94","13441.94","28980.97","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","20553.16","","","","","","","fee schedule","14301.9","41715.22",""
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","15732.09","","","","","","","fee schedule","14301.9","41715.22","MSDRG Base Rate"
"Adult electric hand","L7007","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","4296.97","","","","","","","fee schedule","4212.72","4633.99","APC"
"Adv prim care mgmt lvl 3","G0558","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","96.38","","","","","","","fee schedule","94.49","103.93","APC"
"Aep scr auditory potential","92650","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","232.56","","","","","","","fee schedule","126.85","341.92",""
"Aep thrshld est mlt freq i&r","92652","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","522.24","","","","","","","fee schedule","200.83","768.81",""
"Aerosol inhalation treatment","94642","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","156.64","","","","","","","fee schedule","148.81","401.07",""
"Aflibercept injection","J0178","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Hmo","2345.65","","","","","","","fee schedule","771.56","2345.65",""
"Afo plastic","L1930","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","277.28","","","","","","","fee schedule","271.84","299.02","APC"
"Afo spiral prefab ots","L1952","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1141.48","","","","","","","fee schedule","1037.71","1141.48","APC"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","17166.01","","","","","","","fee schedule","12473.84","34840.56",""
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","12473.84","","","","","","","fee schedule","12473.84","34840.56","MSDRG Base Rate"
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant","","","[BMT-Allogeneic related-Case Rate: 146404 Days: 15 Additional Days: 3008] [BMT-Allogeneic unrelated-Case Rate: 185658 Days: 15 Additional Days: 3008] [BMT-Autologous-other-Case Rate: 103968 Days: 15 Additional Days: 3008] [Heart Transplant-Case Rate: 186718 Days: 20 Additional Days: 3453] [Kidney Transplant-Live Donor-Case Rate: 90177 Days: 6 Additional Days: 3453] [Kidney Transplant-Cadaveric Donor-Case Rate: 84872 Days: 10 Additional Days: 3453] [Kidney/Pancreas Simul. Transplant-Case Rate: 153831 Days: 14 Additional Days: 3453] [Kidney/Liver Simul. Transplant-Case Rate: 254616 Days: 15 Additional Days: 3453] [Liver Transplant-Live Donor-Case Rate: 180825 Days: 15 Additional Days: 3453] [Liver Transplant-Cadaveric Donor-Case Rate: 186718 Days: 15 Additional Days: 3453] [Lung Transplant-Double-Case Rate: 246129 Days: 30 Additional Days: 3453] [Lung Transplant-Single-Case Rate: 209634 Days: 25 Additional Days: 3453] [Pancreas Transplant-Case Rate: 89858 Days: 10 Additional Days: 3453]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue Without Cc/Mcc","561","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","9291.18","","","","","","","fee schedule","9109","25474.86","MSDRG Base Rate"
"Ag detect polyval ia mult","87451","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","36.72","","","","","","","fee schedule","10.51","71.49",""
"Ag detection polyval if","87300","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","41.66","","","","","","","fee schedule","11.98","44.72",""
"Ai psor mrna 50-100 gen alg","0258U","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3950.62","","","","","","","fee schedule","3675","4042.5","APC"
"Aicd Generator Procedures","245","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","68520.45","","","","","","","fee schedule","40505","127223.32",""
"Aicd Generator Procedures","245","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","41889.51","","","","","","","fee schedule","40505","127223.32","MSDRG Base Rate"
"Aicd Generator Procedures","245","MS-DRG","","","","","facility","inpatient","","","","","","Wellcare","Medicare Managed Care Plan","42727.3","","","","","","","fee schedule","40505","127223.32","MSDRG Base Rate"
"Aicd Lead Procedures","265","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","48707.7","","","","","","","fee schedule","33654.48","98858.41",""
"Aicd Lead Procedures","265","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aicd Lead Procedures","265","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aicd Lead Procedures","265","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","5266.08","5266.08","5266.08","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Albumin (human), 5%, 250 ml","P9045","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","58.38","","","","","","","fee schedule","37.8","114.12","APC"
"Alcohol, Drug Abuse Or Dependence With Rehabilitation Therapy","895","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare Managed Care Plan","14732.95","","","","","","","fee schedule","1062.64","15888.48","MSDRG Base Rate"
"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy With Mcc","896","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","19049.66","","","","","","","fee schedule","1062.64","19049.66","MSDRG Base Rate"
"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc","897","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","9797.15","","","","","","","fee schedule","1062.64","10776.86","MSDRG Base Rate"
"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc","897","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","9797.15","","","","","","","fee schedule","1062.64","10776.86","MSDRG Base Rate"
"Alcohol, Drug Abuse Or Dependence, Left Ama","894","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","2063.49","","","","","","","fee schedule","1062.64","8225.86",""
"Alcohol, Drug Abuse Or Dependence, Left Ama","894","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","7627.61","","","","","","","fee schedule","1062.64","8225.86","MSDRG Base Rate"
"Alcohol/sub abuse assess","G2011","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","32.64","","","","","","","fee schedule","17.78","47.92",""
"Aldesleukin injection","J9015","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3589.29","","","","","","","fee schedule","1071","8493.75","APC"
"Alefacept","J0215","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","67.32","","","","","","","fee schedule","36.96","99.6",""
