"Abduct rotation bar w/o shoe","L3150","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","100.58","","","","","","","fee schedule","100.58","110.64","APC"
"Ablate inf turbinate superf","30801","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","1106.96","","","","","","","fee schedule","806.24","2173.06",""
"Ablate inf turbinate superf","30801","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1587.4","","","","","","","fee schedule","806.24","2173.06","APC"
"Ablt b9 brst tum perq lsr ea","0970T","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","3914.78","","","","","","","fee schedule","3641.66","4005.82","APC"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","3641.66","","","","","","","fee schedule","3641.66","4005.82","APC"
"Ablt mal brst tum pq lsr uni","0971T","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","3714.49","","","","","","","fee schedule","3641.66","4005.82","APC"
"Ablt trurl prst8 tis trnsdcr","55882","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","6486.25","","","","","","","fee schedule","6161.94","16608.23",""
"Abltj perc lxtr/perph nrv","0441T","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1997.81","","","","","","","fee schedule","1264.32","3407.72","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","13518.07","13518.07","13518.07","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","10842.88","","","","","","","fee schedule","8020.24","16278.1","MSDRG Base Rate"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","9435.2","","","","","","","fee schedule","5260.94","10677.73","MSDRG Base Rate"
"Above knee hydracadence","L5610","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","2585.35","","","","","","","fee schedule","2534.66","2788.13","APC"
"Abrasion lesion single","15786","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","200.6","","","","","","","fee schedule","88.64","238.92","APC"
"Acesso dl, per sq cm","Q4293","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","124.42","","","","","","","fee schedule","115.74","3211.67","APC"
"Acesso tl, per sq cm","Q4300","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","115.74","","","","","","","fee schedule","115.74","4285.81","APC"
"Acetazolamid sodium injectio","J1120","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","35.48","","","","","","","fee schedule","35.48","56.39",""
"Acetylcholn rcptr bndng antb","86041","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","19.78","","","","","","","fee schedule","18.4","20.24","APC"
"Acth stimulation panel","80406","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","84.13","","","","","","","fee schedule","78.26","344.17","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","All Commercial Plans","","","[MSDRG Base Rate: FEE SCHEDULE] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 8637 (%BC): 58.60] [All Other IP (%BC): 58.60]","24807.65","24807.65","24807.65","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute And Subacute Endocarditis With Cc","289","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","29551.12","","","","","","","fee schedule","14559.89","29551.12",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","28270.32","","","","","","","fee schedule","14344.71","29114.38","MSDRG Base Rate"
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Cc","835","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Mcc","834","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","54976.78","","","","","","","fee schedule","49978.89","257660.21","MSDRG Base Rate"
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","77623.19","","","","","","","fee schedule","40941.6","85385.51","MSDRG Base Rate"
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","77623.19","","","","","","","fee schedule","40941.6","85385.51","MSDRG Base Rate"
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Leukemia With Other Procedures","850","MS-DRG","","","","","facility","inpatient","","","","","","Optum Health Care Solutions","Transplant Medicare Managed Care Plan","77623.19","","","","","","","fee schedule","40941.6","85385.51","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Medicare Managed Care Plan","12733.74","","","","","","","fee schedule","12733.74","33555.5","MSDRG Base Rate"
"Acute Leukemia Without Cc/Mcc","836","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Major Eye Infections Without Cc/Mcc","122","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Cc","281","MS-DRG","","","","","facility","inpatient","","","","","","Aetna","Transplant","","","[BMT-Allogeneic related-Case Rate: 180918 Days: 50 Additional Days: 5070] [BMT-Allogeneic unrelated-Case Rate: 224693 Days: 50 Additional Days: 5070] [BMT-Autologous-other-Case Rate: 126750 Days: 40 Additional Days: 5070] [Heart Transplant-Case Rate: 265023 Days: 30 Additional Days: 4431] [Kidney Transplant-Case Rate: 89303 Days: 12 Additional Days: 4377] [Kidney/Pancreas Simul. Transplant-Case Rate: 155577 Days: 20 Additional Days: 4377] [Liver Transplant-Case Rate: 201647 Days: 27 Additional Days: 4377] [Lung Transplant-Case Rate: 277365 Days: 35 Additional Days: 4377] [Pancreas Transplant-Case Rate: 120989 Days: 20 Additional Days: 4377]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Discharged Alive With Mcc","280","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 1200] [Transplants-Case Rate: FEE SCHEDULE]","19496.89","19496.89","19496.89","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc","282","MS-DRG","","","","","facility","inpatient","","","","","","Interlink","Transplant","","","[Transplants: Payment for transplant services is an all-inclusive global case rate that includes services performed in the inpatient and outpatient setting for both hospital and professional services.]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Medicaid Managed Care Plan","","","[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://www.scdhhs.gov/providers/provider-manual-list]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Cc","284","MS-DRG","","","","","facility","inpatient","","","","","","Ambetter Health","Transplant","","","[BMT-Allogeneic related-Case Rate: 188490 Days: 40 Additional Days: 5923] [BMT-Allogeneic unrelated-Case Rate: 230720 Days: 40 Additional Days: 5923] [BMT-Autologous-other-Case Rate: 133900 Days: 30 Additional Days: 5923] [Heart Transplant-Case Rate: 269860 Days: 25 Additional Days: 5923] [Kidney Transplant-Case Rate: 101970 Days: 15 Additional Days: 5923] [Liver Transplant-Case Rate: 249260 Days: 25 Additional Days: 5923] [Lung Transplant-Double-Case Rate: 329600 Days: 30 Additional Days: 5923] [Lung Transplant-Single-Case Rate: 236900 Days: 25 Additional Days: 5923] [Pancreas Transplant-Case Rate: 149350 Days: 15 Additional Days: 5923]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Mcc","283","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired With Mcc","283","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Optum Behavioral Health Plan","","","[Lesser Than Charges paid at %: 100] [Psych-Per Diem: 1200]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Myocardial Infarction, Expired Without Cc/Mcc","285","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 7147] [Normal Vaginal Delivery-Case Rate: 5120] [Nursery  Level 1- Boarder-Per Diem: 626] [Nursery  Level 2-Per Diem: 1147] [Nursery  Level 3-Per Diem: 1721] [Nursery  Level 4-NICU-Per Diem: 3452] [Rehab-Per Diem: 1161] [Hospice-Per Diem: 968]","","","","0","other","","","No services performed during 15-month lookback period."
"Acyclovir injection","J0133","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","0.05","","","","","","","fee schedule","0.05","0.13",""
"Adaptive behavior tx by tech","97153","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","135.45","","","","","","","fee schedule","53.95","145.41",""
"Adenovirus ag ia","87301","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","12.22","","","","","","","fee schedule","11.98","52.64","APC"
"Admit For Renal Dialysis","685","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Adrenal And Pituitary Procedures With Cc/Mcc","614","MS-DRG","","","","","facility","inpatient","","","","","","Humana","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","20413.05","20413.05","20413.05","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","15374.54","","","","","","","fee schedule","14301.9","41715.22","MSDRG Base Rate"
"Adrenal And Pituitary Procedures Without Cc/Mcc","615","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","21905.6","21905.6","21905.6","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Adrenal cortex & medulla img","78075","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1324.54","","","","","","","fee schedule","626.17","1687.72","APC"
"Afamelanotide implant, 1 mg","J7352","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","2177.53","","","","","","","fee schedule","2068.65","6177.66",""
"Aff2 gene detc abnor alleles","81171","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","137","","","","","","","fee schedule","137","150.7","APC"
"Afo doub solid stirrup calf","L1990","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","582.5","","","","","","","fee schedule","541.86","596.05","APC"
"Afo sing solid stirrup calf","L1980","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","421.73","","","","","","","fee schedule","421.73","463.9","APC"
"Afo tibial fracture rigid","L2116","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","896.34","","","","","","","fee schedule","878.76","966.64","APC"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","33333.86","","","","","","","fee schedule","12473.84","34840.56",""
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Clover Health","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","13721.22","","","","","","","fee schedule","12473.84","34840.56","MSDRG Base Rate"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","12723.32","","","","","","","fee schedule","12473.84","34840.56","MSDRG Base Rate"
"Aftercare With Cc/Mcc","949","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [C-Section-Case Rate: 7147] [Normal Vaginal Delivery-Case Rate: 5120] [Nursery  Level 1- Boarder-Per Diem: 626] [Nursery  Level 2-Per Diem: 1147] [Nursery  Level 3-Per Diem: 1721] [Nursery  Level 4-NICU-Per Diem: 3452] [Rehab-Per Diem: 1161] [Hospice-Per Diem: 968]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicare Managed Care Plan","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare Without Cc/Mcc","950","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Medicare/Medicaid Managed Care Plan","7723.68","","","","","","","fee schedule","7572.24","21195.5","MSDRG Base Rate"
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","19021.19","","","","","","","fee schedule","11919.14","36675.6",""
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG","","","","","facility","inpatient","","","","","","Interlink","Transplant","","","[Transplants: Payment for transplant services is an all-inclusive global case rate that includes services performed in the inpatient and outpatient setting for both hospital and professional services.]","","","","0","other","","","No services performed during 15-month lookback period."
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Marketplace Exchange","13111.05","","","","","","","fee schedule","11919.14","36675.6","MSDRG Base Rate"
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Exchange","20922.75","","","","","","","fee schedule","18362.73","40342.08",""
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","19876.61","","","","","","","fee schedule","18362.73","40342.08",""
"Aftercare, Musculoskeletal System And Connective Tissue With Mcc","559","MS-DRG","","","","","facility","inpatient","","","","","","Cigna","Healthspring Medicare Managed Care Plan","18729.98","","","","","","","fee schedule","18362.73","40342.08","MSDRG Base Rate"
"Aicd Generator Procedures","245","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","121721.48","","","","","","","fee schedule","40505","127223.32",""
"Aicd Generator Procedures","245","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","46078.46","","","","","","","fee schedule","40505","127223.32","MSDRG Base Rate"
"Aicd Lead Procedures","265","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Employee","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Psych-Per Diem: 900] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Ak 4 bar link hydl swg/stanc","L5615","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","7355.1","","","","","","","fee schedule","6841.95","7526.14","APC"
"Ak 4 bar link w/fric swing","L5611","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","2169.72","","","","","","","fee schedule","1972.47","2169.72","APC"
"Albumin (human), 25%, 20 ml","P9046","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","42.32","","","","","","","fee schedule","15.11","45.64",""
"Albumin (human), 25%, 50ml","P9047","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","53.08","","","","","","","fee schedule","37.8","114.12","APC"
"Albumin ischemia modified","82045","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","36.49","","","","","","","fee schedule","33.94","37.33","APC"
