"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","348.82","","","","","","","fee schedule","324.48","2472.37","APC"
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","330.97","","","","","","","fee schedule","324.48","2472.37","APC"
"5% dextrose and 0.45% saline","S5010","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","12.09","","","","","","","fee schedule","12.09","12.09",""
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","0781-3156-06","NDC","","","","","facility","both","1","EA","","262","131","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ACETAMINOPHEN 120 MG-CODEINE 12 MG/5 ML ORAL SOLUTION","0000-9003-69","NDC","","","","","facility","both","1","EA","","7","3.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 ML"
"ACETAMINOPHEN 160 MG CHEWABLE TABLET","0904-6645-24","NDC","","","","","facility","both","1","EA","","6","3","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL LIQUID WRAPPER","0121-1781-00","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 ML"
"ACETAMINOPHEN 500 MG TABLET","0904-6730-61","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 500 MG TABLET","51645-705-10","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION","0143-9006-01","NDC","","","","","facility","both","1","EA","","234","117","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION","0574-0805-00","NDC","","","","","facility","both","1","EA","","768","384","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 ML"
"ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION","0409-3308-03","NDC","","","","","facility","both","1","EA","","182","91","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 ML"
"ACETYLCYSTEINE USP","51927-1601-0","NDC","","","","","facility","both","1","EA","","30","15","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 G"
"ACYCLOVIR 400 MG TABLET","61442-112-01","NDC","","","","","facility","both","1","EA","","16","8","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR 800 MG TABLET","61442-113-01","NDC","","","","","facility","both","1","EA","","27","13.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ADEFOVIR 10 MG TABLET","42794-003-08","NDC","","","","","facility","both","1","EA","","224","112","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","68516-5216-4","NDC","","","","","facility","both","1","EA","","383","191.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","68516-5216-4","NDC","","","","","facility","both","1","EA","","383","191.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ALLOPURINOL 300 MG TABLET","16729-135-01","NDC","","","","","facility","both","1","EA","","11","5.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMBRISENTAN 10 MG TABLET","61958-0802-1","NDC","","","","","facility","both","1","EA","","1864","932","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMINO ACID 10 % INTRAVENOUS SOLUTION","0264-9341-55","NDC","","","","","facility","both","1","EA","","91","45.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 500 ML"
"AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION","0093-4161-76","NDC","","","","","facility","both","1","EA","","34","17","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION","16714-294-02","NDC","","","","","facility","both","1","EA","","278","139","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 125 ML"
"AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION","25021-186-20","NDC","","","","","facility","both","1","EA","","44","22","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION","67457-348-10","NDC","","","","","facility","both","1","EA","","52","26","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANTITHROMBIN III (HUMAN) 500 (+/-) UNIT INTRAVENOUS SOLUTION","13533-606-12","NDC","","","","","facility","both","1","EA","","36","18","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION","0409-1140-01","NDC","","","","","facility","both","1","EA","","1107","553.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.5 ML"
"ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION","67457-212-02","NDC","","","","","facility","both","1","EA","","2074","1037","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 2.5 ML"
"ARIPIPRAZOLE 2 MG TABLET","65162-896-09","NDC","","","","","facility","both","1","EA","","191","95.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARIPIPRAZOLE 5 MG TABLET","50268-088-15","NDC","","","","","facility","both","1","EA","","178","89","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASCORBIC ACID (VITAMIN C) 500 MG/ML INJECTION SOLUTION","67457-118-50","NDC","","","","","facility","both","1","EA","","373","186.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE","49884-007-02","NDC","","","","","facility","both","1","EA","","54","27","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE","62559-850-60","NDC","","","","","facility","both","1","EA","","54","27","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASPIRIN 25 MG-DIPYRIDAMOLE 200 MG CAPSULE,EXT.RELEASE 12 HR MULTIPHASE","68462-405-60","NDC","","","","","facility","both","1","EA","","54","27","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
