"1st psyc collab care mgmt","99492","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","101.57","","","","","","","fee schedule","53.95","145.41","APC"
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","965.57","","","","","","","fee schedule","729.11","2472.37",""
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","356.93","","","","","","","fee schedule","324.48","2472.37","APC"
"3-d radiotherapy plan","77295","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","1444.69","","","","","","","fee schedule","1287.35","3699.18",""
"5% dextrose in lac ringers","J7121","HCPCS","","","","","facility","outpatient","","","","","","Unitedhealthcare","All Commercial Plans","12.79","","","","","","","fee schedule","12.21","12.79",""
"5% dextrose/normal saline","J7042","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","1.71","","","","","","","fee schedule","1.71","2.43",""
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","55150-307-01","NDC","","","","","facility","both","1","EA","","106","53","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","63323-434-41","NDC","","","","","facility","both","1","EA","","72","36","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ACETAMINOPHEN 500 MG TABLET","0904-6720-80","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION","0121-1971-00","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20.3 ML"
"ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION","0121-1971-21","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20.3 ML"
"ACETYLCYSTEINE 100 MG/ML (10%) ORAL LIQUID","0517-7504-25","NDC","","","","","facility","both","1","EA","","81","40.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 ML"
"ACETYLCYSTEINE 100 MG/ML (10%) ORAL LIQUID","0517-7504-25","NDC","","","","","facility","both","1","EA","","81","40.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 ML"
"ACYCLOVIR 800 MG TABLET","68084-109-01","NDC","","","","","facility","both","1","EA","","32","16","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR 800 MG TABLET","68382-792-05","NDC","","","","","facility","both","1","EA","","26","13","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AK/BK self-aligning unit ea","L5617","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","744.64","","","","","","","fee schedule","692.69","761.96","APC"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","0944-0493-02","NDC","","","","","facility","both","1","EA","","475","237.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION","0944-0493-02","NDC","","","","","facility","both","1","EA","","475","237.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","44206-310-25","NDC","","","","","facility","both","1","EA","","371","185.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 250 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","44206-310-25","NDC","","","","","facility","both","1","EA","","371","185.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 250 ML"
"ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER","68180-963-01","NDC","","","","","facility","both","1","EA","","256","128","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 8.5 G"
