"2019 nCoV diagnostic P","U0001","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","22.58","","","","","","","fee schedule","22.58","60.86",""
"2d tte w or w/o fol w/con,co","C8923","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","802.02","","","","","","","fee schedule","729.11","2472.37","APC"
"2d tte w or w/o fol w/con,fu","C8924","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","917.29","","","","","","","fee schedule","324.48","2472.37",""
"3d anat seg imaging preop","C8001","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","128.65","","","","","","","fee schedule","119.68","131.64","APC"
"3d bn img algor drvd fr mri","G0566","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","122.07","","","","","","","fee schedule","119.68","131.64","APC"
"4-bar link above knee w/swng","L5614","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","2298.04","","","","","","","fee schedule","2089.13","2298.04","APC"
"ACETAMINOPHEN 160 MG CHEWABLE TABLET","45051824","NDC","","","","","facility","both","1","EA","","7","3.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION","81033-002-53","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20.3 ML"
"ACYCLOVIR 200 MG/5 ML ORAL SUSPENSION","0472-0082-16","NDC","","","","","facility","both","1","EA","","1510","755","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 473 ML"
"ACYCLOVIR 5 % TOPICAL OINTMENT","0187-0993-95","NDC","","","","","facility","both","1","EA","","614","307","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 30 G"
"AFO spiral prefabricated","L1951","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","1141.48","","","","","","","fee schedule","1037.71","1141.48","APC"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","68516-5214-6","NDC","","","","","facility","both","1","EA","","233","116.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"ALPROSTADIL 40 MCG INTRACAVERNOSAL KIT","52244-040-02","NDC","","","","","facility","both","1","EA","","1299","649.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMBRISENTAN 10 MG TABLET","61958-0802-5","NDC","","","","","facility","both","1","EA","","1100","550","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMINO ACID 5 % NO.6-DEXTROSE 20 %-ELECTROLYTES NO.23 IV SOLUTION","0338-1148-03","NDC","","","","","facility","both","1","EA","","188","94","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 ML"
"AMMONIA AROMATIC 15 % (W/V) SOLUTION FOR INHALATION","39822-9900-1","NDC","","","","","facility","both","1","EA","","9","4.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET","66685-1002-2","NDC","","","","","facility","both","1","EA","","27","13.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANAKINRA 100 MG/0.67 ML SUBCUTANEOUS SYRINGE","66658-234-01","NDC","","","","","facility","both","1","EA","","860","430","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 0.67 ML"
"ANTIHEMOPHILIC FACTOR (RECOMB) 2,000 (+/-) UNIT INTRAVENOUS SOLUTION","0944-2845-10","NDC","","","","","facility","both","1","EA","","19","9.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANTIHEMOPHILIC FACTOR VIII, FULL LENGTH 1,000 (+/-) UNIT IV SOLUTION","0944-3053-04","NDC","","","","","facility","both","1","EA","","18","9","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARIPIPRAZOLE 10 MG TABLET","59148-008-13","NDC","","","","","facility","both","1","EA","","140","70","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARIPIPRAZOLE 10 MG TABLET","65162-898-03","NDC","","","","","facility","both","1","EA","","191","95.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARIPIPRAZOLE 5 MG TABLET","31722-820-30","NDC","","","","","facility","both","1","EA","","191","95.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATOMOXETINE 40 MG CAPSULE","50268-058-13","NDC","","","","","facility","both","1","EA","","49","24.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
