"1st psyc collab care mgmt","99492","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","56.79","","","","","","","fee schedule","53.95","145.41",""
"2d cephalometric image","D0340","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","82.56","","","","","","","fee schedule","80.94","114.19","APC"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","1679.94","","","","","","","fee schedule","729.11","2472.37",""
"2vhpv vaccine 3 dose im","90650","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Bluechoice Exchange","127.38","","","","","","","fee schedule","121.01","326.17",""
"3-d radiotherapy plan","77295","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Employee","1884.96","","","","","","","fee schedule","1287.35","3699.18",""
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE","60687-121-95","NDC","","","","","facility","both","1","EA","","21","10.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE","68462-435-18","NDC","","","","","facility","both","1","EA","","16","8","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION","24201-100-24","NDC","","","","","facility","both","1","EA","","81","40.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ACETAMINOPHEN 500 MG TABLET","50580-449-36","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 80 MG CHEWABLE TABLET","0904-5791-46","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE DILUTION (5MG/ML) IN SWFI","0000-0002-72","NDC","","","","","facility","both","1","EA","","293","146.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE","50742-233-01","NDC","","","","","facility","both","1","EA","","30","15","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR 200 MG CAPSULE","69076-146-01","NDC","","","","","facility","both","1","EA","","11","5.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACYCLOVIR SODIUM 1,000 MG INTRAVENOUS SOLUTION","55390-613-20","NDC","","","","","facility","both","1","EA","","69","34.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION","0703-8776-01","NDC","","","","","facility","both","1","EA","","357","178.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 20 ML"
"ADENOSINE 24 MCG/ML INJECTION (CATH) ONE STEP","0000-9003-70","NDC","","","","","facility","both","1","EA","","6","3","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 24 MCG"
"AGALSIDASE BETA 5 MG INTRAVENOUS SOLUTION","58468-0041-1","NDC","","","","","facility","both","1","EA","","4540","2270","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALLOPURINOL 100 MG TABLET","62584-988-01","NDC","","","","","facility","both","1","EA","","8","4","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALPRAZOLAM ER 1 MG TABLET,EXTENDED RELEASE 24 HR","59762-0059-1","NDC","","","","","facility","both","1","EA","","21","10.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALTEPLASE 1 MG/ML INFUSION 10 ML (NEONATAL/PEDS SYRINGE)","0000-9002-51","NDC","","","","","facility","both","1","EA","","2992","1496","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 10 ML"
"ALUM 10% IRRIGATION SOLN 0.1 GM/ML","0000-0004-69","NDC","","","","","facility","both","1","EA","","38","19","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 100 ML"
