"1st psyc collab care mgmt","99492","HCPCS","","","","","facility","outpatient","","","","","","Molina","Exchange","103.93","","","","","","","fee schedule","53.95","145.41","APC"
"2d tee w or w/o fol w/con,in","C8925","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","917.29","","","","","","","fee schedule","729.11","2472.37",""
"4vhpv vaccine 3 dose im","90649","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","307.4","","","","","","","fee schedule","122.45","330.03",""
"5% dextrose/normal saline","J7042","HCPCS","","","","","facility","outpatient","","","","","","Cigna","All Commercial Plans","1.71","","","","","","","fee schedule","1.71","2.43",""
"ACETAMINOPHEN 160 MG/5 ML (5 ML) ORAL LIQUID WRAPPER","0121-1781-05","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 5 ML"
"ACETAMINOPHEN 325 MG TABLET","49348-973-10","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAMINOPHEN 325 MG TABLET","49483-340-10","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION","23155-313-31","NDC","","","","","facility","both","1","EA","","280","140","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION","67457-853-50","NDC","","","","","facility","both","1","EA","","282","141","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ACTIVATED CHARCOAL 25 GRAM ORAL SUSPENSION","0574-0122-25","NDC","","","","","facility","both","1","EA","","107","53.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ADALIMUMAB 40 MG/0.4 ML SUBCUTANEOUS SYRINGE KIT","0074-0243-02","NDC","","","","","facility","both","1","EA","","9393","4696.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ADENOSINE 3 MG/ML INTRAVENOUS SYRINGE","25021-301-68","NDC","","","","","facility","both","1","EA","","186","93","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 4 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","68516-5214-5","NDC","","","","","facility","both","1","EA","","233","116.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","68516-5214-5","NDC","","","","","facility","both","1","EA","","233","116.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 50 ML"
"ALBUMIN, HUMAN 5 % INTRAVENOUS SOLUTION","68516-5214-8","NDC","","","","","facility","both","1","EA","","382","191","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 500 ML"
"ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION","0378-8270-55","NDC","","","","","facility","both","1","EA","","16","8","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 3 ML"
"ALTEPLASE 1 MG/ML INHALATION SOLUTION","50242-041-64","NDC","","","","","facility","both","1","EA","","757","378.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALTEPLASE 1 MG/ML INHALATION SOLUTION","50242-041-64","NDC","","","","","facility","both","1","EA","","757","378.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALTEPLASE 1 MG/ML INHALATION SOLUTION","50242-041-64","NDC","","","","","facility","both","1","EA","","757","378.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALTEPLASE 50 MG INTRAVENOUS SOLUTION","50242-044-06","NDC","","","","","facility","both","1","EA","","11939","5969.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ALUM 1 % IN STERILE WATER FOR IRRIGATION","0000-9043-98","NDC","","","","","facility","both","1","EA","","44","22","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1000 ML"
"AMLODIPINE 5 MG TABLET","57664-056-13","NDC","","","","","facility","both","1","EA","","15","7.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION","0093-4155-80","NDC","","","","","facility","both","1","EA","","46","23","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 150 ML"
"AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET","42571-162-42","NDC","","","","","facility","both","1","EA","","35","17.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMOXICILLIN-POTASSIUM CLAVULANATE 1,000 MG-62.5 MG TABLET,EXT.REL 12HR","43598-220-40","NDC","","","","","facility","both","1","EA","","44","22","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AMPICILLIN 2 GRAM SOLUTION FOR INJECTION","65219-020-03","NDC","","","","","facility","both","1","EA","","60","30","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANAGRELIDE 1 MG CAPSULE","0172-5240-60","NDC","","","","","facility","both","1","EA","","144","72","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANTIHEMOPHILIC FACTOR (RECOMB) 1,500 (+/-) UNIT INTRAVENOUS SOLUTION","0944-2844-10","NDC","","","","","facility","both","1","EA","","19","9.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ANTITHROMBIN III (HUMAN) 500 (+/-) UNIT INTRAVENOUS SOLUTION","13533-602-50","NDC","","","","","facility","both","1","EA","","36","18","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARGININE 7 GRAM-GLUTAM 7 GRAM-CAHMB 1.5 GRAM-COLLA-MV-MIN ORAL PWD PKT","5978166678","NDC","","","","","facility","both","1","EA","","1502","751","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ARIPIPRAZOLE 5 MG TABLET","59148-007-13","NDC","","","","","facility","both","1","EA","","140","70","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASENAPINE 5 MG SUBLINGUAL TABLET","0052-2139-06","NDC","","","","","facility","both","1","EA","","85","42.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASPIRIN 81 MG CHEWABLE TABLET","49348-757-07","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ASPIRIN 81 MG TABLET,DELAYED RELEASE","1093944344","NDC","","","","","facility","both","1","EA","","1","0.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATENOLOL 50 MG TABLET","68382-023-10","NDC","","","","","facility","both","1","EA","","10","5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"ATORVASTATIN 20 MG TABLET","0904-6291-61","NDC","","","","","facility","both","1","EA","","9","4.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AZACITIDINE 100 MG SOLUTION FOR SUBQ INJECTION","71288-115-30","NDC","","","","","facility","both","1","EA","","233","116.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AZATHIOPRINE 50 MG TABLET","0378-1005-01","NDC","","","","","facility","both","1","EA","","18","9","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"AZTREONAM 1 GRAM SOLUTION FOR INJECTION","0409-0829-01","NDC","","","","","facility","both","1","EA","","241","120.5","","","","","","","","","","","","","Gross Charge Type: Pharmacy | NDC EA = 1 EACH"
"Abatacept injection","J0129","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","56.28","","","","","","","fee schedule","22.42","92.11",""
"Abatacept injection","J0129","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","65.16","","","","","","","fee schedule","22.42","92.11",""
"Abeta42 & ptau181 eclia csf","0445U","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","260.5","","","","","","","fee schedule","260.5","286.55","APC"
"Ablate bone tumor(s) perq","20982","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","16307.82","","","","","","","fee schedule","4854.06","17938.6","APC"
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Medicaid Managed Care Plan","","","[Lesser Than Charges paid at %: 100]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion With D&C, Aspiration Curettage Or Hysterotomy","770","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","State Other Commercial Plan","11688.62","","","","","","","fee schedule","8020.24","16278.1",""
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Interlink","Transplant","","","[Transplants: Payment for transplant services is an all-inclusive global case rate that includes services performed in the inpatient and outpatient setting for both hospital and professional services.]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion Without D&C","779","MS-DRG","","","","","facility","inpatient","","","","","","Molina","Exchange","","","[MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Abortion","59841","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","State Other Commercial Plan","3877.02","","","","","","","fee schedule","2117.43","5707.08",""
"Abrasion lesion single","15786","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","186.61","","","","","","","fee schedule","88.64","238.92","APC"
"Abrasion lesion single","15786","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Lowcountry Blue Exchange","88.64","","","","","","","fee schedule","88.64","238.92",""
"Acetone assay","82010","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Blueessentials Exchange","23.61","","","","","","","fee schedule","8.17","60.46",""
"Acetylcholn rcptr blckg antb","86042","HCPCS","","","","","facility","outpatient","","","","","","Absolute Total Care","Ambetter Exchange","19.78","","","","","","","fee schedule","18.4","20.24","APC"
"Activate matrix, per sq cm","Q4301","HCPCS","","","","","facility","outpatient","","","","","","Cigna","Marketplace Exchange","3577.5","","","","","","","fee schedule","115.74","6948.43",""
"Activate matrix, per sq cm","Q4301","HCPCS","","","","","facility","outpatient","","","","","","Clover Health","Medicare Managed Care Plan","118.06","","","","","","","fee schedule","115.74","6948.43","APC"
"Acupunct w/o stimul 15 min","97810","HCPCS","","","","","facility","outpatient","","","","","","Bcbs","Preferred Blue Ppo","44.64","","","","","","","fee schedule","17.78","47.92",""
"Acupunct w/stimul 15 min","97813","HCPCS","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","26.9","","","","","","","fee schedule","17.78","47.92","APC"
"Acute & Subacute Endocarditis","126","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Preferred Blue Ppo","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","9298.14","9298.14","17846.4","1 through 10","other","","","Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
"Acute Adjustment Reaction And Psychosocial Dysfunction","880","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","1062.64","","","","","","","fee schedule","1062.64","11519.43",""
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Absolute Total Care","Ambetter Exchange","","","[Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Acute And Subacute Endocarditis With Mcc","288","MS-DRG","","","","","facility","inpatient","","","","","","Unitedhealthcare","Medicare Managed Care Plan","25700.29","","","","","","","fee schedule","14344.71","29114.38","MSDRG Base Rate"
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Bluechoice Hmo","28350.53","","","","","","","fee schedule","10206.19","28350.53",""
"Acute And Subacute Endocarditis Without Cc/Mcc","290","MS-DRG","","","","","facility","inpatient","","","","","","Bcbs","Lowcountry Blue Exchange","13968.35","","","","","","","fee schedule","10206.19","28350.53",""
