hospital_name,last_updated_on,version,location_name,hospital_address,license_number|TX,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas MD Anderson Cancer Center,07/01/2026,3.0.0,University of Texas MD Anderson Cancer Center,"1515 Holcombe Blvd, The University of Texas M D Anderson Cancer Center Houston, TX  77030-4009",74-6001118 (EIN),1174582050|1073574810,TRUE,Karolyn Thompson�,"DISCLAIMER:  THIS SITE IS TO SATISFY THE REQUIREMENTS OF 45 CFR 180.50 CONSISTENT WITH EXECUTIVE ORDER 14221, AND RECENT CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS) GUIDELINES. TO THE BEST OF ITS KNOWLEDGE, MD ANDERSON HAS MADE PUBLICLY AVAILABLE A LIST OF GROSS CHARGES AND NEGOTIATED RATES FOR ALL SERVICES AT THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER AS OF APRIL 2026.  MD ANDERSON IS PROVIDING THIS INFORMATION ON AN AS-IS BASIS AND FOR GENERAL INFORMATIONAL PURPOSES ONLY. MD ANDERSON CANNOT GUARANTEE THE PUBLISHED INFORMATION BECAUSE SERVICES RENDERED TO EACH INDIVIDUAL PATIENT MAY VARY DUE TO TREATMENT DECISIONS, PARTICULAR EQUIPMENT AND SUPPLIES AND/OR IMPLANTS USED, UNFORSEEN CHANGES OR COMPLICATIONS, ADDITIONAL TESTS OR SERVICES ORDERED BY PROVIDERS, AND THE INDIVIDUAL NEEDS AND CONDITION OF EACH PATIENT.  THESE VARIATIONS LEAD TO VARIED GROSS CHARGES AND NEGOTIATED RATES ON A PATIENT-BY-PATIENT BASIS. IMPORTANT: THE NEGOTIATED RATES DISPLAYED DO NOT REPRESENT AN INDIVIDUAL PATIENT�S OUT-OF-POCKET LIABILITY. A PATIENT�S ACTUAL FINANCIAL RESPONSIBILITY WILL BE DETERMINED BY THE TERMS OF THEIR SPECIFIC HEALTH PLAN, INCLUDING APPLICABLE DEDUCTIBLES, COPAYMENTS, COINSURANCE, NETWORK STATUS, OTHER BENEFIT DESIGN FEATURES, AND PENDING FINANCIAL ASSISTANCE, OR PENDING STATE/FEDERAL PROGRAM OR OTHER AID.  THIS INFORMATION IS UPDATED ANNUALLY; IT IS NEITHER INTENDED TO BE NOR SHOULD IT BE CONSIDERED FINANCIAL OR MEDICAL ADVICE.  Discounts for Uninsured Patients- If you are paying for your own care, you may be eligible for a self-pay prompt pay discount. In order for a discount to be considered, your charge estimates must be paid in advance, and any billed amount must be paid timely.  Accounts that are in collections are not eligible for a discount. Your Patient Business Services customer services staff is available to review your account and advise you about any potential discounts.  Consistent with CMS payment methodology, Anesthesia pricing is dependent on base unit charge, time, acuity, age, and other conditional factors.  The pharmacy pricing is based on the package size of the medication. The final calculated price varies based on several factors including dose ordered, patient age, patient weight, and cost of the medication.  Typical Stem Cell Transplant (SCT) case rate payments are intended to cover the transplant period defined by beginning and end dates, starting with mobilization regimen and ending with certain number of days following discharge from transplant.  Due to the ability for payors to pay higher rates and patient circumstances related to premature case closings, covered services, storage of stem cells, timing of radiation and/or chemotherapy and emerging drugs and technologies, SCT rates include case payments and other Percent of Total Billed Charges per case.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
