"(FVIII DOSING) ANTIHEMOPHILIC FACTOR-VWF 1,000 UNIT-2,400 UNIT INTRAVENOUS SOLUTION",RX-40849817,CDM,636,RC,J7187,HCPCS,63833061702,NDC,facility,outpatient,1,UN,82.70000,49.62000,Aetna,Medicare Advantage,,1.58,,,,,,,1.45,199.92,fee schedule,
"(TAKE HOME) NIRMATRELVIR 300 MG (150 MG X2)-RITONAVIR 100 MG TABLET,DOSE PACK",RX-408911998,CDM,250,RC,J3490,HCPCS,09999011272,NDC,facility,outpatient,1,UN,16.10000,9.66000,Healthy Blue NC,Managed Medicaid,,4.46,,,,,,,3.74,12.88,percent of total billed charges,
"(TAKE HOME) NIRMATRELVIR 300 MG (150 MG X2)-RITONAVIR 100 MG TABLET,DOSE PACK",RX-408911998,CDM,250,RC,J3490,HCPCS,09999011272,NDC,facility,outpatient,1,UN,16.10000,9.66000,Optum,CHIP/Managed Medicaid,,4.46,,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery.",1477.66,615.02,3720.4599999999996,50,3.74,12.88,percent of total billed charges,"Coverage by Optum Transplant limited to services related to transplants, MCSD/LVAD, and CAR-T. Coverage starts on a member's effective date, which is a date pre-determined by Optum when relevant services begin. Coverage ends at the sooner of the Optum case close date or 1) one year after the discharge date of a solid organ transplant, 2) up to one year from the date of the last HSC outpatient infusion, or 3) up to one year after the CAR-T infusion, or 4) up to one year after the discharge date of MCSD surgery."
"(TAKE HOME) NIRMATRELVIR 300 MG (150 MG X2)-RITONAVIR 100 MG TABLET,DOSE PACK",RX-408911998,CDM,250,RC,J3490,HCPCS,09999011272,NDC,facility,outpatient,1,UN,16.10000,9.66000,Trillium,Medicaid,,4.51,,,,,,,3.74,12.88,percent of total billed charges,
"1-STAGE DISTAL HYPOSPADIAS REPAIR (WITH OR WITHOUT CHORDEE OR CIRCUMCISION); WITH SIMPLE MEATAL ADVANCEMENT (EG, MAGPI, V-FLAP)",360,RC,54322,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,3247.35,,,,,,,3247.35,13194.00,fee schedule,
"ABLATION OF MALIGNANT PROSTATE TISSUE, TRANSRECTAL, WITH HIGH INTENSITY-FOCUSED ULTRASOUND (HIFU), INCLUDING ULTRASOUND GUIDANCE",360,RC,55880,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,9324.00,,,,,,,5514.00,17457.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ABLATION THERAPY FOR REDUCTION OR ERADICATION OF 1 OR MORE BONE TUMORS (EG, METASTASIS) INCLUDING ADJACENT SOFT TISSUE WHEN INVOLVED BY TUMOR EXTENSION, PERCUTANEOUS, INCLUDING IMAGING GUIDANCE WHEN PERFORMED; RADIOFREQUENCY",360,RC,20982,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,12489.31,,,,,,,5449.00,15394.00,fee schedule,
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); INTRAMURAL (IE, SUBMUCOSAL)",360,RC,30802,CPT,,,,,facility,outpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,1509.71,,,,,,,1394.69,5449.00,fee schedule,
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); INTRAMURAL (IE, SUBMUCOSAL)",360,RC,30802,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1509.71,,,,,,,1394.69,5449.00,fee schedule,
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL",360,RC,30801,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,1509.71,,,,,,,1394.69,5449.00,fee schedule,
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare HMO,,14545.95,,,,,,,4481.00,18420.60,fee schedule,
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,VACCN Behavioral Health,,13853.29,,,,,,,4481.00,18420.60,fee schedule,
"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",RX-8962,CDM,250,RC,J3490,HCPCS,42571024301,NDC,facility,outpatient,1,UN,18.25000,10.95000,Aetna,Medicare Advantage,,4.23,,,,,,,4.23,14.60,percent of total billed charges,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,13828.61,,,,,,,4481.00,16884.79,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,13698.15,,,,,,,4481.00,16884.79,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,9452.36,,,,,,,4481.00,13284.07,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,facility,inpatient,,,,,WellCare of North Carolina,Medicare Advantage,,11710.45,,,,,,,4481.00,13284.07,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,Healthspring (Cigna Medicare Advantage),Medicare Advantage,,11397.09,,,,,,,4481.00,12716.41,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,VACCN Behavioral Health,,23300.13,,,,,,,4481.00,36389.28,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, ANY AREA; DEFECT 30.1 SQ CM TO 60.0 SQ CM",360,RC,14301,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,3731.24,,,,,,,3446.95,17457.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10 SQ CM OR LESS",361,RC,14040,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,1775.56,,,,,,,1722.29,7278.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14041,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,6649.00,,,,,,,1722.29,8413.00,case rate,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10 SQ CM OR LESS",360,RC,14020,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,1775.56,,,,,,,1722.29,8413.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14021,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1864.34,,,,,,,1722.29,8413.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14001,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,3012.00,,,,,,,1722.29,8413.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, TRUNK; DEFECT 10.1 SQ CM TO 30.0 SQ CM",361,RC,14001,CPT,,,,,facility,outpatient,,,,,Alignment,Medicare Advantage,,1775.56,,,,,,,1722.29,8413.00,fee schedule,
"ADJUVANT AS01B (PF), COMPONENT VIAL 1 OF 2 INTRAMUSCULAR SUSPENSION",RX-183325,CDM,636,RC,90750,HCPCS,58160082901,NDC,facility,outpatient,0.5,ML,454.60000,272.76000,Alliance,Medicaid,,126.02,,,,,,,105.47,543.08,percent of total billed charges,
"ADJUVANT AS01B (PF), COMPONENT VIAL 1 OF 2 INTRAMUSCULAR SUSPENSION",RX-183325,CDM,636,RC,90750,HCPCS,58160082901,NDC,facility,outpatient,0.5,ML,454.60000,272.76000,Cigna,Commercial,,543.08,,,,,,,105.47,543.08,fee schedule,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,15045.12,,,,,,,4481.00,20687.58,fee schedule,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,636,RC,P9047,HCPCS,44206025110,NDC,facility,outpatient,100,ML,729.50000,437.70000,BCBS NC,Blue Select/HMO/PPO,,357.82,,,,,,,103.28,631.09,percent of total billed charges,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,636,RC,P9047,HCPCS,44206025110,NDC,facility,outpatient,100,ML,729.50000,437.70000,BCBS NC,Blue Value Group,,440.33,,,,,,,103.28,631.09,percent of total billed charges,
"ALBUMIN, HUMAN-KJDA 25 % INTRAVENOUS SOLUTION",RX-186126,CDM,636,RC,P9047,HCPCS,64208251207,NDC,facility,outpatient,50,ML,330.75000,198.45000,WellCare of North Carolina,Managed Medicaid,,91.68,,,,,,,76.73,286.13,percent of total billed charges,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",895,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,18911.69,,,,,,,1096.00,26005.99,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",895,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Select/HMO/PPO,,2406.00,,,,,,,1096.00,26005.99,per diem,"Outlier payment may apply if charges exceed a $203,434. threshold."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",895,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Medicare Advantage,,18733.28,,,,,,,1096.00,26005.99,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,facility,inpatient,,,,,Cigna,Commercial,,25530.81,,,,,,,1096.00,32059.23,case rate,"Claims with charges exceeding $251,725 are reimbursed at 41.3% of charges."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,CHIP/Medicaid,,1331.99,,,,,,,1096.00,16217.92,per diem,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,10633.45,,,,,,,1096.00,11333.07,fee schedule,
"ALLOGRAFT, MORSELIZED, OR PLACEMENT OF OSTEOPROMOTIVE MATERIAL, FOR SPINE SURGERY ONLY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",360,RC,20930,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,5449.00,,,,,,,777.00,5449.00,case rate,
"ALVEOLECTOMY, INCLUDING CURETTAGE OF OSTEITIS OR SEQUESTRECTOMY",360,RC,41830,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,3147.92,,,,,,,3053.48,9324.00,fee schedule,
"AMIODARONE 150 MG/100 ML (1.5 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",RX-110257,CDM,636,RC,J0283,HCPCS,43066015010,NDC,facility,outpatient,100,ML,195.25000,117.15000,BCBS NC,Blue Value Individual,,75.97,,,,,,,5.87,168.91,percent of total billed charges,
"AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",RX-110258,CDM,636,RC,J0283,HCPCS,43066036020,NDC,facility,inpatient,200,ML,239.05000,143.43000,United Healthcare,Individual Exchange,,60.48,,,,,,,60.48,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Medicare Advantage,,23344.53,,,,,,,4481.00,34359.28,fee schedule,
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",616,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Individual Exchange,,39616.86,,,,,,,4481.00,64067.03,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $4,106.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",618,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,15782.84,,,,,,,4481.00,26055.59,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH DIRECT CLOSURE",361,RC,26951,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,3054.93,,,,,,,3012.00,7278.00,fee schedule,
"AMPUTATION, METACARPAL, WITH FINGER OR THUMB (RAY AMPUTATION), SINGLE, WITH OR WITHOUT INTEROSSEOUS TRANSFER",360,RC,26910,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,3054.93,,,,,,,3054.93,13194.00,fee schedule,
