"(FVIII DOSING) ANTIHEMOPHILIC FACTOR-VWF 1,000 UNIT-2,400 UNIT INTRAVENOUS SOLUTION",RX-40849817,CDM,636,RC,J7187,HCPCS,63833061702,NDC,facility,inpatient,1,UN,82.70000,49.62000,Optum,Commercial,,4481.00,,,,,,,20.92,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
"(FVIII DOSING) ANTIHEMOPHILIC FACTOR-VWF 1,000 UNIT-2,400 UNIT INTRAVENOUS SOLUTION",RX-40849817,CDM,636,RC,J7187,HCPCS,63833061702,NDC,facility,outpatient,1,UN,82.70000,49.62000,Optum,VACCN Behavioral Health,,1.49,,,,,,,1.45,199.92,fee schedule,
"(FVIII DOSING) ANTIHEMOPHILIC FACTOR-VWF 1,000 UNIT-2,400 UNIT INTRAVENOUS SOLUTION",RX-40849817,CDM,636,RC,J7187,HCPCS,63833061702,NDC,facility,outpatient,1,UN,82.70000,49.62000,Vaya,Medicaid,,23.61,,,,,,,1.45,199.92,percent of total billed charges,
"1-STAGE DISTAL HYPOSPADIAS REPAIR (WITH OR WITHOUT CHORDEE OR CIRCUMCISION); WITH SIMPLE MEATAL ADVANCEMENT (EG, MAGPI, V-FLAP)",360,RC,54322,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,3515.17,,,,,,,3247.35,13194.00,fee schedule,
"1-STAGE DISTAL HYPOSPADIAS REPAIR (WITH OR WITHOUT CHORDEE OR CIRCUMCISION); WITH URETHROPLASTY BY LOCAL SKIN FLAPS (EG, FLIP-FLAP, PREPUCIAL FLAP)",360,RC,54324,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,3247.35,,,,,,,3247.35,15394.00,fee schedule,
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); INTRAMURAL (IE, SUBMUCOSAL)",360,RC,30802,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,5239.00,,,,,,,1394.69,5449.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL",360,RC,30801,CPT,,,,,facility,outpatient,,,,,United Healthcare,Commercial,,5239.00,,,,,,,1394.69,5449.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL",360,RC,30801,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,3012.00,,,,,,,1394.69,5449.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-108021,CDM,636,RC,J0131,HCPCS,00781315606,NDC,facility,inpatient,100,ML,104.15000,62.49000,United Healthcare,Individual Exchange,,26.35,,,,,,,26.35,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",RX-108021,CDM,636,RC,J0131,HCPCS,00781315606,NDC,facility,outpatient,100,ML,104.15000,62.49000,BCBS NC,Blue Value Individual,,40.52,,,,,,,0.13200,90.10,percent of total billed charges,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Individual,,8257.19,,,,,,,4481.00,16884.79,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,facility,inpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,20644.92,,,,,,,4481.00,29468.92,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,9048.44,,,,,,,4481.00,12716.41,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Commercial,,12716.41,,,,,,,4481.00,12716.41,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $6,200.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,facility,inpatient,,,,,United Healthcare,Individual Exchange,,7863.39,,,,,,,4481.00,12716.41,case rate,"When length of stay exceeds the MS-DRG specific CMS Arithmetic Mean Length of Stay rounded to the nearest whole day plus 6 days during a single Admission, the contract rate will be $4,106.00 Per Diem for each day in excess of the Inpatient Outlier Threshold in addition to the applicable contract rate."
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,facility,inpatient,,,,,Optum,VACCN,,23300.13,,,,,,,4481.00,36389.28,fee schedule,
"ADENOIDECTOMY, SECONDARY; AGE 12 OR OVER",360,RC,42836,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,10561.00,,,,,,,3053.48,10561.00,case rate,
"ADENOIDECTOMY, SECONDARY; YOUNGER THAN AGE 12",360,RC,42835,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,3147.92,,,,,,,3053.48,10561.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, EYELIDS, NOSE, EARS AND/OR LIPS; DEFECT 10 SQ CM OR LESS",360,RC,14060,CPT,,,,,facility,outpatient,,,,,BCBS NC,Medicare Advantage,,1722.29,,,,,,,1722.29,8413.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, EYELIDS, NOSE, EARS AND/OR LIPS; DEFECT 10.1 SQ CM TO 30.0 SQ CM",360,RC,14061,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,1775.56,,,,,,,1722.29,8413.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10 SQ CM OR LESS",360,RC,14040,CPT,,,,,facility,outpatient,,,,,Aetna,Medicare Advantage,,1882.09,,,,,,,1722.29,7278.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10 SQ CM OR LESS",360,RC,14040,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,5152.00,,,,,,,1722.29,7278.00,case rate,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10 SQ CM OR LESS",360,RC,14040,CPT,,,,,facility,outpatient,,,,,WellCare of North Carolina,Medicare Advantage,,1864.34,,,,,,,1722.29,7278.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, FOREHEAD, CHEEKS, CHIN, MOUTH, NECK, AXILLAE, GENITALIA, HANDS AND/OR FEET; DEFECT 10 SQ CM OR LESS",361,RC,14040,CPT,,,,,facility,outpatient,,,,,Aetna,Commercial,,7278.00,,,,,,,1722.29,7278.00,case rate,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10 SQ CM OR LESS",360,RC,14020,CPT,,,,,facility,outpatient,,,,,Humana,Medicare PPO,,1864.34,,,,,,,1722.29,8413.00,fee schedule,
"ADJACENT TISSUE TRANSFER OR REARRANGEMENT, SCALP, ARMS AND/OR LEGS; DEFECT 10 SQ CM OR LESS",361,RC,14020,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,3012.00,,,,,,,1722.29,8413.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"ADJUSTMENT OR REVISION OF EXTERNAL FIXATION SYSTEM REQUIRING ANESTHESIA (EG, NEW PIN[S] OR WIRE[S] AND/OR NEW RING[S] OR BAR[S])",361,RC,20693,CPT,,,,,facility,outpatient,,,,,Humana,Medicare HMO,,7280.84,,,,,,,6649.00,13194.00,fee schedule,
"ADJUVANT AS01B (PF), COMPONENT VIAL 1 OF 2 INTRAMUSCULAR SUSPENSION",RX-183325,CDM,636,RC,90750,HCPCS,58160082901,NDC,facility,outpatient,0.5,ML,454.60000,272.76000,Carolina Complete Health,Managed Medicaid,,126.02,,,,,,,105.47,543.08,percent of total billed charges,
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,12531.24,,,,,,,4481.00,20687.58,case rate,"Outlier payment may apply if charges exceed a $203,434. threshold."
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,22180.74,,,,,,,4481.00,34260.08,fee schedule,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION WRAPPER",RX-40860021,CDM,636,RC,P9047,HCPCS,44206025105,NDC,facility,inpatient,50,ML,403.25000,241.95000,Aetna,Commercial,,233.88,,,,,,,102.02,4481.00,percent of total billed charges,"Paid In Addition to Other Negotiated Rates for all of the listed billing codes, when the sum of the listed billing codes on the claim is greater than $4,270.00."
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION WRAPPER",RX-40860021,CDM,636,RC,P9047,HCPCS,44206025105,NDC,facility,outpatient,50,ML,403.25000,241.95000,BCBS NC,Blue Value Group,,243.40,,,,,,,93.55,348.85,percent of total billed charges,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION WRAPPER",RX-40860021,CDM,636,RC,P9047,HCPCS,44206025105,NDC,facility,outpatient,50,ML,403.25000,241.95000,Cigna,Commercial,,103.28,,,,,,,93.55,348.85,fee schedule,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION WRAPPER",RX-40860021,CDM,636,RC,P9047,HCPCS,44206025110,NDC,facility,outpatient,100,ML,729.50000,437.70000,Amerihealth Caritas,Managed Medicaid,,202.22,,,,,,,103.28,631.09,percent of total billed charges,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION WRAPPER",RX-40860021,CDM,636,RC,P9047,HCPCS,44206025110,NDC,facility,outpatient,100,ML,729.50000,437.70000,Optum,Commercial,,393.93,,,,,,,103.28,631.09,percent of total billed charges,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,636,RC,P9047,HCPCS,44206025105,NDC,facility,outpatient,50,ML,403.25000,241.95000,BCBS NC,Blue Select/HMO/PPO,,197.79,,,,,,,93.55,348.85,percent of total billed charges,
"ALBUMIN, HUMAN 25 % INTRAVENOUS SOLUTION",RX-8981,CDM,636,RC,P9047,HCPCS,44206025105,NDC,facility,outpatient,50,ML,403.25000,241.95000,Optum,Commercial,,217.75,,,,,,,93.55,348.85,percent of total billed charges,
"ALBUMIN, HUMAN-KJDA 25 % INTRAVENOUS SOLUTION",RX-186126,CDM,636,RC,P9047,HCPCS,64208251203,NDC,facility,inpatient,50,ML,330.75000,198.45000,Optum,Commercial,,4481.00,,,,,,,83.68,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,facility,inpatient,,,,,BCBS NC,Blue Value Group,,1727.00,,,,,,,1096.00,16217.92,per diem,"Outlier payment may apply if charges exceed a $203,434. threshold."
"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,,Alignment,Medicare Advantage,,10127.10,,,,,,,1096.00,11333.07,fee schedule,
"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,facility,inpatient,,,,,Humana,Medicare PPO,,10633.45,,,,,,,1096.00,11333.07,fee schedule,
"ALPHA-1-PROTEINASE INHIBITOR (HUMAN) 1,000 MG (+/-) IV SOLN WRAPPER",RX-4081031236,CDM,636,RC,J0256,HCPCS,13533070511,NDC,facility,outpatient,1,UN,65.00000,39.00000,BCBS NC,Blue Value Group,,642.00,,,,,,,5.30,786.45,fee schedule,
"AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",RX-110258,CDM,636,RC,J0283,HCPCS,43066036020,NDC,facility,outpatient,200,ML,239.05000,143.43000,BCBS NC,Blue Value Individual,,93.01,,,,,,,5.87,206.80,percent of total billed charges,
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",616,MS-DRG,,,,,,,facility,inpatient,,,,,Aetna,Medicare Advantage,,40122.51,,,,,,,4481.00,64067.03,fee schedule,
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITHOUT CC/MCC",618,MS-DRG,,,,,,,facility,inpatient,,,,,WellCare of North Carolina,Medicare Advantage,,18760.68,,,,,,,4481.00,26055.59,fee schedule,
"AMPUTATION, FINGER OR THUMB, PRIMARY OR SECONDARY, ANY JOINT OR PHALANX, SINGLE, INCLUDING NEURECTOMIES; WITH LOCAL ADVANCEMENT FLAPS (V-Y, HOOD)",360,RC,26952,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,3306.88,,,,,,,3012.00,10561.00,fee schedule,
"AMPUTATION, THIGH, THROUGH FEMUR, ANY LEVEL; RE-AMPUTATION",360,RC,27596,CPT,,,,,facility,outpatient,,,,,United Healthcare,Individual Exchange,,13844.00,,,,,,,13844.00,21454.00,case rate,"Multiple Outpatient Procedures will be reimbursed at 100% for the highest allowable procedure, 50% for the second highest allowable procedure, and 25% for the third highest allowable procedure. Any additional procedures will not be reimbursed."
"AMPUTATION, TOE; INTERPHALANGEAL JOINT",360,RC,28825,CPT,,,,,facility,outpatient,,,,,Liberty Medicare Advantage,Medicare Advantage,,3306.88,,,,,,,3054.93,9324.00,fee schedule,
"ANASTOMOSIS, OF INTRAHEPATIC DUCTS AND GASTROINTESTINAL TRACT",750,RC,47765,CPT,,,,,facility,outpatient,,,,,Cigna,Commercial,,,23.30,,,,,0,2533.00,4850.00,percent of total billed charges,"There were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
"ANGIOGRAPHY, EXTREMITY, UNILATERAL, RADIOLOGICAL SUPERVISION AND INTERPRETATION",360,RC,75710,CPT,,,,,facility,outpatient,,,,,Optum,VACCN,,3055.15,,,,,,,233.66,3238.46,fee schedule,
"ANTI-INHIBITOR COAGULANT COMPLEX 700 UNIT-1,300 UNIT INTRAVENOUS SOLN",RX-187584,CDM,636,RC,J7198,HCPCS,64193042402,NDC,facility,inpatient,1,UN,86.30000,51.78000,Optum,Commercial,,4481.00,,,,,,,21.83,4481.00,per diem,Hospital will be paid lesser of 85% Billed Charges or the per diem rate.
"ANTI-INHIBITOR COAGULANT COMPLEX 700 UNIT-1,300 UNIT INTRAVENOUS SOLN",RX-187584,CDM,636,RC,J7198,HCPCS,64193042402,NDC,facility,outpatient,1,UN,86.30000,51.78000,United Healthcare,Individual Exchange,,8.12,,,,,,,2.34,332.22,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
"ANTIHEMOPHILIC FACTOR (RECOMB) 1,000 (+/-) UNIT INTRAVENOUS SOLUTION",RX-24926,CDM,636,RC,J7192,HCPCS,00944284310,NDC,facility,outpatient,1,UN,83.75000,50.25000,Optum,Commercial,,45.23,,,,,,,1.56,216.09,percent of total billed charges,
"ANTIHEMOPHILIC FACTOR 1,501 UNIT-2,000 UNIT INTRAVENOUS POWDR FOR SOLN",RX-111060,CDM,636,RC,J7190,HCPCS,00944394602,NDC,facility,outpatient,1,UN,82.70000,49.62000,Aetna,Medicare Advantage,,1.16,,,,,,,1.06,154.35,fee schedule,
"ANTIHEMOPHILIC FACTOR 1,501 UNIT-2,000 UNIT INTRAVENOUS POWDR FOR SOLN",RX-111060,CDM,636,RC,J7190,HCPCS,00944394602,NDC,facility,outpatient,1,UN,82.70000,49.62000,Optum,VACCN Behavioral Health,,1.09,,,,,,,1.06,154.35,fee schedule,
"ANTIHEMOPHILIC FACTOR 801 UNIT-1,500 UNIT INTRAVENOUS POWDER FOR SOLN",RX-111059,CDM,636,RC,J7190,HCPCS,00944394402,NDC,facility,outpatient,1,UN,82.70000,49.62000,Optum,Commercial,,44.66,,,,,,,1.06,154.35,percent of total billed charges,
"ANTIHEMOPHILIC FACTOR VIII,PORCINE REC 500(+/-) UNIT RANGE IV SOLUTION",RX-174868,CDM,636,RC,J7188,HCPCS,00944500101,NDC,facility,outpatient,1,UN,87.15000,52.29000,Alliance,Medicaid,,24.16,,,,,,,3.13,529.20,percent of total billed charges,
"ANTIHEMOPHILIC FACTOR VIII,PORCINE REC 500(+/-) UNIT RANGE IV SOLUTION",RX-174868,CDM,636,RC,J7188,HCPCS,00944500101,NDC,facility,outpatient,1,UN,87.15000,52.29000,BCBS NC,Blue Select/HMO/PPO,,42.75,,,,,,,3.13,529.20,percent of total billed charges,
"ANTIHEMOPHILIC FACTOR VIII,PORCINE REC 500(+/-) UNIT RANGE IV SOLUTION",RX-174868,CDM,636,RC,J7188,HCPCS,00944500101,NDC,facility,outpatient,1,UN,87.15000,52.29000,Trillium,Medicaid,,24.40,,,,,,,3.13,529.20,percent of total billed charges,
"ANTIHEMOPHILIC FACTOR VIII,REC B-DOMAIN DELETED 250 (+/-) UNIT IV SOLN",RX-93025,CDM,636,RC,J7185,HCPCS,58394001201,NDC,facility,inpatient,1,UN,83.60000,50.16000,United Healthcare,Individual Exchange,,21.15,,,,,,,21.15,4481.00,percent of total billed charges,"Contract rate for High Cost Drugs that have eligible charges greater than $4,351.00."
"ANTIHEMOPHILIC FACTOR VIII,REC B-DOMAIN DELETED 250 (+/-) UNIT IV SOLN",RX-93025,CDM,636,RC,J7185,HCPCS,58394001201,NDC,facility,outpatient,1,UN,83.60000,50.16000,United Healthcare,Commercial,,4.19,,,,,,,1.62,207.27,fee schedule,"Unless otherwise indicated in the Facility Fee Schedule Specifications, codes for a Separately Reimbursable Drug not yet listed on the fee schedule or listed on the fee schedule will default to a contract rate of 50% PPR."
"ANTIHEMOPHILIC FACTOR VIII,REC B-DOMAIN DELETED 500 (+/-) UNIT IV SOLN",RX-93026,CDM,636,RC,J7185,HCPCS,58394001301,NDC,facility,outpatient,1,UN,83.60000,50.16000,BCBS NC,Blue Select/HMO/PPO,,207.27,,,,,,,1.62,207.27,fee schedule,
"ANTIHEMOPHILIC FACTOR-VWF 1,000 (400 VWF) UNIT/10 ML INTRAVENOUS SOLN",RX-88337,CDM,636,RC,J7186,HCPCS,68516460702,NDC,facility,outpatient,1,UN,81.75000,49.05000,BCBS NC,Medicare Advantage,,1.21,,,,,,,1.21,166.11,fee schedule,
"ANTIHEMOPHILIC FVIII,REC B-DOMAIN DELETED 1,000 (+/-) UNIT IV SYRINGE",RX-129917,CDM,636,RC,J7185,HCPCS,58394002403,NDC,facility,outpatient,1,UN,83.60000,50.16000,United Healthcare,Medicare Advantage,,1.75,,,,,,,1.62,207.27,fee schedule,
"APPLICATION OF A MULTIPLANE (PINS OR WIRES IN MORE THAN 1 PLANE), UNILATERAL, EXTERNAL FIXATION SYSTEM (EG, ILIZAROV, MONTICELLI TYPE)",360,RC,20692,CPT,,,,,facility,outpatient,,,,,Optum,VACCN Behavioral Health,,12489.31,,,,,,,6649.00,13238.67,fee schedule,
