"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,inpatient,1,UN,44289.95,22144.97,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,16261.82,,,,,,0,792.69,22587.87,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",RX-1733,CDM,0250,RC,00517-7604-01,NDC,J7608,HCPCS,outpatient,4.0000,ML,68.25,34.12,CIGNA COMM - ALL OTHER PLANS,CIGNA COMM - ALL OTHER PLANS,,35.56,52.10,,35.56,,,0,8.15,92.81,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",RX-350323,CDM,0250,RC,00517-7604-01,NDC,J7608,HCPCS,outpatient,4.0000,ML,68.42,34.21,AETNA MCR ADV,AETNA MCR ADV,,68.42,,,,,,0,8.15,94.42,other,APC - Medicare Packaging Rules [HCPCS] ( 68.42*1 ) Term Line 96 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACTIVITY THERAPY, SUCH AS MUSIC, DANCE, ART OR PLAY THERAPIES NOT FOR RECREATION, RELATED TO THE CARE AND TREATMENT OF PATIENT'S DISABLING MENTAL HEALTH PROBLEMS, PER SESSION (45 MINUTES OR MORE)",7931010,CDM,0904,RC,,,G0176,HCPCS,outpatient,,,470.00,235.00,BCBS EXCH/BCE,BCBS EXCH/BCE,,150.40,32.00,,150.4,,,0,141.00,639.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACTIVITY THERAPY, SUCH AS MUSIC, DANCE, ART OR PLAY THERAPIES NOT FOR RECREATION, RELATED TO THE CARE AND TREATMENT OF PATIENT'S DISABLING MENTAL HEALTH PROBLEMS, PER SESSION (45 MINUTES OR MORE)",7931010,CDM,0904,RC,,,G0176,HCPCS,outpatient,,,470.00,235.00,BCBS MCAID,BCBS MCAID,,193.42,,,,,,0,141.00,639.20,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ACTIVITY THERAPY, SUCH AS MUSIC, DANCE, ART OR PLAY THERAPIES NOT FOR RECREATION, RELATED TO THE CARE AND TREATMENT OF PATIENT'S DISABLING MENTAL HEALTH PROBLEMS, PER SESSION (45 MINUTES OR MORE)",7931010,CDM,0904,RC,,,G0176,HCPCS,outpatient,,,470.00,235.00,CIGNA ONE HEALTH,CIGNA ONE HEALTH,,141.00,30.00,,141,,,0,141.00,639.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,49676.01,24838.00,UHC EXCH,UHC EXCH,,14796.39,,,,,,0,792.41,25334.76,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,inpatient,1,UN,75970.22,37985.11,AETNA PREFERRED,AETNA PREFERRED,,30919.88,40.70,,30919.88,,,0,1497.80,38744.81,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,34683.81,,,,,,0,3577.04,51688.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,BCBS HMO IP/OP ONLY,BCBS HMO IP/OP ONLY,,28355.15,,,,,,0,3577.04,51688.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,BCBS PPO - ALL OTHER PLANS,BCBS PPO - ALL OTHER PLANS,,39019.78,,,,,,0,3577.04,51688.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,CIGNA EXCH IFP,CIGNA EXCH IFP,,27939.18,,,,,,0,3577.04,51688.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,23621.08,,,,,,0,3577.04,51688.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,HUMANA MCR ADV - ALL OTHER PLANS,HUMANA MCR ADV - ALL OTHER PLANS,,23621.08,,,,,,0,3577.04,51688.31,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,inpatient,1,UN,101349.63,50674.81,UHC EXCH,UHC EXCH,,31888.46,,,,,,0,3577.04,51688.31,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"ADAPTER/EXTENSION, PACING LEAD OR NEUROSTIMULATOR LEAD (IMPLANTABLE)",27801883,CDM,0278,RC,,,C1883,HCPCS,outpatient,,,2554.18,1277.09,CIGNA EXCH IFP,CIGNA EXCH IFP,,1123.84,44.00,,1123.84,,,0,766.25,3473.68,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",560,MS-DRG,,,,,,,inpatient,1,UN,31015.80,15507.90,CIGNA EXCH IFP,CIGNA EXCH IFP,,15883.64,,,,,,0,639.92,22183.04,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,inpatient,1,UN,33852.29,16926.15,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,14076.29,,,,,,0,337.83,17264.67,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,inpatient,1,UN,33852.29,16926.15,UHC CORE/NAVIGATE,UHC CORE/NAVIGATE,,337.83,37.70,,337.83,,,0,337.83,17264.67,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE, 1 MG",RX-3903,CDM,0250,RC,00487-9501-25,NDC,J7613,HCPCS,outpatient,3.0000,ML,2.41,1.20,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,3.28,,,,,,0,0.12,5.60,other,APC - Medicare Packaging Rules [HCPCS] ( 2.41*1.36 ) Term Line 114 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE, 1 MG",RX-700017,CDM,0250,RC,00487-9501-01,NDC,J7613,HCPCS,outpatient,3.0000,ML,3.96,1.98,CIGNA CTA,CIGNA CTA,,2.02,51.00,,2.02,,,0,0.12,5.38,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",RX-3189,CDM,0250,RC,06068-7405-79,NDC,J7620,HCPCS,outpatient,3.0000,ML,11.97,5.99,UHC EXCH,UHC EXCH,,16.16,,,,,,0,0.33,27.20,other,APC - Medicare Packaging Rules [HCPCS] ( 11.97*1.35 ) Term Line 13 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",RX-3189,CDM,0250,RC,06068-7405-79,NDC,J7620,HCPCS,outpatient,3.0000,ML,20.00,10.00,AETNA PREFERRED,AETNA PREFERRED,,8.14,40.70,,8.14,,,0,0.33,27.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,inpatient,1,UN,46829.61,23414.80,BCBS EXCH/BCE,BCBS EXCH/BCE,,25352.81,,,,,,0,1546.95,34376.72,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,inpatient,1,UN,23441.71,11720.85,BCBS EXCH/BCE,BCBS EXCH/BCE,,12825.32,,,,,,0,694.09,17390.28,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,inpatient,1,UN,23441.71,11720.85,MERIDIAN MCAID - ALL OTHER PLANS,MERIDIAN MCAID - ALL OTHER PLANS,,1871.10,,,,,,0,694.09,17390.28,per diem,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",27804116,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,116.07,58.04,UHC EXCH,UHC EXCH,,156.70,,,,,,0,34.82,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 116.07*1.35 ) Term Line 13 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",27802790,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,3880.56,1940.28,CIGNA COMM - ALL OTHER PLANS,CIGNA COMM - ALL OTHER PLANS,,2021.77,52.10,,2021.77,,,0,1164.17,5277.56,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,101670.54,50835.27,UHC MCR ADV,UHC MCR ADV,,22303.36,,,,,,0,6031.72,51851.97,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"ANTIEMETIC DRUG, ORAL, NOT OTHERWISE SPECIFIED",RX-3970,CDM,0250,RC,07139-9102-81,NDC,J8597,HCPCS,outpatient,100.0000,EA,10.00,5.00,UHC MCR ADV,UHC MCR ADV,,10.00,,,,,,0,0.77,15.05,other,APC - Medicare Packaging Rules [HCPCS] ( 10.00*1 ) Term Line 14 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANTITHROMBIN III (HUMAN), PER I.U.",RX-350919,CDM,0636,RC,99999-3003-91,NDC,J7197,HCPCS,outpatient,1.0000,UN,10.59,5.30,BCBS EXCH/BCE,BCBS EXCH/BCE,,3.39,32.00,,3.39,,,0,3.18,5897.78,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",6342107,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,41.06,41.90,,41.06,,,0,29.40,160.23,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,53.31,54.40,,265.42,265.42,265.42,1 through 10,29.40,160.23,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,60.56,61.80,,60.56,,,0,29.40,160.23,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,98.00,,,,,,0,29.40,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 98.00*1 ) Term Line 16 | There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,UHC EXCH,UHC EXCH,,132.30,,,,,,0,29.40,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 98.00*1.35 ) Term Line 13 | There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",RX-55153,CDM,0250,RC,00781-2323-06,NDC,J8501,HCPCS,outpatient,1.0000,EA,15.44,7.72,AETNA FIDE-SNP,AETNA FIDE-SNP,,15.90,,,,,,0,4.57,21.00,other,APC - Medicare Packaging Rules [HCPCS] ( 15.44*1.03 ) Term Line 104 | There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",RX-950043,CDM,0636,RC,00781-4063-36,NDC,J8501,HCPCS,outpatient,3.0000,EA,153.42,76.71,AETNA INTERNATIONAL,AETNA INTERNATIONAL,,94.81,61.80,,94.81,,,0,4.57,208.65,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",RX-950043,CDM,0636,RC,00781-4063-36,NDC,J8501,HCPCS,outpatient,3.0000,EA,153.42,76.71,BCBS BCO,BCBS BCO,,75.17,49.00,,75.17,,,0,4.57,208.65,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APREPITANT, ORAL, 5 MG",RX-950043,CDM,0636,RC,00781-4063-36,NDC,J8501,HCPCS,outpatient,3.0000,EA,153.42,76.71,CIGNA CTA,CIGNA CTA,,78.24,51.00,,180,65.306,180,1 through 10,4.57,208.65,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"APREPITANT, ORAL, 5 MG",RX-950043,CDM,0636,RC,00781-4063-36,NDC,J8501,HCPCS,outpatient,3.0000,EA,153.42,76.71,HUMANA MCR ADV - ALL OTHER PLANS,HUMANA MCR ADV - ALL OTHER PLANS,,153.42,,,,,,0,4.57,208.65,other,APC - Medicare Packaging Rules [HCPCS] ( 153.42*1 ) Term Line 12 | There were zero instances of the item or service in the 15 months prior to posting the file
"AXICABTAGENE CILOLEUCEL, UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS, INCLUDING LEUKAPHERESIS AND DOSE PREPARATION PROCEDURES, PER THERAPEUTIC DOSE",RX-154911,CDM,0891,RC,07128-7119-01,NDC,Q2041,HCPCS,outpatient,1.0000,EA,2961420.00,1480710.00,AMBETTER EXCH - ALL PLANS,AMBETTER EXCH - ALL PLANS,,3997917.00,,,,,,0,56281.85,4027531.20,other,APC - Medicare Packaging Rules [HCPCS] ( 2961420.00*1.35 ) Term Line 112 | There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",RX-11309,CDM,0250,RC,06021-9107-61,NDC,J7500,HCPCS,outpatient,100.0000,EA,20.00,10.00,WELLCARE MCR ADV - ALL PLANS,WELLCARE MCR ADV - ALL PLANS,,20.00,,,,,,0,0.10,27.20,other,APC - Medicare Packaging Rules [HCPCS] ( 20.00*1 ) Term Line 17 | There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",RX-11309,CDM,0250,RC,06021-9107-61,NDC,J7500,HCPCS,outpatient,100.0000,EA,8.61,4.30,AETNA MCR ADV,AETNA MCR ADV,,8.61,,,,,,0,0.10,27.20,other,APC - Medicare Packaging Rules [HCPCS] ( 8.61*1 ) Term Line 96 | There were zero instances of the item or service in the 15 months prior to posting the file
"AZATHIOPRINE, ORAL, 50 MG",RX-355026,CDM,0250,RC,,,J7500,HCPCS,outpatient,,,24.00,12.00,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,13.06,54.40,,13.06,,,0,0.10,32.64,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"Acupuncture, each additional 15 minutes",6521206,CDM,0940,RC,,,97811,HCPCS,outpatient,,,38.00,19.00,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,51.68,,,,,,0,11.40,51.68,other,APC - Medicare Packaging Rules [HCPCS] ( 38.00*1.36 ) Term Line 114 | There were zero instances of the item or service in the 15 months prior to posting the file
