"5% DEXTROSE IN LACTATED RINGERS INFUSION, UP TO 1000 CC",RX-13601,CDM,0636,RC,00338-0125-04,NDC,J7121,HCPCS,outpatient,1000.0000,ML,101.64,50.82,AMBETTER EXCH - ALL PLANS,AMBETTER EXCH - ALL PLANS,,137.22,,,,,,0,8.14,138.23,other,APC - Medicare Packaging Rules [HCPCS] ( 101.64*1.35 ) Term Line 112 | There were zero instances of the item or service in the 15 months prior to posting the file
"5% DEXTROSE IN LACTATED RINGERS INFUSION, UP TO 1000 CC",RX-550041,CDM,0636,RC,00338-0125-04,NDC,J7121,HCPCS,outpatient,1000.0000,ML,103.00,51.50,CIGNA COMM - ALL OTHER PLANS,CIGNA COMM - ALL OTHER PLANS,,53.66,52.10,,53.66,,,0,8.14,140.08,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,inpatient,1,UN,44289.95,22144.97,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,17557.28,,,,,,0,792.69,22587.87,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACETYLCYSTEINE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER GRAM",RX-350323,CDM,0250,RC,00517-7604-01,NDC,J7608,HCPCS,outpatient,4.0000,ML,69.43,34.71,BCBS MCR ADV,BCBS MCR ADV,,69.43,,,,,,0,8.15,94.42,other,APC - Medicare Packaging Rules [HCPCS] ( 69.43*1 ) Term Line 9 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACTIVITY THERAPY, SUCH AS MUSIC, DANCE, ART OR PLAY THERAPIES NOT FOR RECREATION, RELATED TO THE CARE AND TREATMENT OF PATIENT'S DISABLING MENTAL HEALTH PROBLEMS, PER SESSION (45 MINUTES OR MORE)",7931010,CDM,0904,RC,,,G0176,HCPCS,outpatient,,,470.00,235.00,MOLINA FIDE-SNP,MOLINA FIDE-SNP,,488.80,,,,,,0,141.00,639.20,other,APC - Medicare Packaging Rules [HCPCS] ( 470.00*1.04 ) Term Line 115 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACTIVITY THERAPY, SUCH AS MUSIC, DANCE, ART OR PLAY THERAPIES NOT FOR RECREATION, RELATED TO THE CARE AND TREATMENT OF PATIENT'S DISABLING MENTAL HEALTH PROBLEMS, PER SESSION (45 MINUTES OR MORE)",7931010,CDM,0904,RC,,,G0176,HCPCS,outpatient,,,470.00,235.00,ZING HLTH MCR ADV - ALL PLANS,ZING HLTH MCR ADV - ALL PLANS,,498.20,,,,,,0,141.00,639.20,other,APC - Medicare Packaging Rules [HCPCS] ( 470.00*1.06 ) Term Line 19 | There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,inpatient,1,UN,49676.01,24838.00,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,14905.99,,,,,,0,792.41,25334.76,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,inpatient,1,UN,28849.00,14424.50,UHC MCR ADV,UHC MCR ADV,,8254.50,,,,,,0,1075.96,14712.99,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",559,MS-DRG,,,,,,,inpatient,1,UN,99444.20,49722.10,BCBS MCR ADV,BCBS MCR ADV,,22238.97,,,,,,0,1691.36,50716.54,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,inpatient,1,UN,33852.29,16926.15,ZING HLTH MCR ADV - ALL PLANS,ZING HLTH MCR ADV - ALL PLANS,,10161.71,,,,,,0,337.83,17264.67,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE, 1 MG",RX-3903,CDM,0250,RC,00487-9501-25,NDC,J7613,HCPCS,outpatient,3.0000,ML,1.53,0.77,AETNA COMM - ALL OTHER PLANS,AETNA COMM - ALL OTHER PLANS,,0.83,54.40,,0.83,,,0,0.12,5.60,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",RX-3189,CDM,0250,RC,06068-7405-79,NDC,J7620,HCPCS,outpatient,3.0000,ML,12.07,6.03,BCBS HMO IP/OP ONLY,BCBS HMO IP/OP ONLY,,7.36,61.00,,7.36,,,0,0.33,27.20,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALBUTEROL, UP TO 2.5 MG AND IPRATROPIUM BROMIDE, UP TO 0.5 MG, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME",RX-3189,CDM,0250,RC,06068-7405-79,NDC,J7620,HCPCS,outpatient,3.0000,ML,20.00,10.00,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,0.33,,,,,,0,0.33,27.20,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",896,MS-DRG,,,,,,,inpatient,1,UN,46829.61,23414.80,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,20810.35,,,,,,0,1546.95,34376.72,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,inpatient,1,UN,23441.71,11720.85,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,10527.41,,,,,,0,694.09,17390.28,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,inpatient,1,UN,23441.71,11720.85,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,771.42,41.90,,771.42,,,0,694.09,17390.28,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",894,MS-DRG,,,,,,,inpatient,1,UN,16851.82,8425.91,UHC EXCH,UHC EXCH,,9931.34,,,,,,0,561.63,12152.31,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",27804116,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,116.07,58.04,CIGNA CTA,CIGNA CTA,,59.20,51.00,,38554,19277,49885.6,1 through 10,34.82,160.23,percent of total billed charges,One or more instances of the item or service in the 15 months prior to posting the file.
"ALLODERM, PER SQUARE CENTIMETER",27804116,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,116.07,58.04,CIGNA MCR ADV,CIGNA MCR ADV,,116.07,,,,,,0,34.82,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 116.07*1 ) Term Line 10 | There were zero instances of the item or service in the 15 months prior to posting the file
"ALLODERM, PER SQUARE CENTIMETER",27804116,CDM,0278,RC,,,Q4116,HCPCS,outpatient,,,116.07,58.04,UHC CORE/NAVIGATE,UHC CORE/NAVIGATE,,43.76,37.70,,43.76,,,0,34.82,160.23,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMINOLEVULINIC ACID HCL FOR TOPICAL ADMINISTRATION, 20%, SINGLE UNIT DOSAGE FORM (354 MG)",6342151,CDM,0636,RC,,,J7308,HCPCS,outpatient,,,686.00,343.00,AMBETTER EXCH - ALL PLANS,AMBETTER EXCH - ALL PLANS,,926.10,,,,,,0,205.80,932.96,other,APC - Medicare Packaging Rules [HCPCS] ( 686.00*1.35 ) Term Line 112 | There were zero instances of the item or service in the 15 months prior to posting the file
"AMINOLEVULINIC ACID HCL FOR TOPICAL ADMINISTRATION, 20%, SINGLE UNIT DOSAGE FORM (354 MG)",6342151,CDM,0636,RC,,,J7308,HCPCS,outpatient,,,686.00,343.00,CIGNA ONE HEALTH,CIGNA ONE HEALTH,,205.80,30.00,,205.8,,,0,205.80,932.96,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",27802790,CDM,0278,RC,,,V2790,HCPCS,outpatient,,,3880.56,1940.28,BCBS BCS,BCBS BCS,,1823.86,30.00,,1823.86,,,0,1164.17,5277.56,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,101670.54,50835.27,CIGNA EXCH IFP,CIGNA EXCH IFP,,26380.58,,,,,,0,6031.72,51851.97,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,101670.54,50835.27,CIGNA MCR ADV,CIGNA MCR ADV,,22303.36,,,,,,0,6031.72,51851.97,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,inpatient,1,UN,101670.54,50835.27,HUMANA MCR ADV - ALL OTHER PLANS,HUMANA MCR ADV - ALL OTHER PLANS,,22303.36,,,,,,0,6031.72,51851.97,case rate,One or more instances of the item or service in the 15 months prior to posting the file.
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",616,MS-DRG,,,,,,,inpatient,1,UN,123676.51,61838.26,MOLINA EXCH - ALL OTHER PLANS,MOLINA EXCH - ALL OTHER PLANS,,56558.76,,,,,,0,8771.18,68698.29,case rate,There were zero instances of the item or service in the 15 months prior to posting the file
"ANKLE FOOT ORTHOSIS, PLASTIC OR OTHER MATERIAL, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",4184100,CDM,0274,RC,,,L1930,HCPCS,outpatient,,,246.00,123.00,UHC ALL PAYER - ALL OTHER PLANS,UHC ALL PAYER - ALL OTHER PLANS,,103.07,41.90,,103.07,,,0,73.80,421.06,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ANKLE FOOT ORTHOSIS, PLASTIC OR OTHER MATERIAL, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT",4184100,CDM,0274,RC,,,L1930,HCPCS,outpatient,,,246.00,123.00,UHC CORE/NAVIGATE,UHC CORE/NAVIGATE,,92.74,37.70,,92.74,,,0,73.80,421.06,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ANTI-INHIBITOR, PER I.U.",3673033,CDM,0636,RC,,,J7198,HCPCS,outpatient,,,7.00,3.50,AETNA FIDE-SNP,AETNA FIDE-SNP,,7.21,,,,,,0,2.10,5897.78,other,APC - Medicare Packaging Rules [HCPCS] ( 7.00*1.03 ) Term Line 104 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANTI-INHIBITOR, PER I.U.",3673033,CDM,0636,RC,,,J7198,HCPCS,outpatient,,,7.00,3.50,BCBS EXCH/BCE,BCBS EXCH/BCE,,2.24,32.00,,2.24,,,0,2.10,5897.78,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"ANTIEMETIC DRUG, ORAL, NOT OTHERWISE SPECIFIED",RX-19967,CDM,0250,RC,07067-7101-51,NDC,J8597,HCPCS,outpatient,24.0000,EA,20.00,10.00,AETNA MCR ADV,AETNA MCR ADV,,20.00,,,,,,0,0.28,27.20,other,APC - Medicare Packaging Rules [HCPCS] ( 20.00*1 ) Term Line 96 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANTIEMETIC DRUG, ORAL, NOT OTHERWISE SPECIFIED",RX-3970,CDM,0250,RC,07139-9102-81,NDC,J8597,HCPCS,outpatient,100.0000,EA,2.58,1.29,AMBETTER EXCH - ALL PLANS,AMBETTER EXCH - ALL PLANS,,3.48,,,,,,0,0.77,15.05,other,APC - Medicare Packaging Rules [HCPCS] ( 2.58*1.35 ) Term Line 112 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANTITHROMBIN III (HUMAN), PER I.U.",RX-350919,CDM,0636,RC,99999-3003-91,NDC,J7197,HCPCS,outpatient,1.0000,UN,10.59,5.30,DEVOTED MCR ADV - ALL PLANS,DEVOTED MCR ADV - ALL PLANS,,10.59,,,,,,0,3.18,5897.78,other,APC - Medicare Packaging Rules [HCPCS] ( 10.59*1 ) Term Line 16 | There were zero instances of the item or service in the 15 months prior to posting the file
"ANTITHROMBIN III (HUMAN), PER I.U.",RX-350919,CDM,0636,RC,99999-3003-91,NDC,J7197,HCPCS,outpatient,1.0000,UN,10.59,5.30,UHC CORE/NAVIGATE,UHC CORE/NAVIGATE,,6.68,,,,,,0,3.18,5897.78,fee schedule,There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",6342107,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,BCBS BCO,BCBS BCO,,48.02,33.00,,48.02,,,0,29.40,160.23,percent of total billed charges,There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",6342107,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,UHC EXCH,UHC EXCH,,132.30,,,,,,0,29.40,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 98.00*1.35 ) Term Line 13 | There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,AETNA MCR ADV,AETNA MCR ADV,,98.00,,,,,,0,29.40,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 98.00*1 ) Term Line 96 | There were zero instances of the item or service in the 15 months prior to posting the file
"APLIGRAF, PER SQUARE CENTIMETER",7187090,CDM,0278,RC,,,Q4101,HCPCS,outpatient,,,98.00,49.00,CIGNA MCR ADV,CIGNA MCR ADV,,98.00,,,,,,0,29.40,160.23,other,APC - Medicare Packaging Rules [HCPCS] ( 98.00*1 ) Term Line 10 | There were zero instances of the item or service in the 15 months prior to posting the file
