"ABLATION, SOFT TISSUE OF INFERIOR TURBINATES, UNILATERAL OR BILATERAL, ANY METHOD (EG, ELECTROCAUTERY, RADIOFREQUENCY ABLATION, OR TISSUE VOLUME REDUCTION); SUPERFICIAL",361,RC,30801,CPT,,,facility,outpatient,,,,,MVP,Commercial,,1032.36,,,,,,,1032.36,2239.24,fee schedule,Reimbursement will be capped at line item charge.
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV",636,RC,J0134,HCPCS,63323043400,NDC,facility,outpatient,100,ML,26.66000,26.66000,Empire BlueCross BlueShield,HMO,,20.79,,,,,,,0.06360,26.24,percent of total billed charges,
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV",636,RC,J0134,HCPCS,63323043400,NDC,facility,outpatient,100,ML,26.66000,26.66000,Fidelis Care,Managed Medicaid,,0.06360,,,,,,,0.06360,26.24,fee schedule,Reimbursement will be capped at line item charge.
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV",636,RC,J0134,HCPCS,63323043400,NDC,facility,outpatient,100,ML,26.66000,26.66000,MagnaCare,Commercial,,21.33,,,,,,,0.06360,26.24,percent of total billed charges,
"ACNE SURGERY (EG, MARSUPIALIZATION, OPENING OR REMOVAL OF MULTIPLE MILIA, COMEDONES, CYSTS, PUSTULES)",361,RC,10040,CPT,,,facility,outpatient,,,,,Wellpath,FCI Ray Brook,,300.38,,,,,,,200.25,300.38,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,facility,inpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,9383.59,,,,,,,9199.60,32667.67,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,facility,inpatient,,,,,St. Regis,HMO,,9199.60,,,,,,,9199.60,32667.67,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,facility,inpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,16708.88,,,,,,,16381.25,58169.57,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,facility,inpatient,,,,,BlueCross BlueShield Vermont,Medicare Advantage,,7543.12,,,,,,,7395.22,26260.30,fee schedule,
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,facility,inpatient,,,,,Wellpath,FCI Ray Brook,,11092.83,,,,,,,7395.22,26260.30,fee schedule,
