"HC - LDL, DIRECT",3008372102,CDM,300,RC,83721,CPT,facility,outpatient,,,119.00000,119.00000,Aetna,Medicare Advantage,,10.50,,,,,,,10.50,119.30,fee schedule,
"HC - LDL, DIRECT",3008372102,CDM,300,RC,83721,CPT,facility,outpatient,,,119.00000,119.00000,Excellus BlueCross BlueShield,Medicare Advantage,,33.32,,,,,,,10.50,119.30,percent of total billed charges,
"HC - LDL, DIRECT",3008372102,CDM,300,RC,83721,CPT,facility,outpatient,,,119.00000,119.00000,Fidelis Care,Medicare Advantage,,13.12,,,,,,,10.50,119.30,fee schedule,Reimbursement will be capped at line item charge.
"HC - LDR,SPLITUNIT, 150ML",3900901101,CDM,390,RC,P9011,HCPCS,facility,outpatient,,,428.00000,428.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,214.00,,,,,,,85.60,479.09,percent of total billed charges,
"HC - LDR,SPLITUNIT, 150ML",3900901101,CDM,390,RC,P9011,HCPCS,facility,outpatient,,,428.00000,428.00000,Humana Military,TRICARE,,142.91,,,,,,,85.60,479.09,fee schedule,
"HC - LENS ASTIGMATISM CORRECTING FUNCTION, IOL",2760278702,CDM,276,RC,V2787,HCPCS,facility,inpatient,,,545.00000,545.00000,Wellpath,Correctional Healthcare,,299.75,,,,,,,152.60,490.50,percent of total billed charges,
"HC - LEUKOTRIENE E4, URINE",3008254266,CDM,300,RC,82542,CPT,facility,inpatient,,,401.00000,401.00000,NPPN,Commercial,,360.90,,,,,,,112.28,360.90,percent of total billed charges,
"HC - LYME CNS INFECTION IGG SCREEN, CSF",3008661801,CDM,300,RC,86618,CPT,facility,outpatient,,,125.00000,125.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,98.07,,,,,,,17.03,125.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - LYME CNS INFECTION IGG SCREEN, CSF",3008661801,CDM,300,RC,86618,CPT,facility,outpatient,,,125.00000,125.00000,Harvard Pilgrim,Commercial,,100.00,,,,,,,17.03,125.00,percent of total billed charges,
"HC - MAGNETIC RESONANCE ANGIOGRAPHY WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, CHEST (EXCLUDING MYO",6107155502,CDM,610,RC,71555,CPT,facility,inpatient,,,9626.00000,9626.00000,Empire BlueCross BlueShield,HMO,,7508.28,,,,,,,2695.28,8663.40,percent of total billed charges,
"HC - MAGNETIC RESONANCE ANGIOGRAPHY WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, LOWER EXTREMITY",6107372502,CDM,610,RC,73725,CPT,facility,outpatient,,,4823.00000,4823.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,2411.50,,,,,,,964.60,4747.76,percent of total billed charges,
"HC - MAGNETIC RESONANCE ANGIOGRAPHY WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, LOWER EXTREMITY",6107372502,CDM,610,RC,73725,CPT,facility,outpatient,,,4823.00000,4823.00000,Empire BlueCross BlueShield,HMO,,3761.94,,,,,,,964.60,4747.76,percent of total billed charges,
"HC - MAGNETIC RESONANCE ANGIOGRAPHY WITHOUT CONTRAST, LOWER EXTREMITY",6107372501,CDM,610,RC,73725,CPT,facility,outpatient,,,4823.00000,4823.00000,Capital District Physicians' Health Plan,Commercial,,3612.43,,,,,,,964.60,4747.76,percent of total billed charges,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, BILATERAL",6100890801,CDM,610,RC,C8908,HCPCS,facility,outpatient,,,5569.00000,5569.00000,Coventry,Commercial,,4733.65,,,,,,,359.92,5482.12,percent of total billed charges,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, BILATERAL",6100890801,CDM,610,RC,C8908,HCPCS,facility,outpatient,,,5569.00000,5569.00000,Excellus BlueCross BlueShield,Medicare Advantage,,1559.32,,,,,,,359.92,5482.12,percent of total billed charges,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, BILATERAL",6100890801,CDM,610,RC,C8908,HCPCS,facility,outpatient,,,5569.00000,5569.00000,Martins Point, TRICARE Prime/Department of Defense,,368.92,,,,,,,359.92,5482.12,fee schedule,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, BILATERAL",6100890801,CDM,610,RC,C8908,HCPCS,facility,outpatient,,,5569.00000,5569.00000,United Healthcare,Managed Medicaid/Essential Plans,,1113.80,,,,,,,359.92,5482.12,percent of total billed charges,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, UNILATERAL",6100890501,CDM,610,RC,C8905,HCPCS,facility,outpatient,,,5045.00000,5045.00000,Aetna,Medicare Advantage,,359.92,,,,,,,359.92,4966.30,fee schedule,
"HC - MAGNETIC RESONANCE IMAGING WITHOUT CONTRAST FOLLOWED BY WITH CONTRAST, BREAST, UNILATERAL",6100890501,CDM,610,RC,C8905,HCPCS,facility,outpatient,,,5045.00000,5045.00000,Wellpath,FCI Ray Brook,,539.88,,,,,,,359.92,4966.30,fee schedule,
"HC - MEDICAL NUTRITION THERAPY, REASSESSMENT AND SUBSEQUENT INTERVENTION(S) FOLLOWING SECOND REFERRAL IN SAME YEAR GROUP (2 OR MORE INDIVIDUALS), EACH 30 MINUTES",9420027101,CDM,942,RC,G0271,HCPCS,facility,outpatient,,,56.00000,56.00000,Aetna,Medicare Advantage,,25.76,,,,,,,15.28,61.02,percent of total billed charges,
"HC - MEDICAL NUTRITION THERAPY; REASSESSMENT AND SUBSEQUENT INTERVENTION(S) FOLLOWING SECOND REFERRAL IN SAME YEAR , INDIVIDUAL, FACE TO FACE WITH THE PATIENT, EACH 15 MINUTES",9420027001,CDM,942,RC,G0270,HCPCS,facility,outpatient,,,101.00000,101.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,50.50,,,,,,,26.74,99.42,percent of total billed charges,
"HC - METANEPHRINES, 24HR URINE",3008383501,CDM,300,RC,83835,CPT,facility,inpatient,,,326.00000,326.00000,EBPA,ERISA Welfare Plans,,280.36,,,,,,,91.28,293.40,percent of total billed charges,
"HC - METANEPHRINES, 24HR URINE",3008383501,CDM,300,RC,83835,CPT,facility,outpatient,,,326.00000,326.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,163.00,,,,,,,16.94,326.10,percent of total billed charges,
"HC - METANEPHRINES, 24HR URINE",3008383501,CDM,300,RC,83835,CPT,facility,outpatient,,,326.00000,326.00000,United Healthcare,Managed Medicaid/Essential Plans,,65.20,,,,,,,16.94,326.10,percent of total billed charges,
"HC - METHAMPHETAMINE SCREEN, URINE",3008030604,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,Excellus BlueCross BlueShield,Medicare Advantage,,15.12,,,,,,,12.01,54.00,percent of total billed charges,
"HC - METHAMPHETAMINE SCREEN, URINE",3008030604,CDM,300,RC,80306,CPT,facility,outpatient,,,54.00000,54.00000,Harvard Pilgrim,Commercial,,43.20,,,,,,,12.01,54.00,percent of total billed charges,
"HC - METHYLPHENIDATE AND METABOLITE, U",3008036002,CDM,300,RC,80360,CPT,facility,outpatient,,,171.00000,171.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,162.56,,,,,,,34.20,171.20,fee schedule,Reimbursement will be capped at line item charge.
"HC - METHYLPHENIDATE AND METABOLITE, U",3008036002,CDM,300,RC,80360,CPT,facility,outpatient,,,171.00000,171.00000,United Healthcare,Managed Medicaid/Essential Plans,,34.20,,,,,,,34.20,171.20,percent of total billed charges,
"HC - MIC, IN HOUSE YEAST",3008718607,CDM,300,RC,87186,CPT,facility,outpatient,,,194.00000,194.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,93.12,,,,,,,8.65,174.60,percent of total billed charges,
"HC - MIC, IN HOUSE YEAST",3008718607,CDM,300,RC,87186,CPT,facility,outpatient,,,194.00000,194.00000,United Healthcare,Medicare Advantage,,8.65,,,,,,,8.65,174.60,fee schedule,
"HC - MICROSPORIDIA SPECIES, PCR",3008779804,CDM,300,RC,87798,CPT,facility,outpatient,,,369.00000,369.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,184.50,,,,,,,35.09,332.10,percent of total billed charges,
"HC - MICROSPORIDIA SPECIES, PCR",3008779804,CDM,300,RC,87798,CPT,facility,outpatient,,,369.00000,369.00000,Empire BlueCross BlueShield,HMO,,287.82,,,,,,,35.09,332.10,percent of total billed charges,
"HC - MICROSPORIDIA SPECIES, PCR",3008779804,CDM,300,RC,87798,CPT,facility,outpatient,,,369.00000,369.00000,Harvard Pilgrim,Commercial,,295.20,,,,,,,35.09,332.10,percent of total billed charges,
"HC - MPN, JAK2 V617F",3008127003,CDM,300,RC,81270,CPT,facility,outpatient,,,620.00000,620.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,588.81,,,,,,,91.66,620.10,fee schedule,Reimbursement will be capped at line item charge.
"HC - MPN, JAK2 V617F",3008127003,CDM,300,RC,81270,CPT,facility,outpatient,,,620.00000,620.00000,United Healthcare,Commercial,,620.00,,,,,,,91.66,620.10,fee schedule,Reimbursement will be capped at line item charge.
"HC - MRA SPINAL CANAL WITHOUT CONTRAST, SPINAL CANAL AND CONTENTS",6187215901,CDM,618,RC,72159,CPT,facility,inpatient,,,1891.00000,1891.00000,Empire BlueCross BlueShield,HMO,,1474.98,,,,,,,529.48,1701.90,percent of total billed charges,
"HC - MRA SPINAL CANAL WITHOUT CONTRAST, SPINAL CANAL AND CONTENTS",6187215901,CDM,618,RC,72159,CPT,facility,inpatient,,,1891.00000,1891.00000,Harvard Pilgrim,Commercial,,1512.80,,,,,,,529.48,1701.90,percent of total billed charges,
"HC - MRA SPINAL CANAL WITHOUT CONTRAST, SPINAL CANAL AND CONTENTS",6187215901,CDM,618,RC,72159,CPT,facility,outpatient,,,1891.00000,1891.00000,NPPN,Commercial,,1701.90,,,,,,,378.20,1861.50,percent of total billed charges,
"HC - MRI BRAIN, W/WO CONTRAST FOR STAGING",6187649803,CDM,618,RC,76498,CPT,facility,outpatient,,,4503.00000,4503.00000,Empire BlueCross BlueShield,HMO,,3512.34,,,,,,,88.74,4432.75,percent of total billed charges,
"HC - MRI PELVIS W/O CONTRAST MATERIAL, LIMITED",6107219502,CDM,610,RC,72195,CPT,facility,inpatient,,,1554.00000,1554.00000,MagnaCare,Commercial,,1243.20,,,,,,,435.12,1398.60,percent of total billed charges,
"HC - MULTIANALYTE ANALYSIS, BACTERIAL VAGINOSIS",3008151301,CDM,300,RC,81513,CPT,facility,inpatient,,,99.00000,99.00000,Excellus BlueCross BlueShield,Commercial,,74.00,,,,,,,27.72,89.10,percent of total billed charges,
"HC - MULTIANALYTE ANALYSIS, BACTERIAL VAGINOSIS",3008151301,CDM,300,RC,81513,CPT,facility,outpatient,,,99.00000,99.00000,Capital District Physicians' Health Plan,Medicare Advantage,,142.63,,,,,,,19.80,213.94,fee schedule,
"HC - MUMPS AB, IGM, S",3008673504,CDM,300,RC,86735,CPT,facility,outpatient,,,151.00000,151.00000,MVP,Commercial,,143.19,,,,,,,13.05,151.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - MUSCLE RELAXANTS, 3 OR MORE, PEDI INGEST, CTL",3008037003,CDM,300,RC,80370,CPT,facility,inpatient,,,30.00000,30.00000,NPPN,Commercial,,27.00,,,,,,,8.40,27.00,percent of total billed charges,
"HC - MUSCLE RELAXANTS, 3 OR MORE, PEDI INGEST, CTL",3008037003,CDM,300,RC,80370,CPT,facility,outpatient,,,30.00000,30.00000,MagnaCare,Commercial,,24.00,,,,,,,6.00,137.60,percent of total billed charges,
"HC - MYCOBACTERIUM TUBERCULOSIS, RIFAMPIN RESISTANCE, PCR",3008756401,CDM,300,RC,87564,CPT,facility,outpatient,,,455.00000,455.00000,BlueCross BlueShield Vermont,Medicare Advantage,,78.31,,,,,,,76.77,447.90,fee schedule,
"HC - MYCOBACTERIUM TUBERCULOSIS, RIFAMPIN RESISTANCE, PCR",3008756401,CDM,300,RC,87564,CPT,facility,outpatient,,,455.00000,455.00000,Coventry,Commercial,,386.75,,,,,,,76.77,447.90,percent of total billed charges,
"HC - MYCOPHENOLIC ACID, SERUM",3008018001,CDM,300,RC,80180,CPT,facility,inpatient,,,323.00000,323.00000,Harvard Pilgrim,Commercial,,258.40,,,,,,,90.44,290.70,percent of total billed charges,
"HC - MYCOPLASMA PNEUMONIAE AB, IGG",3008673803,CDM,300,RC,86738,CPT,facility,inpatient,,,148.00000,148.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,71.04,,,,,,,41.44,133.20,percent of total billed charges,
"HC - MYCOPLASMA PNEUMONIAE AB, IGG",3008673803,CDM,300,RC,86738,CPT,facility,inpatient,,,148.00000,148.00000,Harvard Pilgrim,Commercial,,118.40,,,,,,,41.44,133.20,percent of total billed charges,
"HC - MYCOPLASMA PNEUMONIAE AB, IGM",3008673801,CDM,300,RC,86738,CPT,facility,outpatient,,,148.00000,148.00000,Fidelis Care,Medicare Advantage,,16.55,,,,,,,13.24,148.40,fee schedule,Reimbursement will be capped at line item charge.
"HC - MYELOPEROXIDASE ANTIBODY, IGG",3008351656,CDM,300,RC,83516,CPT,facility,inpatient,,,238.00000,238.00000,EBPA,ERISA Welfare Plans,,204.68,,,,,,,66.64,214.20,percent of total billed charges,
"HC - N GONORRH, AMPL. PROBE",3008759102,CDM,300,RC,87591,CPT,facility,outpatient,,,88.00000,88.00000,Capital District Physicians' Health Plan,Medicare Advantage,,35.09,,,,,,,17.60,88.40,fee schedule,
"HC - N GONORRH, AMPL. PROBE",3008759102,CDM,300,RC,87591,CPT,facility,outpatient,,,88.00000,88.00000,Harvard Pilgrim,Commercial,,70.40,,,,,,,17.60,88.40,percent of total billed charges,
"HC - N-METHYLHISTAMINE, URINE",3008254265,CDM,300,RC,82542,CPT,facility,outpatient,,,401.00000,401.00000,Harvard Pilgrim,Commercial,,320.80,,,,,,,24.09,401.00,percent of total billed charges,
"HC - N-METHYLHISTAMINE, URINE",3008254265,CDM,300,RC,82542,CPT,facility,outpatient,,,401.00000,401.00000,Wellpath,Correctional Healthcare,,220.55,,,,,,,24.09,401.00,percent of total billed charges,
"HC - NEISSERIA GONOR, MISC SITES, RNA",3008759101,CDM,300,RC,87591,CPT,facility,outpatient,,,88.00000,88.00000,United Healthcare,Medicare Advantage,,35.09,,,,,,,17.60,88.40,fee schedule,
"HC - NEOCOMPREHENSIVE, MYELOID NGS",3008145503,CDM,300,RC,81455,CPT,facility,inpatient,,,4056.00000,4056.00000,Harvard Pilgrim,Commercial,,3244.80,,,,,,,1135.68,3650.40,percent of total billed charges,
"HC - NEOCOMPREHENSIVE, MYELOID NGS",3008145503,CDM,300,RC,81455,CPT,facility,outpatient,,,4056.00000,4056.00000,Capital District Physicians' Health Plan,Medicare Advantage,,2919.60,,,,,,,811.20,4379.40,fee schedule,
"HC - NEOCOMPREHENSIVE, MYELOID NGS",3008145503,CDM,300,RC,81455,CPT,facility,outpatient,,,4056.00000,4056.00000,Cigna,Commercial,,4056.00,,,,,,,811.20,4379.40,fee schedule,Reimbursement will be capped at line item charge.
"HC - NEOCOMPREHENSIVE, MYELOID NGS",3008145503,CDM,300,RC,81455,CPT,facility,outpatient,,,4056.00000,4056.00000,Excellus BlueCross BlueShield,Commercial,,3389.60,,,,,,,811.20,4379.40,percent of total billed charges,
"HC - NEOPLASTIC FISH HYBRIDIZATION, INTERPHASE, 25-99 CELLS",3108827402,CDM,310,RC,88274,CPT,facility,inpatient,,,255.00000,255.00000,Wellpath,Correctional Healthcare,,140.25,,,,,,,71.40,229.50,percent of total billed charges,
"HC - NEOPLASTIC FISH HYBRIDIZATION, INTERPHASE, 25-99 CELLS",3108827402,CDM,310,RC,88274,CPT,facility,outpatient,,,255.00000,255.00000,Aetna,Medicare Advantage,,42.38,,,,,,,42.38,255.20,fee schedule,
"HC - NICOTINE AND METABOLITE, URINE",3008032302,CDM,300,RC,80323,CPT,facility,inpatient,,,193.00000,193.00000,Empire BlueCross BlueShield,HMO,,150.54,,,,,,,54.04,173.70,percent of total billed charges,
"HC - NITRIC OXIDE (INOMAX), PER HALF HOUR",6360349002,CDM,636,RC,J3490,HCPCS,facility,outpatient,,,226.00000,226.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,200.01,,,,,,,45.20,222.47,percent of total billed charges,
"HC - NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG, INCL CATH PLCMNT/CONT INF/INTERMITTENT BOLUS",3616232601,CDM,361,RC,62326,CPT,facility,inpatient,,,2896.00000,2896.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,1390.08,,,,,,,810.88,2606.40,percent of total billed charges,
"HC - NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG, INCL CATH PLCMNT/CONT INF/INTERMITTENT BOLUS",3616232601,CDM,361,RC,62326,CPT,facility,outpatient,,,2896.00000,2896.00000,Excellus BlueCross BlueShield,Medicare Advantage,,810.88,,,,,,,579.20,2850.82,percent of total billed charges,
"HC - NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG, INCL CATH PLCMNT/CONT INF/INTERMITTENT BOLUS",3616232601,CDM,361,RC,62326,CPT,facility,outpatient,,,2896.00000,2896.00000,MVP,Commercial,,2316.80,,,,,,,579.20,2850.82,percent of total billed charges,
"HC - OLIGO BANDING, SERUM",3008391602,CDM,300,RC,83916,CPT,facility,inpatient,,,236.00000,236.00000,Empire BlueCross BlueShield,HMO,,184.08,,,,,,,66.08,212.40,percent of total billed charges,
"HC - OPIATE SCREEN, URINE",3008030607,CDM,300,RC,80306,CPT,facility,inpatient,,,54.00000,54.00000,Excellus BlueCross BlueShield,Commercial,,40.37,,,,,,,15.12,48.60,percent of total billed charges,
"HC - OPIATES, UMBILICAL CORD, CTL",3008036102,CDM,300,RC,80361,CPT,facility,inpatient,,,51.00000,51.00000,NPPN,Commercial,,45.90,,,,,,,14.28,45.90,percent of total billed charges,
"HC - OPIATES, UMBILICAL CORD, CTL",3008036102,CDM,300,RC,80361,CPT,facility,outpatient,,,51.00000,51.00000,MagnaCare,Commercial,,40.80,,,,,,,10.20,115.40,percent of total billed charges,
"HC - OPIOIDS 1-2, PEDI INGEST, CTL",3008036203,CDM,300,RC,80362,CPT,facility,inpatient,,,30.00000,30.00000,Wellpath,Correctional Healthcare,,16.50,,,,,,,8.40,27.00,percent of total billed charges,
"HC - OPIOIDS 1-2, PEDI INGEST, CTL",3008036203,CDM,300,RC,80362,CPT,facility,outpatient,,,30.00000,30.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,108.93,,,,,,,6.00,114.80,fee schedule,Reimbursement will be capped at line item charge.
"HC - OPIOIDS 1-2, PEDI INGEST, CTL",3008036203,CDM,300,RC,80362,CPT,facility,outpatient,,,30.00000,30.00000,EBPA,ERISA Welfare Plans,,25.80,,,,,,,6.00,114.80,percent of total billed charges,
"HC - OPIOIDS 1-2, PEDI INGEST, CTL",3008036203,CDM,300,RC,80362,CPT,facility,outpatient,,,30.00000,30.00000,Excellus BlueCross BlueShield,Commercial,,25.07,,,,,,,6.00,114.80,percent of total billed charges,
"HC - OPIOIDS 1-2, PEDI INGEST, CTL",3008036203,CDM,300,RC,80362,CPT,facility,outpatient,,,30.00000,30.00000,NPPN,Commercial,,27.00,,,,,,,6.00,114.80,percent of total billed charges,
"HC - OPIOIDS AND OPIATE ANALOGS, 5 OR MORE, CTL",3008036402,CDM,300,RC,80364,CPT,facility,outpatient,,,115.00000,115.00000,Wellpath,Correctional Healthcare,,63.25,,,,,,,23.00,114.80,percent of total billed charges,
"HC - ORAL EXAM, EMERGENCY",5120014001,CDM,512,RC,D0140,HCPCS,facility,outpatient,,,159.00000,159.00000,Humana Military,TRICARE,,129.88,,,,,,,31.80,194.82,fee schedule,
"HC - OT FIXED OT DRIVER REHAB CASE MANAGEMENT, PER 15 MINS",4309779902,CDM,430,RC,97799,CPT,facility,outpatient,,,22.00000,22.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,19.47,,,,,,,6.16,55.47,percent of total billed charges,
"HC - OT FIXED OT DRIVER REHAB CASE MANAGEMENT, PER 15 MINS",4309779902,CDM,430,RC,97799,CPT,facility,outpatient,,,22.00000,22.00000,MVP,Essential Plans,,50.54,,,,,,,6.16,55.47,fee schedule,"This is the NY Medicaid procedure-based rate for services and procedures provided in the ambulatory surgery unit. Payment may be further adjusted if the service or procedure is provided in an alternate setting, such as the emergency department or outpatient clinic."
"HC - OT FIXED OT DRIVER REHAB CASE MANAGEMENT, PER 15 MINS",4309779902,CDM,430,RC,97799,CPT,facility,outpatient,,,22.00000,22.00000,MVP,Managed Medicaid,,24.65,,,,,,,6.16,55.47,fee schedule,"This is the NY Medicaid procedure-based rate for services and procedures provided in the ambulatory surgery unit. Payment may be further adjusted if the service or procedure is provided in an alternate setting, such as the emergency department or outpatient clinic."
"HC - OT OCCUPATIONAL THERAPY EVALUATION HIGH DRIVER REHAB (COMPLEX, UVM DRIVER REHAB)",4349716702,CDM,434,RC,97167,CPT,facility,inpatient,,,518.00000,518.00000,Wellpath,Correctional Healthcare,,284.90,,,,,,,145.04,466.20,percent of total billed charges,
"HC - OXYCODONE, UMBILICAL CORD,CTL",3008036503,CDM,300,RC,80365,CPT,facility,inpatient,,,51.00000,51.00000,Humana Military,TRICARE,,14.28,,,,,,,14.28,45.90,percent of total billed charges,
"HC - OYSTER, IGE",3008600305,CDM,300,RC,86003,CPT,facility,inpatient,,,49.00000,49.00000,Harvard Pilgrim,Commercial,,39.20,,,,,,,13.72,44.10,percent of total billed charges,
"HC - OYSTER, IGE",3008600305,CDM,300,RC,86003,CPT,facility,inpatient,,,49.00000,49.00000,Humana Military,TRICARE,,13.72,,,,,,,13.72,44.10,percent of total billed charges,
"HC - OYSTER, IGE",3008600305,CDM,300,RC,86003,CPT,facility,outpatient,,,49.00000,49.00000,Fidelis Care,Medicare Advantage,,6.53,,,,,,,5.22,49.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - OYSTER, IGE",3008600305,CDM,300,RC,86003,CPT,facility,outpatient,,,49.00000,49.00000,St. Regis,HMO,,5.22,,,,,,,5.22,49.00,fee schedule,
"HC - PARASITE, MACROSCOPIC EXAM",3008716901,CDM,300,RC,87169,CPT,facility,outpatient,,,85.00000,85.00000,Capital District Physicians' Health Plan,Commercial,,63.66,,,,,,,4.31,85.40,percent of total billed charges,
"HC - PARASITE, MACROSCOPIC EXAM",3008716901,CDM,300,RC,87169,CPT,facility,outpatient,,,85.00000,85.00000,Coventry,Commercial,,72.25,,,,,,,4.31,85.40,percent of total billed charges,
"HC - PARASITE, MACROSCOPIC EXAM",3008716901,CDM,300,RC,87169,CPT,facility,outpatient,,,85.00000,85.00000,Veterans Affairs Community Care Network,Veterans Administration,,4.31,,,,,,,4.31,85.40,fee schedule,
"HC - PATHOGEN(S) TEST FOR PLATELETS, ARC",3000910002,CDM,300,RC,P9100,HCPCS,facility,inpatient,,,92.00000,92.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,44.16,,,,,,,25.76,82.80,percent of total billed charges,
"HC - PATHOGEN(S) TEST FOR PLATELETS, ARC",3000910002,CDM,300,RC,P9100,HCPCS,facility,inpatient,,,92.00000,92.00000,MagnaCare,Commercial,,73.60,,,,,,,25.76,82.80,percent of total billed charges,
"HC - PCPDS PREANALYSIS CELL SORT, 1ST",3008818402,CDM,300,RC,88184,CPT,facility,inpatient,,,89.00000,89.00000,Humana Military,TRICARE,,24.92,,,,,,,24.92,80.10,percent of total billed charges,
"HC - PCPDS PREANALYSIS CELL SORT, 1ST",3008818402,CDM,300,RC,88184,CPT,facility,outpatient,,,89.00000,89.00000,NPPN,Commercial,,80.10,,,,,,,17.80,543.79,percent of total billed charges,
"HC - PEDS AUTOIMM ENCEPH CNS, SERUM 86053",3008605303,CDM,300,RC,86053,CPT,facility,outpatient,,,401.00000,401.00000,Capital District Physicians' Health Plan,Commercial,,300.35,,,,,,,37.73,401.20,percent of total billed charges,
"HC - PEDS AUTOIMM ENCEPH CNS, SERUM 86255",3008625529,CDM,300,RC,86255,CPT,facility,outpatient,,,112.00000,112.00000,Capital District Physicians' Health Plan,Medicare Advantage,,12.05,,,,,,,12.05,232.00,fee schedule,
"HC - PEDS AUTOIMM ENCEPH CNS, SERUM 86341",3008634106,CDM,300,RC,86341,CPT,facility,inpatient,,,334.00000,334.00000,Empire BlueCross BlueShield,HMO,,260.52,,,,,,,93.52,300.60,percent of total billed charges,
"HC - PEDS AUTOIMM ENCEPH CNS, SERUM 86341",3008634106,CDM,300,RC,86341,CPT,facility,outpatient,,,334.00000,334.00000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,316.72,,,,,,,23.57,334.00,fee schedule,Reimbursement will be capped at line item charge.
"HC - PEDS AUTOIMM ENCEPH CNS, SERUM 86363",3008636303,CDM,300,RC,86363,CPT,facility,inpatient,,,694.00000,694.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,347.00,,,,,,,194.32,624.60,percent of total billed charges,
"HC - PEDS AUTOIMMUNE CNS EVAL, CSF 86255",3008625531,CDM,300,RC,86255,CPT,facility,inpatient,,,112.00000,112.00000,Empire BlueCross BlueShield,HMO,,87.36,,,,,,,31.36,100.80,percent of total billed charges,
"HC - PEDS AUTOIMMUNE CNS EVAL, CSF 86255",3008625531,CDM,300,RC,86255,CPT,facility,outpatient,,,112.00000,112.00000,Martins Point, TRICARE Prime/Department of Defense,,12.35,,,,,,,12.05,232.00,fee schedule,
"HC - PEDS AUTOIMMUNE CNS EVAL, CSF 86341",3008634107,CDM,300,RC,86341,CPT,facility,outpatient,,,334.00000,334.00000,Martins Point, TRICARE Prime/Department of Defense,,24.16,,,,,,,23.57,334.00,fee schedule,
"HC - PERC SACRAL AUGMENTATION, SACROPLASTY, UNILATERAL",3610200001,CDM,361,RC,0200T,CPT,facility,outpatient,,,15995.00000,15995.00000,Empire BlueCross BlueShield,HMO,,12476.10,,,,,,,3199.00,15745.48,percent of total billed charges,
"HC - PERC SACRAL AUGMENTATION, SACROPLASTY, UNILATERAL",3610200001,CDM,361,RC,0200T,CPT,facility,outpatient,,,15995.00000,15995.00000,United Healthcare,Managed Medicaid/Essential Plans,,3199.00,,,,,,,3199.00,15745.48,percent of total billed charges,
"HC - PHENCYCLIDINE SCREEN, URINE",3008030609,CDM,300,RC,80306,CPT,facility,inpatient,,,54.00000,54.00000,Humana Military,TRICARE,,15.12,,,,,,,15.12,48.60,percent of total billed charges,
"HC - PHENCYCLIDINE SCREEN, URINE",3008030609,CDM,300,RC,80306,CPT,facility,inpatient,,,54.00000,54.00000,MagnaCare,Commercial,,43.20,,,,,,,15.12,48.60,percent of total billed charges,
"HC - PHENYTOIN, FREE",3008018601,CDM,300,RC,80186,CPT,facility,inpatient,,,194.00000,194.00000,Excellus BlueCross BlueShield,Commercial,,145.01,,,,,,,54.32,174.60,percent of total billed charges,
"HC - PLACEMENT OF INTERSTITIAL DEVICE(S) FOR RADIATION THERAPY/SURGERY GUIDANCE (E.G., FIDUCIAL MARKERS, DOSIMETER), FOR OTHER THAN THE FOLLOWING SITES (ANY APPROACH): ABDOMEN, PELVIS, PROS",3610972801,CDM,361,RC,C9728,HCPCS,facility,outpatient,,,2653.00000,2653.00000,Wellpath,Correctional Healthcare,,1459.15,,,,,,,530.60,2611.61,percent of total billed charges,
