"9vhpv Vacc 2/3 Dose Sched Im Use","PX-63601160","CDM","90651","CPT","0636","RC","","","","both","","","502.64","376.98","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","183.46","36.5","","187.48","159.34","187.48","1 through 10","155.82","477.51","percent of total billed charges",""
"9vhpv Vacc 2/3 Dose Sched Im Use","PX-63601160","CDM","90651","CPT","0636","RC","","","","both","","","502.64","376.98","TRICARE [160005]","HB MGH TRICARE","477.51","95","","309.77","309.77","309.77","1 through 10","155.82","477.51","percent of total billed charges",""
"ACETABULAR AUGMENT 58MM TRABECULAR METAL STRAIGHT BUTTRESS 22","SUP-ITM-10072444","CDM","C1889","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","1407.66","42.9","","3081.49","192.04","11493.79","1 through 10","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR CUP 32X53MM STEM LONGEVITY SS WIRE CEMENTED NEUTRAL","SUP-ITM-10080966","CDM","C1776","HCPCS","0278","RC","","","","both","","","2278.50","1708.87","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1214.44","53.3","","3617.87","1219.68","8316.00","59","706.34","1811.41","percent of total billed charges",""
"ACETABULAR CUP 32X53MM STEM LONGEVITY SS WIRE CEMENTED NEUTRAL","SUP-ITM-10080966","CDM","C1776","HCPCS","0278","RC","","","","both","","","2278.50","1708.87","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1811.41","79.5","","2608.72","1683.00","7525.69","67","706.34","1811.41","percent of total billed charges",""
"ACETABULAR CUP 42X32MM PROSTALAC POLYETHYLENE CEMENTED","SUP-ITM-10119416","CDM","C1776","HCPCS","0278","RC","","","","both","","","2509.50","1882.12","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1806.84","72","","9180.00","9180.00","9180.00","1 through 10","777.95","1995.05","percent of total billed charges",""
"ACETABULAR CUP 52X58MM BIRMINGHAM RESURFACING COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10042847","CDM","C1776","HCPCS","0278","RC","","","","both","","","6842.50","5131.87","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","5268.73","77","","29636.01","29636.01","29636.01","1 through 10","2121.18","5439.79","percent of total billed charges",""
"ACETABULAR CUP 60MM SIZE 25 REGENEREX RINGLOC PLUS TITANIUM POROUS MULTIHOLE","SUP-ITM-10025572","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","4042.50","3031.87","AETNA [1001]","HB AMC AETNA HMO","2821.67","69.8","","2111.40","1091.76","3234.47","108","2021.25","3303.53","percent of total billed charges",""
"ACETABULAR IMPLANT 5DEG SHIM REVISION TRABECULAR METAL","SUP-ITM-10199809","CDM","C1776","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1748.91","53.3","","3617.87","1219.68","8316.00","59","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1925.00","1443.75","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","1573.11","81.72","","1017.05","1017.05","1017.05","1 through 10","962.5","1573.11","percent of total billed charges",""
"ACETABULAR LINER 28X46MM SIZE EF VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL FF","SUP-ITM-10114228","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2299.50","1724.62","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","1848.80","80.4","","2174.69","2167.62","2435.16","12","1149.75","1879.15","percent of total billed charges",""
"ACETABULAR LINER 42MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10171241","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3046.05","2284.54","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","2489.23","81.72","","1017.05","1017.05","1017.05","1 through 10","1523.03","2489.23","percent of total billed charges",""
"ACETABULAR LINER 50 52 54X28MM TRILOGY LONGEVITY HIGHLY CROSSLINKED POLYETHYLENE CONSTRAINED RING","SUP-ITM-10023153","CDM","C1776","HCPCS","0278","RC","","","","both","","","2815.05","2111.29","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2237.96","79.5","","2608.72","1683.00","7525.69","67","872.67","2237.96","percent of total billed charges",""
