"1st Hospital IP/Obs Care Sf/Low Mdm 40 Minutes","PX-98300811","CDM","99221","CPT","0983","RC","","","","both","","","407.00","305.25","WELLPOINT [1015]","HB AMC WELLPOINT","300.28","73.78","","169.00","157.42","169.00","1899","83.7","386.65","percent of total billed charges",""
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-51000644","CDM","99492","CPT","0510","RC","","","","outpatient","","","437.00","327.75","AETNA [1001]","HB AMC AETNA HMO","305.03","69.8","","271.48","191.68","558.53","14","149.02","575.66","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-51000642","CDM","99494","CPT","0510","RC","","","","both","","","198.00","148.50","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","75.83","38.3","","68.43","68.43","75.07","393","61.38","152.46","percent of total billed charges",""
"ABDUCTOR SHOULDER MED SURGICAL","SUP-ITM-10008529","CDM","L3660","HCPCS","0274","RC","","","","outpatient","","","612.50","459.37","INTERNATIONAL COMMERCIAL [140001]","HB AMC UNITED PPO / POS","500.54","81.72","","106.99","106.99","106.99","1 through 10","250.12","505.31","percent of total billed charges",""
"ACETABULAR AUGMENT 58MM TRABECULAR METAL STRAIGHT BUTTRESS 22","SUP-ITM-10072444","CDM","C1889","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","INTERNATIONAL COMMERCIAL [140001]","HB AMC / MEE / PCC / ONE TEAM HEALTH INTERNATIONAL","2132.81","65","","3818.75","2036.13","3818.75","1 through 10","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR CUP 32X53MM STEM LONGEVITY SS WIRE CEMENTED NEUTRAL","SUP-ITM-10080966","CDM","C1776","HCPCS","0278","RC","","","","both","","","2278.50","1708.87","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","977.48","42.9","","2028.48","2028.48","2028.48","1 through 10","706.34","1811.41","percent of total billed charges",""
"ACETABULAR CUP 60MM SIZE 25 REGENEREX RINGLOC PLUS TITANIUM POROUS MULTIHOLE","SUP-ITM-10025572","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","4042.50","3031.87","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","3303.53","81.72","","1017.05","1017.05","1017.05","1 through 10","2021.25","3303.53","percent of total billed charges",""
"ACETABULAR LINER 26X44MM 10DEG LONGEVITY PRIMARY REVISION HIGHLY CROSSLINKED POLYETHYLENE ELEVATED RIM","SUP-ITM-10200683","CDM","C1776","HCPCS","0278","RC","","","","both","","","1282.58","961.93","WELLPOINT [1015]","HB AMC WELLPOINT","946.29","73.78","","2602.06","1700.45","15123.10","117","397.6","1019.65","percent of total billed charges",""
"ACETABULAR LINER 26X44MM 10DEG LONGEVITY PRIMARY REVISION HIGHLY CROSSLINKED POLYETHYLENE ELEVATED RIM","SUP-ITM-10200683","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1282.58","961.93","AETNA [1001]","HB AMC AETNA PPO","1031.19","80.4","","2090.69","1781.53","2371.46","11","641.29","1048.12","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 NEUTRAL PINNACLE ESC CONSTRAINED","SUP-ITM-10019085","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2681.00","2010.75","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2190.91","81.72","","2190.06","1401.55","8113.91","43","1340.5","2190.91","percent of total billed charges",""
