"1 25 Dihydroxy Inc Fraction","PX-30000412","CDM","82652","CPT","0301","RC","","","","both","","","498.00","373.50","CENTERS OF EXCELLENCE [1026]","HB AMC MGBHP TRANSPLANT","357.56","71.8","","346.79","346.79","346.79","1 through 10","37.73","473.1","percent of total billed charges",""
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-98301770","CDM","99492","CPT","0983","RC","","","","both","","","409.00","306.75","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","156.65","38.3","","161.12","156.79","165.78","113","104.36","325.16","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-51000642","CDM","99494","CPT","0510","RC","","","","both","","","198.00","148.50","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL GIC","61.38","31","","58.56","53.38","58.56","1 through 10","61.38","152.46","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-98301772","CDM","99494","CPT","0983","RC","","","","both","","","175.00","131.25","CIGNA [1006]","HB AMC CIGNA HMO / PPO","139.13","79.5","","128.35","128.35","128.35","30","54.25","139.13","percent of total billed charges",""
"9vhpv Vacc 2/3 Dose Sched Im Use","PX-63601160","CDM","90651","CPT","0636","RC","","","","outpatient","","","502.64","376.98","AETNA [1001]","HB AMC AETNA HMO","350.84","69.8","","340.29","0.01","455.42","15","235.74","800.97","percent of total billed charges",""
"ACETABULAR BEARING 28X52MM DUAL MOBILITY ANTIOXIDANT INFUSED SZ G 12","SUP-ITM-10191339","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2682.75","2012.06","AETNA [1001]","HB AMC AETNA HMO","1872.56","69.8","","2111.40","1091.76","3234.47","108","1341.38","2192.34","percent of total billed charges",""
"ACETABULAR CUP 42X32MM PROSTALAC POLYETHYLENE CEMENTED","SUP-ITM-10119416","CDM","C1776","HCPCS","0278","RC","","","","both","","","2509.50","1882.12","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","1932.32","77","","29636.01","29636.01","29636.01","1 through 10","777.95","1995.05","percent of total billed charges",""
"ACETABULAR CUP 52X58MM BIRMINGHAM RESURFACING COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10042847","CDM","C1776","HCPCS","0278","RC","","","","both","","","6842.50","5131.87","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","3647.05","53.3","","3617.87","1219.68","8316.00","59","2121.18","5439.79","percent of total billed charges",""
"ACETABULAR INSERT 32X54 56MM 10DEG LINER CROSSFIRE SERIES II HIGHLY CROSSLINKED POLYETHYLENE","SUP-ITM-10006911","CDM","C1776","HCPCS","0278","RC","","","","both","","","1221.50","916.12","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","467.83","38.3","","2679.15","987.37","3738.94","427","378.67","971.09","percent of total billed charges",""
"ACETABULAR LINER 28X46MM SIZE EF VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL FF","SUP-ITM-10114228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2299.50","1724.62","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1225.63","53.3","","3617.87","1219.68","8316.00","59","712.85","1828.1","percent of total billed charges",""
