"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-98301770","CDM","99492","CPT","0983","RC","","","","both","","","409.00","306.75","MGB HEALTH PLAN [150001]","HB MGH MEDICARE","109.84","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","96.14","95.34","107.65","1 through 10","104.36","325.16","other","OPPS APC"
"ACETABULAR AUGMENT 58MM TRABECULAR METAL STRAIGHT BUTTRESS 22","SUP-ITM-10072444","CDM","C1889","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1748.91","53.3","","3301.32","3301.32","3301.32","1 through 10","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR AUGMENT 66X20MM TRABECULAR METAL 22","SUP-ITM-10019186","CDM","C1776","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","1407.66","42.9","","2028.48","2028.48","2028.48","1 through 10","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR BEARING 28X52MM DUAL MOBILITY ANTIOXIDANT INFUSED SZ G 12","SUP-ITM-10191339","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2682.75","2012.06","AETNA [1001]","HB AMC AETNA PPO","2156.93","80.4","","2090.69","1781.53","2371.46","11","1341.38","2192.34","percent of total billed charges",""
"ACETABULAR CUP 42X32MM PROSTALAC POLYETHYLENE CEMENTED","SUP-ITM-10119416","CDM","C1776","HCPCS","0278","RC","","","","both","","","2509.50","1882.12","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1995.05","79.5","","2608.72","1683.00","7525.69","67","777.95","1995.05","percent of total billed charges",""
"ACETABULAR CUP 42X32MM PROSTALAC POLYETHYLENE CEMENTED","SUP-ITM-10119416","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2509.50","1882.12","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","2050.76","81.72","","1017.05","1017.05","1017.05","1 through 10","1254.75","2050.76","percent of total billed charges",""
"ACETABULAR CUP 52X58MM BIRMINGHAM RESURFACING COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10042847","CDM","C1776","HCPCS","0278","RC","","","","both","","","6842.50","5131.87","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","2620.68","38.3","","2679.15","987.37","3738.94","427","2121.18","5439.79","percent of total billed charges",""
"ACETABULAR CUP 60MM SIZE 25 REGENEREX RINGLOC PLUS TITANIUM POROUS MULTIHOLE","SUP-ITM-10025572","CDM","C1776","HCPCS","0278","RC","","","","both","","","4042.50","3031.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","2910.60","72","","9180.00","9180.00","9180.00","1 through 10","1253.18","3213.79","percent of total billed charges",""
"ACETABULAR INSERT 32MM 0DEG SIZE B TRIDENT POLYETHYLENE","SUP-ITM-10089665","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","WELLPOINT [1015]","HB AMC WELLPOINT","1217.37","73.78","","2602.06","1700.45","15123.10","117","511.5","1311.75","percent of total billed charges",""
"ACETABULAR INSERT 32MM 0DEG SIZE B TRIDENT POLYETHYLENE","SUP-ITM-10089665","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1650.00","1237.50","AETNA [1001]","HB AMC AETNA HMO","1151.70","69.8","","2111.40","1091.76","3234.47","108","825","1348.38","percent of total billed charges",""
