"1st Hospital IP/Obs Care Sf/Low Mdm 40 Minutes","PX-98300811","CDM","99221","CPT","0983","RC","","","","outpatient","","","407.00","305.25","INTERNATIONAL COMMERCIAL [140001]","HB AMC UNITED PPO / POS","332.60","81.72","","1996.10","362.92","3084.87","11","163.69","6770.94","percent of total billed charges",""
"ACETABULAR CUP 32X53MM STEM LONGEVITY SS WIRE CEMENTED NEUTRAL","SUP-ITM-10080966","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2278.50","1708.87","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","1861.99","81.72","","2190.06","1401.55","8113.91","43","1139.25","1861.99","percent of total billed charges",""
"ACETABULAR CUP 48MM SIZE 22 REVISION REGENEREX/RNGLC+ SOLID 08","SUP-ITM-10029401","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3150.00","2362.50","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2574.18","81.72","","2190.06","1401.55","8113.91","43","1575","2574.18","percent of total billed charges",""
"ACETABULAR CUP 60MM SIZE 25 REGENEREX RINGLOC PLUS TITANIUM POROUS MULTIHOLE","SUP-ITM-10025572","CDM","C1776","HCPCS","0278","RC","","","","both","","","4042.50","3031.87","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","1475.51","36.5","","3031.31","804.39","5017.20","148","1253.18","3213.79","percent of total billed charges",""
"ACETABULAR CUP 60MM SIZE 25 REGENEREX RINGLOC PLUS TITANIUM POROUS MULTIHOLE","SUP-ITM-10025572","CDM","C1776","HCPCS","0278","RC","","","","both","","","4042.50","3031.87","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","1548.28","38.3","","2679.15","987.37","3738.94","427","1253.18","3213.79","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","4042.50","3031.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","2910.60","72","","9180.00","9180.00","9180.00","1 through 10","1253.18","3213.79","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 10DEG PINNACLE ESC CONSTRAINED","SUP-ITM-10019565","CDM","C1776","HCPCS","0278","RC","","","","both","","","2681.00","2010.75","WELLPOINT [1015]","HB AMC WELLPOINT","1978.04","73.78","","2602.06","1700.45","15123.10","117","831.11","2131.4","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 10DEG PINNACLE ESC CONSTRAINED","SUP-ITM-10019565","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2681.00","2010.75","AETNA [1001]","HB AMC AETNA HMO","1871.34","69.8","","2111.40","1091.76","3234.47","108","1340.5","2190.91","percent of total billed charges",""
"ACETABULAR LINER 36X50 TO 52MM 20DEG REFLECTION XLPE POLYETHYLENE MICROSTABLE SIZE E","SUP-ITM-10016580","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1221.50","916.12","AETNA [1001]","HB AMC AETNA PPO","982.09","80.4","","2090.69","1781.53","2371.46","11","610.75","998.21","percent of total billed charges",""
"ACETABULAR LINER 42MM SIZE E SHE MODULE DUAL MOBILITY TITANIUM NONCEMENTED","SUP-ITM-10090958","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1669.50","79.5","","2608.72","1683.00","7525.69","67","651","1669.5","percent of total billed charges",""
"ACETABULAR LINER 42MM SIZE E SHE MODULE DUAL MOBILITY TITANIUM NONCEMENTED","SUP-ITM-10090958","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","1617.00","77","","29636.01","29636.01","29636.01","1 through 10","651","1669.5","percent of total billed charges",""
"ACETABULAR LINER 42MM SIZE E SHE MODULE DUAL MOBILITY TITANIUM NONCEMENTED","SUP-ITM-10090958","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","WELLPOINT [1015]","HB AMC WELLPOINT","1549.38","73.78","","2602.06","1700.45","15123.10","117","651","1669.5","percent of total billed charges",""
"ACETABULAR LINER 46MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10170721","CDM","C1776","HCPCS","0278","RC","","","","both","","","3553.73","2665.30","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","2558.69","72","","9180.00","9180.00","9180.00","1 through 10","1101.66","2825.22","percent of total billed charges",""
"ACETABULAR LINER 54MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10194228","CDM","C1776","HCPCS","0278","RC","","","","both","","","3553.73","2665.30","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2825.22","79.5","","2608.72","1683.00","7525.69","67","1101.66","2825.22","percent of total billed charges",""
"ACETABULAR SHELL 52MM PINNACLE MULTIHOLE","SUP-ITM-10076215","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","4788.00","3591.00","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","3849.55","80.4","","2174.69","2167.62","2435.16","12","2394","3912.75","percent of total billed charges",""
"ACETABULAR SHELL 56MM SIZE E TRIDENT TRITANIUM PRIMARY HEMISPHERICAL CLUSTER HOLE","SUP-ITM-10042537","CDM","C1776","HCPCS","0278","RC","","","","both","","","3500.00","2625.00","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","2520.00","72","","9180.00","9180.00","9180.00","1 through 10","1085","2782.5","percent of total billed charges",""
"ACETABULAR SHELL 62MM HOLE TRILOGY TIVANIUM TITANIUM ALLOY POROUS CLUSTER","SUP-ITM-10001711","CDM","C1776","HCPCS","0278","RC","","","","both","","","2392.43","1794.32","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1722.55","72","","9180.00","9180.00","9180.00","1 through 10","741.65","1901.98","percent of total billed charges",""
"ACTIVATOR PATIENT REACTIV8","SUP-ITM-10283221","CDM","C1787","HCPCS","0270","RC","","","","outpatient","","","4029.03","3021.77","AETNA [1001]","HB AMC AETNA HMO","2812.26","69.8","","7207.89","2007.60","7207.89","1 through 10","2014.52","3292.52","percent of total billed charges",""
"ADAPTER BOLT FEMORAL IMPLANT PFC SIGMA NEUTRAL KNEE 15C","SUP-ITM-10029450","CDM","C1776","HCPCS","0278","RC","","","","both","","","822.50","616.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","592.20","72","","9180.00","9180.00","9180.00","1 through 10","254.98","653.89","percent of total billed charges",""
"ADAPTER SIGMA 2.0MM STEM FEMORAL KNEE PFC BOLT PLUS MINUS","SUP-ITM-10020722","CDM","C1776","HCPCS","0278","RC","","","","both","","","822.50","616.87","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","438.39","53.3","","3617.87","1219.68","8316.00","59","254.98","653.89","percent of total billed charges",""
"ADAPTER STACKING KNEE OSSICULAR TITANIUM DIAPHYSEAL SEGMENTAL","SUP-ITM-10122066","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","859.95","644.96","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","702.75","81.72","","2190.06","1401.55","8113.91","43","429.98","702.75","percent of total billed charges",""
"ADAPTER TAPER 5CM COMPRESS KNEE OSSICULAR AUXILIARY ANTIROTATION SPINDLE","SUP-ITM-10170743","CDM","C1776","HCPCS","0278","RC","","","","both","","","4024.13","3018.10","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","2897.37","72","","9180.00","9180.00","9180.00","1 through 10","1247.48","3199.18","percent of total billed charges",""
"ALLOGRAFT BONE 10MM OSTEOCHONDRAL TISSUE FRESH PLUG","SUP-ITM-10278727","CDM","C1889","HCPCS","0278","RC","","","","both","","","6234.38","4675.78","PHCS MULTIPLAN [1022]","HB AMC CLARITEV (PRIMARY PPO)","4800.47","77","","7273.70","7091.58","7273.70","1 through 10","1932.66","4956.33","percent of total billed charges",""
"ALLOGRAFT BONE 1CC OSTEOAMP SELECT FIBER","SUP-ITM-10268945","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","1088.16","816.12","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","889.24","81.72","","4246.27","3573.32","4246.27","1 through 10","544.08","889.24","percent of total billed charges",""
"ALLOGRAFT BONE 2.5CC OSTEOAMP SELECT FLOWABLE","SUP-ITM-10282971","CDM","C1889","HCPCS","0278","RC","","","","both","","","2797.50","2098.12","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","1200.13","42.9","","3081.49","192.04","11493.79","1 through 10","867.23","2224.01","percent of total billed charges",""
"ALLOGRAFT BONE 2CC 250 TO 1000 MICRON PARTICULATE CANCELLOUS MINERALIZED FREEZE DRIED","SUP-ITM-10277012","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","472.50","354.37","AETNA [1001]","HB AMC AETNA PPO","379.89","80.4","","4532.01","328.86","4532.01","1 through 10","236.25","386.13","percent of total billed charges",""
"ALLOGRAFT BONE 5CC .1 TO 2MM CHIP CANCELLOUS","SUP-ITM-10277011","CDM","C1713","HCPCS","0278","RC","","","","both","","","482.65","361.99","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","257.25","53.3","","610.80","79.76","2075.55","343","149.62","383.71","percent of total billed charges",""
"ALLOGRAFT MATRIX 3X4CM PLACENTAL HUMAN DECELLULARIZED CENTAFLEX","SUP-ITM-10293116","CDM","C1889","HCPCS","0278","RC","","","","both","","","5600.00","4200.00","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","4312.00","77","","3441.90","3441.90","3441.90","1 through 10","1736","4452","percent of total billed charges",""
"ALLOGRAFT MATRIX 3X4CM PLACENTAL HUMAN DECELLULARIZED CENTAFLEX","SUP-ITM-10293116","CDM","C1889","HCPCS","0278","RC","","","","both","","","5600.00","4200.00","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","2044.00","36.5","","1168.42","370.54","2967.12","14","1736","4452","percent of total billed charges",""
"ANCHOR ALL-SUTURE 1.8MM Q-FIX KNOTLESS W/1 MT SUT BL","SUP-ITM-10328390","CDM","C1713","HCPCS","0278","RC","","","","both","","","1732.50","1299.37","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","743.24","42.9","","799.05","799.05","799.05","1 through 10","537.08","1377.34","percent of total billed charges",""
"ANCHOR ALL-SUTURE 1.8MM Q-FIX KNOTLESS W/1 UB SUT COBRAID BL","SUP-ITM-10328389","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1662.50","1246.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","1336.65","80.4","","1358.66","68.25","2660.13","20","831.25","1358.6","percent of total billed charges",""
"ANCHOR BONE 3.4MM ARTHROSCOPIC DELIVERY SYSTEM ADVANCED","SUP-ITM-10217020","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","AETNA [1001]","HB AMC AETNA STUDENT HEALTH","1173.90","55.9","","1303.01","1303.01","1303.01","1 through 10","1050","1716.12","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","both","","","580.44","435.33","INTERNATIONAL COMMERCIAL [140001]","HB AMC / MEE / PCC / ONE TEAM HEALTH INTERNATIONAL","377.29","65","","2660.13","1319.50","2660.13","1 through 10","179.94","461.45","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","580.44","435.33","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","474.34","81.72","","590.85","590.85","590.85","41","290.22","474.34","percent of total billed charges",""
"ANCHOR SOFT SP 2.6 FIBERTAK TRIPLE LOADED W/1.3MM SUTURE TAPE WHT/BLU BLK/WHT SELF-PUNCHING BX/5EA","SUP-ITM-10317755","CDM","C1713","HCPCS","0278","RC","","","","both","","","1435.00","1076.25","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","523.78","36.5","","149.84","82.76","934.90","224","444.85","1140.83","percent of total billed charges",""
"ANCHOR SURGICAL 1.8MM Q FIX SUTURE","SUP-ITM-10124147","CDM","C1713","HCPCS","0278","RC","","","","both","","","962.50","721.87","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","368.64","38.3","","240.23","60.66","804.68","738","298.38","765.19","percent of total billed charges",""
"ANCHOR SURGICAL 36IN GRYPHON POLYETHER ETHER KETONE SUTURE","SUP-ITM-10148419","CDM","C1713","HCPCS","0278","RC","","","","both","","","1018.50","763.87","CIGNA [1006]","HB AMC CIGNA HMO / PPO","809.71","79.5","","547.21","117.23","2138.40","623","315.74","809.71","percent of total billed charges",""
"ANCHOR SUTURE 1.4MM ARTHROSCOPY NANOTACK PLUS FLEXIBLE INSERTER","SUP-ITM-10190887","CDM","C1713","HCPCS","0278","RC","","","","both","","","1570.73","1178.05","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","573.32","36.5","","149.84","82.76","934.90","224","486.93","1248.73","percent of total billed charges",""
"ANCHOR SUTURE 1.4MM ARTHROSCOPY NANOTACK PLUS FLEXIBLE INSERTER","SUP-ITM-10190887","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1570.73","1178.05","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","1283.60","81.72","","565.04","106.32","1426.93","161","785.37","1283.6","percent of total billed charges",""
"ANCHOR SUTURE 1.4MM NANOTACK 1.4MM INSERTER","SUP-ITM-10113396","CDM","C1713","HCPCS","0278","RC","","","","both","","","1391.85","1043.89","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1106.52","79.5","","547.21","117.23","2138.40","623","431.47","1106.52","percent of total billed charges",""
