"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-51000644","CDM","99492","CPT","0510","RC","","","","both","","","437.00","327.75","AETNA [1001]","HB MGH AETNA MEDICARE REPLACEMENT","113.13","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 103%.","113.03","100.95","113.83","14","104.36","336.49","other","OPPS APC"
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-51000644","CDM","99492","CPT","0510","RC","","","","both","","","437.00","327.75","WELLPOINT [1015]","HB AMC WELLPOINT","322.42","73.78","","298.54","284.68","298.54","1 through 10","104.36","336.49","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-51000642","CDM","99494","CPT","0510","RC","","","","outpatient","","","198.00","148.50","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","161.81","81.72","","367.00","161.37","367.00","106","67.52","161.81","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-98301772","CDM","99494","CPT","0983","RC","","","","outpatient","","","175.00","131.25","AETNA [1001]","HB AMC AETNA HMO","122.15","69.8","","175.43","83.65","248.46","119","87.5","143.01","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-98301772","CDM","99494","CPT","0983","RC","","","","outpatient","","","175.00","131.25","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","143.01","81.72","","293.38","161.37","293.38","72","87.5","143.01","percent of total billed charges",""
"ACETABULAR CUP 48MM SIZE 22 REVISION REGENEREX/RNGLC+ SOLID 08","SUP-ITM-10029401","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3150.00","2362.50","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","2532.60","80.4","","2174.69","2167.62","2435.16","12","1575","2574.18","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","4042.50","3031.87","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","2154.65","53.3","","3617.87","1219.68","8316.00","59","1253.18","3213.79","percent of total billed charges",""
"ACETABULAR INSERT 32X54 56MM 10DEG LINER CROSSFIRE SERIES II HIGHLY CROSSLINKED POLYETHYLENE","SUP-ITM-10006911","CDM","C1776","HCPCS","0278","RC","","","","both","","","1221.50","916.12","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","445.85","36.5","","3031.31","804.39","5017.20","148","378.67","971.09","percent of total billed charges",""
"ACETABULAR LINER 26X44MM 10DEG LONGEVITY PRIMARY REVISION HIGHLY CROSSLINKED POLYETHYLENE ELEVATED RIM","SUP-ITM-10200683","CDM","C1776","HCPCS","0278","RC","","","","both","","","1282.58","961.93","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","491.23","38.3","","2679.15","987.37","3738.94","427","397.6","1019.65","percent of total billed charges",""
"ACETABULAR LINER 28X46MM SIZE EF VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL FF","SUP-ITM-10114228","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2299.50","1724.62","AETNA [1001]","HB AMC AETNA HMO","1605.05","69.8","","2111.40","1091.76","3234.47","108","1149.75","1879.15","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 NEUTRAL PINNACLE ESC CONSTRAINED","SUP-ITM-10019085","CDM","C1776","HCPCS","0278","RC","","","","both","","","2681.00","2010.75","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2131.40","79.5","","2608.72","1683.00","7525.69","67","831.11","2131.4","percent of total billed charges",""
"ACETABULAR LINER 32X76MM LONGEVITY PRIMARY REVISION HIGHLY CROSSLINKED POLYETHYLENE","SUP-ITM-10016738","CDM","C1776","HCPCS","0278","RC","","","","both","","","1282.58","961.93","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1019.65","79.5","","2608.72","1683.00","7525.69","67","397.6","1019.65","percent of total billed charges",""
"ACETABULAR LINER 36X50 TO 52MM 20DEG REFLECTION XLPE POLYETHYLENE MICROSTABLE SIZE E","SUP-ITM-10016580","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1221.50","916.12","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","998.21","81.72","","2190.06","1401.55","8113.91","43","610.75","998.21","percent of total billed charges",""
"ACETABULAR LINER 42MM SIZE E SHE MODULE DUAL MOBILITY TITANIUM NONCEMENTED","SUP-ITM-10090958","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","1716.12","81.72","","1017.05","1017.05","1017.05","1 through 10","1050","1716.12","percent of total billed charges",""
"ACETABULAR LINER 54MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10194228","CDM","C1776","HCPCS","0278","RC","","","","both","","","3553.73","2665.30","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","1361.08","38.3","","2679.15","987.37","3738.94","427","1101.66","2825.22","percent of total billed charges",""
"ACETABULAR LINER 54MMX28 BEARING ACTIVE ARTICULATION E1","SUP-ITM-10194229","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2682.75","2012.06","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","2156.93","80.4","","2174.69","2167.62","2435.16","12","1341.38","2192.34","percent of total billed charges",""
"ACETABULAR SHELL 28X41MM RINGLOC BIPOLAR COBALT ENDO","SUP-ITM-10122819","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1750.00","1312.50","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","1430.10","81.72","","1017.05","1017.05","1017.05","1 through 10","875","1430.1","percent of total billed charges",""
"ACETABULAR SHELL 42MM IMPLANT TRILOGY MULTI HOLED 08","SUP-ITM-10005457","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3307.50","2480.62","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","2659.23","80.4","","2174.69","2167.62","2435.16","12","1653.75","2702.89","percent of total billed charges",""
"ACETABULAR SHELL 60MM CUP GAP II RESTORATION RIGHT","SUP-ITM-10007471","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","4042.50","3031.87","AETNA [1001]","HB AMC AETNA PPO","3250.17","80.4","","2090.69","1781.53","2371.46","11","2021.25","3303.53","percent of total billed charges",""
"ACETABULAR SHELL 62MM HOLE TRILOGY TIVANIUM TITANIUM ALLOY POROUS CLUSTER","SUP-ITM-10001711","CDM","C1776","HCPCS","0278","RC","","","","both","","","2392.43","1794.32","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","1026.35","42.9","","2028.48","2028.48","2028.48","1 through 10","741.65","1901.98","percent of total billed charges",""
"ACETABULAR SHELL 62MM IMPLANT HEMISPHERICAL REVISION TRIDENT TITANIUM 08","SUP-ITM-10019574","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3465.00","2598.75","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2831.60","81.72","","2190.06","1401.55","8113.91","43","1732.5","2831.6","percent of total billed charges",""
"ACETABULAR SHELL F 56MM TRIDENT TITANIUM HYDROXYAPATITE HEMISPHERICAL CLUSTER HOLE SIZE","SUP-ITM-10019379","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2450.00","1837.50","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2002.14","81.72","","2190.06","1401.55","8113.91","43","1225","2002.14","percent of total billed charges",""
"ACID REFLUX TEST MUCOSAL pH ELEC","PX-75000315","CDM","91035","CPT","0750","RC","","","","both","","","2862.00","2146.50","PHCS MULTIPLAN [1022]","HB AMC CLARITEV (PRIMARY PPO)","2203.74","77","","2183.93","2183.93","2183.93","1 through 10","598.61","2275.29","percent of total billed charges",""
"ADAPTER BOLT FEMORAL IMPLANT PFC SIGMA NEUTRAL KNEE 15C","SUP-ITM-10029450","CDM","C1776","HCPCS","0278","RC","","","","both","","","822.50","616.87","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","438.39","53.3","","3617.87","1219.68","8316.00","59","254.98","653.89","percent of total billed charges",""
"ADAPTER FEMORAL 5.0MM KNEE VANGUARD 360 OFFSET REVISION SYSTEM","SUP-ITM-10117678","CDM","C1776","HCPCS","0278","RC","","","","both","","","2866.50","2149.87","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","2207.21","77","","29636.01","29636.01","29636.01","1 through 10","888.62","2278.87","percent of total billed charges",""
"ADAPTER FEMORAL 5.0MM KNEE VANGUARD 360 OFFSET REVISION SYSTEM","SUP-ITM-10117678","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2866.50","2149.87","AETNA [1001]","HB AMC AETNA PPO","2304.67","80.4","","2090.69","1781.53","2371.46","11","1433.25","2342.5","percent of total billed charges",""
"ADAPTER SHOULDER TAPER VERSA DIAL TITANIUM STANDARD 03","SUP-ITM-10100164","CDM","C1776","HCPCS","0278","RC","","","","both","","","411.60","308.70","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","316.93","77","","29636.01","29636.01","29636.01","1 through 10","127.6","327.22","percent of total billed charges",""
"ADAPTER SIGMA 2.0MM STEM FEMORAL KNEE PFC BOLT PLUS MINUS","SUP-ITM-10020722","CDM","C1776","HCPCS","0278","RC","","","","both","","","822.50","616.87","WELLPOINT [1015]","HB AMC WELLPOINT","606.84","73.78","","2602.06","1700.45","15123.10","117","254.98","653.89","percent of total billed charges",""
"ALLOGRAFT BONE 10CC OSTEOAMP FIBER SELECT","SUP-ITM-10269005","CDM","C1889","HCPCS","0278","RC","","","","both","","","3769.20","2826.90","WELLPOINT [1015]","HB AMC WELLPOINT","2780.92","73.78","","2748.27","838.74","10335.79","65","1168.45","2996.51","percent of total billed charges",""
"ALLOGRAFT BONE 10MM OSTEOCHONDRAL TISSUE FRESH PLUG","SUP-ITM-10278727","CDM","C1889","HCPCS","0278","RC","","","","both","","","6234.38","4675.78","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2674.55","42.9","","3081.49","192.04","11493.79","1 through 10","1932.66","4956.33","percent of total billed charges",""
"ALLOGRAFT BONE 15CC OSTEOAMP FIBER SELECT","SUP-ITM-10269006","CDM","C1889","HCPCS","0278","RC","","","","both","","","6361.20","4770.90","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","3390.52","53.3","","3301.32","3301.32","3301.32","1 through 10","1971.97","5057.15","percent of total billed charges",""
"ALLOGRAFT MATRIX 3X6CM PLACENTAL HUMAN DECELLULARIZED CENTAFLEX","SUP-ITM-10293117","CDM","C1889","HCPCS","0278","RC","","","","both","","","9250.00","6937.50","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","3968.25","42.9","","3081.49","192.04","11493.79","1 through 10","2867.5","7353.75","percent of total billed charges",""
"ANCHOR BONE 3 WITH ARTHROSCOPIC DELIVERY SYSTEM","SUP-ITM-10216997","CDM","C1713","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1512.00","72","","297.00","189.00","297.00","1 through 10","651","1669.5","percent of total billed charges",""
"ANCHOR BONE 3 WITH ARTHROSCOPIC DELIVERY SYSTEM","SUP-ITM-10216997","CDM","C1713","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL GIC","651.00","31","","854.00","854.00","854.00","1 through 10","651","1669.5","percent of total billed charges",""
"ANCHOR BONE 3.4MM ARTHROSCOPIC DELIVERY SYSTEM ADVANCED","SUP-ITM-10217020","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","INTERNATIONAL COMMERCIAL [140001]","HB AMC UNITED PPO / POS","1716.12","81.72","","6174.52","3163.80","6174.52","1 through 10","1050","1716.12","percent of total billed charges",""
"ANCHOR BONE PEEK NONABSORBABLE ROTATION","SUP-ITM-10216998","CDM","C1713","HCPCS","0278","RC","","","","both","","","525.00","393.75","CIGNA [1006]","HB AMC CIGNA HMO / PPO","417.38","79.5","","547.21","117.23","2138.40","623","162.75","417.38","percent of total billed charges",""
"ANCHOR BONE PEEK NONABSORBABLE ROTATION","SUP-ITM-10216998","CDM","C1713","HCPCS","0278","RC","","","","both","","","525.00","393.75","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL GIC","162.75","31","","854.00","854.00","854.00","1 through 10","162.75","417.38","percent of total billed charges",""
"ANCHOR HEALIX TRANSTEND TITANIUM 2 PERCANNULA SYSTEM","SUP-ITM-10148717","CDM","C1713","HCPCS","0278","RC","","","","both","","","2978.50","2233.87","CENTERS OF EXCELLENCE [1026]","HB AMC TRANSPLANT OPTUM HEALTH","2084.95","70","","819.00","819.00","819.00","1 through 10","923.34","2367.91","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","both","","","580.44","435.33","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","309.37","53.3","","610.80","79.76","2075.55","343","179.94","461.45","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","both","","","580.44","435.33","CIGNA [1006]","HB AMC CIGNA HMO / PPO","461.45","79.5","","547.21","117.23","2138.40","623","179.94","461.45","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","580.44","435.33","AETNA [1001]","HB AMC AETNA PPO","466.67","80.4","","605.12","103.74","1144.45","103","290.22","474.34","percent of total billed charges",""
