"1 25 Dihydroxy Inc Fraction","PX-30000412","CDM","82652","CPT","0301","RC","","","","outpatient","","","498.00","373.50","AETNA [1001]","HB AMC AETNA PPO","400.39","80.4","","376.74","376.74","376.74","1 through 10","39.7","406.97","percent of total billed charges",""
"12 Lead Ecg Interpretation and Report Only","PX-98500002","CDM","93010","CPT","0985","RC","","","","both","","","40.00","30.00","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","15.32","38.3","","14.06","14.06","14.06","1 through 10","8.17","38","percent of total billed charges",""
"1st Hospital IP/Obs Care Sf/Low Mdm 40 Minutes","PX-98300811","CDM","99221","CPT","0983","RC","","","","outpatient","","","407.00","305.25","BLUE CROSS BLUE SHIELD [110001]","HB AMC BLUE CROSS HMO","246.44","60.55","","601.00","300.50","1545.43","2187","163.69","6770.94","percent of total billed charges",""
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-51000644","CDM","99492","CPT","0510","RC","","","","both","","","437.00","327.75","TUFTS HEALTH PLAN [170001]","HB MGH TUFTS MEDICARE REPLACEMENT","107.64","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","107.65","96.14","107.65","1 through 10","104.36","336.49","other","OPPS APC"
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-98301770","CDM","99492","CPT","0983","RC","","","","both","","","409.00","306.75","MEDICARE [2001]","HB MGH MEDICARE","109.84","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","109.85","97.29","109.85","45","104.36","325.16","other","OPPS APC"
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-98301770","CDM","99492","CPT","0983","RC","","","","both","","","409.00","306.75","TUFTS HEALTH PLAN [170001]","HB MGH TUFTS MEDICARE REPLACEMENT","107.64","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","107.65","96.14","107.65","1 through 10","104.36","325.16","other","OPPS APC"
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-98301770","CDM","99492","CPT","0983","RC","","","","both","","","409.00","306.75","UNITED HEALTHCARE [1016]","HB MGH UNITED MEDICARE REPLACEMENT","107.64","","APC Price ($109.84). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.222). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","98.26","95.35","107.66","45","104.36","325.16","other","OPPS APC"
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-98301772","CDM","99494","CPT","0983","RC","","","","outpatient","","","175.00","131.25","AETNA [1001]","HB AMC AETNA PPO","140.70","80.4","","286.26","167.30","449.28","21","87.5","143.01","percent of total billed charges",""
"1st/Sbsq Psych Collab Care Mgmt Ea Addl 30 Mins","PX-98301772","CDM","99494","CPT","0983","RC","","","","outpatient","","","175.00","131.25","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","143.01","81.72","","367.00","161.37","367.00","106","87.5","143.01","percent of total billed charges",""
"3d Echo Img&Pst-Pxessing Tee/Tte Cgen Car Anomal","PX-48000480","CDM","93319","CPT","0483","RC","","","","both","","","269.00","201.75","CENTERS OF EXCELLENCE [1026]","HB AMC TRANSPLANT OPTUM HEALTH","188.30","70","","187.92","187.92","187.92","1 through 10","83.39","213.86","percent of total billed charges",""
"3d Echo Img&Pst-Pxessing Tee/Tte Cgen Car Anomal","PX-48000480","CDM","93319","CPT","0483","RC","","","","outpatient","","","269.00","201.75","AETNA [1001]","HB AMC AETNA HMO","187.76","69.8","","176.70","176.70","203.58","1 through 10","134.5","221.93","percent of total billed charges",""
"3d Echo Img&Pst-Pxessing Tee/Tte Cgen Car Anomal","PX-48000480","CDM","93319","CPT","0483","RC","","","","outpatient","","","269.00","201.75","INTERNATIONAL COMMERCIAL [140001]","HB AMC UNITED PPO / POS","219.83","81.72","","208.64","208.64","208.64","1 through 10","134.5","221.93","percent of total billed charges",""
"ACETABULAR BEARING 28X52MM DUAL MOBILITY ANTIOXIDANT INFUSED SZ G 12","SUP-ITM-10191339","CDM","C1776","HCPCS","0278","RC","","","","both","","","2682.75","2012.06","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","1027.49","38.3","","2679.15","987.37","3738.94","427","831.65","2132.79","percent of total billed charges",""
"ACETABULAR CUP 32X53MM STEM LONGEVITY SS WIRE CEMENTED NEUTRAL","SUP-ITM-10080966","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2278.50","1708.87","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","1861.99","81.72","","1017.05","1017.05","1017.05","1 through 10","1139.25","1861.99","percent of total billed charges",""
"ACETABULAR CUP 52X58MM BIRMINGHAM RESURFACING COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10042847","CDM","C1776","HCPCS","0278","RC","","","","both","","","6842.50","5131.87","WELLPOINT [1015]","HB AMC WELLPOINT","5048.40","73.78","","2602.06","1700.45","15123.10","117","2121.18","5439.79","percent of total billed charges",""
"ACETABULAR IMPLANT 5DEG SHIM REVISION TRABECULAR METAL","SUP-ITM-10199809","CDM","C1776","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2608.59","79.5","","2608.72","1683.00","7525.69","67","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR IMPLANT 5DEG SHIM REVISION TRABECULAR METAL","SUP-ITM-10199809","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3281.25","2460.94","AETNA [1001]","HB AMC AETNA HMO","2290.31","69.8","","2111.40","1091.76","3234.47","108","1640.63","2681.44","percent of total billed charges",""
"ACETABULAR INSERT 32MM 0DEG SIZE B TRIDENT POLYETHYLENE","SUP-ITM-10089665","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1188.00","72","","9180.00","9180.00","9180.00","1 through 10","511.5","1311.75","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 NEUTRAL PINNACLE ESC CONSTRAINED","SUP-ITM-10019085","CDM","C1776","HCPCS","0278","RC","","","","both","","","2681.00","2010.75","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1428.97","53.3","","3617.87","1219.68","8316.00","59","831.11","2131.4","percent of total billed charges",""
"ACETABULAR LINER 36X50 TO 52MM 20DEG REFLECTION XLPE POLYETHYLENE MICROSTABLE SIZE E","SUP-ITM-10016580","CDM","C1776","HCPCS","0278","RC","","","","both","","","1221.50","916.12","CIGNA [1006]","HB AMC CIGNA HMO / PPO","971.09","79.5","","2608.72","1683.00","7525.69","67","378.67","971.09","percent of total billed charges",""
"ACETABULAR LINER 36X50 TO 52MM 20DEG REFLECTION XLPE POLYETHYLENE MICROSTABLE SIZE E","SUP-ITM-10016580","CDM","C1776","HCPCS","0278","RC","","","","both","","","1221.50","916.12","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","524.02","42.9","","2028.48","2028.48","2028.48","1 through 10","378.67","971.09","percent of total billed charges",""
"ACETABULAR LINER 40MM SIZE 25 RINGLOC MAXROM EPOLY","SUP-ITM-10139121","CDM","C1776","HCPCS","0278","RC","","","","both","","","2555.00","1916.25","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2031.23","79.5","","2608.72","1683.00","7525.69","67","792.05","2031.23","percent of total billed charges",""
"ACETABULAR LINER 42MM SIZE E SHE MODULE DUAL MOBILITY TITANIUM NONCEMENTED","SUP-ITM-10090958","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","1716.12","81.72","","2190.06","1401.55","8113.91","43","1050","1716.12","percent of total billed charges",""
"ACETABULAR LINER 46MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10170721","CDM","C1776","HCPCS","0278","RC","","","","both","","","3553.73","2665.30","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1894.14","53.3","","3617.87","1219.68","8316.00","59","1101.66","2825.22","percent of total billed charges",""
