"1 25 Dihydroxy Inc Fraction","PX-30000412","CDM","82652","CPT","0301","RC","","","","both","","","498.00","373.50","CENTERS OF EXCELLENCE [1026]","HB AMC TRANSPLANT CIGNA","323.70","65","","785.20","785.20","785.20","1 through 10","37.73","473.1","percent of total billed charges",""
"1st Psychiatric Collab Care Mgmt 1st 70 Mins","PX-51000644","CDM","99492","CPT","0510","RC","","","","outpatient","","","437.00","327.75","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","357.12","81.72","","659.51","362.75","659.51","25","149.02","575.66","percent of total billed charges",""
"9vhpv Vacc 2/3 Dose Sched Im Use","PX-63601160","CDM","90651","CPT","0636","RC","","","","both","","","502.64","376.98","WELLPOINT [1015]","HB AMC WELLPOINT","370.85","73.78","","374.22","374.22","374.22","1 through 10","155.82","477.51","percent of total billed charges",""
"ACETABULAR AUGMENT 58MM TRABECULAR METAL STRAIGHT BUTTRESS 22","SUP-ITM-10072444","CDM","C1889","HCPCS","0278","RC","","","","both","","","3281.25","2460.94","PHCS MULTIPLAN [1022]","HB AMC CLARITEV (PRIMARY PPO)","2526.56","77","","7273.70","7091.58","7273.70","1 through 10","1017.19","2608.59","percent of total billed charges",""
"ACETABULAR AUGMENT 66X20MM TRABECULAR METAL 22","SUP-ITM-10019186","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3281.25","2460.94","AETNA [1001]","HB AMC AETNA PPO","2638.13","80.4","","2090.69","1781.53","2371.46","11","1640.63","2681.44","percent of total billed charges",""
"ACETABULAR BEARING 28X52MM DUAL MOBILITY ANTIOXIDANT INFUSED SZ G 12","SUP-ITM-10191339","CDM","C1776","HCPCS","0278","RC","","","","both","","","2682.75","2012.06","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1931.58","72","","9180.00","9180.00","9180.00","1 through 10","831.65","2132.79","percent of total billed charges",""
"ACETABULAR CUP 52X58MM BIRMINGHAM RESURFACING COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10042847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","6842.50","5131.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","5501.37","80.4","","2174.69","2167.62","2435.16","12","3421.25","5591.69","percent of total billed charges",""
"ACETABULAR IMPLANT 5DEG SHIM REVISION TRABECULAR METAL","SUP-ITM-10199809","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3281.25","2460.94","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2681.44","81.72","","2190.06","1401.55","8113.91","43","1640.63","2681.44","percent of total billed charges",""
"ACETABULAR LINER 28X44MM SIZE EE VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL","SUP-ITM-10114227","CDM","C1776","HCPCS","0278","RC","","","","both","","","2299.50","1724.62","HEALTH NEW ENGLAND [1034]","HB AMC CLARITEV (PRIMARY PPO)","1770.62","77","","29636.01","29636.01","29636.01","1 through 10","712.85","1828.1","percent of total billed charges",""
"ACETABULAR LINER 28X44MM SIZE EE VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL","SUP-ITM-10114227","CDM","C1776","HCPCS","0278","RC","","","","both","","","2299.50","1724.62","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","880.71","38.3","","2679.15","987.37","3738.94","427","712.85","1828.1","percent of total billed charges",""
"ACETABULAR LINER 28X44MM SIZE EE VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL","SUP-ITM-10114227","CDM","C1776","HCPCS","0278","RC","","","","both","","","2299.50","1724.62","WELLPOINT [1015]","HB AMC WELLPOINT","1696.57","73.78","","2602.06","1700.45","15123.10","117","712.85","1828.1","percent of total billed charges",""
"ACETABULAR LINER 28X46MM SIZE EF VAVACIT E HIGHLY CROSSLINKED POLYETHYLENE VITAMIN NEUTRAL FF","SUP-ITM-10114228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2299.50","1724.62","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","839.32","36.5","","3031.31","804.39","5017.20","148","712.85","1828.1","percent of total billed charges",""
"ACETABULAR LINER 32X52MM PLUS 4 10DEG PINNACLE ESC CONSTRAINED","SUP-ITM-10019565","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2681.00","2010.75","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","2155.52","80.4","","2174.69","2167.62","2435.16","12","1340.5","2190.91","percent of total billed charges",""
"ACETABULAR LINER 40MM SIZE 25 RINGLOC MAXROM EPOLY","SUP-ITM-10139121","CDM","C1776","HCPCS","0278","RC","","","","both","","","2555.00","1916.25","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL PPO","978.57","38.3","","2679.15","987.37","3738.94","427","792.05","2031.23","percent of total billed charges",""
"ACETABULAR LINER 46MM COMPONENT DUAL MOBILITY G7","SUP-ITM-10170721","CDM","C1776","HCPCS","0278","RC","","","","both","","","3553.73","2665.30","CIGNA [1006]","HB AMC CIGNA HMO / PPO","2825.22","79.5","","2608.72","1683.00","7525.69","67","1101.66","2825.22","percent of total billed charges",""
"ACETABULAR LINER 50 52 54X28MM TRILOGY LONGEVITY HIGHLY CROSSLINKED POLYETHYLENE CONSTRAINED RING","SUP-ITM-10023153","CDM","C1776","HCPCS","0278","RC","","","","both","","","2815.05","2111.29","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL HMO","1027.49","36.5","","3031.31","804.39","5017.20","148","872.67","2237.96","percent of total billed charges",""
"ACETABULAR LINER 54MMX28 BEARING ACTIVE ARTICULATION E1","SUP-ITM-10194229","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2682.75","2012.06","AETNA [1001]","HB AMC AETNA PPO","2156.93","80.4","","2090.69","1781.53","2371.46","11","1341.38","2192.34","percent of total billed charges",""
"ACETABULAR LINER 54MMX28 BEARING ACTIVE ARTICULATION E1","SUP-ITM-10194229","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2682.75","2012.06","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2192.34","81.72","","2190.06","1401.55","8113.91","43","1341.38","2192.34","percent of total billed charges",""
"ACETABULAR SHELL 54MM SIZE 4 TRINITY I CLUSTER TAPER","SUP-ITM-10197313","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3150.00","2362.50","AETNA [1001]","HB AMC AETNA PPO","2532.60","80.4","","2090.69","1781.53","2371.46","11","1575","2574.18","percent of total billed charges",""
"ACETABULAR SHELL 58MM PINNACLE SECTOR GRIPTION COATING","SUP-ITM-10077063","CDM","C1776","HCPCS","0278","RC","","","","both","","","3150.00","2362.50","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1678.95","53.3","","3617.87","1219.68","8316.00","59","976.5","2504.25","percent of total billed charges",""
"ACETABULAR SHELL 58MM SIZE G G7 POROUS PLASMA SPRAY LIMITED HOLE","SUP-ITM-10132605","CDM","C1776","HCPCS","0278","RC","","","","both","","","2050.65","1537.99","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1630.27","79.5","","2608.72","1683.00","7525.69","67","635.7","1630.27","percent of total billed charges",""
"ACETABULAR SHELL 58MM SIZE G G7 POROUS PLASMA SPRAY LIMITED HOLE","SUP-ITM-10132605","CDM","C1776","HCPCS","0278","RC","","","","both","","","2050.65","1537.99","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1476.47","72","","9180.00","9180.00","9180.00","1 through 10","635.7","1630.27","percent of total billed charges",""
"ADAPTER FEMORAL 5.0DEG IMPLANT KNEE PFC SIGMA 25","SUP-ITM-10020721","CDM","C1776","HCPCS","0278","RC","","","","both","","","2348.50","1761.37","CIGNA ALTERNATE [1018]","HB AMC CIGNA NEW BUSINESS DISCOUNT","1251.75","53.3","","3617.87","1219.68","8316.00","59","728.04","1867.06","percent of total billed charges",""
"ADAPTER FEMORAL 5.0DEG IMPLANT KNEE PFC SIGMA 25","SUP-ITM-10020721","CDM","C1776","HCPCS","0278","RC","","","","both","","","2348.50","1761.37","CIGNA [1006]","HB AMC CIGNA HMO / PPO","1867.06","79.5","","2608.72","1683.00","7525.69","67","728.04","1867.06","percent of total billed charges",""
"ADAPTER FEMORAL 5.0MM KNEE VANGUARD 360 OFFSET REVISION SYSTEM","SUP-ITM-10117678","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2866.50","2149.87","AETNA [1001]","HB AMC AETNA HMO","2000.82","69.8","","2111.40","1091.76","3234.47","108","1433.25","2342.5","percent of total billed charges",""
"ADAPTER SIGMA 2.0MM STEM FEMORAL KNEE PFC BOLT PLUS MINUS","SUP-ITM-10020722","CDM","C1776","HCPCS","0278","RC","","","","both","","","822.50","616.87","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","592.20","72","","9180.00","9180.00","9180.00","1 through 10","254.98","653.89","percent of total billed charges",""
"ALLOGRAFT BONE 15CC OSTEOAMP FIBER SELECT","SUP-ITM-10269006","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","6361.20","4770.90","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","5198.37","81.72","","4246.27","3573.32","4246.27","1 through 10","3180.6","5198.37","percent of total billed charges",""
"ALLOGRAFT MATRIX 3X4CM PLACENTAL HUMAN DECELLULARIZED CENTAFLEX","SUP-ITM-10293116","CDM","C1889","HCPCS","0278","RC","","","","both","","","5600.00","4200.00","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2402.40","42.9","","3081.49","192.04","11493.79","1 through 10","1736","4452","percent of total billed charges",""
"ANCHOR ALL-SUTURE 1.8MM Q-FIX KNOTLESS W/1 MT SUT BL","SUP-ITM-10328390","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1732.50","1299.37","UNITED HEALTHCARE [1016]","HB AMC UNITED HMO / INDEMNITY","1415.80","81.72","","590.85","590.85","590.85","41","866.25","1415.8","percent of total billed charges",""
"ANCHOR BONE 12MM VERTEBRAL BODY","SUP-ITM-10297307","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","2800.00","2100.00","UNITED HEALTHCARE [1016]","HB AMC UNITED PPO / POS","2288.16","81.72","","565.04","106.32","1426.93","161","1400","2288.16","percent of total billed charges",""
"ANCHOR BONE 3 WITH ARTHROSCOPIC DELIVERY SYSTEM","SUP-ITM-10216997","CDM","C1713","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","WELLPOINT [1015]","HB AMC WELLPOINT","1549.38","73.78","","445.01","112.46","1616.50","294","651","1669.5","percent of total billed charges",""
"ANCHOR BONE PEEK NONABSORBABLE ROTATION","SUP-ITM-10216998","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","525.00","393.75","AETNA [1001]","HB AMC AETNA PPO","422.10","80.4","","605.12","103.74","1144.45","103","262.5","429.03","percent of total billed charges",""
"ANCHOR KNEE 1.1X13MM CONTOUR MENISCUS ARROW COPOLYMER BIOABSORBABLE . OD - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10028828","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","580.44","435.33","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","466.67","80.4","","1358.66","68.25","2660.13","20","290.22","474.34","percent of total billed charges",""
"ANCHOR SUTURE 1.4MM ARTHROSCOPY NANOTACK PLUS FLEXIBLE INSERTER","SUP-ITM-10190887","CDM","C1713","HCPCS","0278","RC","","","","both","","","1570.73","1178.05","UNITED HEALTHCARE ALTERNATE [1020]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","673.84","42.9","","799.05","799.05","799.05","1 through 10","486.93","1248.73","percent of total billed charges",""
"ANCHOR SUTURE 1.4MM NANOTACK 1.4MM INSERTER","SUP-ITM-10113396","CDM","C1713","HCPCS","0278","RC","","","","both","","","1391.85","1043.89","INTERNATIONAL COMMERCIAL [140001]","HB AMC QHM INTERNATIONAL","1002.13","72","","297.00","189.00","297.00","1 through 10","431.47","1106.52","percent of total billed charges",""
"ANCHOR SUTURE 19.1X4.75MM VENTED CLOSED EYELET FIBERTAPE LOOP SWIVELOCK BIOCOMPOSITE BX/5EA","SUP-ITM-10318096","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","1645.00","1233.75","INTERNATIONAL COMMERCIAL [140001]","HB AMC AETNA PPO","1322.58","80.4","","1358.66","68.25","2660.13","20","822.5","1344.29","percent of total billed charges",""
"ANCHOR SUTURE 19.1X5.5MM ARTHROSCOPY SWIVELOCK BIOCOMPOSITE VENTED CLOSED EYELET BX/5EA","SUP-ITM-10078785","CDM","C1713","HCPCS","0278","RC","","","","both","","","1400.00","1050.00","MGB HEALTH PLAN [150001]","HB AMC MGBHP COMMERCIAL GIC","434.00","31","","854.00","854.00","854.00","1 through 10","434","1113","percent of total billed charges",""
"ANCHOR SUTURE 2.3MM CS/1BX/1EA","SUP-ITM-10013659","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","682.96","512.22","AETNA [1001]","HB AMC AETNA HMO","476.71","69.8","","499.18","75.60","1018.34","748","341.48","558.11","percent of total billed charges",""
"ANCHOR SUTURE 21MM LONG BOLT CAP GASKET BX/3EA","SUP-ITM-10151449","CDM","C1713","HCPCS","0278","RC","","","","both","","","733.83","550.37","CIGNA [1006]","HB AMC CIGNA HMO / PPO","583.39","79.5","","547.21","117.23","2138.40","623","227.49","583.39","percent of total billed charges",""
