facility,"PLATE, CLAVICLE DISTAL LOCKING PERI-LOC SS RT 109MM",SUP-57037,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,6423.6,2569.44,2762.15,6827.54,,3526.56,,,,,,,percent of total billed charges,,4509.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,4817.7,,,,,,,percent of total billed charges,,,,,,,,,,,4817.7,,,,,,,percent of total billed charges,,4689.23,,,,,,,percent of total billed charges,,3687.15,,,,,,,percent of total billed charges,,4188.19,,,,,,,percent of total billed charges,,2954.86,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4490.1,,,,,,,percent of total billed charges,,5331.59,,,,,,,percent of total billed charges,,2762.15,,,,,,,percent of total billed charges,,3211.8,,,,,,,percent of total billed charges,,4496.52,,,,,,,percent of total billed charges,,4894.78,,,,,,,percent of total billed charges,,3706.42,,,,,,,percent of total billed charges,,4817.7,,,,,,,percent of total billed charges,,5460.06,,,,,,,percent of total billed charges,,5460.06,,,,,,,percent of total billed charges,,4817.7,,,,,,,percent of total billed charges,,3340.27,,,,,,,percent of total billed charges,,3019.09,,,,,,,percent of total billed charges,,4496.52,,,,,,,percent of total billed charges,,5460.06,,,,,,,percent of total billed charges,,4496.52,,,,,,,percent of total billed charges,,3854.16,,,,,,,percent of total billed charges,,6827.54,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CLAVICLE NARROW PROFILE 8 HOLE STR RIGHT",SUP-T10985,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2760.8,1104.32,1187.14,2934.41,,1515.68,,,,,,,percent of total billed charges,,1938.08,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2070.6,,,,,,,percent of total billed charges,,,,,,,,,,,2070.6,,,,,,,percent of total billed charges,,2015.38,,,,,,,percent of total billed charges,,1584.7,,,,,,,percent of total billed charges,,1800.04,,,,,,,percent of total billed charges,,1269.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.8,,,,,,,percent of total billed charges,,2291.46,,,,,,,percent of total billed charges,,1187.14,,,,,,,percent of total billed charges,,1380.4,,,,,,,percent of total billed charges,,1932.56,,,,,,,percent of total billed charges,,2103.73,,,,,,,percent of total billed charges,,1592.98,,,,,,,percent of total billed charges,,2070.6,,,,,,,percent of total billed charges,,2346.68,,,,,,,percent of total billed charges,,2346.68,,,,,,,percent of total billed charges,,2070.6,,,,,,,percent of total billed charges,,1435.62,,,,,,,percent of total billed charges,,1297.58,,,,,,,percent of total billed charges,,1932.56,,,,,,,percent of total billed charges,,2346.68,,,,,,,percent of total billed charges,,1932.56,,,,,,,percent of total billed charges,,1656.48,,,,,,,percent of total billed charges,,2934.41,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CLAVICLE RT 2.7 LCP SHAFT, CS2 STERILE",SUP-T85994,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,4445.54,1778.22,1911.58,4725.09,,2440.6,,,,,,,percent of total billed charges,,3120.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,3334.16,,,,,,,percent of total billed charges,,,,,,,,,,,3334.16,,,,,,,percent of total billed charges,,3245.24,,,,,,,percent of total billed charges,,2551.74,,,,,,,percent of total billed charges,,2898.49,,,,,,,percent of total billed charges,,2044.95,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107.43,,,,,,,percent of total billed charges,,3689.8,,,,,,,percent of total billed charges,,1911.58,,,,,,,percent of total billed charges,,2222.77,,,,,,,percent of total billed charges,,3111.88,,,,,,,percent of total billed charges,,3387.5,,,,,,,percent of total billed charges,,2565.08,,,,,,,percent of total billed charges,,3334.16,,,,,,,percent of total billed charges,,3778.71,,,,,,,percent of total billed charges,,3778.71,,,,,,,percent of total billed charges,,3334.16,,,,,,,percent of total billed charges,,2311.68,,,,,,,percent of total billed charges,,2089.4,,,,,,,percent of total billed charges,,3111.88,,,,,,,percent of total billed charges,,3778.71,,,,,,,percent of total billed charges,,3111.88,,,,,,,percent of total billed charges,,2667.32,,,,,,,percent of total billed charges,,4725.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, COALITION AGX RP 14MM W, 5MM H",SUP-106995,CDM,C1831,HCPCS,0278,RC,,,,inpatient,,,3816,1526.4,1640.88,4055.96,,2094.98,,,,,,,percent of total billed charges,,2678.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2862,,,,,,,percent of total billed charges,,,,,,,,,,,2862,,,,,,,percent of total billed charges,,2785.68,,,,,,,percent of total billed charges,,2190.38,,,,,,,percent of total billed charges,,2488.03,,,,,,,percent of total billed charges,,1755.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667.38,,,,,,,percent of total billed charges,,3167.28,,,,,,,percent of total billed charges,,1640.88,,,,,,,percent of total billed charges,,1908,,,,,,,percent of total billed charges,,2671.2,,,,,,,percent of total billed charges,,2907.79,,,,,,,percent of total billed charges,,2201.83,,,,,,,percent of total billed charges,,2862,,,,,,,percent of total billed charges,,3243.6,,,,,,,percent of total billed charges,,3243.6,,,,,,,percent of total billed charges,,2862,,,,,,,percent of total billed charges,,1984.32,,,,,,,percent of total billed charges,,1793.52,,,,,,,percent of total billed charges,,2671.2,,,,,,,percent of total billed charges,,3243.6,,,,,,,percent of total billed charges,,2671.2,,,,,,,percent of total billed charges,,2289.6,,,,,,,percent of total billed charges,,4055.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, COMPOSITE LOCK 9 HOLE 3.5MM",SUP-T81814,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,985.01,394,423.55,1046.95,,540.77,,,,,,,percent of total billed charges,,691.48,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,738.76,,,,,,,percent of total billed charges,,,,,,,,,,,738.76,,,,,,,percent of total billed charges,,719.06,,,,,,,percent of total billed charges,,565.4,,,,,,,percent of total billed charges,,642.23,,,,,,,percent of total billed charges,,453.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.52,,,,,,,percent of total billed charges,,817.56,,,,,,,percent of total billed charges,,423.55,,,,,,,percent of total billed charges,,492.51,,,,,,,percent of total billed charges,,689.51,,,,,,,percent of total billed charges,,750.58,,,,,,,percent of total billed charges,,568.35,,,,,,,percent of total billed charges,,738.76,,,,,,,percent of total billed charges,,837.26,,,,,,,percent of total billed charges,,837.26,,,,,,,percent of total billed charges,,738.76,,,,,,,percent of total billed charges,,512.21,,,,,,,percent of total billed charges,,462.95,,,,,,,percent of total billed charges,,689.51,,,,,,,percent of total billed charges,,837.26,,,,,,,percent of total billed charges,,689.51,,,,,,,percent of total billed charges,,591.01,,,,,,,percent of total billed charges,,1046.95,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, COMPRESSION 12 HOLES NARROW 3.5MM CURVED LOCKING",SUP-73574,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2210.03,884.01,950.31,2349,,1213.31,,,,,,,percent of total billed charges,,1551.44,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1657.52,,,,,,,percent of total billed charges,,,,,,,,,,,1657.52,,,,,,,percent of total billed charges,,1613.32,,,,,,,percent of total billed charges,,1268.56,,,,,,,percent of total billed charges,,1440.94,,,,,,,percent of total billed charges,,1016.61,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.81,,,,,,,percent of total billed charges,,1834.32,,,,,,,percent of total billed charges,,950.31,,,,,,,percent of total billed charges,,1105.02,,,,,,,percent of total billed charges,,1547.02,,,,,,,percent of total billed charges,,1684.04,,,,,,,percent of total billed charges,,1275.19,,,,,,,percent of total billed charges,,1657.52,,,,,,,percent of total billed charges,,1878.53,,,,,,,percent of total billed charges,,1878.53,,,,,,,percent of total billed charges,,1657.52,,,,,,,percent of total billed charges,,1149.22,,,,,,,percent of total billed charges,,1038.71,,,,,,,percent of total billed charges,,1547.02,,,,,,,percent of total billed charges,,1878.53,,,,,,,percent of total billed charges,,1547.02,,,,,,,percent of total billed charges,,1326.02,,,,,,,percent of total billed charges,,2349,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CONDYLAR 8 HOLES LEFT 4.5MM LCP SS 206MM",SUP-T14185,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,5656.84,2262.74,2432.44,6012.56,,3105.61,,,,,,,percent of total billed charges,,3971.1,,,,,,,percent of total billed charges,,2703.4,,,,,,,percent of total billed charges,,,,,,,,,,,4242.63,,,,,,,percent of total billed charges,,,,,,,,,,,4242.63,,,,,,,percent of total billed charges,,4129.49,,,,,,,percent of total billed charges,,3247.03,,,,,,,percent of total billed charges,,3688.26,,,,,,,percent of total billed charges,,2602.15,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3954.13,,,,,,,percent of total billed charges,,4695.18,,,,,,,percent of total billed charges,,2432.44,,,,,,,percent of total billed charges,,2828.42,,,,,,,percent of total billed charges,,3959.79,,,,,,,percent of total billed charges,,4310.51,,,,,,,percent of total billed charges,,3264,,,,,,,percent of total billed charges,,4242.63,,,,,,,percent of total billed charges,,4808.31,,,,,,,percent of total billed charges,,4808.31,,,,,,,percent of total billed charges,,4242.63,,,,,,,percent of total billed charges,,2941.56,,,,,,,percent of total billed charges,,2658.71,,,,,,,percent of total billed charges,,3959.79,,,,,,,percent of total billed charges,,4808.31,,,,,,,percent of total billed charges,,3959.79,,,,,,,percent of total billed charges,,3394.1,,,,,,,percent of total billed charges,,6012.56,,,,,,,percent of total billed charges,,2703.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CONDYLAR 95DEG DCP 16HOLE 267 X 70MM",SUP-71010,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,9394.9,3757.96,4039.81,9985.68,,5157.8,,,,,,,percent of total billed charges,,6595.22,,,,,,,percent of total billed charges,,4489.82,,,,,,,percent of total billed charges,,,,,,,,,,,7046.18,,,,,,,percent of total billed charges,,,,,,,,,,,7046.18,,,,,,,percent of total billed charges,,6858.28,,,,,,,percent of total billed charges,,5392.67,,,,,,,percent of total billed charges,,6125.47,,,,,,,percent of total billed charges,,4321.65,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567.04,,,,,,,percent of total billed charges,,7797.77,,,,,,,percent of total billed charges,,4039.81,,,,,,,percent of total billed charges,,4697.45,,,,,,,percent of total billed charges,,6576.43,,,,,,,percent of total billed charges,,7158.91,,,,,,,percent of total billed charges,,5420.86,,,,,,,percent of total billed charges,,7046.18,,,,,,,percent of total billed charges,,7985.67,,,,,,,percent of total billed charges,,7985.67,,,,,,,percent of total billed charges,,7046.18,,,,,,,percent of total billed charges,,4885.35,,,,,,,percent of total billed charges,,4415.6,,,,,,,percent of total billed charges,,6576.43,,,,,,,percent of total billed charges,,7985.67,,,,,,,percent of total billed charges,,6576.43,,,,,,,percent of total billed charges,,5636.94,,,,,,,percent of total billed charges,,9985.68,,,,,,,percent of total billed charges,,4489.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CONDYLAR PEDIATRIC 3 HOLE 5 MM 90 DEG STER",SUP-104275,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,3121.78,1248.71,1342.37,3318.09,,1713.86,,,,,,,percent of total billed charges,,2191.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2341.34,,,,,,,percent of total billed charges,,,,,,,,,,,2341.34,,,,,,,percent of total billed charges,,2278.9,,,,,,,percent of total billed charges,,1791.9,,,,,,,percent of total billed charges,,2035.4,,,,,,,percent of total billed charges,,1436.02,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.12,,,,,,,percent of total billed charges,,2591.08,,,,,,,percent of total billed charges,,1342.37,,,,,,,percent of total billed charges,,1560.89,,,,,,,percent of total billed charges,,2185.25,,,,,,,percent of total billed charges,,2378.8,,,,,,,percent of total billed charges,,1801.27,,,,,,,percent of total billed charges,,2341.34,,,,,,,percent of total billed charges,,2653.51,,,,,,,percent of total billed charges,,2653.51,,,,,,,percent of total billed charges,,2341.34,,,,,,,percent of total billed charges,,1623.33,,,,,,,percent of total billed charges,,1467.24,,,,,,,percent of total billed charges,,2185.25,,,,,,,percent of total billed charges,,2653.51,,,,,,,percent of total billed charges,,2185.25,,,,,,,percent of total billed charges,,1873.07,,,,,,,percent of total billed charges,,3318.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CONTOURED 6 DEGREE PROMO LEFT SHORT",SUP-96548,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,6111.48,2444.59,2627.94,6495.79,,3355.2,,,,,,,percent of total billed charges,,4290.26,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,4583.61,,,,,,,percent of total billed charges,,,,,,,,,,,4583.61,,,,,,,percent of total billed charges,,4461.38,,,,,,,percent of total billed charges,,3507.99,,,,,,,percent of total billed charges,,3984.68,,,,,,,percent of total billed charges,,2811.28,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271.92,,,,,,,percent of total billed charges,,5072.53,,,,,,,percent of total billed charges,,2627.94,,,,,,,percent of total billed charges,,3055.74,,,,,,,percent of total billed charges,,4278.04,,,,,,,percent of total billed charges,,4656.95,,,,,,,percent of total billed charges,,3526.32,,,,,,,percent of total billed charges,,4583.61,,,,,,,percent of total billed charges,,5194.76,,,,,,,percent of total billed charges,,5194.76,,,,,,,percent of total billed charges,,4583.61,,,,,,,percent of total billed charges,,3177.97,,,,,,,percent of total billed charges,,2872.4,,,,,,,percent of total billed charges,,4278.04,,,,,,,percent of total billed charges,,5194.76,,,,,,,percent of total billed charges,,4278.04,,,,,,,percent of total billed charges,,3666.89,,,,,,,percent of total billed charges,,6495.79,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, CVD 6 HOLE 1.7 MID-FACE TI .6MM W/ BAR",SUP-63210,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,726.93,290.77,312.58,772.64,,399.08,,,,,,,percent of total billed charges,,510.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,545.2,,,,,,,percent of total billed charges,,,,,,,,,,,545.2,,,,,,,percent of total billed charges,,530.66,,,,,,,percent of total billed charges,,417.26,,,,,,,percent of total billed charges,,473.96,,,,,,,percent of total billed charges,,334.39,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.12,,,,,,,percent of total billed charges,,603.35,,,,,,,percent of total billed charges,,312.58,,,,,,,percent of total billed charges,,363.47,,,,,,,percent of total billed charges,,508.85,,,,,,,percent of total billed charges,,553.92,,,,,,,percent of total billed charges,,419.44,,,,,,,percent of total billed charges,,545.2,,,,,,,percent of total billed charges,,617.89,,,,,,,percent of total billed charges,,617.89,,,,,,,percent of total billed charges,,545.2,,,,,,,percent of total billed charges,,378,,,,,,,percent of total billed charges,,341.66,,,,,,,percent of total billed charges,,508.85,,,,,,,percent of total billed charges,,617.89,,,,,,,percent of total billed charges,,508.85,,,,,,,percent of total billed charges,,436.16,,,,,,,percent of total billed charges,,772.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, DCP 6 HOLE SS BROAD 4.5 X 103MM",SUP-60517,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,970.05,388.02,417.12,1031.05,,532.56,,,,,,,percent of total billed charges,,680.98,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,727.54,,,,,,,percent of total billed charges,,,,,,,,,,,727.54,,,,,,,percent of total billed charges,,708.14,,,,,,,percent of total billed charges,,556.81,,,,,,,percent of total billed charges,,632.47,,,,,,,percent of total billed charges,,446.22,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.06,,,,,,,percent of total billed charges,,805.14,,,,,,,percent of total billed charges,,417.12,,,,,,,percent of total billed charges,,485.03,,,,,,,percent of total billed charges,,679.04,,,,,,,percent of total billed charges,,739.18,,,,,,,percent of total billed charges,,559.72,,,,,,,percent of total billed charges,,727.54,,,,,,,percent of total billed charges,,824.54,,,,,,,percent of total billed charges,,824.54,,,,,,,percent of total billed charges,,727.54,,,,,,,percent of total billed charges,,504.43,,,,,,,percent of total billed charges,,455.92,,,,,,,percent of total billed charges,,679.04,,,,,,,percent of total billed charges,,824.54,,,,,,,percent of total billed charges,,679.04,,,,,,,percent of total billed charges,,582.03,,,,,,,percent of total billed charges,,1031.05,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, DISTAL FEMUR LAT TI BROAD 26H RT 363MM",SUP-T88999,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,10099.68,4039.87,4342.86,10734.78,,5544.72,,,,,,,percent of total billed charges,,7089.98,,,,,,,percent of total billed charges,,4826.64,,,,,,,percent of total billed charges,,,,,,,,,,,7574.76,,,,,,,percent of total billed charges,,,,,,,,,,,7574.76,,,,,,,percent of total billed charges,,7372.77,,,,,,,percent of total billed charges,,5797.22,,,,,,,percent of total billed charges,,6584.99,,,,,,,percent of total billed charges,,4645.85,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059.68,,,,,,,percent of total billed charges,,8382.73,,,,,,,percent of total billed charges,,4342.86,,,,,,,percent of total billed charges,,5049.84,,,,,,,percent of total billed charges,,7069.78,,,,,,,percent of total billed charges,,7695.96,,,,,,,percent of total billed charges,,5827.52,,,,,,,percent of total billed charges,,7574.76,,,,,,,percent of total billed charges,,8584.73,,,,,,,percent of total billed charges,,8584.73,,,,,,,percent of total billed charges,,7574.76,,,,,,,percent of total billed charges,,5251.83,,,,,,,percent of total billed charges,,4746.85,,,,,,,percent of total billed charges,,7069.78,,,,,,,percent of total billed charges,,8584.73,,,,,,,percent of total billed charges,,7069.78,,,,,,,percent of total billed charges,,6059.81,,,,,,,percent of total billed charges,,10734.78,,,,,,,percent of total billed charges,,4826.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, EVOS L-P TIBIA PL 4H L 3.5 X 70MM",SUP-T83217,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,4963.38,1985.35,2134.25,5275.49,,2724.9,,,,,,,percent of total billed charges,,3484.29,,,,,,,percent of total billed charges,,2372,,,,,,,percent of total billed charges,,,,,,,,,,,3722.54,,,,,,,percent of total billed charges,,,,,,,,,,,3722.54,,,,,,,percent of total billed charges,,3623.27,,,,,,,percent of total billed charges,,2848.98,,,,,,,percent of total billed charges,,3236.12,,,,,,,percent of total billed charges,,2283.15,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469.4,,,,,,,percent of total billed charges,,4119.61,,,,,,,percent of total billed charges,,2134.25,,,,,,,percent of total billed charges,,2481.69,,,,,,,percent of total billed charges,,3474.37,,,,,,,percent of total billed charges,,3782.1,,,,,,,percent of total billed charges,,2863.87,,,,,,,percent of total billed charges,,3722.54,,,,,,,percent of total billed charges,,4218.87,,,,,,,percent of total billed charges,,4218.87,,,,,,,percent of total billed charges,,3722.54,,,,,,,percent of total billed charges,,2580.96,,,,,,,percent of total billed charges,,2332.79,,,,,,,percent of total billed charges,,3474.37,,,,,,,percent of total billed charges,,4218.87,,,,,,,percent of total billed charges,,3474.37,,,,,,,percent of total billed charges,,2978.03,,,,,,,percent of total billed charges,,5275.49,,,,,,,percent of total billed charges,,2372,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
