facility,"LINER, HIP POLY 10 DEG TRIDENT X3 J 36MM",SUP-52360,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,2210,884,950.3,2348.97,,1213.29,,,,,,,percent of total billed charges,,1551.42,,,,,,,percent of total billed charges,,1056.16,,,,,,,percent of total billed charges,,,,,,,,,,,1657.5,,,,,,,percent of total billed charges,,,,,,,,,,,1657.5,,,,,,,percent of total billed charges,,1613.3,,,,,,,percent of total billed charges,,1268.54,,,,,,,percent of total billed charges,,1440.92,,,,,,,percent of total billed charges,,1016.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.79,,,,,,,percent of total billed charges,,1834.3,,,,,,,percent of total billed charges,,950.3,,,,,,,percent of total billed charges,,1105,,,,,,,percent of total billed charges,,1547,,,,,,,percent of total billed charges,,1684.02,,,,,,,percent of total billed charges,,1275.17,,,,,,,percent of total billed charges,,1657.5,,,,,,,percent of total billed charges,,1878.5,,,,,,,percent of total billed charges,,1878.5,,,,,,,percent of total billed charges,,1657.5,,,,,,,percent of total billed charges,,1149.2,,,,,,,percent of total billed charges,,1038.7,,,,,,,percent of total billed charges,,1547,,,,,,,percent of total billed charges,,1878.5,,,,,,,percent of total billed charges,,1547,,,,,,,percent of total billed charges,,1326,,,,,,,percent of total billed charges,,2348.97,,,,,,,percent of total billed charges,,1056.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY 20 DEG LONGEVITY 62 X 32MM",SUP-56118,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,1906.14,762.46,819.64,2026,,1046.47,,,,,,,percent of total billed charges,,1338.11,,,,,,,percent of total billed charges,,910.94,,,,,,,percent of total billed charges,,,,,,,,,,,1429.61,,,,,,,percent of total billed charges,,,,,,,,,,,1429.61,,,,,,,percent of total billed charges,,1391.48,,,,,,,percent of total billed charges,,1094.12,,,,,,,percent of total billed charges,,1242.8,,,,,,,percent of total billed charges,,876.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.39,,,,,,,percent of total billed charges,,1582.1,,,,,,,percent of total billed charges,,819.64,,,,,,,percent of total billed charges,,953.07,,,,,,,percent of total billed charges,,1334.3,,,,,,,percent of total billed charges,,1452.48,,,,,,,percent of total billed charges,,1099.84,,,,,,,percent of total billed charges,,1429.61,,,,,,,percent of total billed charges,,1620.22,,,,,,,percent of total billed charges,,1620.22,,,,,,,percent of total billed charges,,1429.61,,,,,,,percent of total billed charges,,991.19,,,,,,,percent of total billed charges,,895.89,,,,,,,percent of total billed charges,,1334.3,,,,,,,percent of total billed charges,,1620.22,,,,,,,percent of total billed charges,,1334.3,,,,,,,percent of total billed charges,,1143.68,,,,,,,percent of total billed charges,,2026,,,,,,,percent of total billed charges,,910.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY ELEVATED CONTINUUM LONGEVITY II 32 X 52MM",SUP-68475,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY ELEVATED CONTINUUM LONGEVITY NN 28MM I.D.",SUP-97599,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY ELEVATED CONTINUUM LONGEVITY PP 32 x 66MM",SUP-68486,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY NEUTRAL CONTINUUM LONGEVITY OO 32 X 64MM",SUP-68466,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY NEUTRAL CONTINUUM LONGEVITY QU 40 X 68MM",SUP-83753,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY NEUTRAL G7 G 40MM",SUP-T75900,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,2422.5,969,1041.68,2574.84,,1329.95,,,,,,,percent of total billed charges,,1700.6,,,,,,,percent of total billed charges,,1157.71,,,,,,,percent of total billed charges,,,,,,,,,,,1816.88,,,,,,,percent of total billed charges,,,,,,,,,,,1816.88,,,,,,,percent of total billed charges,,1768.43,,,,,,,percent of total billed charges,,1390.52,,,,,,,percent of total billed charges,,1579.47,,,,,,,percent of total billed charges,,1114.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.33,,,,,,,percent of total billed charges,,2010.68,,,,,,,percent of total billed charges,,1041.68,,,,,,,percent of total billed charges,,1211.25,,,,,,,percent of total billed charges,,1695.75,,,,,,,percent of total billed charges,,1845.95,,,,,,,percent of total billed charges,,1397.78,,,,,,,percent of total billed charges,,1816.88,,,,,,,percent of total billed charges,,2059.13,,,,,,,percent of total billed charges,,2059.13,,,,,,,percent of total billed charges,,1816.88,,,,,,,percent of total billed charges,,1259.7,,,,,,,percent of total billed charges,,1138.58,,,,,,,percent of total billed charges,,1695.75,,,,,,,percent of total billed charges,,2059.13,,,,,,,percent of total billed charges,,1695.75,,,,,,,percent of total billed charges,,1453.5,,,,,,,percent of total billed charges,,2574.84,,,,,,,percent of total billed charges,,1157.71,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HIP POLY NEUTRAL LONGEVITY 66 X 40MM",SUP-56078,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,1759.5,703.8,756.59,1870.14,,965.97,,,,,,,percent of total billed charges,,1235.17,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,,,,,,,,,,1319.63,,,,,,,percent of total billed charges,,1284.44,,,,,,,percent of total billed charges,,1009.95,,,,,,,percent of total billed charges,,1147.19,,,,,,,percent of total billed charges,,809.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.89,,,,,,,percent of total billed charges,,1460.39,,,,,,,percent of total billed charges,,756.59,,,,,,,percent of total billed charges,,879.75,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1340.74,,,,,,,percent of total billed charges,,1015.23,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1319.63,,,,,,,percent of total billed charges,,914.94,,,,,,,percent of total billed charges,,826.97,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1495.58,,,,,,,percent of total billed charges,,1231.65,,,,,,,percent of total billed charges,,1055.7,,,,,,,percent of total billed charges,,1870.14,,,,,,,percent of total billed charges,,840.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HUMERAL EQUINOXE REVERSE 38MM +2.5MM",SUP-90694,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,2550,1020,1096.5,2710.35,,1399.95,,,,,,,percent of total billed charges,,1790.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1912.5,,,,,,,percent of total billed charges,,,,,,,,,,,1912.5,,,,,,,percent of total billed charges,,1861.5,,,,,,,percent of total billed charges,,1463.7,,,,,,,percent of total billed charges,,1662.6,,,,,,,percent of total billed charges,,1173,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.45,,,,,,,percent of total billed charges,,2116.5,,,,,,,percent of total billed charges,,1096.5,,,,,,,percent of total billed charges,,1275,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,1943.1,,,,,,,percent of total billed charges,,1471.35,,,,,,,percent of total billed charges,,1912.5,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,1912.5,,,,,,,percent of total billed charges,,1326,,,,,,,percent of total billed charges,,1198.5,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,1530,,,,,,,percent of total billed charges,,2710.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, HUMERAL EQUINOXE SM REVERSE 40MM +2.5MM CONSTRAINED",SUP-90591,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,2550,1020,1096.5,2710.35,,1399.95,,,,,,,percent of total billed charges,,1790.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1912.5,,,,,,,percent of total billed charges,,,,,,,,,,,1912.5,,,,,,,percent of total billed charges,,1861.5,,,,,,,percent of total billed charges,,1463.7,,,,,,,percent of total billed charges,,1662.6,,,,,,,percent of total billed charges,,1173,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.45,,,,,,,percent of total billed charges,,2116.5,,,,,,,percent of total billed charges,,1096.5,,,,,,,percent of total billed charges,,1275,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,1943.1,,,,,,,percent of total billed charges,,1471.35,,,,,,,percent of total billed charges,,1912.5,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,1912.5,,,,,,,percent of total billed charges,,1326,,,,,,,percent of total billed charges,,1198.5,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,1530,,,,,,,percent of total billed charges,,2710.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, INSERT X3 FOR ADM/MDM INS 28/58",SUP-96081,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,3060,1224,1315.8,3252.42,,1679.94,,,,,,,percent of total billed charges,,2148.12,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2295,,,,,,,percent of total billed charges,,,,,,,,,,,2295,,,,,,,percent of total billed charges,,2233.8,,,,,,,percent of total billed charges,,1756.44,,,,,,,percent of total billed charges,,1995.12,,,,,,,percent of total billed charges,,1407.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.94,,,,,,,percent of total billed charges,,2539.8,,,,,,,percent of total billed charges,,1315.8,,,,,,,percent of total billed charges,,1530,,,,,,,percent of total billed charges,,2142,,,,,,,percent of total billed charges,,2331.72,,,,,,,percent of total billed charges,,1765.62,,,,,,,percent of total billed charges,,2295,,,,,,,percent of total billed charges,,2601,,,,,,,percent of total billed charges,,2601,,,,,,,percent of total billed charges,,2295,,,,,,,percent of total billed charges,,1591.2,,,,,,,percent of total billed charges,,1438.2,,,,,,,percent of total billed charges,,2142,,,,,,,percent of total billed charges,,2601,,,,,,,percent of total billed charges,,2142,,,,,,,percent of total billed charges,,1836,,,,,,,percent of total billed charges,,3252.42,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, INSERT X3 FOR MDM 22/42",SUP-96305,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,3400,1360,1462,3613.8,,1866.6,,,,,,,percent of total billed charges,,2386.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,2482,,,,,,,percent of total billed charges,,1951.6,,,,,,,percent of total billed charges,,2216.8,,,,,,,percent of total billed charges,,1564,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.6,,,,,,,percent of total billed charges,,2822,,,,,,,percent of total billed charges,,1462,,,,,,,percent of total billed charges,,1700,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2590.8,,,,,,,percent of total billed charges,,1961.8,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,1768,,,,,,,percent of total billed charges,,1598,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2040,,,,,,,percent of total billed charges,,3613.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"LINER, NOVAE INS XPEO-E 43/22.2 MM DL MOB E-ST",SUP-107723,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,10802.46,4320.98,4645.06,11481.76,,5930.55,,,,,,,percent of total billed charges,,7583.33,,,,,,,percent of total billed charges,,5162.5,,,,,,,percent of total billed charges,,,,,,,,,,,8101.85,,,,,,,percent of total billed charges,,,,,,,,,,,8101.85,,,,,,,percent of total billed charges,,7885.8,,,,,,,percent of total billed charges,,6200.61,,,,,,,percent of total billed charges,,7043.2,,,,,,,percent of total billed charges,,4969.13,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7550.92,,,,,,,percent of total billed charges,,8966.04,,,,,,,percent of total billed charges,,4645.06,,,,,,,percent of total billed charges,,5401.23,,,,,,,percent of total billed charges,,7561.72,,,,,,,percent of total billed charges,,8231.47,,,,,,,percent of total billed charges,,6233.02,,,,,,,percent of total billed charges,,8101.85,,,,,,,percent of total billed charges,,9182.09,,,,,,,percent of total billed charges,,9182.09,,,,,,,percent of total billed charges,,8101.85,,,,,,,percent of total billed charges,,5617.28,,,,,,,percent of total billed charges,,5077.16,,,,,,,percent of total billed charges,,7561.72,,,,,,,percent of total billed charges,,9182.09,,,,,,,percent of total billed charges,,7561.72,,,,,,,percent of total billed charges,,6481.48,,,,,,,percent of total billed charges,,11481.76,,,,,,,percent of total billed charges,,5162.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
