facility,"KIT, COLLECTOR BONE SHEEHY PATE",SUP-65664,CDM,,,0270,RC,,,,inpatient,,,214.25,85.7,92.13,227.72,,117.62,,,,,,,percent of total billed charges,,150.4,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,160.68,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,160.69,,,,,,,percent of total billed charges,,156.4,,,,,,,percent of total billed charges,,122.98,,,,,,,percent of total billed charges,,139.69,,,,,,,percent of total billed charges,,98.55,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.76,,,,,,,percent of total billed charges,,177.83,,,,,,,percent of total billed charges,,92.13,,,,,,,percent of total billed charges,,107.13,,,,,,,percent of total billed charges,,149.98,,,,,,,percent of total billed charges,,163.26,,,,,,,percent of total billed charges,,123.62,,,,,,,percent of total billed charges,,160.69,,,,,,,percent of total billed charges,,182.11,,,,,,,percent of total billed charges,,182.11,,,,,,,percent of total billed charges,,160.69,,,,,,,percent of total billed charges,,111.41,,,,,,,percent of total billed charges,,100.7,,,,,,,percent of total billed charges,,149.98,,,,,,,percent of total billed charges,,182.11,,,,,,,percent of total billed charges,,149.98,,,,,,,percent of total billed charges,,128.55,,,,,,,percent of total billed charges,,227.72,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, DRAINAGE PLEURX 1000ML BOTTLE / DRAIN LINE / DRESSING",SUP-76863,CDM,,,0270,RC,,,,outpatient,,,255.99,102.4,110.08,272.09,,140.54,,,,,,,percent of total billed charges,,179.7,,,,,,,percent of total billed charges,,122.34,,,,,,,percent of total billed charges,,,,,,,,,,,191.99,,,,,,,percent of total billed charges,,,,,,,,,,,191.99,,,,,,,percent of total billed charges,,186.87,,,,,,,percent of total billed charges,,146.94,,,,,,,percent of total billed charges,,166.91,,,,,,,percent of total billed charges,,117.76,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.94,,,,,,,percent of total billed charges,,212.47,,,,,,,percent of total billed charges,,110.08,,,,,,,percent of total billed charges,,128,,,,,,,percent of total billed charges,,179.19,,,,,,,percent of total billed charges,,195.06,,,,,,,percent of total billed charges,,147.71,,,,,,,percent of total billed charges,,191.99,,,,,,,percent of total billed charges,,217.59,,,,,,,percent of total billed charges,,217.59,,,,,,,percent of total billed charges,,191.99,,,,,,,percent of total billed charges,,133.11,,,,,,,percent of total billed charges,,120.32,,,,,,,percent of total billed charges,,179.19,,,,,,,percent of total billed charges,,217.59,,,,,,,percent of total billed charges,,179.19,,,,,,,percent of total billed charges,,153.59,,,,,,,percent of total billed charges,,272.09,,,,,,,percent of total billed charges,,122.34,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, DRESSING OTO MED EAR GLASS PEDIATRIC",SUP-11219,CDM,,,0270,RC,,,,outpatient,,,63.8,25.52,27.43,67.81,,35.03,,,,,,,percent of total billed charges,,44.79,,,,,,,percent of total billed charges,,30.49,,,,,,,percent of total billed charges,,,,,,,,,,,47.85,,,,,,,percent of total billed charges,,,,,,,,,,,47.85,,,,,,,percent of total billed charges,,46.57,,,,,,,percent of total billed charges,,36.62,,,,,,,percent of total billed charges,,41.6,,,,,,,percent of total billed charges,,29.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,,,,percent of total billed charges,,52.95,,,,,,,percent of total billed charges,,27.43,,,,,,,percent of total billed charges,,31.9,,,,,,,percent of total billed charges,,44.66,,,,,,,percent of total billed charges,,48.62,,,,,,,percent of total billed charges,,36.81,,,,,,,percent of total billed charges,,47.85,,,,,,,percent of total billed charges,,54.23,,,,,,,percent of total billed charges,,54.23,,,,,,,percent of total billed charges,,47.85,,,,,,,percent of total billed charges,,33.18,,,,,,,percent of total billed charges,,29.99,,,,,,,percent of total billed charges,,44.66,,,,,,,percent of total billed charges,,54.23,,,,,,,percent of total billed charges,,44.66,,,,,,,percent of total billed charges,,38.28,,,,,,,percent of total billed charges,,67.81,,,,,,,percent of total billed charges,,30.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, DRY AID MINI-SUPER AFTERCARE PONTO",SUP-T15444,CDM,,,0270,RC,,,,outpatient,,,40.96,16.38,17.61,43.54,,22.49,,,,,,,percent of total billed charges,,28.75,,,,,,,percent of total billed charges,,19.57,,,,,,,percent of total billed charges,,,,,,,,,,,30.72,,,,,,,percent of total billed charges,,,,,,,,,,,30.72,,,,,,,percent of total billed charges,,29.9,,,,,,,percent of total billed charges,,23.51,,,,,,,percent of total billed charges,,26.71,,,,,,,percent of total billed charges,,18.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.63,,,,,,,percent of total billed charges,,34,,,,,,,percent of total billed charges,,17.61,,,,,,,percent of total billed charges,,20.48,,,,,,,percent of total billed charges,,28.67,,,,,,,percent of total billed charges,,31.21,,,,,,,percent of total billed charges,,23.63,,,,,,,percent of total billed charges,,30.72,,,,,,,percent of total billed charges,,34.82,,,,,,,percent of total billed charges,,34.82,,,,,,,percent of total billed charges,,30.72,,,,,,,percent of total billed charges,,21.3,,,,,,,percent of total billed charges,,19.25,,,,,,,percent of total billed charges,,28.67,,,,,,,percent of total billed charges,,34.82,,,,,,,percent of total billed charges,,28.67,,,,,,,percent of total billed charges,,24.58,,,,,,,percent of total billed charges,,43.54,,,,,,,percent of total billed charges,,19.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, FEEDING TUBE PEG SAFETY 20FR PUSH",SUP-88705,CDM,,,0270,RC,,,,inpatient,,,350.9,140.36,150.89,372.97,,192.64,,,,,,,percent of total billed charges,,246.33,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,263.17,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,263.18,,,,,,,percent of total billed charges,,256.16,,,,,,,percent of total billed charges,,201.42,,,,,,,percent of total billed charges,,228.78,,,,,,,percent of total billed charges,,161.41,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.28,,,,,,,percent of total billed charges,,291.25,,,,,,,percent of total billed charges,,150.89,,,,,,,percent of total billed charges,,175.45,,,,,,,percent of total billed charges,,245.63,,,,,,,percent of total billed charges,,267.39,,,,,,,percent of total billed charges,,202.47,,,,,,,percent of total billed charges,,263.18,,,,,,,percent of total billed charges,,298.27,,,,,,,percent of total billed charges,,298.27,,,,,,,percent of total billed charges,,263.18,,,,,,,percent of total billed charges,,182.47,,,,,,,percent of total billed charges,,164.92,,,,,,,percent of total billed charges,,245.63,,,,,,,percent of total billed charges,,298.27,,,,,,,percent of total billed charges,,245.63,,,,,,,percent of total billed charges,,210.54,,,,,,,percent of total billed charges,,372.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, GASTRIC JEJUNAL BUTTON G-JET LP 16FR X 1.5 X 30CM",SUP-T14107,CDM,,,0270,RC,,,,outpatient,,,1545.3,618.12,664.48,1642.47,,848.37,,,,,,,percent of total billed charges,,1084.8,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,1128.07,,,,,,,percent of total billed charges,,887,,,,,,,percent of total billed charges,,1007.54,,,,,,,percent of total billed charges,,710.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.16,,,,,,,percent of total billed charges,,1282.6,,,,,,,percent of total billed charges,,664.48,,,,,,,percent of total billed charges,,772.65,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1177.52,,,,,,,percent of total billed charges,,891.64,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,803.56,,,,,,,percent of total billed charges,,726.29,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,927.18,,,,,,,percent of total billed charges,,1642.47,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, GASTRIC JEJUNAL BUTTON G-JET LP 16FR X 2.3 X 45CM",SUP-T68047,CDM,,,0270,RC,,,,outpatient,,,1545.3,618.12,664.48,1642.47,,848.37,,,,,,,percent of total billed charges,,1084.8,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,1128.07,,,,,,,percent of total billed charges,,887,,,,,,,percent of total billed charges,,1007.54,,,,,,,percent of total billed charges,,710.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.16,,,,,,,percent of total billed charges,,1282.6,,,,,,,percent of total billed charges,,664.48,,,,,,,percent of total billed charges,,772.65,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1177.52,,,,,,,percent of total billed charges,,891.64,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,803.56,,,,,,,percent of total billed charges,,726.29,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,927.18,,,,,,,percent of total billed charges,,1642.47,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, GASTRIC JEJUNAL BUTTON G-JET LP 16FR X 2.5 X 45CM",SUP-93491,CDM,,,0270,RC,,,,outpatient,,,1802,720.8,774.86,1915.32,,989.3,,,,,,,percent of total billed charges,,1265,,,,,,,percent of total billed charges,,861.18,,,,,,,percent of total billed charges,,,,,,,,,,,1351.5,,,,,,,percent of total billed charges,,,,,,,,,,,1351.5,,,,,,,percent of total billed charges,,1315.46,,,,,,,percent of total billed charges,,1034.35,,,,,,,percent of total billed charges,,1174.9,,,,,,,percent of total billed charges,,828.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.6,,,,,,,percent of total billed charges,,1495.66,,,,,,,percent of total billed charges,,774.86,,,,,,,percent of total billed charges,,901,,,,,,,percent of total billed charges,,1261.4,,,,,,,percent of total billed charges,,1373.12,,,,,,,percent of total billed charges,,1039.75,,,,,,,percent of total billed charges,,1351.5,,,,,,,percent of total billed charges,,1531.7,,,,,,,percent of total billed charges,,1531.7,,,,,,,percent of total billed charges,,1351.5,,,,,,,percent of total billed charges,,937.04,,,,,,,percent of total billed charges,,846.94,,,,,,,percent of total billed charges,,1261.4,,,,,,,percent of total billed charges,,1531.7,,,,,,,percent of total billed charges,,1261.4,,,,,,,percent of total billed charges,,1081.2,,,,,,,percent of total billed charges,,1915.32,,,,,,,percent of total billed charges,,861.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, GASTRIC JEJUNAL BUTTON G-JET LP 18FR X 2.3 X 45CM",SUP-T80498,CDM,,,0270,RC,,,,outpatient,,,1545.3,618.12,664.48,1642.47,,848.37,,,,,,,percent of total billed charges,,1084.8,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,,,,,,,,,,1158.98,,,,,,,percent of total billed charges,,1128.07,,,,,,,percent of total billed charges,,887,,,,,,,percent of total billed charges,,1007.54,,,,,,,percent of total billed charges,,710.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.16,,,,,,,percent of total billed charges,,1282.6,,,,,,,percent of total billed charges,,664.48,,,,,,,percent of total billed charges,,772.65,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1177.52,,,,,,,percent of total billed charges,,891.64,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1158.98,,,,,,,percent of total billed charges,,803.56,,,,,,,percent of total billed charges,,726.29,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,1313.51,,,,,,,percent of total billed charges,,1081.71,,,,,,,percent of total billed charges,,927.18,,,,,,,percent of total billed charges,,1642.47,,,,,,,percent of total billed charges,,738.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, HAMMERTUBE CANNULATED 0 DEG, 3.5MM STERILE",SUP-T83031,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,4363.76,1745.5,1876.42,4638.17,,2395.7,,,,,,,percent of total billed charges,,3063.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,3272.82,,,,,,,percent of total billed charges,,,,,,,,,,,3272.82,,,,,,,percent of total billed charges,,3185.54,,,,,,,percent of total billed charges,,2504.8,,,,,,,percent of total billed charges,,2845.17,,,,,,,percent of total billed charges,,2007.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.27,,,,,,,percent of total billed charges,,3621.92,,,,,,,percent of total billed charges,,1876.42,,,,,,,percent of total billed charges,,2181.88,,,,,,,percent of total billed charges,,3054.63,,,,,,,percent of total billed charges,,3325.19,,,,,,,percent of total billed charges,,2517.89,,,,,,,percent of total billed charges,,3272.82,,,,,,,percent of total billed charges,,3709.2,,,,,,,percent of total billed charges,,3709.2,,,,,,,percent of total billed charges,,3272.82,,,,,,,percent of total billed charges,,2269.16,,,,,,,percent of total billed charges,,2050.97,,,,,,,percent of total billed charges,,3054.63,,,,,,,percent of total billed charges,,3709.2,,,,,,,percent of total billed charges,,3054.63,,,,,,,percent of total billed charges,,2618.26,,,,,,,percent of total billed charges,,4638.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, INTRODUCER LAPAROSCOPIC MIC/MICKEY 20FR",SUP-93550,CDM,,,0270,RC,,,,outpatient,,,825.1,330.04,354.79,876.99,,452.98,,,,,,,percent of total billed charges,,579.22,,,,,,,percent of total billed charges,,394.32,,,,,,,percent of total billed charges,,,,,,,,,,,618.83,,,,,,,percent of total billed charges,,,,,,,,,,,618.83,,,,,,,percent of total billed charges,,602.32,,,,,,,percent of total billed charges,,473.61,,,,,,,percent of total billed charges,,537.97,,,,,,,percent of total billed charges,,379.55,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.74,,,,,,,percent of total billed charges,,684.83,,,,,,,percent of total billed charges,,354.79,,,,,,,percent of total billed charges,,412.55,,,,,,,percent of total billed charges,,577.57,,,,,,,percent of total billed charges,,628.73,,,,,,,percent of total billed charges,,476.08,,,,,,,percent of total billed charges,,618.83,,,,,,,percent of total billed charges,,701.34,,,,,,,percent of total billed charges,,701.34,,,,,,,percent of total billed charges,,618.83,,,,,,,percent of total billed charges,,429.05,,,,,,,percent of total billed charges,,387.8,,,,,,,percent of total billed charges,,577.57,,,,,,,percent of total billed charges,,701.34,,,,,,,percent of total billed charges,,577.57,,,,,,,percent of total billed charges,,495.06,,,,,,,percent of total billed charges,,876.99,,,,,,,percent of total billed charges,,394.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, INTRODUCER RADIAL PRELUDE IDEAL 6FR X 7CM W/ 21GA",SUP-88953,CDM,,,0270,RC,,,,outpatient,,,215.18,86.07,92.53,228.71,,118.13,,,,,,,percent of total billed charges,,151.06,,,,,,,percent of total billed charges,,102.83,,,,,,,percent of total billed charges,,,,,,,,,,,161.39,,,,,,,percent of total billed charges,,,,,,,,,,,161.39,,,,,,,percent of total billed charges,,157.08,,,,,,,percent of total billed charges,,123.51,,,,,,,percent of total billed charges,,140.3,,,,,,,percent of total billed charges,,98.98,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.41,,,,,,,percent of total billed charges,,178.6,,,,,,,percent of total billed charges,,92.53,,,,,,,percent of total billed charges,,107.59,,,,,,,percent of total billed charges,,150.63,,,,,,,percent of total billed charges,,163.97,,,,,,,percent of total billed charges,,124.16,,,,,,,percent of total billed charges,,161.39,,,,,,,percent of total billed charges,,182.9,,,,,,,percent of total billed charges,,182.9,,,,,,,percent of total billed charges,,161.39,,,,,,,percent of total billed charges,,111.89,,,,,,,percent of total billed charges,,101.13,,,,,,,percent of total billed charges,,150.63,,,,,,,percent of total billed charges,,182.9,,,,,,,percent of total billed charges,,150.63,,,,,,,percent of total billed charges,,129.11,,,,,,,percent of total billed charges,,228.71,,,,,,,percent of total billed charges,,102.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ISTENT TRABECULAR MICRO BYPASS SYSTEM",SUP-91981,CDM,C1783,HCPCS,0278,RC,,,,outpatient,,,6916.5,2766.6,2974.1,7351.43,,3797.16,,,,,,,percent of total billed charges,,4855.38,,,,,,,percent of total billed charges,,3305.4,,,,,,,percent of total billed charges,,,,,,,,,,,5187.38,,,,,,,percent of total billed charges,,,,,,,,,,,5187.38,,,,,,,percent of total billed charges,,5049.05,,,,,,,percent of total billed charges,,3970.07,,,,,,,percent of total billed charges,,4509.56,,,,,,,percent of total billed charges,,3181.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834.63,,,,,,,percent of total billed charges,,5740.7,,,,,,,percent of total billed charges,,2974.1,,,,,,,percent of total billed charges,,3458.25,,,,,,,percent of total billed charges,,4841.55,,,,,,,percent of total billed charges,,5270.37,,,,,,,percent of total billed charges,,3990.82,,,,,,,percent of total billed charges,,5187.38,,,,,,,percent of total billed charges,,5879.03,,,,,,,percent of total billed charges,,5879.03,,,,,,,percent of total billed charges,,5187.38,,,,,,,percent of total billed charges,,3596.58,,,,,,,percent of total billed charges,,3250.76,,,,,,,percent of total billed charges,,4841.55,,,,,,,percent of total billed charges,,5879.03,,,,,,,percent of total billed charges,,4841.55,,,,,,,percent of total billed charges,,4149.9,,,,,,,percent of total billed charges,,7351.43,,,,,,,percent of total billed charges,,3305.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, KNEE IOBP OPEN TIP PROCEDURE",SUP-T87179,CDM,,,0270,RC,,,,outpatient,,,2890,1156,1242.7,3071.73,,1586.61,,,,,,,percent of total billed charges,,2028.78,,,,,,,percent of total billed charges,,1381.13,,,,,,,percent of total billed charges,,,,,,,,,,,2167.5,,,,,,,percent of total billed charges,,,,,,,,,,,2167.5,,,,,,,percent of total billed charges,,2109.7,,,,,,,percent of total billed charges,,1658.86,,,,,,,percent of total billed charges,,1884.28,,,,,,,percent of total billed charges,,1329.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.11,,,,,,,percent of total billed charges,,2398.7,,,,,,,percent of total billed charges,,1242.7,,,,,,,percent of total billed charges,,1445,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,2202.18,,,,,,,percent of total billed charges,,1667.53,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,2456.5,,,,,,,percent of total billed charges,,2456.5,,,,,,,percent of total billed charges,,2167.5,,,,,,,percent of total billed charges,,1502.8,,,,,,,percent of total billed charges,,1358.3,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,2456.5,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,1734,,,,,,,percent of total billed charges,,3071.73,,,,,,,percent of total billed charges,,1381.13,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
