facility,"IOL, MONOFOCAL CLAREON TORIC +21.0",SUP-94419,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +21.5",SUP-94473,CDM,V2787,HCPCS,0276,RC,,,,inpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, MONOFOCAL CLAREON TORIC +23.0",SUP-94529,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +23.5",SUP-94530,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +23.5",SUP-94689,CDM,V2787,HCPCS,0276,RC,,,,inpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, MONOFOCAL CLAREON TORIC +24.0",SUP-94531,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +25.0",SUP-94480,CDM,V2787,HCPCS,0276,RC,,,,inpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, MONOFOCAL CLAREON TORIC +25.0",SUP-94533,CDM,V2787,HCPCS,0276,RC,,,,inpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, MONOFOCAL CLAREON TORIC +26.0",SUP-94535,CDM,V2787,HCPCS,0276,RC,,,,inpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IOL, MONOFOCAL CLAREON TORIC +27.0",SUP-94643,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +27.5",SUP-94538,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
facility,"IOL, MONOFOCAL CLAREON TORIC +28.0",SUP-94751,CDM,V2787,HCPCS,0276,RC,,,,outpatient,,,1717,686.8,738.31,1824.97,,942.63,,,,,,,percent of total billed charges,,1205.33,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,1287.75,,,,,,,percent of total billed charges,,,,,,,,,,,1287.75,,,,,,,percent of total billed charges,,1253.41,,,,,,,percent of total billed charges,,985.56,,,,,,,percent of total billed charges,,1119.48,,,,,,,percent of total billed charges,,789.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.18,,,,,,,percent of total billed charges,,1425.11,,,,,,,percent of total billed charges,,738.31,,,,,,,percent of total billed charges,,858.5,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1308.35,,,,,,,percent of total billed charges,,990.71,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1287.75,,,,,,,percent of total billed charges,,892.84,,,,,,,percent of total billed charges,,806.99,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1459.45,,,,,,,percent of total billed charges,,1201.9,,,,,,,percent of total billed charges,,1030.2,,,,,,,percent of total billed charges,,1824.97,,,,,,,percent of total billed charges,,820.55,,,,,,,percent of total billed charges,,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,Zero instances of the item or service in the 12 months prior to posting the file.
