facility,"PLATE, RADIUS VOLAR 5 X 6 HOLE SS LT 2.4 VA-LCP 2-COLUMN NRW",SUP-59547,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1974.31,789.72,848.95,2098.46,,1083.9,,,,,,,percent of total billed charges,,1385.97,,,,,,,percent of total billed charges,,943.52,,,,,,,percent of total billed charges,,,,,,,,,,,1480.73,,,,,,,percent of total billed charges,,,,,,,,,,,1480.73,,,,,,,percent of total billed charges,,1441.25,,,,,,,percent of total billed charges,,1133.25,,,,,,,percent of total billed charges,,1287.25,,,,,,,percent of total billed charges,,908.18,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.04,,,,,,,percent of total billed charges,,1638.68,,,,,,,percent of total billed charges,,848.95,,,,,,,percent of total billed charges,,987.16,,,,,,,percent of total billed charges,,1382.02,,,,,,,percent of total billed charges,,1504.42,,,,,,,percent of total billed charges,,1139.18,,,,,,,percent of total billed charges,,1480.73,,,,,,,percent of total billed charges,,1678.16,,,,,,,percent of total billed charges,,1678.16,,,,,,,percent of total billed charges,,1480.73,,,,,,,percent of total billed charges,,1026.64,,,,,,,percent of total billed charges,,927.93,,,,,,,percent of total billed charges,,1382.02,,,,,,,percent of total billed charges,,1678.16,,,,,,,percent of total billed charges,,1382.02,,,,,,,percent of total billed charges,,1184.59,,,,,,,percent of total billed charges,,2098.46,,,,,,,percent of total billed charges,,943.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RADIUS VOLAR DISTAL 3 X 8 HOLE SS RT 2.4 LCP COLUMN",SUP-59538,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2446.37,978.55,1051.94,2600.21,,1343.06,,,,,,,percent of total billed charges,,1717.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1834.78,,,,,,,percent of total billed charges,,,,,,,,,,,1834.78,,,,,,,percent of total billed charges,,1785.85,,,,,,,percent of total billed charges,,1404.22,,,,,,,percent of total billed charges,,1595.03,,,,,,,percent of total billed charges,,1125.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.01,,,,,,,percent of total billed charges,,2030.49,,,,,,,percent of total billed charges,,1051.94,,,,,,,percent of total billed charges,,1223.19,,,,,,,percent of total billed charges,,1712.46,,,,,,,percent of total billed charges,,1864.13,,,,,,,percent of total billed charges,,1411.56,,,,,,,percent of total billed charges,,1834.78,,,,,,,percent of total billed charges,,2079.41,,,,,,,percent of total billed charges,,2079.41,,,,,,,percent of total billed charges,,1834.78,,,,,,,percent of total billed charges,,1272.11,,,,,,,percent of total billed charges,,1149.79,,,,,,,percent of total billed charges,,1712.46,,,,,,,percent of total billed charges,,2079.41,,,,,,,percent of total billed charges,,1712.46,,,,,,,percent of total billed charges,,1467.82,,,,,,,percent of total billed charges,,2600.21,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RADIUS VOLAR DISTAL 5 X 5 HOLE SS RT 2.4 LCP 61MM",SUP-60610,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,3274.27,1309.71,1407.94,3480.17,,1797.57,,,,,,,percent of total billed charges,,2298.54,,,,,,,percent of total billed charges,,1564.77,,,,,,,percent of total billed charges,,,,,,,,,,,2455.7,,,,,,,percent of total billed charges,,,,,,,,,,,2455.7,,,,,,,percent of total billed charges,,2390.22,,,,,,,percent of total billed charges,,1879.43,,,,,,,percent of total billed charges,,2134.82,,,,,,,percent of total billed charges,,1506.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.71,,,,,,,percent of total billed charges,,2717.64,,,,,,,percent of total billed charges,,1407.94,,,,,,,percent of total billed charges,,1637.14,,,,,,,percent of total billed charges,,2291.99,,,,,,,percent of total billed charges,,2494.99,,,,,,,percent of total billed charges,,1889.25,,,,,,,percent of total billed charges,,2455.7,,,,,,,percent of total billed charges,,2783.13,,,,,,,percent of total billed charges,,2783.13,,,,,,,percent of total billed charges,,2455.7,,,,,,,percent of total billed charges,,1702.62,,,,,,,percent of total billed charges,,1538.91,,,,,,,percent of total billed charges,,2291.99,,,,,,,percent of total billed charges,,2783.13,,,,,,,percent of total billed charges,,2291.99,,,,,,,percent of total billed charges,,1964.56,,,,,,,percent of total billed charges,,3480.17,,,,,,,percent of total billed charges,,1564.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RAPID RESORB CONTOUR MESH 1.5 X 100 X 100 X 0.5MM ST",SUP-T83719,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,8865.14,3546.06,3812.01,9422.61,,4866.96,,,,,,,percent of total billed charges,,6223.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,6648.86,,,,,,,percent of total billed charges,,,,,,,,,,,6648.86,,,,,,,percent of total billed charges,,6471.55,,,,,,,percent of total billed charges,,5088.59,,,,,,,percent of total billed charges,,5780.07,,,,,,,percent of total billed charges,,4077.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6196.73,,,,,,,percent of total billed charges,,7358.07,,,,,,,percent of total billed charges,,3812.01,,,,,,,percent of total billed charges,,4432.57,,,,,,,percent of total billed charges,,6205.6,,,,,,,percent of total billed charges,,6755.24,,,,,,,percent of total billed charges,,5115.19,,,,,,,percent of total billed charges,,6648.86,,,,,,,percent of total billed charges,,7535.37,,,,,,,percent of total billed charges,,7535.37,,,,,,,percent of total billed charges,,6648.86,,,,,,,percent of total billed charges,,4609.87,,,,,,,percent of total billed charges,,4166.62,,,,,,,percent of total billed charges,,6205.6,,,,,,,percent of total billed charges,,7535.37,,,,,,,percent of total billed charges,,6205.6,,,,,,,percent of total billed charges,,5319.08,,,,,,,percent of total billed charges,,9422.61,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RECON 12 HOLE ULS SS 2.7 X 97MM STR",SUP-54986,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1087.32,434.93,467.55,1155.69,,596.94,,,,,,,percent of total billed charges,,763.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,815.49,,,,,,,percent of total billed charges,,,,,,,,,,,815.49,,,,,,,percent of total billed charges,,793.74,,,,,,,percent of total billed charges,,624.12,,,,,,,percent of total billed charges,,708.93,,,,,,,percent of total billed charges,,500.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.04,,,,,,,percent of total billed charges,,902.48,,,,,,,percent of total billed charges,,467.55,,,,,,,percent of total billed charges,,543.66,,,,,,,percent of total billed charges,,761.12,,,,,,,percent of total billed charges,,828.54,,,,,,,percent of total billed charges,,627.38,,,,,,,percent of total billed charges,,815.49,,,,,,,percent of total billed charges,,924.22,,,,,,,percent of total billed charges,,924.22,,,,,,,percent of total billed charges,,815.49,,,,,,,percent of total billed charges,,565.41,,,,,,,percent of total billed charges,,511.04,,,,,,,percent of total billed charges,,761.12,,,,,,,percent of total billed charges,,924.22,,,,,,,percent of total billed charges,,761.12,,,,,,,percent of total billed charges,,652.39,,,,,,,percent of total billed charges,,1155.69,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RECON LOW PROFILE 16 HOLE J-CURVE PELVIC SS RT",SUP-60672,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2575.94,1030.38,1107.65,2737.92,,1414.19,,,,,,,percent of total billed charges,,1808.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,,,,,,,,,,1931.96,,,,,,,percent of total billed charges,,1880.44,,,,,,,percent of total billed charges,,1478.59,,,,,,,percent of total billed charges,,1679.51,,,,,,,percent of total billed charges,,1184.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.58,,,,,,,percent of total billed charges,,2138.03,,,,,,,percent of total billed charges,,1107.65,,,,,,,percent of total billed charges,,1287.97,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1962.87,,,,,,,percent of total billed charges,,1486.32,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1931.96,,,,,,,percent of total billed charges,,1339.49,,,,,,,percent of total billed charges,,1210.69,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,2189.55,,,,,,,percent of total billed charges,,1803.16,,,,,,,percent of total billed charges,,1545.56,,,,,,,percent of total billed charges,,2737.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RECTANGLE 3-D 2 X 2 HOLE 1.7 MID-FACE TI .55MM",SUP-63193,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,465.01,186,199.95,494.25,,255.29,,,,,,,percent of total billed charges,,326.44,,,,,,,percent of total billed charges,,222.23,,,,,,,percent of total billed charges,,,,,,,,,,,348.76,,,,,,,percent of total billed charges,,,,,,,,,,,348.76,,,,,,,percent of total billed charges,,339.46,,,,,,,percent of total billed charges,,266.92,,,,,,,percent of total billed charges,,303.19,,,,,,,percent of total billed charges,,213.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.04,,,,,,,percent of total billed charges,,385.96,,,,,,,percent of total billed charges,,199.95,,,,,,,percent of total billed charges,,232.51,,,,,,,percent of total billed charges,,325.51,,,,,,,percent of total billed charges,,354.34,,,,,,,percent of total billed charges,,268.31,,,,,,,percent of total billed charges,,348.76,,,,,,,percent of total billed charges,,395.26,,,,,,,percent of total billed charges,,395.26,,,,,,,percent of total billed charges,,348.76,,,,,,,percent of total billed charges,,241.81,,,,,,,percent of total billed charges,,218.55,,,,,,,percent of total billed charges,,325.51,,,,,,,percent of total billed charges,,395.26,,,,,,,percent of total billed charges,,325.51,,,,,,,percent of total billed charges,,279.01,,,,,,,percent of total billed charges,,494.25,,,,,,,percent of total billed charges,,222.23,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, REPLICATOR EQUINOXE 4.5MM O/S",SUP-90519,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2142,856.8,921.06,2276.7,,1175.96,,,,,,,percent of total billed charges,,1503.68,,,,,,,percent of total billed charges,,1023.66,,,,,,,percent of total billed charges,,,,,,,,,,,1606.5,,,,,,,percent of total billed charges,,,,,,,,,,,1606.5,,,,,,,percent of total billed charges,,1563.66,,,,,,,percent of total billed charges,,1229.51,,,,,,,percent of total billed charges,,1396.58,,,,,,,percent of total billed charges,,985.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.26,,,,,,,percent of total billed charges,,1777.86,,,,,,,percent of total billed charges,,921.06,,,,,,,percent of total billed charges,,1071,,,,,,,percent of total billed charges,,1499.4,,,,,,,percent of total billed charges,,1632.2,,,,,,,percent of total billed charges,,1235.93,,,,,,,percent of total billed charges,,1606.5,,,,,,,percent of total billed charges,,1820.7,,,,,,,percent of total billed charges,,1820.7,,,,,,,percent of total billed charges,,1606.5,,,,,,,percent of total billed charges,,1113.84,,,,,,,percent of total billed charges,,1006.74,,,,,,,percent of total billed charges,,1499.4,,,,,,,percent of total billed charges,,1820.7,,,,,,,percent of total billed charges,,1499.4,,,,,,,percent of total billed charges,,1285.2,,,,,,,percent of total billed charges,,2276.7,,,,,,,percent of total billed charges,,1023.66,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, RESONATE ANTERIOR CERVICAL 1-LEVEL 9MM",SUP-T84988,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,3230,1292,1388.9,3433.11,,1773.27,,,,,,,percent of total billed charges,,2267.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2422.5,,,,,,,percent of total billed charges,,,,,,,,,,,2422.5,,,,,,,percent of total billed charges,,2357.9,,,,,,,percent of total billed charges,,1854.02,,,,,,,percent of total billed charges,,2105.96,,,,,,,percent of total billed charges,,1485.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.77,,,,,,,percent of total billed charges,,2680.9,,,,,,,percent of total billed charges,,1388.9,,,,,,,percent of total billed charges,,1615,,,,,,,percent of total billed charges,,2261,,,,,,,percent of total billed charges,,2461.26,,,,,,,percent of total billed charges,,1863.71,,,,,,,percent of total billed charges,,2422.5,,,,,,,percent of total billed charges,,2745.5,,,,,,,percent of total billed charges,,2745.5,,,,,,,percent of total billed charges,,2422.5,,,,,,,percent of total billed charges,,1679.6,,,,,,,percent of total billed charges,,1518.1,,,,,,,percent of total billed charges,,2261,,,,,,,percent of total billed charges,,2745.5,,,,,,,percent of total billed charges,,2261,,,,,,,percent of total billed charges,,1938,,,,,,,percent of total billed charges,,3433.11,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, ROD 4.0MM MEDIAL SYNAPSE TI 50MM",SUP-104259,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,7950,3180,3418.5,8449.92,,4364.55,,,,,,,percent of total billed charges,,5580.9,,,,,,,percent of total billed charges,,3799.31,,,,,,,percent of total billed charges,,,,,,,,,,,5962.5,,,,,,,percent of total billed charges,,,,,,,,,,,5962.5,,,,,,,percent of total billed charges,,5803.5,,,,,,,percent of total billed charges,,4563.3,,,,,,,percent of total billed charges,,5183.4,,,,,,,percent of total billed charges,,3657,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557.05,,,,,,,percent of total billed charges,,6598.5,,,,,,,percent of total billed charges,,3418.5,,,,,,,percent of total billed charges,,3975,,,,,,,percent of total billed charges,,5565,,,,,,,percent of total billed charges,,6057.9,,,,,,,percent of total billed charges,,4587.15,,,,,,,percent of total billed charges,,5962.5,,,,,,,percent of total billed charges,,6757.5,,,,,,,percent of total billed charges,,6757.5,,,,,,,percent of total billed charges,,5962.5,,,,,,,percent of total billed charges,,4134,,,,,,,percent of total billed charges,,3736.5,,,,,,,percent of total billed charges,,5565,,,,,,,percent of total billed charges,,6757.5,,,,,,,percent of total billed charges,,5565,,,,,,,percent of total billed charges,,4770,,,,,,,percent of total billed charges,,8449.92,,,,,,,percent of total billed charges,,3799.31,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, SAGITTAL SPLIT 4 HOLE TI LOCKING ST W/ 6MM BAR",SUP-63280,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,791.53,316.61,340.36,841.3,,434.55,,,,,,,percent of total billed charges,,555.65,,,,,,,percent of total billed charges,,378.27,,,,,,,percent of total billed charges,,,,,,,,,,,593.65,,,,,,,percent of total billed charges,,,,,,,,,,,593.65,,,,,,,percent of total billed charges,,577.82,,,,,,,percent of total billed charges,,454.34,,,,,,,percent of total billed charges,,516.08,,,,,,,percent of total billed charges,,364.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.28,,,,,,,percent of total billed charges,,656.97,,,,,,,percent of total billed charges,,340.36,,,,,,,percent of total billed charges,,395.77,,,,,,,percent of total billed charges,,554.07,,,,,,,percent of total billed charges,,603.15,,,,,,,percent of total billed charges,,456.71,,,,,,,percent of total billed charges,,593.65,,,,,,,percent of total billed charges,,672.8,,,,,,,percent of total billed charges,,672.8,,,,,,,percent of total billed charges,,593.65,,,,,,,percent of total billed charges,,411.6,,,,,,,percent of total billed charges,,372.02,,,,,,,percent of total billed charges,,554.07,,,,,,,percent of total billed charges,,672.8,,,,,,,percent of total billed charges,,554.07,,,,,,,percent of total billed charges,,474.92,,,,,,,percent of total billed charges,,841.3,,,,,,,percent of total billed charges,,378.27,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, SKYLINE 4 LEVEL TI 64MM",SUP-99066,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,3400,1360,1462,3613.8,,1866.6,,,,,,,percent of total billed charges,,2386.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,,,,,,,,,,2550,,,,,,,percent of total billed charges,,2482,,,,,,,percent of total billed charges,,1951.6,,,,,,,percent of total billed charges,,2216.8,,,,,,,percent of total billed charges,,1564,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.6,,,,,,,percent of total billed charges,,2822,,,,,,,percent of total billed charges,,1462,,,,,,,percent of total billed charges,,1700,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2590.8,,,,,,,percent of total billed charges,,1961.8,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2550,,,,,,,percent of total billed charges,,1768,,,,,,,percent of total billed charges,,1598,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2890,,,,,,,percent of total billed charges,,2380,,,,,,,percent of total billed charges,,2040,,,,,,,percent of total billed charges,,3613.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, SLIM Y-SHAPED 2 HOLE 30MM",SUP-108483,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,2072.64,829.06,891.24,2202.97,,1137.88,,,,,,,percent of total billed charges,,1454.99,,,,,,,percent of total billed charges,,990.51,,,,,,,percent of total billed charges,,,,,,,,,,,1554.48,,,,,,,percent of total billed charges,,,,,,,,,,,1554.48,,,,,,,percent of total billed charges,,1513.03,,,,,,,percent of total billed charges,,1189.7,,,,,,,percent of total billed charges,,1351.36,,,,,,,percent of total billed charges,,953.41,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.78,,,,,,,percent of total billed charges,,1720.29,,,,,,,percent of total billed charges,,891.24,,,,,,,percent of total billed charges,,1036.32,,,,,,,percent of total billed charges,,1450.85,,,,,,,percent of total billed charges,,1579.35,,,,,,,percent of total billed charges,,1195.91,,,,,,,percent of total billed charges,,1554.48,,,,,,,percent of total billed charges,,1761.74,,,,,,,percent of total billed charges,,1761.74,,,,,,,percent of total billed charges,,1554.48,,,,,,,percent of total billed charges,,1077.77,,,,,,,percent of total billed charges,,974.14,,,,,,,percent of total billed charges,,1450.85,,,,,,,percent of total billed charges,,1761.74,,,,,,,percent of total billed charges,,1450.85,,,,,,,percent of total billed charges,,1243.58,,,,,,,percent of total billed charges,,2202.97,,,,,,,percent of total billed charges,,990.51,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"PLATE, SPINAL ORTHOSIS ACP 1.9H 48MM 3-LEVEL",SUP-106330,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,3339,1335.6,1435.77,3548.97,,1833.11,,,,,,,percent of total billed charges,,2343.98,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2504.25,,,,,,,percent of total billed charges,,,,,,,,,,,2504.25,,,,,,,percent of total billed charges,,2437.47,,,,,,,percent of total billed charges,,1916.59,,,,,,,percent of total billed charges,,2177.03,,,,,,,percent of total billed charges,,1535.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.96,,,,,,,percent of total billed charges,,2771.37,,,,,,,percent of total billed charges,,1435.77,,,,,,,percent of total billed charges,,1669.5,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2544.32,,,,,,,percent of total billed charges,,1926.6,,,,,,,percent of total billed charges,,2504.25,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2504.25,,,,,,,percent of total billed charges,,1736.28,,,,,,,percent of total billed charges,,1569.33,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2838.15,,,,,,,percent of total billed charges,,2337.3,,,,,,,percent of total billed charges,,2003.4,,,,,,,percent of total billed charges,,3548.97,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
