Facility,"Brachy linear, non-str,P-103",2636,APC,,,,,,,,Outpatient,,,,,27.67193,89.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67193,,,,,,,case rate,,,,,,,,,,,52.91,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.97,,,,,,,case rate,,52.91,,,,,,,case rate,,51.85,,,,,,,case rate,,52.91,,,,,,,case rate,,53.7,,,,,,,case rate,,52.91,,,,,,,case rate,,50.26,,,,,,,case rate,,53.44,,,,,,,case rate,,52.91,,,,,,,case rate,,53.97,,,,,,,case rate,,52.91,,,,,,,case rate,,52.91,,,,,,,case rate,,52.91,,,,,,,case rate,,53.97,,,,,,,case rate,,55.56,,,,,,,case rate,,52.91,,,,,,,case rate,,52.91,,,,,,,case rate,,52.91,,,,,,,case rate,,52.91,,,,,,,case rate,,53.7,,,,,,,case rate,,89.95,,,,,,,case rate,,52.91,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,,27.67193,,,,,,,case rate,
Facility,"Darbepoetin alfa, esrd use",1482,APC,,,,,,,,Outpatient,,,,,1.530298,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.530298,,,,,,,case rate,,,,,,,,,,,2.926,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,,,case rate,,2.93,,,,,,,case rate,,2.87,,,,,,,case rate,,2.93,,,,,,,case rate,,2.97,,,,,,,case rate,,2.93,,,,,,,case rate,,2.78,,,,,,,case rate,,2.96,,,,,,,case rate,,2.93,,,,,,,case rate,,2.98,,,,,,,case rate,,2.93,,,,,,,case rate,,2.93,,,,,,,case rate,,2.93,,,,,,,case rate,,2.98,,,,,,,case rate,,3.07,,,,,,,case rate,,2.93,,,,,,,case rate,,2.93,,,,,,,case rate,,2.93,,,,,,,case rate,,2.93,,,,,,,case rate,,2.97,,,,,,,case rate,,4.97,,,,,,,case rate,,2.93,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,,1.530298,,,,,,,case rate,
Facility,"Inj glofitamab gxbm, 2.5 mg",0720,APC,,,,,,,,Outpatient,,,,,1447.602286,4705.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.602286,,,,,,,case rate,,,,,,,,,,,2767.882,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.24,,,,,,,case rate,,2767.88,,,,,,,case rate,,2712.52,,,,,,,case rate,,2767.88,,,,,,,case rate,,2809.4,,,,,,,case rate,,2767.88,,,,,,,case rate,,2629.49,,,,,,,case rate,,2795.56,,,,,,,case rate,,2767.88,,,,,,,case rate,,2823.24,,,,,,,case rate,,2767.88,,,,,,,case rate,,2767.88,,,,,,,case rate,,2767.88,,,,,,,case rate,,2823.24,,,,,,,case rate,,2906.28,,,,,,,case rate,,2767.88,,,,,,,case rate,,2767.88,,,,,,,case rate,,2767.88,,,,,,,case rate,,2767.88,,,,,,,case rate,,2809.4,,,,,,,case rate,,4705.4,,,,,,,case rate,,2767.88,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,,1447.602286,,,,,,,case rate,
Facility,"Inj, alyglo, 500 mg",0819,APC,,,,,,,,Outpatient,,,,,68.113428,221.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.113428,,,,,,,case rate,,,,,,,,,,,130.236,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.84,,,,,,,case rate,,130.24,,,,,,,case rate,,127.63,,,,,,,case rate,,130.24,,,,,,,case rate,,132.19,,,,,,,case rate,,130.24,,,,,,,case rate,,123.72,,,,,,,case rate,,131.54,,,,,,,case rate,,130.24,,,,,,,case rate,,132.84,,,,,,,case rate,,130.24,,,,,,,case rate,,130.24,,,,,,,case rate,,130.24,,,,,,,case rate,,132.84,,,,,,,case rate,,136.75,,,,,,,case rate,,130.24,,,,,,,case rate,,130.24,,,,,,,case rate,,130.24,,,,,,,case rate,,130.24,,,,,,,case rate,,132.19,,,,,,,case rate,,221.4,,,,,,,case rate,,130.24,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,,68.113428,,,,,,,case rate,
Facility,"Inj, denosumab",9272,APC,,,,,,,,Outpatient,,,,,15.36574,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36574,,,,,,,case rate,,,,,,,,,,,29.38,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,,,,,,,case rate,,29.38,,,,,,,case rate,,28.79,,,,,,,case rate,,29.38,,,,,,,case rate,,29.82,,,,,,,case rate,,29.38,,,,,,,case rate,,27.91,,,,,,,case rate,,29.67,,,,,,,case rate,,29.38,,,,,,,case rate,,29.97,,,,,,,case rate,,29.38,,,,,,,case rate,,29.38,,,,,,,case rate,,29.38,,,,,,,case rate,,29.97,,,,,,,case rate,,30.85,,,,,,,case rate,,29.38,,,,,,,case rate,,29.38,,,,,,,case rate,,29.38,,,,,,,case rate,,29.38,,,,,,,case rate,,29.82,,,,,,,case rate,,49.95,,,,,,,case rate,,29.38,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,,15.36574,,,,,,,case rate,
Facility,"Inj, testosterone, azmiro",2069,APC,,,,,,,,Outpatient,,,,,0.692975,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692975,,,,,,,case rate,,,,,,,,,,,1.325,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,case rate,,1.33,,,,,,,case rate,,1.3,,,,,,,case rate,,1.33,,,,,,,case rate,,1.34,,,,,,,case rate,,1.33,,,,,,,case rate,,1.26,,,,,,,case rate,,1.34,,,,,,,case rate,,1.33,,,,,,,case rate,,1.35,,,,,,,case rate,,1.33,,,,,,,case rate,,1.33,,,,,,,case rate,,1.33,,,,,,,case rate,,1.35,,,,,,,case rate,,1.39,,,,,,,case rate,,1.33,,,,,,,case rate,,1.33,,,,,,,case rate,,1.33,,,,,,,case rate,,1.33,,,,,,,case rate,,1.34,,,,,,,case rate,,2.25,,,,,,,case rate,,1.33,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,,0.692975,,,,,,,case rate,
Facility,"MAJOR O.R. PROCEDURES FOR LYMPHATIC, HEMATOPOIETIC OR OTHER NEOPLASMS",6801,APR-DRG,,,,,,,,inpatient,,,,,13128.125,13128.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,,13128.125,,,67273.545,12814.785,13324.825,1 through 10,case rate,
Facility,"MALFUNCTION, REACTION, COMPLICATION OF GENITOURINARY DEVICE OR PROCEDURE",4661,APR-DRG,,,,,,,,inpatient,,,,,5020.625,5020.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months,5020.625,,,,,,0,case rate,Zero cases in previous 12 months
Facility,"MALFUNCTION, REACTION, COMPLICATION OF GENITOURINARY DEVICE OR PROCEDURE",4664,APR-DRG,,,,,,,,inpatient,,,,,12236.25,12236.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,,12236.25,,,122414.445,9896.77,61654.78,1 through 10,case rate,
Facility,"NEONATE BIRTH WEIGHT 2000-2499 GRAMS, NORMAL NEWBORN OR NEONATE WITH OTHER PROBLEM",6261,APR-DRG,,,,,,,,inpatient,,,,,5601.875,5601.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,,5601.875,,,7949.085,2289.93,2347.18,26,case rate,
