facility,"IMPLANT, BREAST SALINE MODERATE PROFILE 200CC",SUP-67102,CDM,C1789,HCPCS,0278,RC,,,,outpatient,,,1496,598.4,643.28,1590.07,,821.3,,,,,,,percent of total billed charges,,1050.19,,,,,,,percent of total billed charges,,714.94,,,,,,,percent of total billed charges,,,,,,,,,,,1122,,,,,,,percent of total billed charges,,,,,,,,,,,1122,,,,,,,percent of total billed charges,,1092.08,,,,,,,percent of total billed charges,,858.7,,,,,,,percent of total billed charges,,975.39,,,,,,,percent of total billed charges,,688.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.7,,,,,,,percent of total billed charges,,1241.68,,,,,,,percent of total billed charges,,643.28,,,,,,,percent of total billed charges,,748,,,,,,,percent of total billed charges,,1047.2,,,,,,,percent of total billed charges,,1139.95,,,,,,,percent of total billed charges,,863.19,,,,,,,percent of total billed charges,,1122,,,,,,,percent of total billed charges,,1271.6,,,,,,,percent of total billed charges,,1271.6,,,,,,,percent of total billed charges,,1122,,,,,,,percent of total billed charges,,777.92,,,,,,,percent of total billed charges,,703.12,,,,,,,percent of total billed charges,,1047.2,,,,,,,percent of total billed charges,,1271.6,,,,,,,percent of total billed charges,,1047.2,,,,,,,percent of total billed charges,,897.6,,,,,,,percent of total billed charges,,1590.07,,,,,,,percent of total billed charges,,714.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SALINE MODERATE PROFILE 475CC",SUP-67109,CDM,C1789,HCPCS,0278,RC,,,,outpatient,,,1190,476,511.7,1264.83,,653.31,,,,,,,percent of total billed charges,,835.38,,,,,,,percent of total billed charges,,568.7,,,,,,,percent of total billed charges,,,,,,,,,,,892.5,,,,,,,percent of total billed charges,,,,,,,,,,,892.5,,,,,,,percent of total billed charges,,868.7,,,,,,,percent of total billed charges,,683.06,,,,,,,percent of total billed charges,,775.88,,,,,,,percent of total billed charges,,547.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.81,,,,,,,percent of total billed charges,,987.7,,,,,,,percent of total billed charges,,511.7,,,,,,,percent of total billed charges,,595,,,,,,,percent of total billed charges,,833,,,,,,,percent of total billed charges,,906.78,,,,,,,percent of total billed charges,,686.63,,,,,,,percent of total billed charges,,892.5,,,,,,,percent of total billed charges,,1011.5,,,,,,,percent of total billed charges,,1011.5,,,,,,,percent of total billed charges,,892.5,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,559.3,,,,,,,percent of total billed charges,,833,,,,,,,percent of total billed charges,,1011.5,,,,,,,percent of total billed charges,,833,,,,,,,percent of total billed charges,,714,,,,,,,percent of total billed charges,,1264.83,,,,,,,percent of total billed charges,,568.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SIL MEM BOOST GEL SMOOTH MOD PLUS 530CC",SUP-93772,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,3370.8,1348.32,1449.44,3582.77,,1850.57,,,,,,,percent of total billed charges,,2366.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,2460.68,,,,,,,percent of total billed charges,,1934.84,,,,,,,percent of total billed charges,,2197.76,,,,,,,percent of total billed charges,,1550.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.19,,,,,,,percent of total billed charges,,2797.76,,,,,,,percent of total billed charges,,1449.44,,,,,,,percent of total billed charges,,1685.4,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2568.55,,,,,,,percent of total billed charges,,1944.95,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,1752.82,,,,,,,percent of total billed charges,,1584.28,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2022.48,,,,,,,percent of total billed charges,,3582.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL HIGH PROFILE 125CC",SUP-50576,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL MODERATE CLASSIC 445CC",SUP-67118,CDM,L8600,HCPCS,0278,RC,,,,outpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL MODERATE PLUS PROFILE 350CC",SUP-50627,CDM,L8600,HCPCS,0278,RC,,,,outpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL MODERATE PLUS PROFILE 600CC",SUP-50663,CDM,L8600,HCPCS,0278,RC,,,,outpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,1259.27,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL MODERATE PLUS PROFILE 650CC",SUP-50665,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL SMOOTH ROUND MC 190CC",SUP-91967,CDM,C1789,HCPCS,0278,RC,,,,inpatient,,,2465,986,1059.95,2620.01,,1353.29,,,,,,,percent of total billed charges,,1730.43,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1848.75,,,,,,,percent of total billed charges,,,,,,,,,,,1848.75,,,,,,,percent of total billed charges,,1799.45,,,,,,,percent of total billed charges,,1414.91,,,,,,,percent of total billed charges,,1607.18,,,,,,,percent of total billed charges,,1133.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.04,,,,,,,percent of total billed charges,,2045.95,,,,,,,percent of total billed charges,,1059.95,,,,,,,percent of total billed charges,,1232.5,,,,,,,percent of total billed charges,,1725.5,,,,,,,percent of total billed charges,,1878.33,,,,,,,percent of total billed charges,,1422.31,,,,,,,percent of total billed charges,,1848.75,,,,,,,percent of total billed charges,,2095.25,,,,,,,percent of total billed charges,,2095.25,,,,,,,percent of total billed charges,,1848.75,,,,,,,percent of total billed charges,,1281.8,,,,,,,percent of total billed charges,,1158.55,,,,,,,percent of total billed charges,,1725.5,,,,,,,percent of total billed charges,,2095.25,,,,,,,percent of total billed charges,,1725.5,,,,,,,percent of total billed charges,,1479,,,,,,,percent of total billed charges,,2620.01,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE GEL ULTRA HIGH PROFILE 270CC",SUP-50649,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,2635,1054,1133.05,2800.7,,1446.62,,,,,,,percent of total billed charges,,1849.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,,,,,,,,,,1976.25,,,,,,,percent of total billed charges,,1923.55,,,,,,,percent of total billed charges,,1512.49,,,,,,,percent of total billed charges,,1718.02,,,,,,,percent of total billed charges,,1212.1,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.87,,,,,,,percent of total billed charges,,2187.05,,,,,,,percent of total billed charges,,1133.05,,,,,,,percent of total billed charges,,1317.5,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2007.87,,,,,,,percent of total billed charges,,1520.4,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1976.25,,,,,,,percent of total billed charges,,1370.2,,,,,,,percent of total billed charges,,1238.45,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,2239.75,,,,,,,percent of total billed charges,,1844.5,,,,,,,percent of total billed charges,,1581,,,,,,,percent of total billed charges,,2800.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE MEM BOOST GEL SMOOTH HP 685CC",SUP-91968,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,3370.8,1348.32,1449.44,3582.77,,1850.57,,,,,,,percent of total billed charges,,2366.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,2460.68,,,,,,,percent of total billed charges,,1934.84,,,,,,,percent of total billed charges,,2197.76,,,,,,,percent of total billed charges,,1550.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.19,,,,,,,percent of total billed charges,,2797.76,,,,,,,percent of total billed charges,,1449.44,,,,,,,percent of total billed charges,,1685.4,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2568.55,,,,,,,percent of total billed charges,,1944.95,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,1752.82,,,,,,,percent of total billed charges,,1584.28,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2022.48,,,,,,,percent of total billed charges,,3582.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE MEM BOOST GEL SMOOTH MOD HP 330CC",SUP-93786,CDM,L8600,HCPCS,0278,RC,,,,inpatient,,,3370.8,1348.32,1449.44,3582.77,,1850.57,,,,,,,percent of total billed charges,,2366.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,2460.68,,,,,,,percent of total billed charges,,1934.84,,,,,,,percent of total billed charges,,2197.76,,,,,,,percent of total billed charges,,1550.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.19,,,,,,,percent of total billed charges,,2797.76,,,,,,,percent of total billed charges,,1449.44,,,,,,,percent of total billed charges,,1685.4,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2568.55,,,,,,,percent of total billed charges,,1944.95,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,1752.82,,,,,,,percent of total billed charges,,1584.28,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2022.48,,,,,,,percent of total billed charges,,3582.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, BREAST SILICONE MEM BOOST GEL SMOOTH MOD HP 500CC",SUP-93792,CDM,L8600,HCPCS,0278,RC,,,,outpatient,,,3370.8,1348.32,1449.44,3582.77,,1850.57,,,,,,,percent of total billed charges,,2366.3,,,,,,,percent of total billed charges,,1610.91,,,,,,,percent of total billed charges,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,,,,,,,,,,2528.1,,,,,,,percent of total billed charges,,2460.68,,,,,,,percent of total billed charges,,1934.84,,,,,,,percent of total billed charges,,2197.76,,,,,,,percent of total billed charges,,1550.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.19,,,,,,,percent of total billed charges,,2797.76,,,,,,,percent of total billed charges,,1449.44,,,,,,,percent of total billed charges,,1685.4,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2568.55,,,,,,,percent of total billed charges,,1944.95,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2528.1,,,,,,,percent of total billed charges,,1752.82,,,,,,,percent of total billed charges,,1584.28,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2865.18,,,,,,,percent of total billed charges,,2359.56,,,,,,,percent of total billed charges,,2022.48,,,,,,,percent of total billed charges,,3582.77,,,,,,,percent of total billed charges,,1610.91,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"IMPLANT, CHIN CURVILINEAR SZ 2",SUP-97509,CDM,L8699,HCPCS,0278,RC,,,,inpatient,,,477.66,191.06,205.39,507.7,,262.24,,,,,,,percent of total billed charges,,335.32,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,358.25,,,,,,,percent of total billed charges,,,,,,,,,,,358.25,,,,,,,percent of total billed charges,,348.69,,,,,,,percent of total billed charges,,274.18,,,,,,,percent of total billed charges,,311.43,,,,,,,percent of total billed charges,,219.72,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.88,,,,,,,percent of total billed charges,,396.46,,,,,,,percent of total billed charges,,205.39,,,,,,,percent of total billed charges,,238.83,,,,,,,percent of total billed charges,,334.36,,,,,,,percent of total billed charges,,363.98,,,,,,,percent of total billed charges,,275.61,,,,,,,percent of total billed charges,,358.25,,,,,,,percent of total billed charges,,406.01,,,,,,,percent of total billed charges,,406.01,,,,,,,percent of total billed charges,,358.25,,,,,,,percent of total billed charges,,248.38,,,,,,,percent of total billed charges,,224.5,,,,,,,percent of total billed charges,,334.36,,,,,,,percent of total billed charges,,406.01,,,,,,,percent of total billed charges,,334.36,,,,,,,percent of total billed charges,,286.6,,,,,,,percent of total billed charges,,507.7,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
