facility,"BEARING, KNEE POLY X3 TRIATHLON #6 10MM",SUP-102032,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,2380,952,1023.4,2529.66,,1306.62,,,,,,,percent of total billed charges,,1670.76,,,,,,,percent of total billed charges,,1137.4,,,,,,,percent of total billed charges,,,,,,,,,,,1785,,,,,,,percent of total billed charges,,,,,,,,,,,1785,,,,,,,percent of total billed charges,,1737.4,,,,,,,percent of total billed charges,,1366.12,,,,,,,percent of total billed charges,,1551.76,,,,,,,percent of total billed charges,,1094.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.62,,,,,,,percent of total billed charges,,1975.4,,,,,,,percent of total billed charges,,1023.4,,,,,,,percent of total billed charges,,1190,,,,,,,percent of total billed charges,,1666,,,,,,,percent of total billed charges,,1813.56,,,,,,,percent of total billed charges,,1373.26,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,1785,,,,,,,percent of total billed charges,,1237.6,,,,,,,percent of total billed charges,,1118.6,,,,,,,percent of total billed charges,,1666,,,,,,,percent of total billed charges,,2023,,,,,,,percent of total billed charges,,1666,,,,,,,percent of total billed charges,,1428,,,,,,,percent of total billed charges,,2529.66,,,,,,,percent of total billed charges,,1137.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BEARING, KNEE REVISION POLY FIX PERSONA VITE LT #3-5 CD 14MM",SUP-95574,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,5628.12,2251.25,2420.09,5982.04,,3089.84,,,,,,,percent of total billed charges,,3950.94,,,,,,,percent of total billed charges,,2689.68,,,,,,,percent of total billed charges,,,,,,,,,,,4221.09,,,,,,,percent of total billed charges,,,,,,,,,,,4221.09,,,,,,,percent of total billed charges,,4108.53,,,,,,,percent of total billed charges,,3230.54,,,,,,,percent of total billed charges,,3669.53,,,,,,,percent of total billed charges,,2588.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934.06,,,,,,,percent of total billed charges,,4671.34,,,,,,,percent of total billed charges,,2420.09,,,,,,,percent of total billed charges,,2814.06,,,,,,,percent of total billed charges,,3939.68,,,,,,,percent of total billed charges,,4288.63,,,,,,,percent of total billed charges,,3247.43,,,,,,,percent of total billed charges,,4221.09,,,,,,,percent of total billed charges,,4783.9,,,,,,,percent of total billed charges,,4783.9,,,,,,,percent of total billed charges,,4221.09,,,,,,,percent of total billed charges,,2926.62,,,,,,,percent of total billed charges,,2645.22,,,,,,,percent of total billed charges,,3939.68,,,,,,,percent of total billed charges,,4783.9,,,,,,,percent of total billed charges,,3939.68,,,,,,,percent of total billed charges,,3376.87,,,,,,,percent of total billed charges,,5982.04,,,,,,,percent of total billed charges,,2689.68,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BEARING, KNEE REVISION POLY REV FIXED SERIES II #5 12MM",SUP-73063,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,2475.2,990.08,1064.34,2630.85,,1358.88,,,,,,,percent of total billed charges,,1737.59,,,,,,,percent of total billed charges,,1182.9,,,,,,,percent of total billed charges,,,,,,,,,,,1856.4,,,,,,,percent of total billed charges,,,,,,,,,,,1856.4,,,,,,,percent of total billed charges,,1806.9,,,,,,,percent of total billed charges,,1420.76,,,,,,,percent of total billed charges,,1613.83,,,,,,,percent of total billed charges,,1138.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.16,,,,,,,percent of total billed charges,,2054.42,,,,,,,percent of total billed charges,,1064.34,,,,,,,percent of total billed charges,,1237.6,,,,,,,percent of total billed charges,,1732.64,,,,,,,percent of total billed charges,,1886.1,,,,,,,percent of total billed charges,,1428.19,,,,,,,percent of total billed charges,,1856.4,,,,,,,percent of total billed charges,,2103.92,,,,,,,percent of total billed charges,,2103.92,,,,,,,percent of total billed charges,,1856.4,,,,,,,percent of total billed charges,,1287.1,,,,,,,percent of total billed charges,,1163.34,,,,,,,percent of total billed charges,,1732.64,,,,,,,percent of total billed charges,,2103.92,,,,,,,percent of total billed charges,,1732.64,,,,,,,percent of total billed charges,,1485.12,,,,,,,percent of total billed charges,,2630.85,,,,,,,percent of total billed charges,,1182.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BEARING, KNEE REVISION TIBIAL FIXED SIGMA MODULAR COCR SZ 2",SUP-T11976,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,7704.5,3081.8,3312.94,8188.99,,4229.77,,,,,,,percent of total billed charges,,5408.56,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,5778.38,,,,,,,percent of total billed charges,,,,,,,,,,,5778.38,,,,,,,percent of total billed charges,,5624.29,,,,,,,percent of total billed charges,,4422.38,,,,,,,percent of total billed charges,,5023.33,,,,,,,percent of total billed charges,,3544.07,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.45,,,,,,,percent of total billed charges,,6394.74,,,,,,,percent of total billed charges,,3312.94,,,,,,,percent of total billed charges,,3852.25,,,,,,,percent of total billed charges,,5393.15,,,,,,,percent of total billed charges,,5870.83,,,,,,,percent of total billed charges,,4445.5,,,,,,,percent of total billed charges,,5778.38,,,,,,,percent of total billed charges,,6548.83,,,,,,,percent of total billed charges,,6548.83,,,,,,,percent of total billed charges,,5778.38,,,,,,,percent of total billed charges,,4006.34,,,,,,,percent of total billed charges,,3621.12,,,,,,,percent of total billed charges,,5393.15,,,,,,,percent of total billed charges,,6548.83,,,,,,,percent of total billed charges,,5393.15,,,,,,,percent of total billed charges,,4622.7,,,,,,,percent of total billed charges,,8188.99,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BEARING, KNEE TIBIAL HINGE ROTATING CEMENT SZ 3-4",SUP-102399,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,14466.46,5786.58,6220.58,15376.16,,7942.09,,,,,,,percent of total billed charges,,10155.45,,,,,,,percent of total billed charges,,6913.52,,,,,,,percent of total billed charges,,,,,,,,,,,10849.85,,,,,,,percent of total billed charges,,,,,,,,,,,10849.85,,,,,,,percent of total billed charges,,10560.52,,,,,,,percent of total billed charges,,8303.75,,,,,,,percent of total billed charges,,9432.13,,,,,,,percent of total billed charges,,6654.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10112.06,,,,,,,percent of total billed charges,,12007.16,,,,,,,percent of total billed charges,,6220.58,,,,,,,percent of total billed charges,,7233.23,,,,,,,percent of total billed charges,,10126.52,,,,,,,percent of total billed charges,,11023.44,,,,,,,percent of total billed charges,,8347.15,,,,,,,percent of total billed charges,,10849.85,,,,,,,percent of total billed charges,,12296.49,,,,,,,percent of total billed charges,,12296.49,,,,,,,percent of total billed charges,,10849.85,,,,,,,percent of total billed charges,,7522.56,,,,,,,percent of total billed charges,,6799.24,,,,,,,percent of total billed charges,,10126.52,,,,,,,percent of total billed charges,,12296.49,,,,,,,percent of total billed charges,,10126.52,,,,,,,percent of total billed charges,,8679.88,,,,,,,percent of total billed charges,,15376.16,,,,,,,percent of total billed charges,,6913.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 1.5MM W/ 6MM STOP 91 MM F/DRIL GD",SUP-101632,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,376.57,150.63,161.93,400.25,,206.74,,,,,,,percent of total billed charges,,264.35,,,,,,,percent of total billed charges,,179.96,,,,,,,percent of total billed charges,,,,,,,,,,,282.43,,,,,,,percent of total billed charges,,,,,,,,,,,282.43,,,,,,,percent of total billed charges,,274.9,,,,,,,percent of total billed charges,,216.15,,,,,,,percent of total billed charges,,245.52,,,,,,,percent of total billed charges,,173.22,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.22,,,,,,,percent of total billed charges,,312.55,,,,,,,percent of total billed charges,,161.93,,,,,,,percent of total billed charges,,188.29,,,,,,,percent of total billed charges,,263.6,,,,,,,percent of total billed charges,,286.95,,,,,,,percent of total billed charges,,217.28,,,,,,,percent of total billed charges,,282.43,,,,,,,percent of total billed charges,,320.08,,,,,,,percent of total billed charges,,320.08,,,,,,,percent of total billed charges,,282.43,,,,,,,percent of total billed charges,,195.82,,,,,,,percent of total billed charges,,176.99,,,,,,,percent of total billed charges,,263.6,,,,,,,percent of total billed charges,,320.08,,,,,,,percent of total billed charges,,263.6,,,,,,,percent of total billed charges,,225.94,,,,,,,percent of total billed charges,,400.25,,,,,,,percent of total billed charges,,179.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 1MM X 75MM K-WIRE ATTCH THD",SUP-91654,CDM,,,0270,RC,,,,inpatient,,,243.64,97.46,104.77,258.96,,133.76,,,,,,,percent of total billed charges,,171.03,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,182.73,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,182.73,,,,,,,percent of total billed charges,,177.86,,,,,,,percent of total billed charges,,139.84,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,158.85,,,,,,,percent of total billed charges,,112.07,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.3,,,,,,,percent of total billed charges,,202.22,,,,,,,percent of total billed charges,,104.77,,,,,,,percent of total billed charges,,121.82,,,,,,,percent of total billed charges,,170.55,,,,,,,percent of total billed charges,,185.65,,,,,,,percent of total billed charges,,140.58,,,,,,,percent of total billed charges,,182.73,,,,,,,percent of total billed charges,,207.09,,,,,,,percent of total billed charges,,207.09,,,,,,,percent of total billed charges,,182.73,,,,,,,percent of total billed charges,,126.69,,,,,,,percent of total billed charges,,114.51,,,,,,,percent of total billed charges,,170.55,,,,,,,percent of total billed charges,,207.09,,,,,,,percent of total billed charges,,170.55,,,,,,,percent of total billed charges,,146.18,,,,,,,percent of total billed charges,,258.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 2.7 X 110MM QC",SUP-60841,CDM,,,0270,RC,,,,inpatient,,,411.36,164.54,176.88,437.23,,225.84,,,,,,,percent of total billed charges,,288.77,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,308.52,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,308.52,,,,,,,percent of total billed charges,,300.29,,,,,,,percent of total billed charges,,236.12,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,268.2,,,,,,,percent of total billed charges,,189.22,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.54,,,,,,,percent of total billed charges,,341.43,,,,,,,percent of total billed charges,,176.88,,,,,,,percent of total billed charges,,205.68,,,,,,,percent of total billed charges,,287.95,,,,,,,percent of total billed charges,,313.46,,,,,,,percent of total billed charges,,237.35,,,,,,,percent of total billed charges,,308.52,,,,,,,percent of total billed charges,,349.66,,,,,,,percent of total billed charges,,349.66,,,,,,,percent of total billed charges,,308.52,,,,,,,percent of total billed charges,,213.91,,,,,,,percent of total billed charges,,193.34,,,,,,,percent of total billed charges,,287.95,,,,,,,percent of total billed charges,,349.66,,,,,,,percent of total billed charges,,287.95,,,,,,,percent of total billed charges,,246.82,,,,,,,percent of total billed charges,,437.23,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 2.7 X 125MM QUICK CONNECT",SUP-60800,CDM,,,0270,RC,,,,inpatient,,,347.37,138.95,149.37,369.21,,190.71,,,,,,,percent of total billed charges,,243.85,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,260.52,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,260.53,,,,,,,percent of total billed charges,,253.58,,,,,,,percent of total billed charges,,199.39,,,,,,,percent of total billed charges,,226.48,,,,,,,percent of total billed charges,,159.79,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.81,,,,,,,percent of total billed charges,,288.32,,,,,,,percent of total billed charges,,149.37,,,,,,,percent of total billed charges,,173.69,,,,,,,percent of total billed charges,,243.16,,,,,,,percent of total billed charges,,264.7,,,,,,,percent of total billed charges,,200.43,,,,,,,percent of total billed charges,,260.53,,,,,,,percent of total billed charges,,295.26,,,,,,,percent of total billed charges,,295.26,,,,,,,percent of total billed charges,,260.53,,,,,,,percent of total billed charges,,180.63,,,,,,,percent of total billed charges,,163.26,,,,,,,percent of total billed charges,,243.16,,,,,,,percent of total billed charges,,295.26,,,,,,,percent of total billed charges,,243.16,,,,,,,percent of total billed charges,,208.42,,,,,,,percent of total billed charges,,369.21,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 2.7 X 70MM",SUP-91700,CDM,,,0270,RC,,,,inpatient,,,1523.2,609.28,654.98,1618.98,,836.24,,,,,,,percent of total billed charges,,1069.28,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,1142.4,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,1142.4,,,,,,,percent of total billed charges,,1111.94,,,,,,,percent of total billed charges,,874.32,,,,,,,percent of total billed charges,,993.12,,,,,,,percent of total billed charges,,700.67,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.72,,,,,,,percent of total billed charges,,1264.26,,,,,,,percent of total billed charges,,654.98,,,,,,,percent of total billed charges,,761.6,,,,,,,percent of total billed charges,,1066.24,,,,,,,percent of total billed charges,,1160.68,,,,,,,percent of total billed charges,,878.89,,,,,,,percent of total billed charges,,1142.4,,,,,,,percent of total billed charges,,1294.72,,,,,,,percent of total billed charges,,1294.72,,,,,,,percent of total billed charges,,1142.4,,,,,,,percent of total billed charges,,792.06,,,,,,,percent of total billed charges,,715.9,,,,,,,percent of total billed charges,,1066.24,,,,,,,percent of total billed charges,,1294.72,,,,,,,percent of total billed charges,,1066.24,,,,,,,percent of total billed charges,,913.92,,,,,,,percent of total billed charges,,1618.98,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 2.8 X 165MM QC CALIBRATED",SUP-60801,CDM,,,0270,RC,,,,inpatient,,,304.44,121.78,130.91,323.58,,167.14,,,,,,,percent of total billed charges,,213.72,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,228.33,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,228.33,,,,,,,percent of total billed charges,,222.24,,,,,,,percent of total billed charges,,174.75,,,,,,,percent of total billed charges,,198.49,,,,,,,percent of total billed charges,,140.04,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8,,,,,,,percent of total billed charges,,252.69,,,,,,,percent of total billed charges,,130.91,,,,,,,percent of total billed charges,,152.22,,,,,,,percent of total billed charges,,213.11,,,,,,,percent of total billed charges,,231.98,,,,,,,percent of total billed charges,,175.66,,,,,,,percent of total billed charges,,228.33,,,,,,,percent of total billed charges,,258.77,,,,,,,percent of total billed charges,,258.77,,,,,,,percent of total billed charges,,228.33,,,,,,,percent of total billed charges,,158.31,,,,,,,percent of total billed charges,,143.09,,,,,,,percent of total billed charges,,213.11,,,,,,,percent of total billed charges,,258.77,,,,,,,percent of total billed charges,,213.11,,,,,,,percent of total billed charges,,182.66,,,,,,,percent of total billed charges,,323.58,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 3.2 X 145MM QC W/ NEEDLE POINT STERILE",SUP-95857,CDM,,,0270,RC,,,,outpatient,,,727.42,290.97,312.79,773.16,,399.35,,,,,,,percent of total billed charges,,510.65,,,,,,,percent of total billed charges,,347.63,,,,,,,percent of total billed charges,,,,,,,,,,,545.57,,,,,,,percent of total billed charges,,,,,,,,,,,545.57,,,,,,,percent of total billed charges,,531.02,,,,,,,percent of total billed charges,,417.54,,,,,,,percent of total billed charges,,474.28,,,,,,,percent of total billed charges,,334.61,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.47,,,,,,,percent of total billed charges,,603.76,,,,,,,percent of total billed charges,,312.79,,,,,,,percent of total billed charges,,363.71,,,,,,,percent of total billed charges,,509.19,,,,,,,percent of total billed charges,,554.29,,,,,,,percent of total billed charges,,419.72,,,,,,,percent of total billed charges,,545.57,,,,,,,percent of total billed charges,,618.31,,,,,,,percent of total billed charges,,618.31,,,,,,,percent of total billed charges,,545.57,,,,,,,percent of total billed charges,,378.26,,,,,,,percent of total billed charges,,341.89,,,,,,,percent of total billed charges,,509.19,,,,,,,percent of total billed charges,,618.31,,,,,,,percent of total billed charges,,509.19,,,,,,,percent of total billed charges,,436.45,,,,,,,percent of total billed charges,,773.16,,,,,,,percent of total billed charges,,347.63,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 3.2 X 145MM QC W/ NEEDLE POINT",SUP-67999,CDM,,,0270,RC,,,,outpatient,,,584.33,233.73,251.26,621.07,,320.8,,,,,,,percent of total billed charges,,410.2,,,,,,,percent of total billed charges,,279.25,,,,,,,percent of total billed charges,,,,,,,,,,,438.25,,,,,,,percent of total billed charges,,,,,,,,,,,438.25,,,,,,,percent of total billed charges,,426.56,,,,,,,percent of total billed charges,,335.41,,,,,,,percent of total billed charges,,380.98,,,,,,,percent of total billed charges,,268.79,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.45,,,,,,,percent of total billed charges,,484.99,,,,,,,percent of total billed charges,,251.26,,,,,,,percent of total billed charges,,292.17,,,,,,,percent of total billed charges,,409.03,,,,,,,percent of total billed charges,,445.26,,,,,,,percent of total billed charges,,337.16,,,,,,,percent of total billed charges,,438.25,,,,,,,percent of total billed charges,,496.68,,,,,,,percent of total billed charges,,496.68,,,,,,,percent of total billed charges,,438.25,,,,,,,percent of total billed charges,,303.85,,,,,,,percent of total billed charges,,274.64,,,,,,,percent of total billed charges,,409.03,,,,,,,percent of total billed charges,,496.68,,,,,,,percent of total billed charges,,409.03,,,,,,,percent of total billed charges,,350.6,,,,,,,percent of total billed charges,,621.07,,,,,,,percent of total billed charges,,279.25,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BIT, DRILL 3.2 X 230MM",SUP-108158,CDM,,,0270,RC,,,,outpatient,,,707.65,283.06,304.29,752.15,,388.5,,,,,,,percent of total billed charges,,496.77,,,,,,,percent of total billed charges,,338.19,,,,,,,percent of total billed charges,,,,,,,,,,,530.74,,,,,,,percent of total billed charges,,,,,,,,,,,530.74,,,,,,,percent of total billed charges,,516.58,,,,,,,percent of total billed charges,,406.19,,,,,,,percent of total billed charges,,461.39,,,,,,,percent of total billed charges,,325.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.65,,,,,,,percent of total billed charges,,587.35,,,,,,,percent of total billed charges,,304.29,,,,,,,percent of total billed charges,,353.83,,,,,,,percent of total billed charges,,495.36,,,,,,,percent of total billed charges,,539.23,,,,,,,percent of total billed charges,,408.31,,,,,,,percent of total billed charges,,530.74,,,,,,,percent of total billed charges,,601.5,,,,,,,percent of total billed charges,,601.5,,,,,,,percent of total billed charges,,530.74,,,,,,,percent of total billed charges,,367.98,,,,,,,percent of total billed charges,,332.6,,,,,,,percent of total billed charges,,495.36,,,,,,,percent of total billed charges,,601.5,,,,,,,percent of total billed charges,,495.36,,,,,,,percent of total billed charges,,424.59,,,,,,,percent of total billed charges,,752.15,,,,,,,percent of total billed charges,,338.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
