facility,"BUTTON, BALLOON MINI ONE G-TUBE 14FR X 1.5CM ENFIT",SUP-T88059,CDM,,,0270,RC,,,,inpatient,,,489.72,195.89,210.58,520.52,,268.86,,,,,,,percent of total billed charges,,343.78,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,367.29,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,367.29,,,,,,,percent of total billed charges,,357.5,,,,,,,percent of total billed charges,,281.1,,,,,,,percent of total billed charges,,319.29,,,,,,,percent of total billed charges,,225.27,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.31,,,,,,,percent of total billed charges,,406.47,,,,,,,percent of total billed charges,,210.58,,,,,,,percent of total billed charges,,244.86,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,373.17,,,,,,,percent of total billed charges,,282.57,,,,,,,percent of total billed charges,,367.29,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,367.29,,,,,,,percent of total billed charges,,254.65,,,,,,,percent of total billed charges,,230.17,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,293.83,,,,,,,percent of total billed charges,,520.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, BALLOON MINI ONE G-TUBE 14FR X 1.5CM ENFIT",SUP-T88059,CDM,,,0270,RC,,,,outpatient,,,489.72,195.89,210.58,520.52,,268.86,,,,,,,percent of total billed charges,,343.78,,,,,,,percent of total billed charges,,234.04,,,,,,,percent of total billed charges,,,,,,,,,,,367.29,,,,,,,percent of total billed charges,,,,,,,,,,,367.29,,,,,,,percent of total billed charges,,357.5,,,,,,,percent of total billed charges,,281.1,,,,,,,percent of total billed charges,,319.3,,,,,,,percent of total billed charges,,225.27,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.31,,,,,,,percent of total billed charges,,406.47,,,,,,,percent of total billed charges,,210.58,,,,,,,percent of total billed charges,,244.86,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,373.17,,,,,,,percent of total billed charges,,282.57,,,,,,,percent of total billed charges,,367.29,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,367.29,,,,,,,percent of total billed charges,,254.65,,,,,,,percent of total billed charges,,230.17,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,416.26,,,,,,,percent of total billed charges,,342.8,,,,,,,percent of total billed charges,,293.83,,,,,,,percent of total billed charges,,520.52,,,,,,,percent of total billed charges,,234.04,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 10FR 5.0CM",SUP-85833,CDM,,,0270,RC,,,,outpatient,,,911.2,364.48,391.82,968.5,,500.25,,,,,,,percent of total billed charges,,639.66,,,,,,,percent of total billed charges,,435.46,,,,,,,percent of total billed charges,,,,,,,,,,,683.4,,,,,,,percent of total billed charges,,,,,,,,,,,683.4,,,,,,,percent of total billed charges,,665.18,,,,,,,percent of total billed charges,,523.03,,,,,,,percent of total billed charges,,594.1,,,,,,,percent of total billed charges,,419.15,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.93,,,,,,,percent of total billed charges,,756.3,,,,,,,percent of total billed charges,,391.82,,,,,,,percent of total billed charges,,455.6,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,694.33,,,,,,,percent of total billed charges,,525.76,,,,,,,percent of total billed charges,,683.4,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,683.4,,,,,,,percent of total billed charges,,473.82,,,,,,,percent of total billed charges,,428.26,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,546.72,,,,,,,percent of total billed charges,,968.5,,,,,,,percent of total billed charges,,435.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 10FR 6.0CM",SUP-85835,CDM,,,0270,RC,,,,inpatient,,,911.2,364.48,391.82,968.5,,500.25,,,,,,,percent of total billed charges,,639.66,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,683.4,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,683.4,,,,,,,percent of total billed charges,,665.18,,,,,,,percent of total billed charges,,523.02,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,594.1,,,,,,,percent of total billed charges,,419.15,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.93,,,,,,,percent of total billed charges,,756.3,,,,,,,percent of total billed charges,,391.82,,,,,,,percent of total billed charges,,455.6,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,694.33,,,,,,,percent of total billed charges,,525.76,,,,,,,percent of total billed charges,,683.4,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,683.4,,,,,,,percent of total billed charges,,473.82,,,,,,,percent of total billed charges,,428.26,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,774.52,,,,,,,percent of total billed charges,,637.84,,,,,,,percent of total billed charges,,546.72,,,,,,,percent of total billed charges,,968.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 12FR 1.5CM",SUP-85844,CDM,,,0270,RC,,,,inpatient,,,884,353.6,380.12,939.59,,485.32,,,,,,,percent of total billed charges,,620.56,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,663,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,663,,,,,,,percent of total billed charges,,645.32,,,,,,,percent of total billed charges,,507.41,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,576.36,,,,,,,percent of total billed charges,,406.64,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.92,,,,,,,percent of total billed charges,,733.72,,,,,,,percent of total billed charges,,380.12,,,,,,,percent of total billed charges,,442,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,673.61,,,,,,,percent of total billed charges,,510.07,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,459.68,,,,,,,percent of total billed charges,,415.48,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,939.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 14FR 10.0CM",SUP-85882,CDM,,,0270,RC,,,,outpatient,,,884,353.6,380.12,939.59,,485.32,,,,,,,percent of total billed charges,,620.57,,,,,,,percent of total billed charges,,422.46,,,,,,,percent of total billed charges,,,,,,,,,,,663,,,,,,,percent of total billed charges,,,,,,,,,,,663,,,,,,,percent of total billed charges,,645.32,,,,,,,percent of total billed charges,,507.42,,,,,,,percent of total billed charges,,576.37,,,,,,,percent of total billed charges,,406.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.92,,,,,,,percent of total billed charges,,733.72,,,,,,,percent of total billed charges,,380.12,,,,,,,percent of total billed charges,,442,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,673.61,,,,,,,percent of total billed charges,,510.07,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,459.68,,,,,,,percent of total billed charges,,415.48,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,939.59,,,,,,,percent of total billed charges,,422.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 14FR 5.0CM",SUP-85875,CDM,,,0270,RC,,,,inpatient,,,884,353.6,380.12,939.59,,485.32,,,,,,,percent of total billed charges,,620.56,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,663,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,663,,,,,,,percent of total billed charges,,645.32,,,,,,,percent of total billed charges,,507.41,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,576.36,,,,,,,percent of total billed charges,,406.64,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.92,,,,,,,percent of total billed charges,,733.72,,,,,,,percent of total billed charges,,380.12,,,,,,,percent of total billed charges,,442,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,673.61,,,,,,,percent of total billed charges,,510.07,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,459.68,,,,,,,percent of total billed charges,,415.48,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,939.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, CAECOSTOMY TUBE MINIACE ANTEGRADE 14FR 9.0CM",SUP-85881,CDM,,,0270,RC,,,,outpatient,,,884,353.6,380.12,939.59,,485.32,,,,,,,percent of total billed charges,,620.57,,,,,,,percent of total billed charges,,422.46,,,,,,,percent of total billed charges,,,,,,,,,,,663,,,,,,,percent of total billed charges,,,,,,,,,,,663,,,,,,,percent of total billed charges,,645.32,,,,,,,percent of total billed charges,,507.42,,,,,,,percent of total billed charges,,576.37,,,,,,,percent of total billed charges,,406.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.92,,,,,,,percent of total billed charges,,733.72,,,,,,,percent of total billed charges,,380.12,,,,,,,percent of total billed charges,,442,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,673.61,,,,,,,percent of total billed charges,,510.07,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,663,,,,,,,percent of total billed charges,,459.68,,,,,,,percent of total billed charges,,415.48,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,751.4,,,,,,,percent of total billed charges,,618.8,,,,,,,percent of total billed charges,,530.4,,,,,,,percent of total billed charges,,939.59,,,,,,,percent of total billed charges,,422.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"BUTTON, G-JET LP 18FR X 1.5 X 45CM",SUP-T85659,CDM,,,0270,RC,,,,inpatient,,,1638.8,655.52,704.68,1741.85,,899.7,,,,,,,percent of total billed charges,,1150.44,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1229.1,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,1229.1,,,,,,,percent of total billed charges,,1196.32,,,,,,,percent of total billed charges,,940.67,,,,,,,percent of total billed charges,,1068.49,,,,,,,percent of total billed charges,,753.84,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.52,,,,,,,percent of total billed charges,,1360.2,,,,,,,percent of total billed charges,,704.68,,,,,,,percent of total billed charges,,819.4,,,,,,,percent of total billed charges,,1147.16,,,,,,,percent of total billed charges,,1248.77,,,,,,,percent of total billed charges,,945.59,,,,,,,percent of total billed charges,,1229.1,,,,,,,percent of total billed charges,,1392.98,,,,,,,percent of total billed charges,,1392.98,,,,,,,percent of total billed charges,,1229.1,,,,,,,percent of total billed charges,,852.18,,,,,,,percent of total billed charges,,770.24,,,,,,,percent of total billed charges,,1147.16,,,,,,,percent of total billed charges,,1392.98,,,,,,,percent of total billed charges,,1147.16,,,,,,,percent of total billed charges,,983.28,,,,,,,percent of total billed charges,,1741.85,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CABLE, CABRIO 16 CONTACT MULTI USE",SUP-77524,CDM,,,0270,RC,,,,outpatient,,,1727.2,690.88,742.7,1835.81,,948.23,,,,,,,percent of total billed charges,,1212.49,,,,,,,percent of total billed charges,,825.43,,,,,,,percent of total billed charges,,,,,,,,,,,1295.4,,,,,,,percent of total billed charges,,,,,,,,,,,1295.4,,,,,,,percent of total billed charges,,1260.86,,,,,,,percent of total billed charges,,991.41,,,,,,,percent of total billed charges,,1126.13,,,,,,,percent of total billed charges,,794.51,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.31,,,,,,,percent of total billed charges,,1433.58,,,,,,,percent of total billed charges,,742.7,,,,,,,percent of total billed charges,,863.6,,,,,,,percent of total billed charges,,1209.04,,,,,,,percent of total billed charges,,1316.13,,,,,,,percent of total billed charges,,996.59,,,,,,,percent of total billed charges,,1295.4,,,,,,,percent of total billed charges,,1468.12,,,,,,,percent of total billed charges,,1468.12,,,,,,,percent of total billed charges,,1295.4,,,,,,,percent of total billed charges,,898.14,,,,,,,percent of total billed charges,,811.78,,,,,,,percent of total billed charges,,1209.04,,,,,,,percent of total billed charges,,1468.12,,,,,,,percent of total billed charges,,1209.04,,,,,,,percent of total billed charges,,1036.32,,,,,,,percent of total billed charges,,1835.81,,,,,,,percent of total billed charges,,825.43,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CABLE, DBS 16-CONTACT VERCISE",SUP-107337,CDM,,,0270,RC,,,,outpatient,,,575.05,230.02,247.27,611.21,,315.7,,,,,,,percent of total billed charges,,403.69,,,,,,,percent of total billed charges,,274.82,,,,,,,percent of total billed charges,,,,,,,,,,,431.29,,,,,,,percent of total billed charges,,,,,,,,,,,431.29,,,,,,,percent of total billed charges,,419.79,,,,,,,percent of total billed charges,,330.08,,,,,,,percent of total billed charges,,374.93,,,,,,,percent of total billed charges,,264.52,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.96,,,,,,,percent of total billed charges,,477.29,,,,,,,percent of total billed charges,,247.27,,,,,,,percent of total billed charges,,287.53,,,,,,,percent of total billed charges,,402.54,,,,,,,percent of total billed charges,,438.19,,,,,,,percent of total billed charges,,331.8,,,,,,,percent of total billed charges,,431.29,,,,,,,percent of total billed charges,,488.79,,,,,,,percent of total billed charges,,488.79,,,,,,,percent of total billed charges,,431.29,,,,,,,percent of total billed charges,,299.03,,,,,,,percent of total billed charges,,270.27,,,,,,,percent of total billed charges,,402.54,,,,,,,percent of total billed charges,,488.79,,,,,,,percent of total billed charges,,402.54,,,,,,,percent of total billed charges,,345.03,,,,,,,percent of total billed charges,,611.21,,,,,,,percent of total billed charges,,274.82,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CABLE, LITEPATH INTEGRATED DOUBLE 13MM",SUP-106452,CDM,,,0270,RC,,,,outpatient,,,969,387.6,416.67,1029.93,,531.98,,,,,,,percent of total billed charges,,680.24,,,,,,,percent of total billed charges,,463.09,,,,,,,percent of total billed charges,,,,,,,,,,,726.75,,,,,,,percent of total billed charges,,,,,,,,,,,726.75,,,,,,,percent of total billed charges,,707.37,,,,,,,percent of total billed charges,,556.21,,,,,,,percent of total billed charges,,631.79,,,,,,,percent of total billed charges,,445.74,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.33,,,,,,,percent of total billed charges,,804.27,,,,,,,percent of total billed charges,,416.67,,,,,,,percent of total billed charges,,484.5,,,,,,,percent of total billed charges,,678.3,,,,,,,percent of total billed charges,,738.38,,,,,,,percent of total billed charges,,559.11,,,,,,,percent of total billed charges,,726.75,,,,,,,percent of total billed charges,,823.65,,,,,,,percent of total billed charges,,823.65,,,,,,,percent of total billed charges,,726.75,,,,,,,percent of total billed charges,,503.88,,,,,,,percent of total billed charges,,455.43,,,,,,,percent of total billed charges,,678.3,,,,,,,percent of total billed charges,,823.65,,,,,,,percent of total billed charges,,678.3,,,,,,,percent of total billed charges,,581.4,,,,,,,percent of total billed charges,,1029.93,,,,,,,percent of total billed charges,,463.09,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CABLE, PACING BIVENTRICULAR TWO END ADAPTER",SUP-87069,CDM,,,0270,RC,,,,outpatient,,,106.59,42.64,45.83,113.29,,58.52,,,,,,,percent of total billed charges,,74.83,,,,,,,percent of total billed charges,,50.94,,,,,,,percent of total billed charges,,,,,,,,,,,79.94,,,,,,,percent of total billed charges,,,,,,,,,,,79.94,,,,,,,percent of total billed charges,,77.81,,,,,,,percent of total billed charges,,61.18,,,,,,,percent of total billed charges,,69.5,,,,,,,percent of total billed charges,,49.03,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.51,,,,,,,percent of total billed charges,,88.47,,,,,,,percent of total billed charges,,45.83,,,,,,,percent of total billed charges,,53.3,,,,,,,percent of total billed charges,,74.61,,,,,,,percent of total billed charges,,81.22,,,,,,,percent of total billed charges,,61.5,,,,,,,percent of total billed charges,,79.94,,,,,,,percent of total billed charges,,90.6,,,,,,,percent of total billed charges,,90.6,,,,,,,percent of total billed charges,,79.94,,,,,,,percent of total billed charges,,55.43,,,,,,,percent of total billed charges,,50.1,,,,,,,percent of total billed charges,,74.61,,,,,,,percent of total billed charges,,90.6,,,,,,,percent of total billed charges,,74.61,,,,,,,percent of total billed charges,,63.95,,,,,,,percent of total billed charges,,113.29,,,,,,,percent of total billed charges,,50.94,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CABLE, PULSE OXIMETRY LNC-10-GE FOR GE DASH/TRAM 10FT",SUP-1319,CDM,,,0270,RC,,,,inpatient,,,596.27,238.51,256.4,633.77,,327.35,,,,,,,percent of total billed charges,,418.58,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,447.2,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,447.2,,,,,,,percent of total billed charges,,435.28,,,,,,,percent of total billed charges,,342.25,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,388.76,,,,,,,percent of total billed charges,,274.28,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.79,,,,,,,percent of total billed charges,,494.9,,,,,,,percent of total billed charges,,256.4,,,,,,,percent of total billed charges,,298.14,,,,,,,percent of total billed charges,,417.39,,,,,,,percent of total billed charges,,454.36,,,,,,,percent of total billed charges,,344.05,,,,,,,percent of total billed charges,,447.2,,,,,,,percent of total billed charges,,506.83,,,,,,,percent of total billed charges,,506.83,,,,,,,percent of total billed charges,,447.2,,,,,,,percent of total billed charges,,310.06,,,,,,,percent of total billed charges,,280.25,,,,,,,percent of total billed charges,,417.39,,,,,,,percent of total billed charges,,506.83,,,,,,,percent of total billed charges,,417.39,,,,,,,percent of total billed charges,,357.76,,,,,,,percent of total billed charges,,633.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
