Facility,"Albumin (human), 5%, 250 ml",0963,APC,,,,,,,,Outpatient,,,,,27.759271,90.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.759271,,,,,,,case rate,,,,,,,,,,,53.077,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.14,,,,,,,case rate,,53.08,,,,,,,case rate,,52.02,,,,,,,case rate,,53.08,,,,,,,case rate,,53.87,,,,,,,case rate,,53.08,,,,,,,case rate,,50.42,,,,,,,case rate,,53.61,,,,,,,case rate,,53.08,,,,,,,case rate,,54.14,,,,,,,case rate,,53.08,,,,,,,case rate,,53.08,,,,,,,case rate,,53.08,,,,,,,case rate,,54.14,,,,,,,case rate,,55.73,,,,,,,case rate,,53.08,,,,,,,case rate,,53.08,,,,,,,case rate,,53.08,,,,,,,case rate,,53.08,,,,,,,case rate,,53.87,,,,,,,case rate,,90.23,,,,,,,case rate,,53.08,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,,27.759271,,,,,,,case rate,
Facility,"Brachytx, NS, Non-HDRIr-192",2647,APC,,,,,,,,Outpatient,,,,,295.2335,959.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2335,,,,,,,case rate,,,,,,,,,,,564.5,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.79,,,,,,,case rate,,564.5,,,,,,,case rate,,553.21,,,,,,,case rate,,564.5,,,,,,,case rate,,572.97,,,,,,,case rate,,564.5,,,,,,,case rate,,536.28,,,,,,,case rate,,570.15,,,,,,,case rate,,564.5,,,,,,,case rate,,575.79,,,,,,,case rate,,564.5,,,,,,,case rate,,564.5,,,,,,,case rate,,564.5,,,,,,,case rate,,575.79,,,,,,,case rate,,592.73,,,,,,,case rate,,564.5,,,,,,,case rate,,564.5,,,,,,,case rate,,564.5,,,,,,,case rate,,564.5,,,,,,,case rate,,572.97,,,,,,,case rate,,959.65,,,,,,,case rate,,564.5,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,,295.2335,,,,,,,case rate,
Facility,"FRACTURES AND DISLOCATIONS EXCEPT FEMUR, PELVIS AND BACK",3421,APR-DRG,,,,,,,,inpatient,,,,,6233.75,6233.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months,6233.75,,,,,,0,case rate,Zero cases in previous 12 months
Facility,"Inj ustekinumab-aekn, 1 mg",0859,APC,,,,,,,,Outpatient,,,,,21.102527,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.102527,,,,,,,case rate,,,,,,,,,,,40.349,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16,,,,,,,case rate,,40.35,,,,,,,case rate,,39.54,,,,,,,case rate,,40.35,,,,,,,case rate,,40.95,,,,,,,case rate,,40.35,,,,,,,case rate,,38.33,,,,,,,case rate,,40.75,,,,,,,case rate,,40.35,,,,,,,case rate,,41.16,,,,,,,case rate,,40.35,,,,,,,case rate,,40.35,,,,,,,case rate,,40.35,,,,,,,case rate,,41.16,,,,,,,case rate,,42.37,,,,,,,case rate,,40.35,,,,,,,case rate,,40.35,,,,,,,case rate,,40.35,,,,,,,case rate,,40.35,,,,,,,case rate,,40.95,,,,,,,case rate,,68.59,,,,,,,case rate,,40.35,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,,21.102527,,,,,,,case rate,
Facility,"Inj, aflibercept hd, 1 mg",0704,APC,,,,,,,,Outpatient,,,,,162.852263,529.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.852263,,,,,,,case rate,,,,,,,,,,,311.381,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.61,,,,,,,case rate,,311.38,,,,,,,case rate,,305.15,,,,,,,case rate,,311.38,,,,,,,case rate,,316.05,,,,,,,case rate,,311.38,,,,,,,case rate,,295.81,,,,,,,case rate,,314.49,,,,,,,case rate,,311.38,,,,,,,case rate,,317.61,,,,,,,case rate,,311.38,,,,,,,case rate,,311.38,,,,,,,case rate,,311.38,,,,,,,case rate,,317.61,,,,,,,case rate,,326.95,,,,,,,case rate,,311.38,,,,,,,case rate,,311.38,,,,,,,case rate,,311.38,,,,,,,case rate,,311.38,,,,,,,case rate,,316.05,,,,,,,case rate,,529.35,,,,,,,case rate,,311.38,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,,162.852263,,,,,,,case rate,
Facility,"Inj, evinacumab-dgnb, 5 mg",9416,APC,,,,,,,,Outpatient,,,,,101.335434,329.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.335434,,,,,,,case rate,,,,,,,,,,,193.758,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.63,,,,,,,case rate,,193.76,,,,,,,case rate,,189.88,,,,,,,case rate,,193.76,,,,,,,case rate,,196.66,,,,,,,case rate,,193.76,,,,,,,case rate,,184.07,,,,,,,case rate,,195.7,,,,,,,case rate,,193.76,,,,,,,case rate,,197.63,,,,,,,case rate,,193.76,,,,,,,case rate,,193.76,,,,,,,case rate,,193.76,,,,,,,case rate,,197.63,,,,,,,case rate,,203.45,,,,,,,case rate,,193.76,,,,,,,case rate,,193.76,,,,,,,case rate,,193.76,,,,,,,case rate,,193.76,,,,,,,case rate,,196.66,,,,,,,case rate,,329.39,,,,,,,case rate,,193.76,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,,101.335434,,,,,,,case rate,
Facility,"Inj, invega hafyera/trinza",9145,APC,,,,,,,,Outpatient,,,,,6.796908,22.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.796908,,,,,,,case rate,,,,,,,,,,,12.996,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26,,,,,,,case rate,,13,,,,,,,case rate,,12.74,,,,,,,case rate,,13,,,,,,,case rate,,13.19,,,,,,,case rate,,13,,,,,,,case rate,,12.35,,,,,,,case rate,,13.13,,,,,,,case rate,,13,,,,,,,case rate,,13.26,,,,,,,case rate,,13,,,,,,,case rate,,13,,,,,,,case rate,,13,,,,,,,case rate,,13.26,,,,,,,case rate,,13.65,,,,,,,case rate,,13,,,,,,,case rate,,13,,,,,,,case rate,,13,,,,,,,case rate,,13,,,,,,,case rate,,13.19,,,,,,,case rate,,22.09,,,,,,,case rate,,13,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,,6.796908,,,,,,,case rate,
Facility,"Inj, susvimo 0.1 mg",9439,APC,,,,,,,,Outpatient,,,,,41.282482,134.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.282482,,,,,,,case rate,,,,,,,,,,,78.934,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51,,,,,,,case rate,,78.93,,,,,,,case rate,,77.36,,,,,,,case rate,,78.93,,,,,,,case rate,,80.12,,,,,,,case rate,,78.93,,,,,,,case rate,,74.99,,,,,,,case rate,,79.72,,,,,,,case rate,,78.93,,,,,,,case rate,,80.51,,,,,,,case rate,,78.93,,,,,,,case rate,,78.93,,,,,,,case rate,,78.93,,,,,,,case rate,,80.51,,,,,,,case rate,,82.88,,,,,,,case rate,,78.93,,,,,,,case rate,,78.93,,,,,,,case rate,,78.93,,,,,,,case rate,,78.93,,,,,,,case rate,,80.12,,,,,,,case rate,,134.19,,,,,,,case rate,,78.93,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,,41.282482,,,,,,,case rate,
Facility,"Inj., kanjinti, 10 mg",9330,APC,,,,,,,,Outpatient,,,,,24.867081,80.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.867081,,,,,,,case rate,,,,,,,,,,,47.547,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,,,,,,case rate,,47.55,,,,,,,case rate,,46.6,,,,,,,case rate,,47.55,,,,,,,case rate,,48.26,,,,,,,case rate,,47.55,,,,,,,case rate,,45.17,,,,,,,case rate,,48.02,,,,,,,case rate,,47.55,,,,,,,case rate,,48.5,,,,,,,case rate,,47.55,,,,,,,case rate,,47.55,,,,,,,case rate,,47.55,,,,,,,case rate,,48.5,,,,,,,case rate,,49.92,,,,,,,case rate,,47.55,,,,,,,case rate,,47.55,,,,,,,case rate,,47.55,,,,,,,case rate,,47.55,,,,,,,case rate,,48.26,,,,,,,case rate,,80.83,,,,,,,case rate,,47.55,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,,24.867081,,,,,,,case rate,
Facility,"Inj., tildrakizumab, 1 mg",9306,APC,,,,,,,,Outpatient,,,,,66.657919,216.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.657919,,,,,,,case rate,,,,,,,,,,,127.453,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,case rate,,127.45,,,,,,,case rate,,124.9,,,,,,,case rate,,127.45,,,,,,,case rate,,129.36,,,,,,,case rate,,127.45,,,,,,,case rate,,121.08,,,,,,,case rate,,128.73,,,,,,,case rate,,127.45,,,,,,,case rate,,130,,,,,,,case rate,,127.45,,,,,,,case rate,,127.45,,,,,,,case rate,,127.45,,,,,,,case rate,,130,,,,,,,case rate,,133.83,,,,,,,case rate,,127.45,,,,,,,case rate,,127.45,,,,,,,case rate,,127.45,,,,,,,case rate,,127.45,,,,,,,case rate,,129.36,,,,,,,case rate,,216.67,,,,,,,case rate,,127.45,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,,66.657919,,,,,,,case rate,
