Facility,"Inj fosnetupitant, palonoset",9099,APC,,,,,,,,Outpatient,,,,,300.988069,978.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.988069,,,,,,,case rate,,,,,,,,,,,575.503,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.01,,,,,,,case rate,,575.5,,,,,,,case rate,,563.99,,,,,,,case rate,,575.5,,,,,,,case rate,,584.14,,,,,,,case rate,,575.5,,,,,,,case rate,,546.73,,,,,,,case rate,,581.26,,,,,,,case rate,,575.5,,,,,,,case rate,,587.01,,,,,,,case rate,,575.5,,,,,,,case rate,,575.5,,,,,,,case rate,,575.5,,,,,,,case rate,,587.01,,,,,,,case rate,,604.28,,,,,,,case rate,,575.5,,,,,,,case rate,,575.5,,,,,,,case rate,,575.5,,,,,,,case rate,,575.5,,,,,,,case rate,,584.14,,,,,,,case rate,,978.36,,,,,,,case rate,,575.5,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,,300.988069,,,,,,,case rate,
Facility,"Inj, faricimab-svoa, 0.1mg",9496,APC,,,,,,,,Outpatient,,,,,17.717671,57.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.717671,,,,,,,case rate,,,,,,,,,,,33.877,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55,,,,,,,case rate,,33.88,,,,,,,case rate,,33.2,,,,,,,case rate,,33.88,,,,,,,case rate,,34.39,,,,,,,case rate,,33.88,,,,,,,case rate,,32.18,,,,,,,case rate,,34.22,,,,,,,case rate,,33.88,,,,,,,case rate,,34.55,,,,,,,case rate,,33.88,,,,,,,case rate,,33.88,,,,,,,case rate,,33.88,,,,,,,case rate,,34.55,,,,,,,case rate,,35.57,,,,,,,case rate,,33.88,,,,,,,case rate,,33.88,,,,,,,case rate,,33.88,,,,,,,case rate,,33.88,,,,,,,case rate,,34.39,,,,,,,case rate,,57.59,,,,,,,case rate,,33.88,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,,17.717671,,,,,,,case rate,
Facility,"Inj, panzyga, 500 mg",9144,APC,,,,,,,,Outpatient,,,,,38.176908,124.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.176908,,,,,,,case rate,,,,,,,,,,,72.996,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.46,,,,,,,case rate,,73,,,,,,,case rate,,71.54,,,,,,,case rate,,73,,,,,,,case rate,,74.09,,,,,,,case rate,,73,,,,,,,case rate,,69.35,,,,,,,case rate,,73.73,,,,,,,case rate,,73,,,,,,,case rate,,74.46,,,,,,,case rate,,73,,,,,,,case rate,,73,,,,,,,case rate,,73,,,,,,,case rate,,74.46,,,,,,,case rate,,76.65,,,,,,,case rate,,73,,,,,,,case rate,,73,,,,,,,case rate,,73,,,,,,,case rate,,73,,,,,,,case rate,,74.09,,,,,,,case rate,,124.09,,,,,,,case rate,,73,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,,38.176908,,,,,,,case rate,
Facility,"Inj. avsola, 10 mg",9381,APC,,,,,,,,Outpatient,,,,,10.671815,34.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.671815,,,,,,,case rate,,,,,,,,,,,20.405,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.81,,,,,,,case rate,,20.41,,,,,,,case rate,,20,,,,,,,case rate,,20.41,,,,,,,case rate,,20.71,,,,,,,case rate,,20.41,,,,,,,case rate,,19.38,,,,,,,case rate,,20.61,,,,,,,case rate,,20.41,,,,,,,case rate,,20.81,,,,,,,case rate,,20.41,,,,,,,case rate,,20.41,,,,,,,case rate,,20.41,,,,,,,case rate,,20.81,,,,,,,case rate,,21.43,,,,,,,case rate,,20.41,,,,,,,case rate,,20.41,,,,,,,case rate,,20.41,,,,,,,case rate,,20.41,,,,,,,case rate,,20.71,,,,,,,case rate,,34.69,,,,,,,case rate,,20.41,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,,10.671815,,,,,,,case rate,
Facility,"Inj., trazimera, 10 mg",9350,APC,,,,,,,,Outpatient,,,,,14.639293,47.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.639293,,,,,,,case rate,,,,,,,,,,,27.991,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55,,,,,,,case rate,,27.99,,,,,,,case rate,,27.43,,,,,,,case rate,,27.99,,,,,,,case rate,,28.41,,,,,,,case rate,,27.99,,,,,,,case rate,,26.59,,,,,,,case rate,,28.27,,,,,,,case rate,,27.99,,,,,,,case rate,,28.55,,,,,,,case rate,,27.99,,,,,,,case rate,,27.99,,,,,,,case rate,,27.99,,,,,,,case rate,,28.55,,,,,,,case rate,,29.39,,,,,,,case rate,,27.99,,,,,,,case rate,,27.99,,,,,,,case rate,,27.99,,,,,,,case rate,,27.99,,,,,,,case rate,,28.41,,,,,,,case rate,,47.58,,,,,,,case rate,,27.99,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,,14.639293,,,,,,,case rate,
Facility,"Injection, edaravone, 1 mg",9493,APC,,,,,,,,Outpatient,,,,,10.978816,35.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.978816,,,,,,,case rate,,,,,,,,,,,20.992,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,,,,,,,case rate,,20.99,,,,,,,case rate,,20.57,,,,,,,case rate,,20.99,,,,,,,case rate,,21.31,,,,,,,case rate,,20.99,,,,,,,case rate,,19.94,,,,,,,case rate,,21.2,,,,,,,case rate,,20.99,,,,,,,case rate,,21.41,,,,,,,case rate,,20.99,,,,,,,case rate,,20.99,,,,,,,case rate,,20.99,,,,,,,case rate,,21.41,,,,,,,case rate,,22.04,,,,,,,case rate,,20.99,,,,,,,case rate,,20.99,,,,,,,case rate,,20.99,,,,,,,case rate,,20.99,,,,,,,case rate,,21.31,,,,,,,case rate,,35.69,,,,,,,case rate,,20.99,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,,10.978816,,,,,,,case rate,
Facility,"Injection, oritavancin 10 mg",9427,APC,,,,,,,,Outpatient,,,,,22.215994,72.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.215994,,,,,,,case rate,,,,,,,,,,,42.478,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33,,,,,,,case rate,,42.48,,,,,,,case rate,,41.63,,,,,,,case rate,,42.48,,,,,,,case rate,,43.12,,,,,,,case rate,,42.48,,,,,,,case rate,,40.35,,,,,,,case rate,,42.9,,,,,,,case rate,,42.48,,,,,,,case rate,,43.33,,,,,,,case rate,,42.48,,,,,,,case rate,,42.48,,,,,,,case rate,,42.48,,,,,,,case rate,,43.33,,,,,,,case rate,,44.6,,,,,,,case rate,,42.48,,,,,,,case rate,,42.48,,,,,,,case rate,,42.48,,,,,,,case rate,,42.48,,,,,,,case rate,,43.12,,,,,,,case rate,,72.21,,,,,,,case rate,,42.48,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,,22.215994,,,,,,,case rate,
Facility,"MALFUNCTION, REACTION, COMPLICATION OF CARDIAC OR VASCULAR DEVICE OR PROCEDURE",2064,APR-DRG,,,,,,,,inpatient,,,,,16279.375,16279.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,,16279.375,,,80727.66,15256.28,28418.812,1 through 10,case rate,
Facility,"New Technology - Level 50 ($115,001-$130,000)",1903,APC,,,,,,,,Outpatient,,,,,64067.7615,208250.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64067.7615,,,,,,,case rate,,,,,,,,,,,122500.5,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124950.51,,,,,,,case rate,,122500.5,,,,,,,case rate,,120050.49,,,,,,,case rate,,122500.5,,,,,,,case rate,,124338.01,,,,,,,case rate,,122500.5,,,,,,,case rate,,116375.48,,,,,,,case rate,,123725.51,,,,,,,case rate,,122500.5,,,,,,,case rate,,124950.51,,,,,,,case rate,,122500.5,,,,,,,case rate,,122500.5,,,,,,,case rate,,122500.5,,,,,,,case rate,,124950.51,,,,,,,case rate,,128625.53,,,,,,,case rate,,122500.5,,,,,,,case rate,,122500.5,,,,,,,case rate,,122500.5,,,,,,,case rate,,122500.5,,,,,,,case rate,,124338.01,,,,,,,case rate,,208250.85,,,,,,,case rate,,122500.5,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,,64067.7615,,,,,,,case rate,
Facility,"OTHER BACK AND NECK DISORDERS, FRACTURES AND INJURIES",3473,APR-DRG,,,,,,,,inpatient,,,,,9978.75,9978.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,,9978.75,,,82291.485,9509.15,21608.039,1 through 10,case rate,
