facility,"K-WIRE, TROCAR 0.8MM X 150MM",SUP-T88763,CDM,,,0270,RC,,,,inpatient,,,82.32,32.93,35.4,87.5,,45.19,,,,,,,percent of total billed charges,,57.79,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,61.74,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,61.74,,,,,,,percent of total billed charges,,60.09,,,,,,,percent of total billed charges,,47.25,,,,,,,percent of total billed charges,,53.67,,,,,,,percent of total billed charges,,37.86,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.54,,,,,,,percent of total billed charges,,68.33,,,,,,,percent of total billed charges,,35.4,,,,,,,percent of total billed charges,,41.16,,,,,,,percent of total billed charges,,57.62,,,,,,,percent of total billed charges,,62.73,,,,,,,percent of total billed charges,,47.5,,,,,,,percent of total billed charges,,61.74,,,,,,,percent of total billed charges,,69.97,,,,,,,percent of total billed charges,,69.97,,,,,,,percent of total billed charges,,61.74,,,,,,,percent of total billed charges,,42.81,,,,,,,percent of total billed charges,,38.69,,,,,,,percent of total billed charges,,57.62,,,,,,,percent of total billed charges,,69.97,,,,,,,percent of total billed charges,,57.62,,,,,,,percent of total billed charges,,49.39,,,,,,,percent of total billed charges,,87.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ACCESS MAXCESS MAS TLIF",SUP-101708,CDM,,,0270,RC,,,,inpatient,,,7431.66,2972.66,3195.61,7898.99,,4079.98,,,,,,,percent of total billed charges,,5217.03,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,5573.74,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,5573.75,,,,,,,percent of total billed charges,,5425.11,,,,,,,percent of total billed charges,,4265.77,,,,,,,percent of total billed charges,,4845.44,,,,,,,percent of total billed charges,,3418.56,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5194.73,,,,,,,percent of total billed charges,,6168.28,,,,,,,percent of total billed charges,,3195.61,,,,,,,percent of total billed charges,,3715.83,,,,,,,percent of total billed charges,,5202.16,,,,,,,percent of total billed charges,,5662.92,,,,,,,percent of total billed charges,,4288.07,,,,,,,percent of total billed charges,,5573.75,,,,,,,percent of total billed charges,,6316.91,,,,,,,percent of total billed charges,,6316.91,,,,,,,percent of total billed charges,,5573.75,,,,,,,percent of total billed charges,,3864.46,,,,,,,percent of total billed charges,,3492.88,,,,,,,percent of total billed charges,,5202.16,,,,,,,percent of total billed charges,,6316.91,,,,,,,percent of total billed charges,,5202.16,,,,,,,percent of total billed charges,,4459,,,,,,,percent of total billed charges,,7898.99,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ACHILLES SUTURE BRIDGE W/ BIO-CORKSCREW 4.5 X 15MM",SUP-63612,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,4219.22,1687.69,1814.26,4484.54,,2316.35,,,,,,,percent of total billed charges,,2961.89,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,3164.42,,,,,,,percent of total billed charges,,,,,,,,,,,3164.42,,,,,,,percent of total billed charges,,3080.03,,,,,,,percent of total billed charges,,2421.83,,,,,,,percent of total billed charges,,2750.93,,,,,,,percent of total billed charges,,1940.84,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.23,,,,,,,percent of total billed charges,,3501.95,,,,,,,percent of total billed charges,,1814.26,,,,,,,percent of total billed charges,,2109.61,,,,,,,percent of total billed charges,,2953.45,,,,,,,percent of total billed charges,,3215.05,,,,,,,percent of total billed charges,,2434.49,,,,,,,percent of total billed charges,,3164.42,,,,,,,percent of total billed charges,,3586.34,,,,,,,percent of total billed charges,,3586.34,,,,,,,percent of total billed charges,,3164.42,,,,,,,percent of total billed charges,,2193.99,,,,,,,percent of total billed charges,,1983.03,,,,,,,percent of total billed charges,,2953.45,,,,,,,percent of total billed charges,,3586.34,,,,,,,percent of total billed charges,,2953.45,,,,,,,percent of total billed charges,,2531.53,,,,,,,percent of total billed charges,,4484.54,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ANCHOR SCAPHOLUNATE FOR DX SWIVELOCK INTERNALBRACE",SUP-79754,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,4754.1,1901.64,2044.26,5053.05,,2610,,,,,,,percent of total billed charges,,3337.38,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,3565.58,,,,,,,percent of total billed charges,,,,,,,,,,,3565.58,,,,,,,percent of total billed charges,,3470.49,,,,,,,percent of total billed charges,,2728.85,,,,,,,percent of total billed charges,,3099.67,,,,,,,percent of total billed charges,,2186.89,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323.12,,,,,,,percent of total billed charges,,3945.9,,,,,,,percent of total billed charges,,2044.26,,,,,,,percent of total billed charges,,2377.05,,,,,,,percent of total billed charges,,3327.87,,,,,,,percent of total billed charges,,3622.62,,,,,,,percent of total billed charges,,2743.12,,,,,,,percent of total billed charges,,3565.58,,,,,,,percent of total billed charges,,4040.99,,,,,,,percent of total billed charges,,4040.99,,,,,,,percent of total billed charges,,3565.58,,,,,,,percent of total billed charges,,2472.13,,,,,,,percent of total billed charges,,2234.43,,,,,,,percent of total billed charges,,3327.87,,,,,,,percent of total billed charges,,4040.99,,,,,,,percent of total billed charges,,3327.87,,,,,,,percent of total billed charges,,2852.46,,,,,,,percent of total billed charges,,5053.05,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ARTERIAL PERCUTANEOUS INSERTION W/ 100CM GUIDEWIRE",SUP-65333,CDM,,,0270,RC,,,,inpatient,,,202.01,80.8,86.86,214.71,,110.9,,,,,,,percent of total billed charges,,141.81,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,151.5,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,151.51,,,,,,,percent of total billed charges,,147.47,,,,,,,percent of total billed charges,,115.95,,,,,,,percent of total billed charges,,131.71,,,,,,,percent of total billed charges,,92.92,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2,,,,,,,percent of total billed charges,,167.67,,,,,,,percent of total billed charges,,86.86,,,,,,,percent of total billed charges,,101.01,,,,,,,percent of total billed charges,,141.41,,,,,,,percent of total billed charges,,153.93,,,,,,,percent of total billed charges,,116.56,,,,,,,percent of total billed charges,,151.51,,,,,,,percent of total billed charges,,171.71,,,,,,,percent of total billed charges,,171.71,,,,,,,percent of total billed charges,,151.51,,,,,,,percent of total billed charges,,105.05,,,,,,,percent of total billed charges,,94.94,,,,,,,percent of total billed charges,,141.41,,,,,,,percent of total billed charges,,171.71,,,,,,,percent of total billed charges,,141.41,,,,,,,percent of total billed charges,,121.21,,,,,,,percent of total billed charges,,214.71,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, ASPIRATION SYSTEM PROCESSING ANGEL WITH ACDA",SUP-75743,CDM,,,0270,RC,,,,outpatient,,,3334.55,1333.82,1433.86,3544.24,,1830.67,,,,,,,percent of total billed charges,,2340.85,,,,,,,percent of total billed charges,,1593.58,,,,,,,percent of total billed charges,,,,,,,,,,,2500.91,,,,,,,percent of total billed charges,,,,,,,,,,,2500.91,,,,,,,percent of total billed charges,,2434.22,,,,,,,percent of total billed charges,,1914.03,,,,,,,percent of total billed charges,,2174.13,,,,,,,percent of total billed charges,,1533.89,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.85,,,,,,,percent of total billed charges,,2767.68,,,,,,,percent of total billed charges,,1433.86,,,,,,,percent of total billed charges,,1667.28,,,,,,,percent of total billed charges,,2334.19,,,,,,,percent of total billed charges,,2540.93,,,,,,,percent of total billed charges,,1924.04,,,,,,,percent of total billed charges,,2500.91,,,,,,,percent of total billed charges,,2834.37,,,,,,,percent of total billed charges,,2834.37,,,,,,,percent of total billed charges,,2500.91,,,,,,,percent of total billed charges,,1733.97,,,,,,,percent of total billed charges,,1567.24,,,,,,,percent of total billed charges,,2334.19,,,,,,,percent of total billed charges,,2834.37,,,,,,,percent of total billed charges,,2334.19,,,,,,,percent of total billed charges,,2000.73,,,,,,,percent of total billed charges,,3544.24,,,,,,,percent of total billed charges,,1593.58,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, BONE DOWEL REVISION 10MM",SUP-T89174,CDM,,,0270,RC,,,,inpatient,,,1666,666.4,716.38,1770.76,,914.63,,,,,,,percent of total billed charges,,1169.53,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1249.5,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,1249.5,,,,,,,percent of total billed charges,,1216.18,,,,,,,percent of total billed charges,,956.28,,,,,,,percent of total billed charges,,1086.23,,,,,,,percent of total billed charges,,766.36,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.53,,,,,,,percent of total billed charges,,1382.78,,,,,,,percent of total billed charges,,716.38,,,,,,,percent of total billed charges,,833,,,,,,,percent of total billed charges,,1166.2,,,,,,,percent of total billed charges,,1269.49,,,,,,,percent of total billed charges,,961.28,,,,,,,percent of total billed charges,,1249.5,,,,,,,percent of total billed charges,,1416.1,,,,,,,percent of total billed charges,,1416.1,,,,,,,percent of total billed charges,,1249.5,,,,,,,percent of total billed charges,,866.32,,,,,,,percent of total billed charges,,783.02,,,,,,,percent of total billed charges,,1166.2,,,,,,,percent of total billed charges,,1416.1,,,,,,,percent of total billed charges,,1166.2,,,,,,,percent of total billed charges,,999.6,,,,,,,percent of total billed charges,,1770.76,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, BREATH TEST H PYLORI FOR BREATHTEK ANALYZER",SUP-81221,CDM,,,0270,RC,,,,outpatient,,,259.7,103.88,111.67,276.03,,142.58,,,,,,,percent of total billed charges,,182.31,,,,,,,percent of total billed charges,,124.11,,,,,,,percent of total billed charges,,,,,,,,,,,194.78,,,,,,,percent of total billed charges,,,,,,,,,,,194.78,,,,,,,percent of total billed charges,,189.58,,,,,,,percent of total billed charges,,149.07,,,,,,,percent of total billed charges,,169.32,,,,,,,percent of total billed charges,,119.46,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.53,,,,,,,percent of total billed charges,,215.55,,,,,,,percent of total billed charges,,111.67,,,,,,,percent of total billed charges,,129.85,,,,,,,percent of total billed charges,,181.79,,,,,,,percent of total billed charges,,197.89,,,,,,,percent of total billed charges,,149.85,,,,,,,percent of total billed charges,,194.78,,,,,,,percent of total billed charges,,220.75,,,,,,,percent of total billed charges,,220.75,,,,,,,percent of total billed charges,,194.78,,,,,,,percent of total billed charges,,135.04,,,,,,,percent of total billed charges,,122.06,,,,,,,percent of total billed charges,,181.79,,,,,,,percent of total billed charges,,220.75,,,,,,,percent of total billed charges,,181.79,,,,,,,percent of total billed charges,,155.82,,,,,,,percent of total billed charges,,276.03,,,,,,,percent of total billed charges,,124.11,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, CARDIOTHORACIC DYNANITE STAPLE 13X10",SUP-107949,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,1637.1,654.84,703.95,1740.05,,898.77,,,,,,,percent of total billed charges,,1149.24,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1227.83,,,,,,,percent of total billed charges,,,,,,,,,,,1227.83,,,,,,,percent of total billed charges,,1195.08,,,,,,,percent of total billed charges,,939.7,,,,,,,percent of total billed charges,,1067.39,,,,,,,percent of total billed charges,,753.07,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.33,,,,,,,percent of total billed charges,,1358.79,,,,,,,percent of total billed charges,,703.95,,,,,,,percent of total billed charges,,818.55,,,,,,,percent of total billed charges,,1145.97,,,,,,,percent of total billed charges,,1247.47,,,,,,,percent of total billed charges,,944.61,,,,,,,percent of total billed charges,,1227.83,,,,,,,percent of total billed charges,,1391.54,,,,,,,percent of total billed charges,,1391.54,,,,,,,percent of total billed charges,,1227.83,,,,,,,percent of total billed charges,,851.29,,,,,,,percent of total billed charges,,769.44,,,,,,,percent of total billed charges,,1145.97,,,,,,,percent of total billed charges,,1391.54,,,,,,,percent of total billed charges,,1145.97,,,,,,,percent of total billed charges,,982.26,,,,,,,percent of total billed charges,,1740.05,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, CERVICAL RETAINER PIN 12MM",SUP-T91329,CDM,,,0270,RC,,,,outpatient,,,98,39.2,42.14,104.16,,53.8,,,,,,,percent of total billed charges,,68.8,,,,,,,percent of total billed charges,,46.83,,,,,,,percent of total billed charges,,,,,,,,,,,73.5,,,,,,,percent of total billed charges,,,,,,,,,,,73.5,,,,,,,percent of total billed charges,,71.54,,,,,,,percent of total billed charges,,56.25,,,,,,,percent of total billed charges,,63.9,,,,,,,percent of total billed charges,,45.08,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,,,,,,,percent of total billed charges,,81.34,,,,,,,percent of total billed charges,,42.14,,,,,,,percent of total billed charges,,49,,,,,,,percent of total billed charges,,68.6,,,,,,,percent of total billed charges,,74.68,,,,,,,percent of total billed charges,,56.55,,,,,,,percent of total billed charges,,73.5,,,,,,,percent of total billed charges,,83.3,,,,,,,percent of total billed charges,,83.3,,,,,,,percent of total billed charges,,73.5,,,,,,,percent of total billed charges,,50.96,,,,,,,percent of total billed charges,,46.06,,,,,,,percent of total billed charges,,68.6,,,,,,,percent of total billed charges,,83.3,,,,,,,percent of total billed charges,,68.6,,,,,,,percent of total billed charges,,58.8,,,,,,,percent of total billed charges,,104.16,,,,,,,percent of total billed charges,,46.83,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, CHAIR TRIMANO BEACH",SUP-94038,CDM,,,0270,RC,,,,inpatient,,,278.25,111.3,119.65,295.75,,152.76,,,,,,,percent of total billed charges,,195.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,208.68,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,208.69,,,,,,,percent of total billed charges,,203.12,,,,,,,percent of total billed charges,,159.72,,,,,,,percent of total billed charges,,181.41,,,,,,,percent of total billed charges,,127.99,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5,,,,,,,percent of total billed charges,,230.95,,,,,,,percent of total billed charges,,119.65,,,,,,,percent of total billed charges,,139.13,,,,,,,percent of total billed charges,,194.78,,,,,,,percent of total billed charges,,212.03,,,,,,,percent of total billed charges,,160.55,,,,,,,percent of total billed charges,,208.69,,,,,,,percent of total billed charges,,236.51,,,,,,,percent of total billed charges,,236.51,,,,,,,percent of total billed charges,,208.69,,,,,,,percent of total billed charges,,144.69,,,,,,,percent of total billed charges,,130.78,,,,,,,percent of total billed charges,,194.78,,,,,,,percent of total billed charges,,236.51,,,,,,,percent of total billed charges,,194.78,,,,,,,percent of total billed charges,,166.95,,,,,,,percent of total billed charges,,295.75,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, CONNECTOR CABLE AXIUM",SUP-79138,CDM,,,0270,RC,,,,inpatient,,,1700,680,731,1806.9,,933.3,,,,,,,percent of total billed charges,,1193.4,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,1275,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,1275,,,,,,,percent of total billed charges,,1241,,,,,,,percent of total billed charges,,975.8,,,,,,,percent of total billed charges,,1108.4,,,,,,,percent of total billed charges,,782,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.3,,,,,,,percent of total billed charges,,1411,,,,,,,percent of total billed charges,,731,,,,,,,percent of total billed charges,,850,,,,,,,percent of total billed charges,,1190,,,,,,,percent of total billed charges,,1295.4,,,,,,,percent of total billed charges,,980.9,,,,,,,percent of total billed charges,,1275,,,,,,,percent of total billed charges,,1445,,,,,,,percent of total billed charges,,1445,,,,,,,percent of total billed charges,,1275,,,,,,,percent of total billed charges,,884,,,,,,,percent of total billed charges,,799,,,,,,,percent of total billed charges,,1190,,,,,,,percent of total billed charges,,1445,,,,,,,percent of total billed charges,,1190,,,,,,,percent of total billed charges,,1020,,,,,,,percent of total billed charges,,1806.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, CONTROLLER HEARTWARE",SUP-48082,CDM,Q0481,HCPCS,0274,RC,,,,inpatient,,,20520.5,8208.2,8823.82,21810.9,,11265.75,,,,,,,percent of total billed charges,,14405.39,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,15390.38,,,,,,,percent of total billed charges,,,,,,,,,,,15390.38,,,,,,,percent of total billed charges,,14979.97,,,,,,,percent of total billed charges,,11778.77,,,,,,,percent of total billed charges,,13379.37,,,,,,,percent of total billed charges,,9439.43,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14343.83,,,,,,,percent of total billed charges,,17032.02,,,,,,,percent of total billed charges,,8823.82,,,,,,,percent of total billed charges,,10260.25,,,,,,,percent of total billed charges,,14364.35,,,,,,,percent of total billed charges,,15636.62,,,,,,,percent of total billed charges,,11840.33,,,,,,,percent of total billed charges,,15390.38,,,,,,,percent of total billed charges,,17442.43,,,,,,,percent of total billed charges,,17442.43,,,,,,,percent of total billed charges,,15390.38,,,,,,,percent of total billed charges,,10670.66,,,,,,,percent of total billed charges,,9644.64,,,,,,,percent of total billed charges,,14364.35,,,,,,,percent of total billed charges,,17442.43,,,,,,,percent of total billed charges,,14364.35,,,,,,,percent of total billed charges,,12312.3,,,,,,,percent of total billed charges,,21810.9,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"KIT, DISPOSABLE SINGLE USE OATS 10MM",SUP-102955,CDM,,,0270,RC,,,,inpatient,,,2298.4,919.36,988.31,2442.93,,1261.82,,,,,,,percent of total billed charges,,1613.48,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1723.8,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,1723.8,,,,,,,percent of total billed charges,,1677.83,,,,,,,percent of total billed charges,,1319.28,,,,,,,percent of total billed charges,,1498.55,,,,,,,percent of total billed charges,,1057.26,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.58,,,,,,,percent of total billed charges,,1907.67,,,,,,,percent of total billed charges,,988.31,,,,,,,percent of total billed charges,,1149.2,,,,,,,percent of total billed charges,,1608.88,,,,,,,percent of total billed charges,,1751.38,,,,,,,percent of total billed charges,,1326.18,,,,,,,percent of total billed charges,,1723.8,,,,,,,percent of total billed charges,,1953.64,,,,,,,percent of total billed charges,,1953.64,,,,,,,percent of total billed charges,,1723.8,,,,,,,percent of total billed charges,,1195.17,,,,,,,percent of total billed charges,,1080.25,,,,,,,percent of total billed charges,,1608.88,,,,,,,percent of total billed charges,,1953.64,,,,,,,percent of total billed charges,,1608.88,,,,,,,percent of total billed charges,,1379.04,,,,,,,percent of total billed charges,,2442.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
